conditioning,dimension,effect_b_minus_a,factor_a,factor_b,kind,level_a,level_b,metric
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""band""}",2d,-0.049999999999999996,geometry,poisson,interaction_difference_in_differences,,,final_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""band""}",2d,-0.05249999999999998,geometry,poisson,interaction_difference_in_differences,,,peak_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""band""}",2d,-0.043000000000000003,geometry,poisson,interaction_difference_in_differences,,,final_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""band""}",2d,-0.06900000000000003,geometry,poisson,interaction_difference_in_differences,,,peak_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""band""}",2d,79.94108082879475,geometry,poisson,interaction_difference_in_differences,,,trajectory_min_det_f
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""band""}",2d,0.0005217870025291471,geometry,poisson,interaction_difference_in_differences,,,final_target_rms
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""band""}",2d,-3.7412505203190136,geometry,poisson,interaction_difference_in_differences,,,final_activation_rms
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""band""}",2d,-4.377386875566057,geometry,poisson,interaction_difference_in_differences,,,final_activation_jump_rms
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""band""}",2d,-1.5499293308813975,geometry,poisson,interaction_difference_in_differences,,,final_midline_arc_length_ratio
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""band""}",2d,-52.596437747555655,geometry,poisson,interaction_difference_in_differences,,,final_midline_turning_density
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""band""}",2d,-0.09000000000000001,geometry,poisson,interaction_difference_in_differences,,,final_midline_x_reversal_fraction
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""band""}",2d,-0.04852604324118967,geometry,poisson,interaction_difference_in_differences,,,final_midline_y_range
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""band""}",2d,0.0,geometry,poisson,interaction_difference_in_differences,,,final_inverted_rest_measure_fraction
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""band""}",2d,0.0,geometry,poisson,interaction_difference_in_differences,,,peak_inverted_rest_measure_fraction
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""band""}",2d,0.0,geometry,poisson,interaction_difference_in_differences,,,final_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""band""}",2d,0.0,geometry,poisson,interaction_difference_in_differences,,,peak_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""band""}",2d,0.0,geometry,poisson,interaction_difference_in_differences,,,final_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""band""}",2d,0.0,geometry,poisson,interaction_difference_in_differences,,,peak_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""band""}",2d,-0.03815071400562066,geometry,poisson,interaction_difference_in_differences,,,trajectory_min_det_f
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""band""}",2d,-0.010420939014083504,geometry,poisson,interaction_difference_in_differences,,,final_target_rms
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""band""}",2d,-15.087936153110078,geometry,poisson,interaction_difference_in_differences,,,final_activation_rms
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""band""}",2d,0.0,geometry,poisson,interaction_difference_in_differences,,,final_activation_jump_rms
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""band""}",2d,0.15433109836832237,geometry,poisson,interaction_difference_in_differences,,,final_midline_arc_length_ratio
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""band""}",2d,14.936968556810562,geometry,poisson,interaction_difference_in_differences,,,final_midline_turning_density
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""band""}",2d,0.0,geometry,poisson,interaction_difference_in_differences,,,final_midline_x_reversal_fraction
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""band""}",2d,0.0175572345887842,geometry,poisson,interaction_difference_in_differences,,,final_midline_y_range
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""full""}",2d,0.0010000000000000009,geometry,poisson,interaction_difference_in_differences,,,final_inverted_rest_measure_fraction
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""full""}",2d,0.0010000000000000009,geometry,poisson,interaction_difference_in_differences,,,peak_inverted_rest_measure_fraction
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""full""}",2d,0.0010000000000000009,geometry,poisson,interaction_difference_in_differences,,,final_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""full""}",2d,0.0010000000000000009,geometry,poisson,interaction_difference_in_differences,,,peak_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""full""}",2d,0.0,geometry,poisson,interaction_difference_in_differences,,,final_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""full""}",2d,0.0005000000000000009,geometry,poisson,interaction_difference_in_differences,,,peak_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""full""}",2d,-1.9128423431495767,geometry,poisson,interaction_difference_in_differences,,,trajectory_min_det_f
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""full""}",2d,-7.940720251291627e-07,geometry,poisson,interaction_difference_in_differences,,,final_target_rms
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""full""}",2d,-0.03566156820953775,geometry,poisson,interaction_difference_in_differences,,,final_activation_rms
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""full""}",2d,-0.0012209770220475286,geometry,poisson,interaction_difference_in_differences,,,final_activation_jump_rms
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""full""}",2d,0.020359837001487247,geometry,poisson,interaction_difference_in_differences,,,final_midline_arc_length_ratio
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""full""}",2d,23.570465733707184,geometry,poisson,interaction_difference_in_differences,,,final_midline_turning_density
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""full""}",2d,0.0,geometry,poisson,interaction_difference_in_differences,,,final_midline_x_reversal_fraction
"{""activation_sharing"": ""per_cell"", ""muscle_extent"": ""full""}",2d,-0.013736607234299529,geometry,poisson,interaction_difference_in_differences,,,final_midline_y_range
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""full""}",2d,0.0,geometry,poisson,interaction_difference_in_differences,,,final_inverted_rest_measure_fraction
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""full""}",2d,-0.004500000000000005,geometry,poisson,interaction_difference_in_differences,,,peak_inverted_rest_measure_fraction
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""full""}",2d,0.0,geometry,poisson,interaction_difference_in_differences,,,final_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""full""}",2d,0.0,geometry,poisson,interaction_difference_in_differences,,,peak_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""full""}",2d,0.0,geometry,poisson,interaction_difference_in_differences,,,final_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""full""}",2d,-0.004500000000000005,geometry,poisson,interaction_difference_in_differences,,,peak_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""full""}",2d,0.1858605806815373,geometry,poisson,interaction_difference_in_differences,,,trajectory_min_det_f
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""full""}",2d,-0.004294608384149011,geometry,poisson,interaction_difference_in_differences,,,final_target_rms
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""full""}",2d,-10.909989446998981,geometry,poisson,interaction_difference_in_differences,,,final_activation_rms
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""full""}",2d,0.0,geometry,poisson,interaction_difference_in_differences,,,final_activation_jump_rms
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""full""}",2d,0.1273893748832804,geometry,poisson,interaction_difference_in_differences,,,final_midline_arc_length_ratio
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""full""}",2d,12.212886789471124,geometry,poisson,interaction_difference_in_differences,,,final_midline_turning_density
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""full""}",2d,0.0,geometry,poisson,interaction_difference_in_differences,,,final_midline_x_reversal_fraction
"{""activation_sharing"": ""shared"", ""muscle_extent"": ""full""}",2d,0.02378184138330937,geometry,poisson,interaction_difference_in_differences,,,final_midline_y_range
"{""geometry"": ""long"", ""poisson"": ""0.34999999999999998""}",2d,0.022999999999999993,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_inverted_rest_measure_fraction
"{""geometry"": ""long"", ""poisson"": ""0.34999999999999998""}",2d,0.02499999999999999,muscle_extent,activation_sharing,interaction_difference_in_differences,,,peak_inverted_rest_measure_fraction
"{""geometry"": ""long"", ""poisson"": ""0.34999999999999998""}",2d,0.015499999999999993,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""geometry"": ""long"", ""poisson"": ""0.34999999999999998""}",2d,0.018499999999999992,muscle_extent,activation_sharing,interaction_difference_in_differences,,,peak_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""geometry"": ""long"", ""poisson"": ""0.34999999999999998""}",2d,0.007500000000000002,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""geometry"": ""long"", ""poisson"": ""0.34999999999999998""}",2d,0.0075000000000000015,muscle_extent,activation_sharing,interaction_difference_in_differences,,,peak_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""geometry"": ""long"", ""poisson"": ""0.34999999999999998""}",2d,-8.086797306367128,muscle_extent,activation_sharing,interaction_difference_in_differences,,,trajectory_min_det_f
"{""geometry"": ""long"", ""poisson"": ""0.34999999999999998""}",2d,-0.0034810306806911362,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_target_rms
"{""geometry"": ""long"", ""poisson"": ""0.34999999999999998""}",2d,-1.487585929431622,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_activation_rms
"{""geometry"": ""long"", ""poisson"": ""0.34999999999999998""}",2d,0.14458056667910044,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_activation_jump_rms
"{""geometry"": ""long"", ""poisson"": ""0.34999999999999998""}",2d,0.4337980406457702,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_midline_arc_length_ratio
"{""geometry"": ""long"", ""poisson"": ""0.34999999999999998""}",2d,53.19310145479511,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_midline_turning_density
"{""geometry"": ""long"", ""poisson"": ""0.34999999999999998""}",2d,0.05,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_midline_x_reversal_fraction
"{""geometry"": ""long"", ""poisson"": ""0.34999999999999998""}",2d,0.031066721488910952,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_midline_y_range
"{""geometry"": ""long"", ""poisson"": ""0.48999999999999999""}",2d,0.006999999999999998,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_inverted_rest_measure_fraction
"{""geometry"": ""long"", ""poisson"": ""0.48999999999999999""}",2d,0.006999999999999998,muscle_extent,activation_sharing,interaction_difference_in_differences,,,peak_inverted_rest_measure_fraction
"{""geometry"": ""long"", ""poisson"": ""0.48999999999999999""}",2d,0.0065000000000000014,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""geometry"": ""long"", ""poisson"": ""0.48999999999999999""}",2d,0.006999999999999997,muscle_extent,activation_sharing,interaction_difference_in_differences,,,peak_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""geometry"": ""long"", ""poisson"": ""0.48999999999999999""}",2d,0.0004999999999999974,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""geometry"": ""long"", ""poisson"": ""0.48999999999999999""}",2d,0.0014999999999999998,muscle_extent,activation_sharing,interaction_difference_in_differences,,,peak_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""geometry"": ""long"", ""poisson"": ""0.48999999999999999""}",2d,-25.734526736073633,muscle_extent,activation_sharing,interaction_difference_in_differences,,,trajectory_min_det_f
"{""geometry"": ""long"", ""poisson"": ""0.48999999999999999""}",2d,-0.001503361492197529,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_target_rms
"{""geometry"": ""long"", ""poisson"": ""0.48999999999999999""}",2d,-5.744810286905067,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_activation_rms
"{""geometry"": ""long"", ""poisson"": ""0.48999999999999999""}",2d,0.14041450343090456,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_activation_jump_rms
"{""geometry"": ""long"", ""poisson"": ""0.48999999999999999""}",2d,0.48656849186851203,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_midline_arc_length_ratio
"{""geometry"": ""long"", ""poisson"": ""0.48999999999999999""}",2d,68.7907890338472,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_midline_turning_density
"{""geometry"": ""long"", ""poisson"": ""0.48999999999999999""}",2d,0.04,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_midline_x_reversal_fraction
"{""geometry"": ""long"", ""poisson"": ""0.48999999999999999""}",2d,0.02411137792038253,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_midline_y_range
"{""geometry"": ""short"", ""poisson"": ""0.34999999999999998""}",2d,0.11499999999999995,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_inverted_rest_measure_fraction
"{""geometry"": ""short"", ""poisson"": ""0.34999999999999998""}",2d,0.13500000000000004,muscle_extent,activation_sharing,interaction_difference_in_differences,,,peak_inverted_rest_measure_fraction
"{""geometry"": ""short"", ""poisson"": ""0.34999999999999998""}",2d,0.06499999999999999,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""geometry"": ""short"", ""poisson"": ""0.34999999999999998""}",2d,0.06999999999999998,muscle_extent,activation_sharing,interaction_difference_in_differences,,,peak_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""geometry"": ""short"", ""poisson"": ""0.34999999999999998""}",2d,0.05,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""geometry"": ""short"", ""poisson"": ""0.34999999999999998""}",2d,0.08000000000000004,muscle_extent,activation_sharing,interaction_difference_in_differences,,,peak_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""geometry"": ""short"", ""poisson"": ""0.34999999999999998""}",2d,-76.58318517608012,muscle_extent,activation_sharing,interaction_difference_in_differences,,,trajectory_min_det_f
"{""geometry"": ""short"", ""poisson"": ""0.34999999999999998""}",2d,-0.008196874703999477,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_target_rms
"{""geometry"": ""short"", ""poisson"": ""0.34999999999999998""}",2d,3.9715009285871608,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_activation_rms
"{""geometry"": ""short"", ""poisson"": ""0.34999999999999998""}",2d,4.505026455834932,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_activation_jump_rms
"{""geometry"": ""short"", ""poisson"": ""0.34999999999999998""}",2d,1.753410633554484,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_midline_arc_length_ratio
"{""geometry"": ""short"", ""poisson"": ""0.34999999999999998""}",2d,56.31227516032066,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_midline_turning_density
"{""geometry"": ""short"", ""poisson"": ""0.34999999999999998""}",2d,0.1,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_midline_x_reversal_fraction
"{""geometry"": ""short"", ""poisson"": ""0.34999999999999998""}",2d,0.047027219342940726,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_midline_y_range
"{""geometry"": ""short"", ""poisson"": ""0.48999999999999999""}",2d,0.004999999999999998,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_inverted_rest_measure_fraction
"{""geometry"": ""short"", ""poisson"": ""0.48999999999999999""}",2d,0.004999999999999998,muscle_extent,activation_sharing,interaction_difference_in_differences,,,peak_inverted_rest_measure_fraction
"{""geometry"": ""short"", ""poisson"": ""0.48999999999999999""}",2d,0.004999999999999998,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""geometry"": ""short"", ""poisson"": ""0.48999999999999999""}",2d,0.004999999999999998,muscle_extent,activation_sharing,interaction_difference_in_differences,,,peak_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""geometry"": ""short"", ""poisson"": ""0.48999999999999999""}",2d,0.0,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""geometry"": ""short"", ""poisson"": ""0.48999999999999999""}",2d,0.0,muscle_extent,activation_sharing,interaction_difference_in_differences,,,peak_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""geometry"": ""short"", ""poisson"": ""0.48999999999999999""}",2d,-12.152980139155126,muscle_extent,activation_sharing,interaction_difference_in_differences,,,trajectory_min_det_f
"{""geometry"": ""short"", ""poisson"": ""0.48999999999999999""}",2d,0.0004297061889828972,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_target_rms
"{""geometry"": ""short"", ""poisson"": ""0.48999999999999999""}",2d,0.18663432511533617,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_activation_rms
"{""geometry"": ""short"", ""poisson"": ""0.48999999999999999""}",2d,0.12469449404272652,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_activation_jump_rms
"{""geometry"": ""short"", ""poisson"": ""0.48999999999999999""}",2d,0.208950193409299,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_midline_arc_length_ratio
"{""geometry"": ""short"", ""poisson"": ""0.48999999999999999""}",2d,-6.9810225092295255,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_midline_turning_density
"{""geometry"": ""short"", ""poisson"": ""0.48999999999999999""}",2d,0.0,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_midline_x_reversal_fraction
"{""geometry"": ""short"", ""poisson"": ""0.48999999999999999""}",2d,0.011507046562047332,muscle_extent,activation_sharing,interaction_difference_in_differences,,,final_midline_y_range
"{""activation_sharing"": ""per_cell"", ""geometry"": ""long""}",2d,0.015999999999999993,muscle_extent,poisson,interaction_difference_in_differences,,,final_inverted_rest_measure_fraction
"{""activation_sharing"": ""per_cell"", ""geometry"": ""long""}",2d,0.01749999999999999,muscle_extent,poisson,interaction_difference_in_differences,,,peak_inverted_rest_measure_fraction
"{""activation_sharing"": ""per_cell"", ""geometry"": ""long""}",2d,0.00899999999999999,muscle_extent,poisson,interaction_difference_in_differences,,,final_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""activation_sharing"": ""per_cell"", ""geometry"": ""long""}",2d,0.011499999999999996,muscle_extent,poisson,interaction_difference_in_differences,,,peak_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""activation_sharing"": ""per_cell"", ""geometry"": ""long""}",2d,0.0070000000000000045,muscle_extent,poisson,interaction_difference_in_differences,,,final_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""activation_sharing"": ""per_cell"", ""geometry"": ""long""}",2d,0.005500000000000001,muscle_extent,poisson,interaction_difference_in_differences,,,peak_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""activation_sharing"": ""per_cell"", ""geometry"": ""long""}",2d,18.66373141536419,muscle_extent,poisson,interaction_difference_in_differences,,,trajectory_min_det_f
"{""activation_sharing"": ""per_cell"", ""geometry"": ""long""}",2d,-0.0015139033783665805,muscle_extent,poisson,interaction_difference_in_differences,,,final_target_rms
"{""activation_sharing"": ""per_cell"", ""geometry"": ""long""}",2d,0.05131673165972633,muscle_extent,poisson,interaction_difference_in_differences,,,final_activation_rms
"{""activation_sharing"": ""per_cell"", ""geometry"": ""long""}",2d,0.004166063248195878,muscle_extent,poisson,interaction_difference_in_differences,,,final_activation_jump_rms
"{""activation_sharing"": ""per_cell"", ""geometry"": ""long""}",2d,-0.05280484394820406,muscle_extent,poisson,interaction_difference_in_differences,,,final_midline_arc_length_ratio
"{""activation_sharing"": ""per_cell"", ""geometry"": ""long""}",2d,-15.603831127713931,muscle_extent,poisson,interaction_difference_in_differences,,,final_midline_turning_density
"{""activation_sharing"": ""per_cell"", ""geometry"": ""long""}",2d,0.010000000000000002,muscle_extent,poisson,interaction_difference_in_differences,,,final_midline_x_reversal_fraction
"{""activation_sharing"": ""per_cell"", ""geometry"": ""long""}",2d,0.0060107608747654515,muscle_extent,poisson,interaction_difference_in_differences,,,final_midline_y_range
"{""activation_sharing"": ""shared"", ""geometry"": ""long""}",2d,0.0,muscle_extent,poisson,interaction_difference_in_differences,,,final_inverted_rest_measure_fraction
"{""activation_sharing"": ""shared"", ""geometry"": ""long""}",2d,-0.0005000000000000004,muscle_extent,poisson,interaction_difference_in_differences,,,peak_inverted_rest_measure_fraction
"{""activation_sharing"": ""shared"", ""geometry"": ""long""}",2d,0.0,muscle_extent,poisson,interaction_difference_in_differences,,,final_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""activation_sharing"": ""shared"", ""geometry"": ""long""}",2d,0.0,muscle_extent,poisson,interaction_difference_in_differences,,,peak_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""activation_sharing"": ""shared"", ""geometry"": ""long""}",2d,0.0,muscle_extent,poisson,interaction_difference_in_differences,,,final_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""activation_sharing"": ""shared"", ""geometry"": ""long""}",2d,-0.0005000000000000004,muscle_extent,poisson,interaction_difference_in_differences,,,peak_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""activation_sharing"": ""shared"", ""geometry"": ""long""}",2d,1.0160019856576858,muscle_extent,poisson,interaction_difference_in_differences,,,trajectory_min_det_f
"{""activation_sharing"": ""shared"", ""geometry"": ""long""}",2d,0.00046376581012702676,muscle_extent,poisson,interaction_difference_in_differences,,,final_target_rms
"{""activation_sharing"": ""shared"", ""geometry"": ""long""}",2d,-4.20590762581372,muscle_extent,poisson,interaction_difference_in_differences,,,final_activation_rms
"{""activation_sharing"": ""shared"", ""geometry"": ""long""}",2d,0.0,muscle_extent,poisson,interaction_difference_in_differences,,,final_activation_jump_rms
"{""activation_sharing"": ""shared"", ""geometry"": ""long""}",2d,-3.439272546224004e-05,muscle_extent,poisson,interaction_difference_in_differences,,,final_midline_arc_length_ratio
"{""activation_sharing"": ""shared"", ""geometry"": ""long""}",2d,-0.006143548661839825,muscle_extent,poisson,interaction_difference_in_differences,,,final_midline_turning_density
"{""activation_sharing"": ""shared"", ""geometry"": ""long""}",2d,0.0,muscle_extent,poisson,interaction_difference_in_differences,,,final_midline_x_reversal_fraction
"{""activation_sharing"": ""shared"", ""geometry"": ""long""}",2d,-0.00094458269376297,muscle_extent,poisson,interaction_difference_in_differences,,,final_midline_y_range
"{""activation_sharing"": ""per_cell"", ""geometry"": ""short""}",2d,0.10999999999999995,muscle_extent,poisson,interaction_difference_in_differences,,,final_inverted_rest_measure_fraction
"{""activation_sharing"": ""per_cell"", ""geometry"": ""short""}",2d,0.12500000000000003,muscle_extent,poisson,interaction_difference_in_differences,,,peak_inverted_rest_measure_fraction
"{""activation_sharing"": ""per_cell"", ""geometry"": ""short""}",2d,0.05999999999999999,muscle_extent,poisson,interaction_difference_in_differences,,,final_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""activation_sharing"": ""per_cell"", ""geometry"": ""short""}",2d,0.06499999999999997,muscle_extent,poisson,interaction_difference_in_differences,,,peak_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""activation_sharing"": ""per_cell"", ""geometry"": ""short""}",2d,0.05,muscle_extent,poisson,interaction_difference_in_differences,,,final_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""activation_sharing"": ""per_cell"", ""geometry"": ""short""}",2d,0.07500000000000004,muscle_extent,poisson,interaction_difference_in_differences,,,peak_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""activation_sharing"": ""per_cell"", ""geometry"": ""short""}",2d,-63.19019175658015,muscle_extent,poisson,interaction_difference_in_differences,,,trajectory_min_det_f
"{""activation_sharing"": ""per_cell"", ""geometry"": ""short""}",2d,-0.002036484452920857,muscle_extent,poisson,interaction_difference_in_differences,,,final_target_rms
"{""activation_sharing"": ""per_cell"", ""geometry"": ""short""}",2d,3.7569056837692023,muscle_extent,poisson,interaction_difference_in_differences,,,final_activation_rms
"{""activation_sharing"": ""per_cell"", ""geometry"": ""short""}",2d,4.380331961792207,muscle_extent,poisson,interaction_difference_in_differences,,,final_activation_jump_rms
"{""activation_sharing"": ""per_cell"", ""geometry"": ""short""}",2d,1.5174843239346807,muscle_extent,poisson,interaction_difference_in_differences,,,final_midline_arc_length_ratio
"{""activation_sharing"": ""per_cell"", ""geometry"": ""short""}",2d,60.563072353548904,muscle_extent,poisson,interaction_difference_in_differences,,,final_midline_turning_density
"{""activation_sharing"": ""per_cell"", ""geometry"": ""short""}",2d,0.1,muscle_extent,poisson,interaction_difference_in_differences,,,final_midline_x_reversal_fraction
"{""activation_sharing"": ""per_cell"", ""geometry"": ""short""}",2d,0.04080019688165559,muscle_extent,poisson,interaction_difference_in_differences,,,final_midline_y_range
"{""activation_sharing"": ""shared"", ""geometry"": ""short""}",2d,0.0,muscle_extent,poisson,interaction_difference_in_differences,,,final_inverted_rest_measure_fraction
"{""activation_sharing"": ""shared"", ""geometry"": ""short""}",2d,-0.005000000000000005,muscle_extent,poisson,interaction_difference_in_differences,,,peak_inverted_rest_measure_fraction
"{""activation_sharing"": ""shared"", ""geometry"": ""short""}",2d,0.0,muscle_extent,poisson,interaction_difference_in_differences,,,final_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""activation_sharing"": ""shared"", ""geometry"": ""short""}",2d,0.0,muscle_extent,poisson,interaction_difference_in_differences,,,peak_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""activation_sharing"": ""shared"", ""geometry"": ""short""}",2d,0.0,muscle_extent,poisson,interaction_difference_in_differences,,,final_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""activation_sharing"": ""shared"", ""geometry"": ""short""}",2d,-0.005000000000000005,muscle_extent,poisson,interaction_difference_in_differences,,,peak_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""activation_sharing"": ""shared"", ""geometry"": ""short""}",2d,1.2400132803448438,muscle_extent,poisson,interaction_difference_in_differences,,,trajectory_min_det_f
"{""activation_sharing"": ""shared"", ""geometry"": ""short""}",2d,0.006590096440061519,muscle_extent,poisson,interaction_difference_in_differences,,,final_target_rms
"{""activation_sharing"": ""shared"", ""geometry"": ""short""}",2d,-0.027960919702621934,muscle_extent,poisson,interaction_difference_in_differences,,,final_activation_rms
