step,optimizer_phase,optimizer_iteration,optimizer_evaluation,learning_rate,evaluation_success,objective,gradient_rms,gradient_inf,activation_update_rms,forward_converged,forward_iterations,forward_failure,line_search_failures,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv,inverted_cell_fraction,inverted_rest_measure_fraction,negative_det_f_mean,ainv_negative_cell_fraction,ainv_negative_rest_measure_fraction,g_negative_cell_fraction,g_negative_rest_measure_fraction,double_inverted_cell_fraction,double_inverted_rest_measure_fraction,top_target_mae,top_target_rms,top_target_max,top_error_rms,top_highpass_rms,top_slope_rms,top_curvature_rms,activation_neighbor_jump_rms,activation_rms,detF/min,detG/min,detAinv/min,target/rms,target/mae,target/max,activation/rms,activation/neighbor_jump_rms
316,adam,316,317,0.0012526875107531051,1,0.00018770332815946396,1.8425975280479878e-05,0.000303953306379174,6.216296219531884e-05,1,5,,0,2.575974773608711e-10,-282.935127144287,-0.11022218015196518,-0.6755798972342695,0.039,0.03900000000000002,1.1791123819190101,0.0375,0.037500000000000026,0.0025,0.002499999999999997,0.037,0.03700000000000002,0.01000763930163672,0.0137004864205423,0.05350940585981874,0.010088376078368771,0.0070287090067219764,0.8099709842103077,53.10523089917688,0.29136840312272205,0.5818767465091775,-282.935127144287,-0.11022218015196518,-0.6755798972342695,0.0137004864205423,0.01000763930163672,0.05350940585981874,0.5818767465091775,0.29136840312272205
317,adam,317,318,0.001240160635645574,1,0.00018747910192979628,1.529729891242776e-05,0.0002819935370578732,5.847981371175208e-05,1,3,,0,3.5580619272529534e-10,-283.03088385352686,-0.11041632677623683,-0.6755256002806628,0.039,0.03900000000000002,1.1784629110525286,0.0375,0.037500000000000026,0.0025,0.002499999999999997,0.037,0.03700000000000002,0.010006634460951725,0.013692300826734574,0.05337189925382605,0.010076624397800877,0.007030027535866286,0.8101209023839443,53.12045766506271,0.29137046421620855,0.5818794140465274,-283.03088385352686,-0.11041632677623683,-0.6755256002806628,0.013692300826734574,0.010006634460951725,0.05337189925382605,0.5818794140465274,0.29137046421620855
318,adam,318,319,0.0012277590292891184,1,0.00018719595887303886,1.5723280620792965e-05,0.00025924527549709716,5.690085901723872e-05,1,3,,0,7.79056670921066e-11,-283.10124489287017,-0.11054787625820284,-0.6754706316532901,0.039,0.03900000000000002,1.1777674495739197,0.0375,0.037500000000000026,0.0025,0.002499999999999997,0.037,0.03700000000000002,0.010002147466146366,0.013681957421108972,0.053194750710034364,0.010065172936866417,0.00703154707304223,0.8102672508203872,53.13502613653383,0.29137287747359336,0.5818824559541129,-283.10124489287017,-0.11054787625820284,-0.6754706316532901,0.013681957421108972,0.010002147466146366,0.053194750710034364,0.5818824559541129,0.29137287747359336
319,adam,319,320,0.001215481438996227,1,0.00018683988155350828,1.6939813479023805e-05,0.0002461086418904376,5.6955483779802235e-05,1,3,,0,9.670367894648512e-11,-283.160807691271,-0.11068957786383052,-0.6754153317483671,0.039,0.03900000000000002,1.176677881235825,0.0375,0.037500000000000026,0.0025,0.002499999999999997,0.037,0.03700000000000002,0.009993749716142624,0.013668938567186125,0.05303853619232746,0.01005231438197158,0.0070318748427402305,0.8102366921291464,53.143344951386176,0.2913755294270716,0.581885797196219,-283.160807691271,-0.11068957786383052,-0.6754153317483671,0.013668938567186125,0.009993749716142624,0.05303853619232746,0.581885797196219,0.2913755294270716
320,adam,320,321,0.001203326624606265,1,0.00018640315611826198,1.605913848805017e-05,0.0002688417848404848,5.799866860307624e-05,1,3,,0,1.229829671117411e-10,-283.2131459617823,-0.1107528748672514,-0.6753599395250541,0.039,0.03900000000000002,1.1751050498595557,0.0375,0.037500000000000026,0.0025,0.002499999999999997,0.037,0.03700000000000002,0.009981509938551571,0.013652954116903124,0.05292737777815077,0.0100369446719728,0.007030243920628664,0.809939360161968,53.14206665246677,0.29137828651458,0.5818893601897194,-283.2131459617823,-0.1107528748672514,-0.6753599395250541,0.013652954116903124,0.009981509938551571,0.05292737777815077,0.5818893601897194,0.29137828651458
321,adam,321,322,0.0011912933583602021,1,0.00018592539593451405,1.3642256548388181e-05,0.00021353675532454356,5.9247522431706074e-05,1,3,,0,3.1666283535238787e-10,-283.25482123189835,-0.11059686367207683,-0.6753046057955919,0.039,0.03900000000000002,1.1732016686019968,0.0375,0.037500000000000026,0.0025,0.002499999999999997,0.037,0.03700000000000002,0.009966736612946211,0.013635446304925778,0.05285394977631083,0.010018886767850376,0.007026631888190765,0.8093813209229834,53.131439684706756,0.29138100460233723,0.5818930655709194,-283.25482123189835,-0.11059686367207683,-0.6753046057955919,0.013635446304925778,0.009966736612946211,0.05285394977631083,0.5818930655709194,0.29138100460233723
322,adam,322,323,0.0011793804247766002,1,0.00018546073667441746,1.1940523186899063e-05,0.0001617212667783494,6.0023230363344975e-05,1,3,,0,1.7901507484880635e-09,-283.279282426166,-0.1101805724688727,-0.6752494032598332,0.0385,0.03850000000000002,1.1714004586803037,0.0375,0.037500000000000026,0.002,0.001999999999999997,0.037,0.03700000000000002,0.009950747466417586,0.013618396993567835,0.052791601388977,0.009998560783606537,0.007021487418948389,0.8086312779759953,53.11374648263998,0.2913835431081428,0.5818968275207453,-283.279282426166,-0.1101805724688727,-0.6752494032598332,0.013618396993567835,0.009950747466417586,0.052791601388977,0.5818968275207453,0.2913835431081428
323,adam,323,324,0.001167586620528834,1,0.00018503816609230346,1.2878356175440108e-05,0.00021866443299905242,5.995870559925647e-05,1,3,,0,5.915028534412636e-09,-283.2828629807519,-0.10961054611795429,-0.6751943388648045,0.0385,0.03850000000000002,1.1700010959765166,0.038,0.03800000000000003,0.0025,0.0024999999999999983,0.037,0.03700000000000002,0.009938809680421287,0.013602873449837849,0.05270694921119481,0.009976423439260373,0.007015463821097409,0.8077830406378912,53.09190180036062,0.29138573542278084,0.5819005228381747,-283.2828629807519,-0.10961054611795429,-0.6751943388648045,0.013602873449837849,0.009938809680421287,0.05270694921119481,0.5819005228381747,0.29138573542278084
324,adam,324,325,0.0011559107543235457,1,0.00018462995546841208,1.3283900833365883e-05,0.00023409231232595837,5.887911248897281e-05,1,3,,0,2.630121917025012e-10,-283.31623448704585,-0.10926210557376476,-0.6751393803206164,0.0385,0.03850000000000002,1.1692089474113525,0.038,0.03800000000000003,0.0025,0.0024999999999999983,0.037,0.03700000000000002,0.00992207514947519,0.013587860592028904,0.052580873497597345,0.009950981486972765,0.0070104794123231435,0.8070323284985754,53.08628141596938,0.29138697775469596,0.5819037416284549,-283.31623448704585,-0.10926210557376476,-0.6751393803206164,0.013587860592028904,0.00992207514947519,0.052580873497597345,0.5819037416284549,0.29138697775469596
325,adam,325,326,0.0011443516467803103,1,0.0001842428471329765,1.3836201480438574e-05,0.0001825702772441203,5.809997841146136e-05,1,3,,0,3.441373119535614e-10,-283.3691227683096,-0.1090866571846901,-0.6750845284103705,0.0385,0.03850000000000002,1.169006848723893,0.038,0.03800000000000003,0.0025,0.0024999999999999983,0.037,0.03700000000000002,0.009901575100864838,0.013573608478697789,0.05238837259478016,0.009922665657276711,0.0070067117110063065,0.8064486935557864,53.09524796694416,0.29138782355453324,0.581906678791455,-283.3691227683096,-0.1090866571846901,-0.6750845284103705,0.013573608478697789,0.009901575100864838,0.05238837259478016,0.581906678791455,0.29138782355453324
326,adam,326,327,0.0011329081303125073,1,0.00018384198139756143,1.3462889843544668e-05,0.00018907287679089036,5.752550278635097e-05,1,3,,0,8.412814703987436e-10,-283.40036896999976,-0.10876310432809595,-0.6750298391386245,0.0385,0.03850000000000002,1.1691383021641641,0.038,0.03800000000000003,0.0025,0.0024999999999999983,0.037,0.03700000000000002,0.009893345035952772,0.013558834072204049,0.05211413533197393,0.009893238718826773,0.007002905798654481,0.805974497508617,53.101363171745284,0.2913891979863762,0.5819097187780258,-283.40036896999976,-0.10876310432809595,-0.6750298391386245,0.013558834072204049,0.009893345035952772,0.05211413533197393,0.5819097187780258,0.2913891979863762
327,adam,327,328,0.0011215790490093822,1,0.000183436543325335,1.4717207094951983e-05,0.00026605144924041955,5.7006295083804365e-05,1,3,,0,2.675437908290206e-09,-283.4608464236403,-0.10836749097838133,-0.6749754351827741,0.0385,0.03850000000000002,1.1694556162652157,0.038,0.03800000000000003,0.0025,0.0024999999999999983,0.037,0.03700000000000002,0.009890624175002668,0.013543874753014183,0.051782182346800744,0.009862066872618142,0.00699965515624945,0.8056653450079265,53.1175611216117,0.2913907098360957,0.5819125470177875,-283.4608464236403,-0.10836749097838133,-0.6749754351827741,0.013543874753014183,0.009890624175002668,0.051782182346800744,0.5819125470177875,0.2913907098360957
328,adam,328,329,0.0011103632585192883,1,0.00018105123264650904,3.967894598489683e-05,0.0007507947730855545,5.5991459467664e-05,1,13,,0,8.632871603567612e-09,-283.58774596989696,-0.1081983625606783,-0.6749215236648082,0.0385,0.03850000000000002,1.1693442163421892,0.0385,0.03850000000000003,0.003,0.0029999999999999983,0.037,0.03700000000000002,0.00986017596079358,0.013455527958668476,0.05127939584193758,0.009862015881592776,0.007032405904503579,0.8093444808088824,53.27559547998585,0.2913915309001457,0.5819146181174363,-283.58774596989696,-0.1081983625606783,-0.6749215236648082,0.013455527958668476,0.00986017596079358,0.05127939584193758,0.5819146181174363,0.2913915309001457
329,adam,329,330,0.0010992596259340954,1,0.0001812458709038864,5.705071592297747e-05,0.0013076319636017941,4.8447427149534126e-05,1,3,,0,5.699610678202728e-09,-283.83459654402026,-0.1082853329644151,-0.674868931222978,0.0385,0.03850000000000002,1.1688778381974627,0.0385,0.03850000000000003,0.003,0.0029999999999999983,0.037,0.03700000000000002,0.009850758323521,0.013462758666183034,0.05144551123744935,0.009840542105421665,0.007020992010748782,0.8083095001710309,53.234362883664744,0.29139245658482066,0.5819156091009753,-283.83459654402026,-0.1082853329644151,-0.674868931222978,0.013462758666183034,0.009850758323521,0.05144551123744935,0.5819156091009753,0.29139245658482066
330,adam,330,331,0.0010882670296747544,1,0.0001804517177642011,2.5903293075921353e-05,0.0005422812598515083,4.887834326850815e-05,1,4,,0,1.579851652631933e-09,-283.84744699789854,-0.10841684903916046,-0.6748180315191173,0.0385,0.03850000000000002,1.1673759862884636,0.0385,0.03850000000000003,0.003,0.0029999999999999983,0.037,0.03700000000000002,0.009842400288056097,0.01343323184361087,0.0516974879089921,0.00983154958495358,0.007030279838494282,0.8088227993543822,53.3254048999706,0.29139545567244923,0.5819164326018491,-283.84744699789854,-0.10841684903916046,-0.6748180315191173,0.01343323184361087,0.009842400288056097,0.0516974879089921,0.5819164326018491,0.29139545567244923
331,adam,331,332,0.001077384359378007,1,0.00018010191094034584,1.6039453497748794e-05,0.00024094359125333804,5.1741206299496276e-05,1,4,,0,5.2849071837143805e-09,-283.77726456547947,-0.10849506852076153,-0.6747699055860717,0.0385,0.03850000000000002,1.1657015352196376,0.0385,0.03850000000000003,0.003,0.0029999999999999983,0.037,0.03700000000000002,0.009857725334845932,0.013420205324075554,0.052015842276780126,0.009838049501830174,0.007037058660268092,0.8092529720713411,53.374491461549255,0.2913997035968878,0.5819176419917864,-283.77726456547947,-0.10849506852076153,-0.6747699055860717,0.013420205324075554,0.009857725334845932,0.052015842276780126,0.5819176419917864,0.2913997035968878
332,adam,332,333,0.0010666105157842267,1,0.00017998898437544583,2.04845542490451e-05,0.00034203914603074835,4.84642816230397e-05,1,3,,0,6.340745305445542e-09,-283.75508313276237,-0.10879471077336889,-0.6747256292607251,0.0385,0.03850000000000002,1.164538033951286,0.0385,0.03850000000000003,0.003,0.0029999999999999983,0.037,0.03700000000000002,0.009858682143123037,0.01341599733062905,0.05229455236790966,0.00984190358368146,0.0070382157845519005,0.8092610653805506,53.38060623717093,0.2914028605065014,0.581918562536092,-283.75508313276237,-0.10879471077336889,-0.6747256292607251,0.01341599733062905,0.009858682143123037,0.05229455236790966,0.581918562536092,0.2914028605065014
333,adam,333,334,0.0010559444106263845,1,0.00017971837549376785,1.9817742756812876e-05,0.00036500567621495155,4.913019135354008e-05,1,3,,0,3.5023721651182374e-09,-283.7453939108329,-0.1092190519555746,-0.6746848385619028,0.0385,0.03850000000000002,1.1640410267119836,0.0385,0.03850000000000003,0.003,0.0029999999999999983,0.037,0.03700000000000002,0.009838268628917722,0.013405908230842395,0.052443065843815,0.00984273988365388,0.007040169921645175,0.8093399738633839,53.38900598666183,0.2914048699115914,0.5819193024427154,-283.7453939108329,-0.1092190519555746,-0.6746848385619028,0.013405908230842395,0.009838268628917722,0.052443065843815,0.5819193024427154,0.2914048699115914
334,adam,334,335,0.0010453849665201206,1,0.0001794359751981728,1.5454317306998213e-05,0.0002621890105086273,5.006382072205696e-05,1,3,,0,1.0796266526451798e-09,-283.7225875680629,-0.109619760089707,-0.674646391057803,0.0385,0.03850000000000002,1.1640467656169724,0.0385,0.03850000000000003,0.003,0.0029999999999999983,0.037,0.03700000000000002,0.009818334382251999,0.013395371409489652,0.05245883552069949,0.009846836362716207,0.007043571530672727,0.8096077726819999,53.39891346601591,0.29140674495156665,0.5819204311106256,-283.7225875680629,-0.109619760089707,-0.674646391057803,0.013395371409489652,0.009818334382251999,0.05245883552069949,0.5819204311106256,0.29140674495156665
335,adam,335,336,0.0010349311168549194,1,0.00017916259655957883,8.79125985379686e-06,0.00013296010287223,4.9726076539783895e-05,1,3,,0,5.173495169013972e-10,-283.6375514441867,-0.10968763053509328,-0.6746094671430182,0.0385,0.03850000000000002,1.1640967868491428,0.0385,0.03850000000000003,0.003,0.0029999999999999983,0.037,0.03700000000000002,0.009810601187705202,0.013385163299697873,0.05238156687180203,0.009854698605184562,0.00704581786202051,0.8098415808910125,53.38643416944548,0.29140963335725706,0.5819224870278807,-283.6375514441867,-0.10968763053509328,-0.6746094671430182,0.013385163299697873,0.009810601187705202,0.05238156687180203,0.5819224870278807,0.29140963335725706
336,adam,336,337,0.0010245818056863702,1,0.00017903127445294647,1.1206745137643288e-05,0.00016384810532900956,4.929516425182428e-05,1,3,,0,2.183064437128143e-09,-283.545541136252,-0.10951967677548234,-0.67457341412755,0.0385,0.03850000000000002,1.163991437384662,0.0385,0.03850000000000003,0.003,0.0029999999999999983,0.037,0.03700000000000002,0.009819264872726554,0.013380256890394387,0.052296831588506086,0.00986447451382828,0.007046613336723628,0.8099661969244054,53.3595687010216,0.29141304617817726,0.5819251210516031,-283.545541136252,-0.10951967677548234,-0.67457341412755,0.013380256890394387,0.009819264872726554,0.052296831588506086,0.5819251210516031,0.29141304617817726
337,adam,337,338,0.0010143359876295065,1,0.0001789102892389377,1.2596592267077673e-05,0.00021587038642715729,4.651000153102984e-05,1,3,,0,1.3921249989038317e-09,-283.5821222251363,-0.10964880445029411,-0.6745375948952028,0.0385,0.03850000000000002,1.163872670583748,0.0385,0.03850000000000003,0.003,0.0029999999999999983,0.037,0.03700000000000002,0.009806090593260212,0.013375735091535631,0.05228901119808282,0.009870091485247933,0.00704801458265455,0.8100944954807809,53.354291980090345,0.29141534059520624,0.5819273164482476,-283.5821222251363,-0.10964880445029411,-0.6745375948952028,0.013375735091535631,0.009806090593260212,0.05228901119808282,0.5819273164482476,0.29141534059520624
338,adam,338,339,0.0010041926277532115,1,0.00017883276191598806,1.2073601953646969e-05,0.0001586244277979499,4.539584189356556e-05,1,3,,0,6.051308800599832e-09,-283.70457083864085,-0.10991345882515648,-0.6745015005487075,0.0385,0.03850000000000002,1.1636244706792938,0.038,0.03800000000000003,0.0025,0.002499999999999997,0.037,0.03700000000000002,0.009797538506133666,0.013372836719110425,0.05235475509729395,0.0098731997993796,0.007048918233126922,0.8101343630443961,53.35781969748561,0.2914171409849323,0.5819293267452572,-283.70457083864085,-0.10991345882515648,-0.6745015005487075,0.013372836719110425,0.009797538506133666,0.05235475509729395,0.5819293267452572,0.2914171409849323
339,adam,339,340,0.0009941507014756793,1,0.00017873518096267314,1.0996093842966143e-05,0.00014347925996433035,4.1280474963384626e-05,1,3,,0,3.076469038943719e-11,-283.8175581274248,-0.10991825755327819,-0.6744648028268139,0.0385,0.03850000000000002,1.163136070832349,0.038,0.03800000000000003,0.0025,0.002499999999999997,0.037,0.03700000000000002,0.009795191549743029,0.013369187745060398,0.052451629669882,0.009875455767503913,0.007047149693935328,0.8099505344585168,53.34017404215807,0.29141968775500177,0.5819317398924267,-283.8175581274248,-0.10991825755327819,-0.6744648028268139,0.013369187745060398,0.009795191549743029,0.052451629669882,0.5819317398924267,0.29141968775500177
340,adam,340,341,0.0009842091944609226,1,0.00017861135666594568,1.0215796193922195e-05,0.00014322294224957297,3.917285072574271e-05,1,3,,0,1.5824800308184692e-10,-283.94243323127665,-0.1098476713437521,-0.674427296147569,0.0385,0.03850000000000002,1.1626430133748287,0.038,0.03800000000000003,0.0025,0.002499999999999997,0.037,0.03700000000000002,0.00979075686353126,0.013364555984616387,0.052560155795065115,0.009875994755934986,0.00704445200347969,0.8097025470662252,53.319636354681776,0.2914228665164746,0.5819344682536357,-283.94243323127665,-0.1098476713437521,-0.674427296147569,0.013364555984616387,0.00979075686353126,0.052560155795065115,0.5819344682536357,0.2914228665164746
341,adam,341,342,0.0009743671025163132,1,0.00017847713201475695,1.076526292968903e-05,0.00019077302984596835,3.909666459095888e-05,1,4,,0,3.538305607696377e-09,-284.0411114035495,-0.10964070673807537,-0.6743889122527801,0.0385,0.03850000000000002,1.1622691638111848,0.038,0.03800000000000003,0.0025,0.002499999999999997,0.037,0.03700000000000002,0.00979098966552956,0.013359533375636926,0.052647723072325785,0.009875786860270937,0.007040534350242287,0.8093722052338927,53.28740892629237,0.29142657977055075,0.5819374874490707,-284.0411114035495,-0.10964070673807537,-0.6743889122527801,0.013359533375636926,0.00979098966552956,0.052647723072325785,0.5819374874490707,0.29142657977055075
342,adam,342,343,0.0009646234314911502,1,0.0001783705744358611,1.1783470443335064e-05,0.00020730761155493535,3.6945409757225525e-05,1,3,,0,9.819839374449488e-10,-284.17098200109393,-0.10966839751073124,-0.6743496503970732,0.0385,0.03850000000000002,1.1622870559740581,0.038,0.03800000000000003,0.0025,0.002499999999999997,0.037,0.03700000000000002,0.009794904530552337,0.013355544707568504,0.05271479468383008,0.009873741685075921,0.007037702382817769,0.8091310747607653,53.26968669363891,0.29142974801596855,0.5819402590059115,-284.17098200109393,-0.10966839751073124,-0.6743496503970732,0.013355544707568504,0.009794904530552337,0.05271479468383008,0.5819402590059115,0.29142974801596855
343,adam,343,344,0.0009549771971762386,1,0.0001782167957798646,9.433975163755895e-06,0.00012317039372049704,3.6432986893491976e-05,1,3,,0,2.4350872200117027e-09,-284.36176427262876,-0.11005598243620313,-0.6743096122373122,0.0385,0.03850000000000002,1.162789791131286,0.038,0.03800000000000003,0.0025,0.002499999999999997,0.037,0.03700000000000002,0.00977842962333626,0.01334978635708694,0.05276091551273589,0.009868358967473765,0.0070369953474245005,0.8090606448660759,53.276498808265224,0.2914318583632028,0.5819425059295094,-284.36176427262876,-0.11005598243620313,-0.6743096122373122,0.01334978635708694,0.00977842962333626,0.05276091551273589,0.5819425059295094,0.2914318583632028
344,adam,344,345,0.0009454274252044762,1,0.00017810269900331218,9.264332981746796e-06,0.00012761707902724512,3.597192367678412e-05,1,3,,0,4.4443589955197226e-10,-284.54514135597776,-0.11038135850702901,-0.6742690102593846,0.0385,0.03850000000000002,1.1635276945354833,0.038,0.03800000000000003,0.0025,0.002499999999999997,0.037,0.03700000000000002,0.009768556668723928,0.013345512317004251,0.05276455659012142,0.009862702501641087,0.0070371544388024366,0.8090784971818727,53.290279897099,0.2914339633900095,0.5819448085645452,-284.54514135597776,-0.11038135850702901,-0.6742690102593846,0.013345512317004251,0.009768556668723928,0.05276455659012142,0.5819448085645452,0.2914339633900095
345,adam,345,346,0.0009359731509524314,1,0.00017795836485921349,7.376832542093388e-06,9.73575842261905e-05,3.603743567416868e-05,1,3,,0,2.9639281855297383e-09,-284.6566123667615,-0.11029899133709652,-0.6742280724987604,0.0385,0.03850000000000002,1.1641944593481341,0.038,0.03800000000000003,0.0025,0.002499999999999997,0.037,0.03700000000000002,0.00976595344890137,0.013340103630002785,0.05271700729457517,0.009858375843735195,0.007036136942057799,0.8090255687411947,53.28446429596691,0.291436922020607,0.5819476106129804,-284.6566123667615,-0.11029899133709652,-0.6742280724987604,0.013340103630002785,0.00976595344890137,0.05271700729457517,0.5819476106129804,0.291436922020607
346,adam,346,347,0.0009266134194429071,1,0.00017786315797722118,8.513747201764456e-06,0.00011617233577954574,3.669541022065635e-05,1,3,,0,7.627314731582555e-09,-284.73661376238016,-0.11001609082984537,-0.6741869673258687,0.0385,0.03850000000000002,1.1647148553834594,0.038,0.03800000000000003,0.0025,0.002499999999999997,0.037,0.03700000000000002,0.009776587064184179,0.013336534706482835,0.052650942117617755,0.009855383309802995,0.007034717566662581,0.8089324078176022,53.271396660570225,0.2914401544925766,0.5819506149252166,-284.73661376238016,-0.11001609082984537,-0.6741869673258687,0.013336534706482835,0.009776587064184179,0.052650942117617755,0.5819506149252166,0.2914401544925766
347,adam,347,348,0.000917347285248478,1,0.00017773564267006164,8.708582257367125e-06,0.0001108565667076634,3.48657986368368e-05,1,3,,0,1.6953320512813965e-10,-284.88383522031575,-0.10998728750451225,-0.6741458481541228,0.0385,0.03850000000000002,1.165172848819961,0.038,0.03800000000000003,0.0025,0.002499999999999997,0.037,0.03700000000000002,0.009768114588903623,0.013331753173159997,0.05261413811183881,0.00984990059817877,0.007034953386758735,0.8089376399795852,53.279998232514544,0.29144246600721274,0.5819531601031344,-284.88383522031575,-0.10998728750451225,-0.6741458481541228,0.013331753173159997,0.009768114588903623,0.05261413811183881,0.5819531601031344,0.29144246600721274
348,adam,348,349,0.0009081738123959933,1,0.00017760466403566772,8.958894739335204e-06,0.00016905574543749568,3.5420220262257045e-05,1,3,,0,3.839278883825787e-09,-285.0576926596661,-0.1100699392625206,-0.6741049443017505,0.0385,0.03850000000000002,1.1654114228054109,0.038,0.03800000000000003,0.0025,0.002499999999999997,0.037,0.03700000000000002,0.009753499304195605,0.013326839986871146,0.05260337674773159,0.009843565658642904,0.007035500974694362,0.8089238730350389,53.2928317602423,0.2914441783721241,0.58195542408829,-285.0576926596661,-0.1100699392625206,-0.6741049443017505,0.013326839986871146,0.009753499304195605,0.05260337674773159,0.58195542408829,0.2914441783721241
349,adam,349,350,0.0008990920742720333,1,0.00017748375809125455,9.752877071794065e-06,0.0001705602485085858,3.445909702798048e-05,1,3,,0,6.956142871973642e-11,-285.20189238451957,-0.1100471428945268,-0.674064496921507,0.0385,0.03850000000000002,1.1652854827567014,0.038,0.03800000000000003,0.0025,0.002499999999999997,0.037,0.03700000000000002,0.009747127979181832,0.01332230303255614,0.05259970938078219,0.009838682152786188,0.007035211434054454,0.8088275131412155,53.29623582703527,0.2914464201379802,0.5819580326616736,-285.20189238451957,-0.1100471428945268,-0.674064496921507,0.01332230303255614,0.009747127979181832,0.05259970938078219,0.5819580326616736,0.2914464201379802
350,adam,350,351,0.000890101153529313,1,0.00017734738400465377,6.529261839324536e-06,7.016857758148829e-05,3.6087065550445485e-05,1,5,,0,3.849995075819756e-10,-285.27299296351356,-0.10971864422073074,-0.6740246980271916,0.0385,0.03850000000000002,1.164775089423337,0.038,0.03800000000000003,0.0025,0.002499999999999997,0.037,0.03700000000000002,0.00975671179841689,0.01331718378654638,0.05258622009876326,0.009836559875879562,0.007032984983040076,0.8085737132369227,53.27580097114394,0.2914496903781604,0.5819612657953371,-285.27299296351356,-0.10971864422073074,-0.6740246980271916,0.01331718378654638,0.00975671179841689,0.05258622009876326,0.5819612657953371,0.2914496903781604
351,adam,351,352,0.0008812001419940199,1,0.00017724011849530095,6.170594510912392e-06,6.995408611995264e-05,3.424517283895356e-05,1,3,,0,2.96385282596345e-10,-285.3765687249112,-0.10951871656976596,-0.6739856556897045,0.0385,0.03850000000000002,1.1642620396480536,0.038,0.03800000000000003,0.0025,0.002499999999999997,0.037,0.03700000000000002,0.009758408020227784,0.013313155842823329,0.052587340536379555,0.009833605981022021,0.007031756055710849,0.808384421151422,53.26789874360778,0.2914524262307041,0.5819642762742094,-285.3765687249112,-0.10951871656976596,-0.6739856556897045,0.013313155842823329,0.009758408020227784,0.052587340536379555,0.5819642762742094,0.2914524262307041
352,adam,352,353,0.0008723881405740797,1,0.00017712825659877167,5.90833137938133e-06,6.963241509125805e-05,3.341291884764386e-05,1,3,,0,6.578911251147293e-12,-285.49637151496313,-0.1094038178506156,-0.6739474811200696,0.0385,0.03850000000000002,1.1638425985594647,0.038,0.03800000000000003,0.0025,0.002499999999999997,0.037,0.03700000000000002,0.009751886656666998,0.013308954000926281,0.052592470224645665,0.009829609881014676,0.007031000582225052,0.8082203237924338,53.26471313676033,0.2914545301492096,0.5819670156477451,-285.49637151496313,-0.1094038178506156,-0.6739474811200696,0.013308954000926281,0.009751886656666998,0.052592470224645665,0.5819670156477451,0.2914545301492096
353,adam,353,354,0.0008636642591683388,1,0.0001770317061402762,6.286969896717243e-06,7.665167822539008e-05,3.323673980790938e-05,1,3,,0,8.434996232449774e-10,-285.62402770624163,-0.10937183741398754,-0.6739102625398629,0.0385,0.03850000000000002,1.1635745844070504,0.038,0.03800000000000003,0.0025,0.002499999999999997,0.037,0.03700000000000002,0.009740717312551009,0.01330532623201236,0.05259101722063453,0.009825032261745198,0.007030791307448778,0.8081050209682761,53.26664589598005,0.2914562366346718,0.5819696017308822,-285.62402770624163,-0.10937183741398754,-0.6739102625398629,0.01330532623201236,0.009740717312551009,0.05259101722063453,0.5819696017308822,0.2914562366346718
354,adam,354,355,0.0008550276165766554,1,0.0001769588256819672,8.109122510439429e-06,9.210000707899203e-05,3.196360367325532e-05,1,3,,0,6.272837636684348e-10,-285.7391611017375,-0.10934787894129692,-0.6738740587079501,0.0385,0.03850000000000002,1.1634289526187531,0.038,0.03800000000000003,0.0025,0.002499999999999997,0.037,0.03700000000000002,0.009732107360694566,0.013302587180017547,0.052571944783471526,0.009820880514053245,0.007030842201290322,0.8080381203270519,53.27048404059505,0.29145809867100825,0.5819723158688318,-285.7391611017375,-0.10934787894129692,-0.6738740587079501,0.013302587180017547,0.009732107360694566,0.052571944783471526,0.5819723158688318,0.29145809867100825
355,adam,355,356,0.0008464773404108889,1,0.00017685762674834855,6.720302766549934e-06,8.156106077904815e-05,3.160738626246933e-05,1,3,,0,2.410983813788131e-09,-285.7979522315703,-0.10912902386969434,-0.673838892128095,0.0385,0.03850000000000002,1.1632826482712688,0.038,0.03800000000000003,0.0025,0.002499999999999997,0.037,0.03700000000000002,0.00973513708708509,0.01329878290477548,0.0525255390654035,0.009818447705979245,0.007029823100433269,0.8079250291120426,53.260586075196784,0.291460780113927,0.5819755006278189,-285.7979522315703,-0.10912902386969434,-0.673838892128095,0.01329878290477548,0.00973513708708509,0.0525255390654035,0.5819755006278189,0.291460780113927
356,adam,356,357,0.00083801256700678,1,0.00017676920731414454,6.703830029278926e-06,8.358023873570545e-05,3.1014834683654854e-05,1,3,,0,4.973043887537804e-10,-285.8642479017284,-0.10900781200970405,-0.6738047332789946,0.0385,0.03850000000000002,1.1632445920945123,0.0385,0.03850000000000003,0.003,0.0029999999999999983,0.037,0.03700000000000002,0.009737140376477651,0.01329545814607923,0.05247774272447305,0.009815648165346628,0.0070292124897616305,0.8078658729593526,53.2563284260259,0.2914634309859983,0.5819786771825142,-285.8642479017284,-0.10900781200970405,-0.6738047332789946,0.01329545814607923,0.009737140376477651,0.05247774272447305,0.5819786771825142,0.2914634309859983
