step,objective,mae,rmse,linf,grad_norm,learning_rate,worst_point_index,worst_point_ties,control_0,control_1,control_2,control_3,control_4,control_5,control_6,control_7,control_8
151,0.0037480604888958323,0.002092221720214388,0.0037480604888958323,0.029997078347700587,1.1440069870307631e-05,0.06820993943671756,479,1,0.29988268013053504,0.4500411447237369,0.24993096228104622,0.5000211667696937,0.8500527930620133,0.5500442004139914,0.19987397089920794,0.40001566182094467,0.29988298589973084
152,0.003748062099395073,0.0020922710453114726,0.003748062099395073,0.03000253683751554,2.8900800324540216e-05,0.06806161778540631,479,1,0.29987119625073216,0.4499991940920657,0.2499024537851779,0.499975958662858,0.8499951549201105,0.5499916684116414,0.19987034314482785,0.3999822948771193,0.29987151013860597
153,0.003748062680599852,0.002092206545694948,0.003748062680599852,0.03000512016882176,3.402377869367747e-05,0.06791253366454453,479,1,0.2998888541600961,0.44998044481762484,0.24989761172910852,0.4999592276347739,0.8499592607723228,0.5499640777433737,0.19989599153663593,0.39997569222673873,0.29988927632964285
154,0.0037480610024009657,0.002092032410668086,0.0037480610024009657,0.030004523360695395,2.3732041598683447e-05,0.0677626911613487,479,1,0.2999345147530923,0.44998871504310284,0.24992045489424486,0.49997140253081496,0.8499493737252487,0.5499657932752839,0.1999471889874612,0.39999555640175183,0.29993500905982196
155,0.0037480596246089364,0.0020918876738697644,0.0037480596246089364,0.030001906465560474,5.3089951494322015e-06,0.06761209438382675,479,1,0.29999497461852104,0.450014899254094,0.24996274879745725,0.5000003618672543,0.8499574204799667,0.5499879851027317,0.20000923549778993,0.4000293336131379,0.2999953774858379
156,0.0037480603486069143,0.0020918109533628717,0.0037480603486069143,0.029999188965034576,1.6462738920451515e-05,0.0674607474606654,479,1,0.30005114945032557,0.45004269685758497,0.25000897351806184,0.5000279910522446,0.8499687180013287,0.5500143844002838,0.20006295103281677,0.4000587864617415,0.3000512240024713
157,0.003748061596742598,0.002091774540240644,0.003748061596742598,0.029998077644474583,2.6635249689488647e-05,0.06730865454111701,479,1,0.3000864373618863,0.45005690556626865,0.250043879798029,0.5000388451579816,0.8499699724849045,0.5500296246289547,0.20009286044130828,0.40006863642450774,0.30008595861785
158,0.0037480613384651895,0.0020917615834817323,0.0037480613384651895,0.029999289835337353,2.410043250209182e-05,0.06715581979488577,479,1,0.30009337523956364,0.4500502820692398,0.25005896107267267,0.500026880408972,0.849955708817873,0.5500261519997396,0.20009334188525338,0.40005324550301463,0.3000922183431649
159,0.003748060176999639,0.0020917719215807224,0.003748060176999639,0.03000230342625987,1.1566360535459423e-05,0.06700224741201351,479,1,0.3000757986592479,0.450026031215521,0.2500550800766944,0.4999974132752193,0.8499303657026543,0.550006753849577,0.20007017299565993,0.4000185058611398,0.30007399842429944
160,0.003748059930902735,0.002091813033405142,0.003748059930902735,0.0300056976925729,8.375614942308868e-06,0.06684794160276462,479,1,0.30004596311240395,0.4499952585644231,0.2500405411568867,0.49996383302949704,0.8499055111549034,0.5499820374719732,0.20003712926363698,0.3999784747566163,0.30004372201144514
161,0.0037480606640125486,0.0020918712682291207,0.0037480606640125486,0.030007877139501316,1.984177358373506e-05,0.06669290659751086,479,1,0.3000183715015641,0.44997106853403,0.2500260490446847,0.4999409731526401,0.8498938937118957,0.5499645487152558,0.20000949297243212,0.39994867089326486,0.300016011572129
162,0.0037480609153314674,0.0020919271689775858,0.0037480609153314674,0.03000781680724314,2.2739373499567785e-05,0.06653714664661518,479,1,0.3000033511008579,0.4499623449169391,0.2500192575716528,0.4999383729795203,0.8499033251106445,0.5499625783562551,0.19999753772775045,0.3999392719250605,0.3000012258418552
163,0.003748060194969356,0.0020919613430493062,0.003748060194969356,0.03000549041825583,1.5745330239398516e-05,0.06638066602031534,479,1,0.3000032397359142,0.44997009419680317,0.25002150288523173,0.4999564305849377,0.8499332017934652,0.5499765451795854,0.2000028077393335,0.3999512191348249,0.30000163663341123
164,0.0037480595669600954,0.0020919877743418086,0.0037480595669600954,0.030001816127388517,3.3006614984549845e-06,0.06622346900860673,479,1,0.300012593864377,0.44998777940313206,0.2500280221462754,0.49998689932571644,0.8499750327239541,0.5499993840075419,0.20001854266071042,0.3999766833350452,0.300011660966601
165,0.003748059786287283,0.002092018796510031,0.003748059786287283,0.029998186709248503,1.0292271228348235e-05,0.06606555992112484,479,1,0.3000218882456358,0.45000510646451614,0.25003119117058814,0.5000171224961866,0.8500164126920297,0.5500203919284564,0.20003366402660397,0.4000032852979026,0.3000216083700927
166,0.003748060240490331,0.002092057417224272,0.003748060240490331,0.029995831807708345,1.7001626971100314e-05,0.06590694308702706,479,1,0.30002265924694294,0.45001319028895065,0.25002493376310203,0.5000357988305505,0.8500463785239388,0.5500304452161563,0.20003823642857263,0.40001986053928,0.30002287723382143
167,0.00374806013347804,0.002092100409988761,0.00374806013347804,0.02999531250439623,1.556864425611767e-05,0.06574762285487405,479,1,0.3000115962579233,0.45000858507083197,0.25000806455956437,0.5000376005231242,0.8500596499735243,0.5500260567075688,0.20002787197756403,0.4000210865681614,0.30001208559912135
168,0.003748059706005741,0.0020921457737474074,0.003748059706005741,0.029996360921435414,7.765208998095285e-06,0.06558760359251044,479,1,0.29999181001953534,0.4499944152527037,0.24998501830763437,0.5000247312987216,0.8500579872965908,0.5500105014215231,0.20000525919211073,0.40000905683965843,0.29999235254027856
169,0.0037480596518575174,0.002092193894530701,0.0037480596518575174,0.02999810232706404,4.673856085824566e-06,0.06542688968694514,479,1,0.2999709648338799,0.4499783377304696,0.24996377637755807,0.5000050561913446,0.8500483566479567,0.5499917419387477,0.19997844168540982,0.39999143059783526,0.29997141518778153
170,0.00374805996310349,0.002092230128512797,0.00374805996310349,0.029999521609573032,1.1526408703028746e-05,0.06526548554423106,479,1,0.29995742339088854,0.44996855107697487,0.2499521388298076,0.4999879916267411,0.8500390553797917,0.5499783793625592,0.1999569365381235,0.39997734569730203,0.29995773870094133
171,0.003748060065778096,0.0020922356550412964,0.003748060065778096,0.029999939466346437,1.3166138065191276e-05,0.0651033955893443,479,1,0.2999563542092849,0.4499698638158547,0.249954188732892,0.49998021536988313,0.8500357510898551,0.5499756570751665,0.19994761523650448,0.3999731532057107,0.299956583936551
172,0.0037480597966093577,0.002092203661411984,0.0037480597966093577,0.02999928246665401,8.84522751434267e-06,0.06494062426606287,479,1,0.2999675898629041,0.44998163670083435,0.24996858276120207,0.4999831174980869,0.8500392297931867,0.5499833469723909,0.1999521654932377,0.39997989449425675,0.2999678356526955
173,0.003748059576928659,0.002092153923238799,0.003748059576928659,0.029998045861427375,2.6754752082788016e-06,0.06477717603684478,479,1,0.29998606258093496,0.4499984005961697,0.24998934910156442,0.49999292831563247,0.8500456924015019,0.5499963292385934,0.19996705369552598,0.39999345609549886,0.29998642691954974
174,0.0037480596676169493,0.0020921121985878065,0.0037480596676169493,0.029996997483901194,7.4744533442709255e-06,0.06461305538270584,479,1,0.30000439464850126,0.4500126569834777,0.25000867782763786,0.5000031558288041,0.8500491944779285,0.5500073747172555,0.1999856997463284,0.4000070337637546,0.3000049380231481
175,0.003748059809171021,0.0020920783463348825,0.003748059809171021,0.02999678412535188,1.0891186600661297e-05,0.06444826680309666,479,1,0.3000162798608866,0.45001840904262447,0.2500203183786953,0.5000079644922033,0.8500448848347524,0.5500106734169092,0.20000163220333608,0.40001453559966554,0.3000169996706342
176,0.0037480597218949984,0.002092053796377013,0.0037480597218949984,0.029997630473197576,9.263954635446355e-06,0.06428281481577942,479,1,0.30001905905220455,0.45001375691424067,0.25002202609317403,0.5000048504200372,0.8500314624316934,0.5500044352230301,0.20001110670376576,0.4000132770931933,0.3000198933949469
177,0.003748059542092144,0.002092038384739504,0.003748059542092144,0.02999926006174561,3.710899709544646e-06,0.06411670395670391,479,1,0.3000144076532002,0.4500014543751761,0.2500160476678783,0.4999954675070025,0.8500117790007167,0.5499914532730132,0.2000141005744859,0.40000482013022365,0.30001525779469757
178,0.0037480595388620776,0.002092028422272768,0.0037480595388620776,0.03000105387136605,3.270440591465821e-06,0.06394993877988325,479,1,0.3000070118143093,0.44998734107052196,0.2500075960904514,0.4999844274777607,0.849991464734417,0.5499775408579038,0.20001346751138738,0.39999377708805234,0.30000777202277734
179,0.0037480596755296307,0.002092020121706636,0.0037480596755296307,0.03000235218560028,7.933036556707072e-06,0.063782523857269,479,1,0.30000203359569094,0.44997753213834274,0.25000216921189755,0.49997684516982704,0.8499763710741378,0.549968724476925,0.20001290318560005,0.39998535047290157,0.30000261719881277
180,0.0037480597147237222,0.0020920092919916675,0.0037480597147237222,0.03000274889191888,8.758460259691479e-06,0.06361446377862583,479,1,0.30000263754713863,0.44997573032743343,0.2500030089015901,0.4999758969676789,0.8499700930175191,0.5499685615210944,0.20001483975596335,0.39998287655208936,0.30000299229287325
181,0.003748059609752459,0.002091995640727441,0.003748059609752459,0.030002245198837305,5.78012595407628e-06,0.0634457631514057,479,1,0.3000086986875771,0.44998184882669284,0.2500098197389032,0.49998152345317637,0.8499726821453184,0.5499767742311666,0.20001928381478146,0.39998650600611724,0.300008810129209
182,0.00374805953596095,0.0020919843765573555,0.00374805953596095,0.03000120650266626,1.6468384783899038e-06,0.0632764266006215,479,1,0.3000171643902684,0.449992436178721,0.2500192024906923,0.49999076353282207,0.8499810184627588,0.5499896925425743,0.20002404787176456,0.39999351194979216,0.30001705043225835
183,0.0037480595822986314,0.002091978598284132,0.0037480595822986314,0.030000161158622182,4.567666764765462e-06,0.06310645876872034,479,1,0.30002374256728087,0.4500025411496398,0.2500264505805682,0.4999994032175646,0.8499905142531119,0.5500021418373523,0.2000261110869352,0.3999999121481981,0.30002344401078673
184,0.0037480596348856672,0.002091981203764693,0.0037480596348856672,0.029999548047462563,6.610351989106268e-06,0.06293586431545618,479,1,0.30002501529091924,0.4500080457617519,0.25002778311302665,0.5000040440838529,0.8499972533362017,0.5500097995742017,0.2000233292438238,0.4000025139740951,0.30002458629146844
185,0.0037480595916423763,0.002091992361556816,0.0037480595916423763,0.02999953256565742,5.502619995389619e-06,0.06276464791776211,479,1,0.3000199701074011,0.4500073810217718,0.25002198177083124,0.5000035887256952,0.8499995623859447,0.5500109305257236,0.20001561830958567,0.4000003821579131,0.30001947019271313
186,0.003748059517598658,0.0020920092784435193,0.003748059517598658,0.029999967563963933,2.1018117130804486e-06,0.0625928142696222,479,1,0.300010304350376,0.4500019255259308,0.2500107637474197,0.4999995073036829,0.8499983709285861,0.5500067973853681,0.20000506450590527,0.3999950949641247,0.3000097916680489
187,0.003748059515605903,0.0020920273048191,0.003748059515605903,0.030000501951319203,2.254215438625919e-06,0.06242036808194268,479,1,0.2999994794006309,0.4499950489132954,0.24999784922307433,0.4999948755918734,0.8499963334895346,0.5500007078476346,0.19999497262136048,0.3999897793731821,0.2999990042486061
188,0.0037480595635561854,0.0020920439774765086,0.0037480595635561854,0.03000077190830261,4.836848832230569e-06,0.06224731408242293,479,1,0.29999107315664236,0.4499903736979654,0.2499872631498605,0.49999274664573806,0.849996254343179,0.5499962733013676,0.19998837016279328,0.39998748639239445,0.29999067165497634
189,0.00374805957221231,0.0020920534849978066,0.00374805957221231,0.030000578322132918,5.032703719137911e-06,0.062073657015425734,479,1,0.2999872441883162,0.4499901191412533,0.24998169170704737,0.4999946763650437,0.8499996184731199,0.5499957457502701,0.19998670540245764,0.39998972499266616,0.2999869333493489
190,0.0037480595331028173,0.002092052436021018,0.0037480595331028173,0.02999996993046715,2.9821192537651868e-06,0.06189940164184732,479,1,0.29998798923455733,0.4499942612456142,0.24998159948921445,0.5000000779087628,0.8500059014815067,0.5499991698069048,0.19998933387528792,0.3999958275735584,0.29998776553712686
191,0.003748059513965298,0.0020920469536359803,0.003748059513965298,0.02999920285369069,1.1690879362229025e-06,0.06172455273898678,479,1,0.29999144630675073,0.4500007956975448,0.2499853975705377,0.5000066356875399,0.8500129051621916,0.5500046380067982,0.199993978121104,0.400003375807026,0.29999128940811176
192,0.0037480595385828513,0.0020920407259917935,0.0037480595385828513,0.029998606810146294,3.43458043743525e-06,0.06154911510041511,479,1,0.29999499430456206,0.45000686142553414,0.24999045434695955,0.5000114989755406,0.8500178684404835,0.5500094069117362,0.19999788214933845,0.4000094055124076,0.2999948757649562
193,0.003748059557416584,0.002092034956897974,0.003748059557416584,0.029998428229566332,4.470664767912252e-06,0.06137309353584379,479,1,0.2999965629206619,0.45001011999848806,0.24999439340582535,0.5000126393702045,0.8500187699409782,0.5500112680548883,0.19999908415244372,0.40001177399484406,0.29999645758365967
194,0.003748059537092734,0.002092030682788211,0.003748059537092734,0.029998724362956558,3.520717814964872e-06,0.061196492870992936,479,1,0.29999553134444135,0.45000973732176597,0.24999606517996562,0.5000097337865904,0.8500152051374051,0.5500095191654522,0.1999972219178866,0.4000100512544123,0.2999954274653191
195,0.003748059509241698,0.0020920274392996173,0.003748059509241698,0.029999352087491812,1.2597716720788718e-06,0.06101931794745896,479,1,0.29999284674766125,0.45000656775913994,0.249995804677449,0.500004207036043,0.8500084735905605,0.5500051359236551,0.19999354494872726,0.4000055691606697,0.29999275097851896
196,0.0037480595110760866,0.002092023779081096,0.0037480595110760866,0.03000004769154621,1.59937172579926e-06,0.060841573622581926,479,1,0.2999903893972181,0.45000254898182507,0.2499949613312876,0.4999984834286411,0.8500009065261858,0.5500001541466641,0.19999019375578891,0.40000067817966023,0.29999032447646146
197,0.0037480595283521803,0.0020920186050221987,0.0037480595283521803,0.03000055284434419,3.1371022533437887e-06,0.06066326476931226,479,1,0.2999899549519954,0.44999967562935067,0.24999502172629218,0.4999948521447595,0.8499948074673452,0.5499966330892327,0.19998913289098832,0.3999976164762161,0.29998995073763646
198,0.003748059527202058,0.002092010545940888,0.003748059527202058,0.03000072534618603,3.141445977751273e-06,0.060484396276077254,479,1,0.2999923639416423,0.4499990718901725,0.2499967931033337,0.49999448985509853,0.8499915175683826,0.5499957225244477,0.19999124713915128,0.399997534801601,0.29999244508766426
199,0.003748059509600038,0.0020920013792394103,0.003748059509600038,0.030000586271426405,1.7433974492188516e-06,0.060304973046647004,479,1,0.2999971001733808,0.450000579916798,0.2500000290615197,0.49999706343129713,0.8499910095562013,0.5499972519398032,0.19999599244051372,0.4000000998187668,0.2999972751261053
200,0.003748059503510452,0.002091992654159769,0.003748059503510452,0.030000288862679178,4.781170696523802e-07,0.060125,479,1,0.3000025981280419,0.45000299711727676,0.2500036252036357,0.5000010350413786,0.8499921336404052,0.5499999745391643,0.20000170984143564,0.40000379795080826,0.3000028536230521
201,0.0037480595150946395,0.0020919864318070308,0.0037480595150946395,0.030000031541692895,2.031978510283233e-06,0.059944482070188196,479,1,0.3000069904397994,0.4500047804618552,0.25000622782307835,0.5000044650664985,0.849993330763271,0.5500022821714664,0.2000064051745118,0.4000067350914809,0.30000729352997846
202,0.0037480595229618554,0.0020919841135711805,0.0037480595229618554,0.029999960470951034,2.6032652360515024e-06,0.05976342420620184,479,1,0.3000089342643334,0.45000483828583254,0.25000691888752086,0.5000059056222851,0.84999343631599,0.5500030087570996,0.200008608781411,0.40000752508350823,0.30000924102020193
203,0.00374805951533115,0.0020919859027486412,0.00374805951533115,0.030000107130604123,1.954090756204695e-06,0.05958183137183374,479,1,0.3000081358938074,0.45000302860052105,0.25000563824256505,0.5000049782863197,0.8499921967652346,0.5500019385010269,0.20000793152621443,0.4000058609605387,0.3000084034767763
204,0.0037480595056237622,0.002091990809530676,0.0037480595056237622,0.030000385701593704,6.791005525261919e-07,0.059399708545543176,479,1,0.3000053667955415,0.45000015813219163,0.25000316179011606,0.500002413047469,0.8499902931650627,0.5499998114872992,0.20000510580137146,0.4000025466139389,0.3000055645578168
205,0.003748059507124056,0.002091997149812332,0.003748059507124056,0.03000064520607483,1.2732771572015184e-06,0.05921706072031944,479,1,0.30000201466944937,0.4499975293139932,0.25000068236131173,0.49999959008067335,0.8499889133008043,0.5499978737301741,0.20000154874616036,0.399999031297614,0.3000021306014256
206,0.0037480595130994143,0.002092003270855382,0.0037480595130994143,0.03000074688738269,2.090108156193722e-06,0.059033892903544896,479,1,0.299999418370518,0.4499962885942323,0.24999922453014725,0.4999978439823896,0.8499891172923888,0.5499972261141175,0.1999986905835598,0.3999967074490916,0.2999994592044348
207,0.0037480595113363493,0.0020920081622225126,0.0037480595113363493,0.030000628810134516,1.955381839056392e-06,0.05885021011685779,479,1,0.29999830688981904,0.4499968981918257,0.24999918357713194,0.499997868171728,0.8499913117562847,0.5499982959307058,0.1999973866171357,0.3999963102655857,0.29999829258997623
208,0.0037480595041150273,0.002092011698117438,0.0037480595041150273,0.030000329355532193,9.944305924925596e-07,0.0586660173960145,479,1,0.2999985814019248,0.44999896662026556,0.25000019643379934,0.4999994749539176,0.8499950666286366,0.5500006676125336,0.19999765742883432,0.3999976750327391,0.29999853665288945
209,0.0037480595020938224,0.0020920144508142636,0.0037480595020938224,0.029999962886750164,4.3495121901246164e-07,0.0584813197907515,479,1,0.29999949840853113,0.45000148607863605,0.25000138005473316,0.5000017785576403,0.8499993289323909,0.5500033211989389,0.1999988278330546,0.3999999197078038,0.2999994443975127
210,0.0037480595064608526,0.0020920172152937484,0.0037480595064608526,0.0299996633030791,1.388020525231042e-06,0.05829612236464697,479,1,0.3000001239210256,0.45000333300988504,0.2500017984613076,0.5000036707061276,0.8500029012360102,0.550005134349494,0.1999999502123715,0.4000019221777646,0.30000007309150717
211,0.0037480595088306375,0.0020920205006356996,0.0037480595088306375,0.02999952419153465,1.68665761484698e-06,0.058110430194981876,479,1,0.2999998196808564,0.45000378024119436,0.2500009244732837,0.5000043413003095,0.850004944976314,0.5500053952787507,0.20000028598675704,0.4000028443439052,0.2999997746303985
212,0.0037480595056907074,0.002092024230471518,0.0037480595056907074,0.029999562895876936,1.2279830479289393e-06,0.05792424837260085,479,1,0.299998533829863,0.45000278649759895,0.24999888280150137,0.5000036045558651,0.8500052810776955,0.5500040913937346,0.19999962180259717,0.40000246275254797,0.29999848984350125
213,0.0037480595026700325,0.0020920277723223486,0.0037480595026700325,0.029999722182717792,3.979340923714738e-07,0.05773758200177261,479,1,0.29999678234040006,0.4500009517309992,0.24999637798841606,0.5000019061357246,0.8500043745146322,0.5500018616221299,0.1999982998118902,0.40000118061689527,0.29999673186286013
214,0.0037480595041059876,0.0020920302510886433,0.0037480595041059876,0.029999904765231053,7.745962761018154e-07,0.05755043620005001,479,1,0.2999953612713161,0.44999918857435717,0.24999436173164022,0.5000000453689204,0.8500030432619063,0.5499996630729537,0.19999698599727353,0.3999997546730335,0.2999952982936781
215,0.0037480595065943305,0.0020920309746515105,0.0037480595065943305,0.030000021605506993,1.2562975262768846e-06,0.057362816098129724,479,1,0.2999949493499509,0.4499982839190002,0.24999360761578093,0.49999877185722574,0.8500020516075263,0.5499983270116348,0.19999631656381966,0.39999889567242924,0.29999487218162957
216,0.0037480595055888245,0.002092029763660073,0.0037480595055888245,0.03000003073012618,1.1427920620940112e-06,0.05717472683971163,479,1,0.29999579471062976,0.4499985577472287,0.2499943891892801,0.4999984545370406,0.850001782499297,0.5499982125156577,0.19999660071007777,0.3999989402855875,0.2999957065655096
217,0.0037480595025682537,0.0020920270401174248,0.0037480595025682537,0.02999995008488901,5.354476902237127e-07,0.05698617358135777,479,1,0.2999976220822275,0.44999976284156196,0.24999639491007702,0.4999989655933272,0.8500021266789277,0.5499991024493516,0.19999771037137196,0.39999973673443795,0.2999975298512434
218,0.003748059501776254,0.0020920236519353648,0.003748059501776254,0.029999841482710732,3.1458510699919304e-07,0.05679716149235095,479,1,0.2999997829935833,0.4500012470866209,0.24999889719649562,0.4999998073215145,0.8500026132850013,0.5500003639491953,0.19999918565412036,0.4000007723454902,0.299999695131472
219,0.003748059503398473,0.002092020531567155,0.003748059503398473,0.029999776119216975,8.813530809264865e-07,0.056607695754553065,479,1,0.3000015591026983,0.4500022805256534,0.2500010797807684,0.5000003956341151,0.850002694514131,0.5500012754494161,0.2000004815511977,0.40000145692418426,0.30000148359300416
220,0.0037480595041169836,0.00209201835164575,0.0037480595041169836,0.029999799376591446,1.0194775889159992e-06,0.056417781562263056,479,1,0.30000246840488126,0.45000238561037625,0.25000236778851703,0.5000003515705681,0.8500020364359012,0.5500013581293015,0.20000122459869776,0.40000141354466345,0.30000241140483774
221,0.003748059502774581,0.002092017325797263,0.003748059502774581,0.02999991108374507,6.934344032471282e-07,0.05622742412207442,479,1,0.300002437745561,0.45000152403790605,0.2500026196379242,0.4999996646545963,0.8500006810352302,0.5500005645066426,0.2000013583627653,0.4000006408050668,0.30000240301899356
222,0.0037480595016503066,0.002092017223371552,0.0037480595016503066,0.030000068688222303,1.6625954965129902e-07,0.056036628652732526,479,1,0.30000177887634827,0.4500000723390685,0.2500021148000688,0.49999866546760824,0.8499990173117131,0.5499992558457707,0.20000112186859842,0.39999948405902835,0.3000017677620984
223,0.0037480595023105584,0.002092017565191018,0.0037480595023105584,0.030000209624464147,5.404306159228382e-07,0.05584540038499156,479,1,0.30000099966643257,0.44999861906244487,0.25000136720955596,0.49999783926878855,0.8499975925446421,0.5499980010395451,0.20000088923231635,0.3999984475312045,0.30000101123944
224,0.0037480595033500983,0.002092017891484577,0.0037480595033500983,0.030000280844619975,8.381016103719832e-07,0.05565374456147109,479,1,0.3000005523550633,0.4499976917380535,0.2500008661819664,0.49999758255165194,0.8499968643046187,0.5499973052293273,0.20000096096463493,0.3999979492434137,0.3000005835867667
225,0.0037480595030504014,0.0020920179741614913,0.0037480595030504014,0.03000026146638253,7.576666501189622e-07,0.05546166643651232,479,1,0.30000063786005476,0.4499975409709842,0.25000086595464643,0.49999802067070764,0.8499970106146343,0.5499973956854144,0.20000141123863643,0.399998136918127,0.300000683822402
226,0.003748059501998343,0.002092017885766531,0.003748059501998343,0.030000169026380905,3.844404058505799e-07,0.05526917127603407,479,1,0.3000011471230887,0.4499980696188803,0.2500013089198707,0.49999896526877086,0.8499978778201863,0.5499981529732547,0.2000020593885007,0.3999988436518244,0.30000120143198916
227,0.003748059501745947,0.002092017912310699,0.003748059501745947,0.030000048170633287,2.2503299301925198e-07,0.05507626435738841,479,1,0.30000175027148573,0.4499989210519654,0.25000189853550786,0.5000000188252658,0.849999076041793,0.5499992012651741,0.20000256958678275,0.3999996907852326,0.3000018059305821
228,0.0037480595023046863,0.0020920183693013813,0.0037480595023046863,0.02999994860741098,5.413016891827676e-07,0.054882950969215964,479,1,0.3000020769647849,0.4499996687280157,0.2500022701252165,0.5000007659223012,0.8500001652496523,0.5500000997036381,0.20000262237067415,0.40000027771208757,0.30000212756882083
229,0.0037480595024593625,0.0020920194176524843,0.0037480595024593625,0.029999903238473444,6.214382986418593e-07,0.0546892364113009,479,1,0.30000189658286547,0.450000011390155,0.2500021710989035,0.5000009571075535,0.8500008406964797,0.5500005387447562,0.20000207272076415,0.40000036466245686,0.3000019375912896
230,0.0037480595018659106,0.002092020965816977,0.0037480595018659106,0.029999916153647693,4.2014221437063815e-07,0.05449512599442568,479,1,0.30000121689119746,0.44999988710873806,0.25000156904165216,0.5000006033357468,0.8500010365462227,0.5500004544433066,0.20000102205522027,0.39999996657524883,0.3000012465359312
231,0.0037480595014234746,0.0020920226963350506,0.0037480595014234746,0.029999964742777385,7.929981530566639e-08,0.054300625040225474,479,1,0.30000026514859157,0.44999946578748534,0.2500006483196296,0.49999994682820165,0.8500009117334644,0.5500000202811055,0.19999977619154993,0.39999932397362226,0.30000028459257755
232,0.0037480595016898804,0.002092024194765014,0.0037480595016898804,0.03000001342960794,3.1291278764050044e-07,0.054105738881042156,479,1,0.2999993721646885,0.4499990386521475,0.24999971033591875,0.4999993326946596,0.8500007383788459,0.5499995352960048,0.19999871488868298,0.3999987751813327,0.29999938477556976
233,0.0037480595020954327,0.00209202511496668,0.0037480595020954327,0.03000003162245607,4.902485897688296e-07,0.053910472859778236,479,1,0.29999882106651776,0.4499988669518342,0.24999903362298026,0.4999990475271999,0.8500007541340486,0.5499992711436866,0.19999813610018896,0.3999985960002009,0.2999988310090589
234,0.0037480595019874926,0.0020920253048681767,0.0037480595019874926,0.03000000739863433,4.349210379869343e-07,0.053714832329750335,479,1,0.29999873174148656,0.4499990629058678,0.24999876092515053,0.4999991993949853,0.8500010489982992,0.5499993515336482,0.19999814424469234,0.3999988811202353,0.2999987423717033
235,0.003748059501602391,0.002092024841864095,0.003748059501602391,0.029999951258003296,2.0261505771149347e-07,0.053518822654542386,479,1,0.2999990284838583,0.4499995528246703,0.24999886005659558,0.4999996880233233,0.8500015338549004,0.5499997142367723,0.19999862681943453,0.3999995158508644,0.2999990411203443
236,0.0037480595015337063,0.0020920239719378697,0.0037480595015337063,0.029999889316545486,1.5772532602932035e-07,0.053322449207858676,479,1,0.2999994963035825,0.45000012956936014,0.2499991665068224,0.5000002693094305,0.8500019961724876,0.55000016288497,0.1999993215598275,0.4000002421281777,0.2999995098132725
237,0.003748059501778314,0.0020920229893209197,0.003748059501778314,0.029999850081901924,3.6368389020402304e-07,0.053125717373376444,479,1,0.2999998914278301,0.4500005604733302,0.24999947810280707,0.5000006764447262,0.8500022086531213,0.5500004745529395,0.19999993727151089,0.40000078090045793,0.2999999027515809
238,0.003748059501857198,0.002092022115287686,0.003748059501857198,0.02999985136866047,4.132599588243015e-07,0.05292863254459828,479,1,0.3000000512531556,0.4500006956872705,0.2499996522770199,0.5000007389810407,0.8500020365003429,0.5500005078623063,0.2000002722197414,0.4000009521145996,0.3000000566412393
239,0.0037480595016214217,0.0020920214282101226,0.0037480595016214217,0.029999893157479016,2.867970216873008e-07,0.05273120012470434,479,1,0.29999995522991935,0.45000052783118893,0.24999966138855162,0.5000004481865208,0.8500014952188343,0.5500002623081427,0.2000002808942555,0.4000007405970498,0.2999999517029848
240,0.0037480595014154315,0.0020920208682821168,0.0037480595014154315,0.02999995895976229,6.655408431058904e-08,0.05253342552640416,479,1,0.2999997152024751,0.4500001811366009,0.2499995860056329,0.499999945904453,0.8500007377904328,0.5499998669371328,0.2000000673001016,0.40000028505018775,0.29999970169613505
241,0.003748059501480715,0.002092020304574126,0.003748059501480715,0.030000024225595487,1.8255005682915454e-07,0.05233531417178824,479,1,0.2999995073158327,0.4499998423392415,0.24999955679745978,0.49999944982627686,0.8499999835016756,0.5499995107342166,0.19999981661386665,0.39999980313033767,0.29999948511790653
242,0.0037480595016266397,0.0020920196258950373,0.0037480595016266397,0.03000006738959049,3.046466811012558e-07,0.05213687149217945,479,1,0.29999948215250244,0.4499996704577974,0.24999967811858945,0.499999154254803,0.8499994251308242,0.5499993520470104,0.19999970183468724,0.3999994917675488,0.29999945452814963
243,0.003748059501598078,0.002092018810822001,0.003748059501598078,0.030000078464992697,2.841417434190849e-07,0.051938102927984085,479,1,0.29999969543375976,0.4499997281748166,0.24999997129466486,0.4999991517049574,0.8499991568423084,0.5499994499585817,0.19999980827378835,0.39999944816884137,0.29999966663446737
244,0.0037480595014598864,0.00209201794665619,0.0037480595014598864,0.03000006172157954,1.4927705901236763e-07,0.05173901392854276,479,1,0.30000008799321387,0.44999996343832205,0.25000036271499426,0.4999994065746709,0.8499991515695267,0.5499997463283516,0.20000010584570863,0.39999964282605616,0.3000000620450607
245,0.0037480595014315566,0.002092017193310088,0.0037480595014315566,0.030000031946685615,7.518546487317957e-08,0.051539609951980946,479,1,0.3000005189423553,0.4500002445302719,0.25000071882037406,0.49999978608157314,0.8499992919807672,0.5500001017054017,0.20000047495442266,0.39999994979566034,0.30000049864225503
246,0.00374805950152771,0.0020920167133125613,0.00374805950152771,0.030000006641810822,1.9874979811250007e-07,0.05133989646505938,479,1,0.3000008321311398,0.4500004276824793,0.2500009083575332,0.5000001283902669,0.8499994353832958,0.550000364021996,0.20000076807379627,0.40000021422519666,0.30000081855335403
