evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
56,8.962612441039804e-06,6.93797507696483e-06,4.473685477580587e-05,7,8.437643265602728e-12,-3.7556979247696063,-0.17000052682284703,-0.22684805962239235
57,1.3171753401600829e-05,3.5102637733790547e-06,2.035797643582064e-05,9,1.7676808661469333e-11,-3.754609535159519,-0.17000125983233438,-0.22684579936411425
58,8.962612396546893e-06,6.937977133687228e-06,4.4736868403824687e-05,7,8.43940126420594e-12,-3.7556979195198004,-0.1700005272983811,-0.22684805952558224
59,8.962612352058102e-06,6.937979190168411e-06,4.473688203022901e-05,7,8.441160112220753e-12,-3.7556979142704314,-0.17000052777387487,-0.22684805942878047
60,1.3171559894612542e-05,3.50946463247596e-06,2.0351307103915884e-05,9,5.960915784405286e-11,-3.7546703749227692,-0.16999568001094287,-0.22684692939613865
61,8.962612340935834e-06,6.937979704283738e-06,4.4736885436795e-05,7,8.441600572753366e-12,-3.7556979129580763,-0.17000052789274941,-0.22684805940457992
62,8.962612329814119e-06,6.937980218374083e-06,4.4736888843195396e-05,7,8.442039659945018e-12,-3.755697911645785,-0.17000052801161816,-0.22684805938038038
63,8.962360228946702e-06,6.9485137325725594e-06,4.480634810055272e-05,7,2.5960737701914092e-11,-3.7556672606317534,-0.17000330653850826,-0.22684749438818227
64,8.962360226352248e-06,6.948513824519955e-06,4.480634870145484e-05,7,2.596102813590758e-11,-3.7556672603031642,-0.17000330656832488,-0.2268474943821289
65,8.962360223757932e-06,6.948513916458205e-06,4.480634930229364e-05,7,2.596131731735868e-11,-3.7556672599745866,-0.17000330659814059,-0.2268474943760755
66,8.962242790866034e-06,6.952085060745654e-06,4.482946080861823e-05,7,4.290378885874113e-11,-3.7556519198849965,-0.1700046996206535,-0.2268472118860877
67,8.962242790258884e-06,6.952085075511339e-06,4.482946090252569e-05,7,4.2903900858445084e-11,-3.7556519198027614,-0.17000469962812706,-0.2268472118845741
68,8.962242789651712e-06,6.9520850902712325e-06,4.482946099639344e-05,7,4.290401278212826e-11,-3.7556519197205316,-0.17000469963560108,-0.2268472118830606
69,8.962187365626847e-06,6.953218332711036e-06,4.483654841365038e-05,7,5.447618243724859e-11,-3.7556442439241637,-0.17000539760389655,-0.22684707063959483
70,8.96218736548188e-06,6.953218335050552e-06,4.4836548427866857e-05,7,5.4476217061737074e-11,-3.7556442439035878,-0.17000539760576822,-0.22684707063921625
71,8.962187365336894e-06,6.953218337395407e-06,4.4836548442119683e-05,7,5.447625092114133e-11,-3.7556442438830224,-0.17000539760763958,-0.22684707063883788
72,1.31715493569628e-05,3.5094143198469603e-06,2.0350892073932857e-05,9,6.403070100098767e-11,-3.7546741770198104,-0.16999533128260116,-0.22684700001748706
73,8.962187365336894e-06,6.953218337395407e-06,4.4836548442119683e-05,7,5.447625092114133e-11,-3.7556442438830224,-0.17000539760763958,-0.22684707063883788
74,1.3303475257712883e-05,4.6826177525693305e-06,2.6109036158741996e-05,8,3.876817088168317e-14,-3.7222358997929983,-0.1730785239207598,-0.22613408703411073
75,1.3173366328765298e-05,3.51582281116775e-06,2.040452471276069e-05,8,2.246020199572191e-11,-3.7541903549137934,-0.17003970271044397,-0.2268379907954506
76,8.962186768023959e-06,6.953228001242975e-06,4.483660718895012e-05,7,5.461770875356648e-11,-3.7556441592027863,-0.1700054053139584,-0.2268470690778357
77,8.9621861712542e-06,6.95323759469584e-06,4.483666545618942e-05,7,5.4759434334425965e-11,-3.755644074551021,-0.17000541301778307,-0.22684706751736936
78,1.3172401491425022e-05,3.5125684105273293e-06,2.0377385757733856e-05,9,1.7997840310422074e-13,-3.7544340146660087,-0.17001736064477238,-0.2268425291514236
79,8.962186022104096e-06,6.9532399827324524e-06,4.483667995213808e-05,7,5.479491835006579e-11,-3.755644053386479,-0.1700054149438993,-0.22684706712722502
80,8.962185873000781e-06,6.953242366157859e-06,4.48366944168234e-05,7,5.483041565805013e-11,-3.7556440322255296,-0.1700054168696947,-0.22684706673714777
81,1.3171945711148576e-05,3.5109681927235607e-06,2.0363908252136977e-05,9,5.303354838190301e-12,-3.754555877715918,-0.17000618366994474,-0.2268447979430396
82,8.962185835727198e-06,6.953242961372211e-06,4.48366980285847e-05,7,5.483929484200131e-11,-3.7556440269351428,-0.17000541735115887,-0.2268470666396256
83,8.962185798458126e-06,6.95324355627985e-06,4.483670163828438e-05,7,5.4848173898701836e-11,-3.755644021645203,-0.1700054178325826,-0.22684706654211184
84,1.3171728644041902e-05,3.5101701601088052e-06,2.035718802553959e-05,9,2.0580769449620497e-11,-3.754616816955734,-0.17000059366352227,-0.22684593224226415
