triangle_id,point_id_0,point_id_1,point_id_2,base_area,min_relative_area_change,min_expression,max_relative_area_change,max_expression
10893,17411,219970,219938,4.0858486141235467e-07,-0.14456334840306173,LipsDisgust,0.91951663615454793,Extra_Funnel
10894,17411,17435,237040,4.8462142412382773e-07,-0.17443356209785621,LipsRight,0.83112088043561094,Extra_Funnel
10895,17415,17672,17699,5.4239125401341396e-07,-0.14426029732610735,LipsRight,0.20604805330610354,Scream
10896,17417,18011,18004,1.5182688588339938e-06,-0.28840987916427208,Compressed,0.13240389450845869,Extra_Funnel
10897,17417,18004,17983,1.0958505060518924e-06,-0.26279217962187984,Compressed,0.17758222700900572,Extra_Funnel
10898,17417,17426,18011,1.7367666681550482e-06,-0.2717868923433463,Compressed,0.12415344830380382,Extra_Funnel
10899,17426,18021,18011,1.8134388322285398e-06,-0.24401034519598253,Compressed,0.14894279334420824,Extra_Funnel
10900,17426,17427,18021,1.5464627224842039e-06,-0.20434584535033229,Compressed,0.16280059513444067,Extra_Funnel
10901,17427,535563,18021,1.1590333799181294e-06,-0.17789929006312821,Compressed,0.19077676801826815,Extra_Funnel
10902,17435,249606,237040,2.1162332023685811e-07,-0.18085337127687084,LowerLipBack,0.99720544080867946,Extra_Funnel
10903,17435,36857,249606,4.9589317074374637e-07,-0.2271335850747418,LipsRight,0.86906076249859221,Extra_Funnel
10904,17435,219938,239735,2.1750295148696943e-07,-0.22972545889375406,LipsFunnel,0.78369003048327146,Extra_Funnel
10905,17435,239735,17473,4.021611194214382e-07,-0.18714977400765487,LipsFunnel,0.73548901530005306,Extra_Funnel
10906,17435,17473,36857,7.5683271806088462e-07,-0.25033407567829324,LipsFunnel,0.63524576482371353,Extra_Funnel
10907,17439,18245,17513,8.3137521919850756e-07,-0.18654099890387033,Extra_Funnel,0.31200579866289813,LipsPressed
10908,17439,17440,18245,8.9640358380238095e-07,-0.68453483302739193,Extra_Funnel,0.30631006954659834,LipsPressed
10909,17440,18202,18234,1.1532337602847374e-06,-0.88605033090757068,Extra_Funnel,0.31681898150826204,LipsPressed
10910,17440,18234,18245,1.1324130156552433e-06,-0.18135639680431348,LipsDisgust,0.38869876452868435,LipsPressed
10911,17440,17462,18202,8.8077655283379664e-07,-0.29024543598097075,Extra_Funnel,0.25217295742706147,LipsPressed
10912,17451,18773,265334,2.1747515170957411e-06,-0.087821301087551373,LipsCornersDown,0.1592337604309022,JawFront
10913,17451,301355,18773,2.1207390772023088e-06,-0.087673969324362666,LipsCornersDown,0.15967153245276045,JawFront
10914,17451,130644,301355,1.5115010570616777e-06,-0.095536523526658312,LipsCornersDown,0.15591821585710153,JawFront
10915,17451,118665,18772,1.3140984602025171e-06,-0.098623603729384168,LipsCornersDown,0.15185047478723357,JawFront
10916,17451,18772,130644,1.6807957306049899e-06,-0.098908517290217213,LipsCornersDown,0.15222298281442748,JawFront
10917,17451,265334,118665,1.1974641211937647e-06,-0.097190189302953756,LipsCornersDown,0.15938022924221706,JawFront
10918,17456,17560,17933,9.6830317574839182e-07,-0.10662023049292668,Extra_Funnel,0.1042024789699314,LipsDisgust
10919,17456,17933,17914,1.1303581173970293e-06,-0.12467245984810704,Extra_Funnel,0.094684565457584968,LipsDisgust
10920,17462,17485,18202,7.6388746114708795e-07,-0.2650660814109792,LipsRight,0.17171613435802091,SmileClosed
10921,17473,17975,17981,7.716109458117185e-07,-0.13337200120890891,LipsDisgust,1.025524508431213,Extra_Funnel
10922,17473,239735,17975,3.7308861989097933e-07,-0.19536914608200906,LipsFunnel,0.6731697296057888,Extra_Funnel
10923,17485,18187,18202,7.5270805543707854e-07,-0.27467079071398826,Extra_Funnel,0.15600498175405186,SmileClosed
10924,17485,17496,18187,7.201667419993596e-07,-0.37854636529362262,LowerLipBack,0.15158932040391937,SmileClosed
10925,17496,17510,18175,7.7658549960953637e-07,-0.40280149087836803,Extra_Funnel,0.17536123854652441,SmileClosed
10926,17496,18175,18187,7.1338097585584986e-07,-0.42880993224990116,Extra_Funnel,0.22988761380084233,SmileClosed
10927,17499,18112,17508,9.796935635984893e-07,-0.42701597975618277,LowerLipBack,0.2246994470576178,Scream
10928,17499,18088,18112,8.3677270096350744e-07,-0.52997943266468428,LowerLipBack,0.26424626408471608,Scream
10929,17499,18060,18088,8.889077724641028e-07,-0.54144191427143806,LowerLipBack,0.26224010333613923,Scream
10930,17499,17501,18060,8.1919818054945142e-07,-0.41468876051608994,LowerLipBack,0.22619990797039291,Scream
10931,17501,18029,18060,1.5738108209554715e-06,-0.36741955369784318,LowerLipBack,0.36864837015749896,Smile
10932,17501,17521,18029,1.0724474546056873e-06,-0.39772420447495194,LowerLipBack,0.25301449615919713,Smile
10933,17508,18112,17510,7.7115088482284121e-07,-0.54430074736459888,Extra_Funnel,0.28026716646009042,SmileClosed
10934,17510,18157,18175,7.8427936232585966e-07,-0.4903267745566614,Extra_Funnel,0.22163680602040992,SmileClosed
10935,17510,18112,18157,9.8188812796360702e-07,-0.53287820065719793,Extra_Funnel,0.29376745953580086,SmileClosed
10936,17513,18245,18243,6.9346866492167661e-07,-0.17756396631056759,LipsRight,0.14778730858909883,MouthOpenMax
10937,17513,18243,17574,6.0831981665904241e-07,-0.2119234903226509,Scream,0.26415210323037042,LipsPressed
10938,17560,17935,17933,9.7804144792943644e-07,-0.11313771541210993,Extra_Funnel,0.10224911957092253,Compressed
10939,17560,17607,17935,8.5076044405727885e-07,-0.11028463574887293,LipsRight,0.11850998653134548,Compressed
10940,17574,18243,18209,6.1815183066522096e-07,-0.17122928587453412,JawFront,0.16634844551311123,MouthOpenMax
10941,17574,18209,39159,1.0327306624950248e-06,-0.14396927467197351,LipsRight,0.1541099490221034,MouthOpenMax
10942,17580,17824,17592,2.3094841326174025e-07,-0.35145258971005788,LowerLipBack,0.49939341565871032,Scream
10943,17580,17593,17833,2.8651983945273376e-07,-0.31653204454007866,LipsLeft,0.39485699857990419,Scream
10944,17580,17833,17824,2.5595047957346741e-07,-0.35626245689857305,LowerLipBack,0.54489394463384588,Scream
10945,17592,17838,17625,2.3474243202414259e-07,-0.29624379067352102,LowerLipBack,0.49370911325702216,Scream
10946,17592,17824,17838,2.9136754000693563e-07,-0.32206325422203774,LowerLipBack,0.48987090984181347,Scream
10947,17593,18044,17833,3.8973394592773036e-07,-0.28226334490294303,Extra_Funnel,0.35128978684586132,Scream
10948,17593,17613,18044,4.1335657143297221e-07,-0.41841892816197501,Extra_Funnel,0.22996750292898782,Scream
10949,17605,39159,18081,8.5652845885713622e-07,-0.080511265554863654,LipsRight,0.17048773275914786,MouthOpenMax
10950,17605,18081,17610,1.022730262540655e-06,-0.083958019579791876,Scream,0.19691730831066878,LipsPressed
10951,17607,17917,17935,7.718186956593131e-07,-0.1019501366460297,LipsRight,0.11198887290823722,LipsDisgust
10952,17607,17628,17917,6.7268220440816322e-07,-0.13811129189302895,LipsRight,0.15611783879694063,Compressed
10953,17610,18081,18380,1.8404302869629991e-06,-0.069118932416478263,LipsLeft,0.16059322387450625,Extra_Funnel
10954,17610,18380,17616,1.2792242493213014e-06,-0.08964425044439206,LipsDisgust,0.31096215326491117,LowerLipBack
10955,17613,17638,18091,3.9324891812376872e-07,-0.71032472501095145,Extra_Funnel,0.15189972225897175,MouthOpenMax
10956,17613,18091,18044,3.7748564151658008e-07,-0.47729695193522625,Extra_Funnel,0.20540483160826684,MouthOpenMax
10957,17616,18003,17635,8.8611606515273562e-07,-0.15346055617038779,Extra_Funnel,0.36109942815597318,LowerLipBack
10958,17616,18380,18003,1.2180732994177908e-06,-0.14834802904394362,LipsDisgust,0.43159039949573463,LowerLipBack
10959,17625,17838,17649,2.7288924088455174e-07,-0.27846037824368963,LipsLeft,0.47415243157954179,Scream
10960,17628,17680,17927,6.2641759679836882e-07,-0.086722938135736505,LipsRight,0.14202623623640331,Scream
10961,17628,17927,17917,4.3994774028688162e-07,-0.11837248299591907,LipsRight,0.17216606897724085,Scream
10962,17635,18003,18075,1.2062092226725211e-06,-0.2931111240033899,Extra_Funnel,0.1941554008950972,LowerLipBack
10963,17638,18075,18491,9.0077283544420435e-07,-0.63535308669287383,Extra_Funnel,0.23955542769734506,LipsDisgust
10964,17638,18491,18091,7.9303493993190234e-07,-0.73891306500051468,Extra_Funnel,0.15304470959562599,MouthOpenMax
10965,17648,17863,17880,4.2114901264594314e-07,-0.19163611663896252,LipsLeft,0.31771361757552619,Scream
10966,17648,17880,17672,4.5252033331880866e-07,-0.14279339330145235,LipsRight,0.26422541230095198,Scream
10967,17648,17649,17863,4.1116604690405917e-07,-0.16180696182110166,LipsLeft,0.24546195706750185,Scream
10968,17649,17838,17855,2.2647670435055042e-07,-0.25262800525994678,LipsLeft,0.43654666805204023,Scream
10969,17649,17855,17863,3.4166124070214124e-07,-0.23447705927947238,LipsLeft,0.31671279800006436,Scream
10970,17672,17880,17916,3.4610489600124014e-07,-0.11667267516259994,LipsLeft,0.26505831216314446,Scream
10971,17672,17916,17699,4.9617753520717605e-07,-0.098318936257903666,LowerLipBack,0.20973724978684993,Scream
10972,17680,17699,17932,5.0154983051580252e-07,-0.082123482049783481,LipsRight,0.1426077943277515,Compressed
10973,17680,17932,17927,5.5118754649668672e-07,-0.08451708797108215,Extra_Funnel,0.14284890492473767,Compressed
10974,17699,17916,17932,4.6035648035429849e-07,-0.077621810808424008,LipsRight,0.15900338227930133,Scream
10975,17774,117625,18442,8.709958840463435e-07,-0.080136714367074702,Compressed,0.034500827465567596,EyesUpMax
10976,17774,17804,118042,1.2072884632751562e-06,-0.14528281900566919,Compressed,0.058889375276433231,EyeClosedBrowUpRight
10977,17774,17785,117625,8.6186699667169023e-07,-0.26810950807780065,Compressed,0.09333788686110589,BrowUpLeft
10978,17774,18442,17804,2.6002408109145458e-06,-0.17604668862915906,Compressed,0.043644888334750886,BrowUpLeft
10979,17785,17819,18507,1.6669638921283994e-06,-0.24895603811760214,Compressed,0.055390384934894454,BrowUpLeft
10980,17785,18507,18472,1.6942774321129801e-06,-0.23988582372133893,Compressed,0.056424744379698133,EyesUp
10981,17785,18472,117625,9.9961882725360138e-07,-0.36931310836308817,Compressed,0.14479142436488046,BrowUpLeft
10982,17804,18449,18473,2.2980356318029729e-06,-0.13760191136836508,Compressed,0.04643409994055947,Scream
10983,17804,18473,17820,2.1736918970297645e-06,-0.12312476283558738,Compressed,0.059435624060003578,EyeClosedBrowUpLeft
10984,17804,18442,18449,2.2748833549004532e-06,-0.11854025193629913,Compressed,0.04543062204662851,Scream
10985,17814,437665,17822,1.6749415782292786e-06,-0.21413104409044259,Compressed,0.077641712612431135,BrowUpRight
10986,17814,17822,454798,1.9253006728887289e-06,-0.26666320202492533,Compressed,0.093784153126069247,BrowUpLeft
10987,17814,18518,437665,1.6677102648098119e-06,-0.19480018029558788,Compressed,0.075342978838858654,BrowUpRight
10988,17814,44959,18518,1.6411504339552111e-06,-0.17027198271559385,Compressed,0.060784381849388502,BrowUpLeft
10989,17814,17815,44959,1.3902364253879861e-06,-0.16485414300194434,Compressed,0.068649628156596254,BrowUpRight
10990,17815,75494,17820,1.1918563328955516e-06,-0.14557047683905733,Compressed,0.10683221480152194,BrowUpLeft
10991,17815,18483,44959,1.1475156233398921e-06,-0.19219407091807572,Compressed,0.095982392622955492,BrowUpRight
10992,17815,17820,109900,1.2473002315950915e-06,-0.14535152857843547,Compressed,0.08165082684232372,BrowUpLeft
10993,17815,109900,18483,1.3128445667066661e-06,-0.095935950149567906,EyesDown,0.061591233695582392,EyeClosedBrowUpLeft
10994,17819,17844,593446,9.485078109640936e-07,-0.28362643304934687,Compressed,0.069756386716340435,EyesUp
10995,17819,593446,18507,9.9157235869870886e-07,-0.22892265393046152,Compressed,0.052059130621671557,LipsPressed
10996,17820,18473,109900,1.2129921327281943e-06,-0.20556633246345168,Compressed,0.10186327466498724,BrowUpRight
10997,17822,414620,432376,1.4824417201610272e-06,-0.25298980915363078,Compressed,0.097308715074906571,BrowUpLeft
10998,17822,437665,18563,1.6862215164520193e-06,-0.30723081679269859,Compressed,0.11824339980497589,BrowUpRight
10999,17822,432376,454798,1.8606165435262747e-06,-0.26150111774548446,Compressed,0.10325980034062132,BrowUpLeft
11000,17822,18563,414620,1.4982898846183511e-06,-0.22180789825484826,Compressed,0.088306251533322389,BrowUpRight
11001,17824,17833,18171,3.2286903163048602e-07,-0.33981512088580579,LowerLipBack,0.45726884518871458,Scream
11002,17824,18163,17838,2.6719325493738823e-07,-0.31556197976148148,LowerLipBack,0.42544242312355807,Scream
11003,17824,18171,18163,4.5985863836124952e-07,-0.33838370307346588,LowerLipBack,0.45428877370217347,Scream
11004,17825,18404,18436,1.7878442576995867e-06,-0.11135369427805208,LipsRight,0.019311146271230761,Extra_Funnel
11005,17825,18436,17865,1.9946322757984639e-06,-0.10513041104039234,LipsRight,0.067774203751522322,Extra_Funnel
11006,17825,344302,18404,9.2265616835687986e-07,-0.12400013752853034,LipsRight,0.018606230250125311,LipsDisgust
11007,17825,17829,344302,9.5590613735746374e-07,-0.14689142697495128,Extra_Funnel,0.026525946575951087,LipsDisgust
11008,17829,17852,18407,1.8019865551707321e-06,-0.28866074458195379,Extra_Funnel,0.051757838847770632,LipsDisgust
11009,17829,18407,344302,9.5302734245302329e-07,-0.38163908068284536,Extra_Funnel,0.03280483754749941,LipsDisgust
11010,17833,18044,18171,3.3973752352750905e-07,-0.31266118711477575,LowerLipBack,0.37457283482131443,Scream
11011,17838,18163,17855,2.3627448856072026e-07,-0.23994486275824878,LipsRight,0.39529491140744843,Scream
11012,17844,18539,593446,9.9669342374144424e-07,-0.31208334010805006,Compressed,0.10873923270686969,BrowUpLeft
11013,17844,18556,18539,1.7821501239284289e-06,-0.27743077048528275,Compressed,0.1008266001836462,LipsPressed
11014,17844,17876,18556,1.6218839752790185e-06,-0.28049928361417775,Compressed,0.14000443049783762,BrowUpLeft
11015,17846,513611,395918,1.0417982831938208e-06,-0.22365887577262622,Compressed,0.10071491122221699,BrowUpLeft
11016,17846,44708,513611,1.0575943600857338e-06,-0.22200807037891435,Compressed,0.09654008895190147,BrowUpRight
11017,17846,432376,414620,2.105223966694537e-06,-0.21737650159020239,Compressed,0.088868639281481698,BrowUpLeft
11018,17846,18595,44708,2.0189541999947708e-06,-0.23374600164994819,Compressed,0.10032559980761913,BrowUpRight
11019,17846,414620,18595,1.8226024465893771e-06,-0.2210578470972544,Compressed,0.090368152911478372,BrowUpRight
11020,17850,302069,200151,2.4480698090747481e-06,-0.13356661098696376,BrowUpRight,0.035845720531770819,Scream
11021,17850,200151,417566,1.7793637897316333e-06,-0.13322282411220643,BrowUpRight,0.035944750719246299,Scream
11022,17850,74577,302069,1.1353831119687435e-06,-0.15664337164368158,BrowUpLeft,0.031021022896547512,BrowDownLeft
11023,17850,417239,74577,1.3339704495928171e-06,-0.14407924168793518,BrowUpRight,0.025055107499871943,Scream
11024,17850,292497,417239,2.2766434919051829e-06,-0.15421632367051485,BrowUpLeft,0.029864788327840452,Scream
11025,17850,207988,292497,2.7428500326212987e-06,-0.14204979157154352,BrowUpLeft,0.042998203091629161,Scream
11026,17850,417566,207988,2.2937539019378644e-06,-0.1475491792653324,BrowUpLeft,0.03750672997186566,Scream
11027,17852,17873,18406,1.5913767017179121e-06,-0.21352443510352415,Extra_Funnel,0.057726268263842417,LipsDisgust
11028,17852,18406,18407,1.5919139847513767e-06,-0.24559052860976516,Extra_Funnel,0.052623357877300547,LipsDisgust
11029,17855,18181,17863,3.5304789491633706e-07,-0.1712509949694645,LipsRight,0.2370040300690337,Scream
11030,17855,18163,18181,2.9080008316814294e-07,-0.16496418107120447,LipsRight,0.33119133081809227,Scream
11031,17863,18181,18201,4.590200591613649e-07,-0.15467629519352177,LipsRight,0.22118785706364474,Scream
11032,17863,18226,17880,4.5267075918914906e-07,-0.15415794668616378,LowerLipBack,0.29748990656540908,Scream
11033,17863,18201,18226,4.6992154349386521e-07,-0.17002115723888833,LipsRight,0.2681960026467789,Scream
11034,17865,18436,594940,1.1640880119071935e-06,-0.081140526674163826,LowerLipBack,0.025113744813884065,LipsCornersDown
11035,17865,594940,17937,1.034651740228044e-06,-0.073132325806266607,Compressed,0.0658579490395379,Extra_Funnel
11036,17867,176686,395918,1.2413710333218661e-06,-0.20622053932997542,Compressed,0.05968087729598559,EyeClosedBrowUpRight
11037,17867,324543,176686,1.12862202853918e-06,-0.19909756895678543,Compressed,0.074087064710264272,Scream
11038,17867,411686,324543,1.3890667722095995e-06,-0.20855547902558136,Compressed,0.092582050246097669,Scream
11039,17867,44708,18634,2.0282397109500179e-06,-0.20088953612547,Compressed,0.060219900559645767,EyeClosedBrowUpLeft
11040,17867,395918,513611,1.1915473433083353e-06,-0.20578930662376671,Compressed,0.06545027038638529,EyeClosedBrowUpRight
11041,17867,513611,44708,1.2041624410004268e-06,-0.20636275061657527,Compressed,0.064662616316665034,EyeClosedBrowUpLeft
11042,17867,18634,411686,2.3260522865156978e-06,-0.1927665056542216,Compressed,0.064563473592000209,Scream
11043,17871,514418,402069,1.2720980992339969e-06,-0.15656022598581543,BrowUpLeft,0.031030942529503891,BrowDownLeft
11044,17871,402069,514044,1.4415158195763405e-06,-0.10691158409372137,BrowUpLeft,0.03049064066777385,BrowDownLeft
11045,17871,514044,295883,1.559134964691855e-06,-0.081003279722093313,BrowUpLeft,0.035024499735113901,Compressed
11046,17871,295883,516054,1.3073435133264513e-06,-0.069651408252460079,BrowUpRight,0.035908913399708364,Compressed
11047,17871,516054,401439,1.0433098941281863e-06,-0.09448756856924323,BrowUpLeft,0.023316613690733012,Compressed
11048,17871,302069,514418,1.4905219777747552e-06,-0.1566382845283768,BrowUpLeft,0.031083145684938307,BrowDownLeft
11049,17871,106577,302069,1.499350170952485e-06,-0.13293801770236358,BrowUpRight,0.034202791888191086,Scream
11050,17871,401439,106577,1.5407128972967315e-06,-0.17508045305876407,BrowUpLeft,0.022035873769704617,Scream
11051,17873,18386,18406,1.3829207966471338e-06,-0.13049827955120996,LipsLeft,0.081983897964692298,LipsDisgust
11052,17873,17914,18386,1.323620312686395e-06,-0.15000328160878162,Extra_Funnel,0.086004263310783147,LipsDisgust
11053,17874,292059,132399,9.6393959187566132e-07,-0.16681504529435986,BrowUpLeft,0.051357427771592024,Scream
11054,17874,147633,520209,9.2270393314302601e-07,-0.1421504913467635,BrowUpRight,0.061847134680799165,Scream
11055,17874,520209,434546,1.4180461705349964e-06,-0.14968255656770768,BrowUpLeft,0.071363593473167786,Scream
11056,17874,437137,147633,1.0933272395446951e-06,-0.1665085589795402,BrowUpLeft,0.050754897963133816,Scream
11057,17874,132399,437137,1.0232533537785144e-06,-0.16246445235968676,BrowUpLeft,0.050592221437998575,Scream
11058,17874,119051,292059,1.2232342380961208e-06,-0.14733954848595376,BrowUpRight,0.074446306373110671,Scream
11059,17874,434546,119051,1.1555000052344883e-06,-0.14469598995280541,BrowUpRight,0.073513914587617135,Scream
11060,17876,17896,593452,1.0242790876483556e-06,-0.21437208942093466,Compressed,0.14475884382723292,BrowUpLeft
11061,17876,593452,18556,9.12018200263915e-07,-0.19801738279030756,Compressed,0.11284125617908125,EyesUp
11062,17880,18226,17916,4.1678522364231244e-07,-0.12187210257501058,LowerLipBack,0.28342543855193503,Scream
11063,17890,375628,130072,1.9761270669732643e-06,-0.18400755311554495,Compressed,0.049189790482229157,Smile
11064,17890,300687,375628,1.8386116317067393e-06,-0.216675711360092,Compressed,0.049821142643411642,Smile
11065,17890,18681,300687,1.9264562493181817e-06,-0.21035202840310496,Compressed,0.049105075021470768,Smile
11066,17890,130072,411686,1.8857995020615051e-06,-0.20772586220540656,Compressed,0.08748091227450705,Scream
11067,17890,411686,398496,2.0368709209884103e-06,-0.19929473249059537,Compressed,0.076638849832897371,Scream
11068,17890,398496,18681,1.6829991033696065e-06,-0.22167696007590987,Compressed,0.047255059898400509,Smile
11069,17891,295883,191078,2.0414460317761442e-06,-0.059466992731372237,BrowUpLeft,0.042612901261381619,Compressed
11070,17891,191078,388538,2.0349715269843843e-06,-0.059428449298114416,BrowUpLeft,0.041661984577826994,Compressed
11071,17891,388538,455100,1.2032873746958508e-06,-0.059217711512114968,BrowUpLeft,0.041564774297072393,Compressed
11072,17891,455100,286990,1.0740466444564849e-06,-0.05797676700014065,BrowUpLeft,0.042700299969829603,Compressed
11073,17891,286990,388960,1.5344243107068178e-06,-0.059762039007753565,BrowUpRight,0.041470717569475957,Compressed
11074,17891,508977,295883,1.3838197853153818e-06,-0.043980055175438015,BrowUpRight,0.043516828035792487,Compressed
11075,17891,388960,508977,1.590603876952116e-06,-0.043948026672066876,BrowUpRight,0.043322821727316274,Compressed
11076,17896,18547,593452,1.0588335419514519e-06,-0.25522274789940402,Compressed,0.16604396703130408,BrowUpLeft
11077,17896,17911,18547,1.9114690679431546e-06,-0.29222508645183842,Compressed,0.11211224239815443,LipsPressed
11078,17898,223626,481120,2.2642067247764324e-06,-0.13612747287732463,BrowUpLeft,0.066144652361893153,Scream
11079,17898,236461,483014,1.9661919030952462e-06,-0.16483198879130689,Compressed,0.039844062565015825,Scream
11080,17898,481120,114930,1.1842007605515366e-06,-0.14307804570035754,Compressed,0.042416502725028504,Scream
11081,17898,130915,236461,1.2331060938307871e-06,-0.16045520558959225,Compressed,0.039019271078926554,Scream
11082,17898,114930,130915,8.7750640182821346e-07,-0.13113012648174682,Compressed,0.051574783388304457,Scream
11083,17898,215954,292059,2.7615181035847969e-06,-0.14531116518751819,BrowUpLeft,0.049793862766304375,Scream
11084,17898,483014,215954,1.9696274702234796e-06,-0.14710525185352552,BrowUpRight,0.059946031829217317,Scream
11085,17898,292059,223626,2.0913212009121118e-06,-0.13680069587878596,BrowUpRight,0.06433604497631018,Scream
11086,17902,18462,17910,8.7388957808355853e-07,-0.20764296929271109,LipsDisgust,0.8450673440814549,Extra_Funnel
11087,17902,18470,18462,6.9499338152296962e-07,-0.28661646700193089,LipsFunnel,0.88936146587111753,Extra_Funnel
11088,17902,211773,18470,5.69112137718509e-07,-0.31519580323072161,LipsFunnel,0.59423308179105661,LipsPressed
11089,17902,17926,211773,7.0862868069839247e-07,-0.39703328137036553,LipsFunnel,0.65207170868201247,LipsPressed
11090,17909,261935,261552,2.0720853702771612e-06,-0.18663057625882007,Compressed,0.057448177941487932,Scream
11091,17909,375628,164598,1.8442300910155505e-06,-0.16586791987324612,Compressed,0.047941516983539545,Scream
11092,17909,593580,261935,1.7748641451927019e-06,-0.16356330842100286,Compressed,0.050041000459691842,Scream
11093,17909,164598,593580,1.3186619169670106e-06,-0.17435443206799017,Compressed,0.053430603360341777,Scream
11094,17909,261552,593399,1.5244543056370081e-06,-0.17492033128850459,Compressed,0.050628359159354375,Scream
11095,17910,233603,17928,4.6219526789773103e-07,-0.39436151114000817,LipsPressed,1.0862976340698802,Extra_Funnel
11096,17910,18462,233603,5.881872752001589e-07,-0.44031231535583915,LipsPressed,0.86005908569343692,Extra_Funnel
11097,17911,17920,160276,9.7851319040662433e-07,-0.45920685913314951,Compressed,0.11080077771885244,LipsPressed
11098,17911,160276,18533,1.0043581581464877e-06,-0.41323193284899196,Compressed,0.10383299700901194,LipsPressed
11099,17911,18533,18547,1.5635900087463141e-06,-0.40441875738328692,Compressed,0.094856756600393055,LipsPressed
11100,17912,261935,514955,1.7779753213440732e-06,-0.16425012421704976,Compressed,0.046516064554678049,Scream
11101,17912,148034,514440,9.9044760610024908e-07,-0.13619929559458788,Compressed,0.04519841100890809,Scream
11102,17912,123248,148034,1.1605744827438141e-06,-0.14149007570631777,Compressed,0.050972575684385957,Scream
11103,17912,514440,261552,1.9035673789947827e-06,-0.16998075120384859,Compressed,0.049892126145090865,Scream
11104,17912,261552,261935,2.0893658031410827e-06,-0.13282812585767623,Compressed,0.043622362229754019,Scream
11105,17912,514955,123248,1.2610942632905301e-06,-0.13757158528570357,Compressed,0.04605772605988756,Scream
11106,17914,18370,18386,1.301037232169262e-06,-0.1193101589087705,Extra_Funnel,0.10655663459587084,Compressed
11107,17914,17933,18370,1.1977117603574713e-06,-0.10724266397161997,Extra_Funnel,0.10115626394865895,LipsDisgust
11108,17915,306791,496884,1.0317015787831034e-06,-0.02282955369669637,EyesUp,0.13139892978027978,Compressed
11109,17915,496884,372882,1.7306742118299389e-06,-0.016809283889732685,EyesUp,0.14052934548410234,Compressed
11110,17915,372882,450247,1.4345797308795145e-06,-0.021509060180870732,EyesUp,0.13805774249915093,Compressed
11111,17915,279249,454166,1.5827490873403277e-06,-0.01469694963888224,EyesUp,0.13466764510031082,Compressed
11112,17915,450247,279249,1.3513159992981636e-06,-0.01583699005836614,EyesUp,0.13592231147479694,Compressed
11113,17915,484085,306791,9.3257237587465568e-07,-0.016963336288623121,EyesUp,0.13628208236130335,Compressed
11114,17915,454166,374241,1.6805709834075323e-06,-0.016570989073897979,EyesUp,0.13597313467940797,Compressed
11115,17915,374241,484085,1.541075247587346e-06,-0.015614679212122007,EyesUp,0.1425258059625174,Compressed
11116,17916,18271,17932,3.9452694226832304e-07,-0.082680765661001132,Extra_Funnel,0.14494071674816977,Scream
11117,17916,18226,18253,3.1621814443459937e-07,-0.091827729669217151,LowerLipBack,0.18422472659217792,Scream
11118,17916,18253,18271,3.4964041824017358e-07,-0.087683456236021029,LowerLipBack,0.17993356049722786,Scream
11119,17917,17927,18313,4.6845645078743199e-07,-0.085541665755202612,LipsRight,0.13614635917698914,Scream
11120,17917,18329,17935,7.5500993752432866e-07,-0.11301748335306649,Extra_Funnel,0.087453032506668693,LipsDisgust
11121,17917,18313,18329,6.9056658082128347e-07,-0.10136988059997443,LipsLeft,0.10663164883383747,LipsDisgust
11122,17920,18514,160276,9.7851319040641871e-07,-0.47726339406037865,Compressed,0.11296013468323296,LipsPressed
11123,17920,17939,18514,1.7387027520129693e-06,-0.34972778072773247,Compressed,0.10881760793177131,LipsPressed
11124,17924,361611,442510,1.6386630536916049e-06,-0.021887176786412388,EyesUp,0.12938831354170244,Compressed
11125,17924,599671,361611,1.6524668814197765e-06,-0.016522680595249972,EyesUp,0.13522060773349409,Compressed
11126,17924,361830,471267,1.616255052365913e-06,-0.019712213351940955,EyesUp,0.13907756440665264,Compressed
11127,17924,471267,599671,1.4130651970887031e-06,-0.013142334394408373,EyesUp,0.13195448021458978,Compressed
11128,17924,442510,273268,1.7495442387486362e-06,-0.02274078635550969,EyesUp,0.14568603051271944,Compressed
11129,17924,273268,361830,2.8447415296607558e-06,-0.022008116365708763,EyesUp,0.14763497140980952,Compressed
11130,17926,18479,211773,7.5503268616524814e-07,-0.47019122124332124,LipsFunnel,0.56547669820978164,LipsPressed
11131,17926,18490,18479,1.5802097380241306e-06,-0.31544918603133332,Puff,0.69900107853840332,LipsPressed
11132,17926,17959,18490,1.1696971447031039e-06,-0.29801938357589397,Puff,0.69976581321852582,LipsPressed
11133,17927,18295,18313,5.3001793267474914e-07,-0.095600386329263598,LipsRight,0.13256962001507544,Scream
11134,17927,17932,18295,5.0915213914843824e-07,-0.08582320667599086,Extra_Funnel,0.13772972438131381,Compressed
11135,17928,233603,17945,4.3572212185808117e-07,-0.2986042139188102,LipsPressed,0.91451747664639726,Extra_Funnel
11136,17928,17945,249473,2.5164770040171382e-07,-0.26225230741627348,LowerLipFront,0.87757613517273292,Extra_Funnel
11137,17932,18271,18295,4.2665233639706716e-07,-0.087593599848236781,Extra_Funnel,0.13496339173054794,Compressed
11138,17933,18343,18370,1.117825768881975e-06,-0.10517128732751213,LipsRight,0.10435584481985605,LipsDisgust
11139,17933,17935,18343,9.6900145319967217e-07,-0.11142685816262821,Extra_Funnel,0.10040056177376644,Compressed
11140,17934,444639,350794,1.4706627322567161e-06,-0.019744332264671427,EyesUp,0.20202602516829549,Compressed
