evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
157,0.0002643027850563565,0.00012244083155066462,0.002094769570199176,47,2.0922693073310136e-11,-95.17459372941593,-0.17544731857811272,-0.8453654089920084
158,0.00020110403593339777,1.2431110711059793e-05,0.00023674942432346712,16,5.697954656184756e-12,-98.63584122825434,-0.17830533674039434,-0.8401092266321396
159,0.00019772223385505284,1.1708739794468155e-05,0.0002088380967895411,22,1.1919677253337243e-11,-98.50267034884166,-0.1805936642154185,-0.8435769090857296
160,0.000260136721976112,0.00021707673082904387,0.003983937719389106,42,5.612390630988537e-13,-103.55138161108067,-0.18247506864281018,-0.8657929823618321
161,0.00028109520794483434,0.0001510861866313634,0.002667092151950829,17,3.5389530035264455e-12,-94.90678031470716,-0.21189321106350073,-0.8499789248525018
162,0.00019764247504298633,1.1664356323844973e-05,0.000207422461776407,28,6.8980793965633235e-12,-98.52790763660089,-0.1806421238422317,-0.8436593980709418
163,0.0002646455614011929,0.0001245334796797776,0.002174343895141013,29,7.797246749830113e-12,-95.45261305582785,-0.17543118034798555,-0.8459334099567694
164,0.0001976304442534498,1.1657648967696006e-05,0.00020720836591240998,25,6.182684791490366e-14,-98.5317009183645,-0.18064955994619322,-0.8436718960599292
165,0.00026295526718952316,0.00011916512818618339,0.0020252656749014724,41,8.489589027726758e-12,-95.29272869933043,-0.1755766335007681,-0.8451642369773484
166,0.0001976251571525174,1.1654701176008527e-05,0.00020711427744589134,25,6.3509401581047e-13,-98.53337060139025,-0.18065283208172433,-0.8436773902145169
167,0.00019676906284021652,1.1192550329304755e-05,0.00019187978696534613,25,7.457661535666351e-11,-98.80876150045532,-0.18134773413337818,-0.8446585974094001
168,0.00021347348651923627,6.935024141141269e-05,0.0012422049798632168,38,6.8906096445924906e-12,-104.68238509138784,-0.2528083238841686,-0.8600499249446049
169,0.00020195998846625257,7.107720426475856e-05,0.0015316068949699467,25,8.378119209852028e-11,-100.78593210488413,-0.23530227657875982,-0.8476217632955404
170,0.00019656082671540387,1.1183436803060715e-05,0.000187014291224155,24,3.676365991531698e-11,-98.87303789043507,-0.1814447345878389,-0.8448492887065923
171,0.00019648355906538698,1.117521465367555e-05,0.0001852544084019879,15,3.901224683046657e-13,-98.90263704095845,-0.18149194879208558,-0.8449386353017342
172,0.0002723565883521732,0.00015209068546145785,0.0021814556762612325,71,1.1138236961265684e-11,-95.62764610729198,-0.23358845506434178,-0.8462797949091866
173,0.0001964806612948136,1.117520995987195e-05,0.00018518757162046913,19,1.672196117436926e-11,-98.90370155225887,-0.1814937984902961,-0.8449420396900945
174,0.0002631637120054798,0.0001212631331356497,0.0020962115262473484,59,6.917237536462575e-13,-95.4931739815547,-0.17500012545504848,-0.8458248678499487
175,0.00019647918664501027,1.1175146666399512e-05,0.0001851546176628656,21,4.155513982288895e-12,-98.90431392556087,-0.18149465817426813,-0.844943713359385
176,0.00019647609190693815,1.1175181774521114e-05,0.00018508370316058846,19,9.078605330151099e-12,-98.90548409576873,-0.18149664396197374,-0.8449473276341444
177,0.0001961097675352972,1.1652965168229323e-05,0.00017663802278794833,23,3.963299438511213e-13,-99.04507208708164,-0.1817627198906594,-0.8453860544508013
178,0.0002083474084366447,5.015730910724614e-05,0.0007874717309923592,47,7.545778183278586e-11,-105.49602814892248,-0.24308741825310315,-0.859200983486967
179,0.00020145092526640426,3.514346866675464e-05,0.0008106635993848032,36,8.788264930768174e-14,-101.10605834107679,-0.2323244144591546,-0.847874130973755
180,0.00019599373025819112,1.144399612837081e-05,0.00017286689119892307,26,1.2866749274695368e-12,-99.09990155040575,-0.1817874771353759,-0.8455174630840282
181,0.0002019885688462782,3.30781310453812e-05,0.0007564501510210281,29,5.4578286052727544e-14,-100.76978574984136,-0.23274589315052246,-0.8470725840160496
182,0.0001959496616975867,1.1368655517945474e-05,0.00017142496687129943,25,3.67345609846536e-12,-99.12090269646153,-0.18179692355343507,-0.845567753737086
183,0.00019511414219249926,1.934174802030819e-05,0.0002173658274056147,16,7.856538469638458e-11,-100.53997609740215,-0.18077922119074272,-0.8465608275677162
184,0.0006812858237217885,0.000599383700855473,0.009054815955396195,104,7.360528476282406e-14,-123.25631833369962,-0.3097676233727754,-0.9137545161150015
185,0.00020150424627701376,4.146441657567533e-05,0.0009764078271628822,38,3.644930144868104e-13,-101.06425501716912,-0.23300541015272,-0.8478998793300364
186,0.00020232996739084284,3.220844467625858e-05,0.0007316402365715583,35,5.24098895626304e-12,-100.56382583171964,-0.2330055735022219,-0.8465960338074218
187,0.00019511412988016408,1.929292862098827e-05,0.00021643509737757005,16,7.891528908179449e-11,-100.53998537632606,-0.18077922398139654,-0.8465608518230132
188,0.0002023381910007426,3.214577062165045e-05,0.0007299196927673913,41,4.8557728932269914e-11,-100.55921791260572,-0.23300634063249695,-0.8465840718703399
189,0.0001951141245317178,1.927182836390636e-05,0.0002160323096130931,16,7.906812986703131e-11,-100.53998941020589,-0.18077922519456657,-0.8465608623676689
190,0.00020234368281576187,3.211230966806078e-05,0.0007289941165981007,43,4.574065331119162e-14,-100.55617836380891,-0.2330070484246677,-0.8465761806122825
191,0.00019511412220550041,1.9262671259658823e-05,0.00021585740982307203,16,7.913476362320293e-11,-100.53999116526903,-0.180779225722391,-0.846560866955447
192,0.00020234728551226776,3.208726292642602e-05,0.0007283040056081666,44,2.1783360235451987e-14,-100.55417252598546,-0.23300743675065375,-0.8465709739571392
193,0.00019511412119308804,1.9258689725668294e-05,0.00021578134441776553,16,7.916379655086284e-11,-100.53999192921685,-0.1807792259521349,-0.8465608689524257
194,0.00020234966388393884,3.2070772062622773e-05,0.0007278494745729253,36,1.0008294962106367e-13,-100.5528488835892,-0.2330076948377682,-0.8465675382503902
195,0.0001951141207523125,1.9256956993637262e-05,0.00021574823785069745,16,7.91764394834202e-11,-100.53999226184013,-0.18077922605217328,-0.8465608698219113
196,0.000202351234054831,3.205990589232983e-05,0.0007275499043442562,43,5.927451954765403e-14,-100.55197537162239,-0.23300786488182987,-0.846565270982466
197,0.00019511412056037294,1.925620258028141e-05,0.00021573382293375116,16,7.918194890273121e-11,-100.53999240668863,-0.18077922609573066,-0.8465608702005485
198,0.00020235226784087864,3.2052699906463574e-05,0.0007273512602099858,36,4.302695039394219e-12,-100.55139888735627,-0.23300799238313585,-0.8465637747156382
199,0.00019511412047678114,1.9255874048246555e-05,0.00021572754539774712,16,7.918434669093328e-11,-100.539992469773,-0.18077922611470384,-0.8465608703654519
200,0.00020235290348443035,3.204722572375465e-05,0.0007272011250251476,51,5.324097815176479e-11,-100.55101834020489,-0.2330083379021372,-0.8465627872361496
201,0.00019511412044037165,1.9255730970897406e-05,0.00021572481147542162,16,7.918539028913438e-11,-100.53999249724929,-0.18077922612296288,-0.8465608704372757
202,0.00020235340333228397,3.204469231679315e-05,0.0007271305719152391,40,4.451310426879314e-12,-100.55076733850143,-0.23300808357563457,-0.8465621355243473
203,0.000195114120424513,1.92556686501261e-05,0.00021572362064529657,16,7.918584576049305e-11,-100.53999250921675,-0.1807792261265616,-0.8465608704685593
204,0.00019511370556817635,1.7800012493519476e-05,0.0001870440834170306,16,9.28647087451941e-11,-100.54031190826055,-0.18077932212755823,-0.8465617054052987
205,0.00019511356861933552,1.73867353669386e-05,0.00017852082761265543,16,9.83152920284682e-11,-100.54042050054406,-0.18077935474115028,-0.8465619892838615
206,0.00020235344076115742,3.204465359240377e-05,0.0007271293330544935,47,2.353864003681315e-12,-100.55074818786643,-0.2330080997802,-0.8465620858025811
207,0.00019511356861933552,1.73867353669386e-05,0.00017852082761265543,16,9.83152920284682e-11,-100.54042050054406,-0.18077935474115028,-0.8465619892838615
208,0.00024919354896589904,0.00019638972393716208,0.0031561228044396407,47,1.0920294481987677e-13,-105.91499671490315,-0.22686979310380892,-0.8655319233998777
209,0.0001921196289766121,1.094988134345069e-05,9.673991271480888e-05,18,9.521245946197578e-11,-101.00200663039607,-0.18300540941711968,-0.850994778738802
210,0.00020500853474439803,3.352981965614314e-05,0.0004053791892766308,58,1.7384273614432937e-13,-103.83797514952703,-0.24497306199535057,-0.8581849815027082
211,0.00027899226044245746,0.00014927523845005287,0.002573474458363926,43,4.096588783456826e-12,-95.43752755581326,-0.21162442187189628,-0.851419176048996
212,0.00019211947440459835,1.094849187272081e-05,9.675593761501863e-05,18,9.708192066467045e-11,-101.00209568809359,-0.18300522232070265,-0.8509950065609518
213,0.00019211942342895068,1.09728613029804e-05,9.65305640162565e-05,19,7.715946422757945e-13,-101.00228950807436,-0.18300853772215164,-0.8509954352989563
214,0.00019244683696066598,1.064950570251002e-05,0.0001029828143805458,23,5.0167607987493794e-11,-101.08410246019619,-0.1828645103701308,-0.8512072956337583
215,0.00019214189900273478,1.0607055885907093e-05,0.00012068258000677047,21,1.4375302140859275e-11,-101.00388794111429,-0.1829082011130483,-0.851006449014455
216,0.00019211911823313087,1.0971216501951167e-05,9.655157972783025e-05,19,2.84418146777073e-14,-101.00247383891043,-0.18300832962835845,-0.850995901473277
217,0.0001921443361643519,1.0608748128655375e-05,0.00012066013014964787,25,2.6822608222978067e-11,-101.00247925600902,-0.18290906769893037,-0.8510028628448696
218,0.00019211892168635356,1.0961853657201787e-05,9.66415815084453e-05,18,3.160547849350861e-11,-101.00253703273529,-0.1830070802656653,-0.8509960843803483
