step,cells,rest_volume,min_det_f,min_det_ainv,min_det_g,f_negative_cells,f_negative_rest_volume_fraction,ainv_negative_cells,ainv_negative_rest_volume_fraction,g_negative_cells,g_negative_rest_volume_fraction,double_inverted_cells,double_inverted_rest_volume_fraction
183,31,2.1318705758442154e-08,-1.2837664883185747,-0.41022739129823843,0.437386378763776,1,0.03648901996430297,1,0.03648901996430297,0,0.0,1,0.03648901996430297
184,31,2.1318705758442154e-08,-1.2854926923186243,-0.41006388472108424,0.43604424121539004,1,0.03648901996430297,1,0.03648901996430297,0,0.0,1,0.03648901996430297
185,31,2.1318705758442154e-08,-1.2858890732223236,-0.4099108857839392,0.43491810613612436,1,0.03648901996430297,1,0.03648901996430297,0,0.0,1,0.03648901996430297
186,31,2.1318705758442154e-08,-1.2817325350016002,-0.4097598729779223,0.4350914737253545,1,0.03648901996430297,1,0.03648901996430297,0,0.0,1,0.03648901996430297
187,31,2.1318705758442154e-08,-1.2784637762768754,-0.40961970872334075,0.43524337140590164,1,0.03648901996430297,1,0.03648901996430297,0,0.0,1,0.03648901996430297
188,31,2.1318705758442154e-08,-1.276836377781416,-0.40949817998992016,0.43457257135832744,1,0.03648901996430297,1,0.03648901996430297,0,0.0,1,0.03648901996430297
189,31,2.1318705758442154e-08,-1.2757768027130911,-0.4093755632613446,0.43341040576768336,1,0.03648901996430297,1,0.03648901996430297,0,0.0,1,0.03648901996430297
190,31,2.1318705758442154e-08,-1.2747561474599838,-0.40924399226042646,0.43208407752958133,1,0.03648901996430297,1,0.03648901996430297,0,0.0,1,0.03648901996430297
191,31,2.1318705758442154e-08,-1.2738863488743044,-0.4091273624173565,0.4304683298434131,1,0.03648901996430297,1,0.03648901996430297,0,0.0,1,0.03648901996430297
192,31,2.1318705758442154e-08,-1.2736313520828786,-0.4090311500014721,0.4285913353483779,1,0.03648901996430297,1,0.03648901996430297,0,0.0,1,0.03648901996430297
193,31,2.1318705758442154e-08,-1.2739927341382966,-0.40894018993422776,0.4263330987108649,1,0.03648901996430297,1,0.03648901996430297,0,0.0,1,0.03648901996430297
194,31,2.1318705758442154e-08,-1.2732700831380714,-0.40883252668457987,0.4245445942264014,1,0.03648901996430297,1,0.03648901996430297,0,0.0,1,0.03648901996430297
195,31,2.1318705758442154e-08,-1.2747549744149604,-0.40874780546943285,0.42183655399944997,1,0.03648901996430297,1,0.03648901996430297,0,0.0,1,0.03648901996430297
196,31,2.1318705758442154e-08,-1.277890004065782,-0.4086938703760099,0.418512063314019,1,0.03648901996430297,1,0.03648901996430297,0,0.0,1,0.03648901996430297
197,31,2.1318705758442154e-08,-1.2754407763837625,-0.40863649546646985,0.417072077596106,1,0.03648901996430297,1,0.03648901996430297,0,0.0,1,0.03648901996430297
198,31,2.1318705758442154e-08,-1.2730749734244335,-0.4085815378216936,0.41585703357525217,1,0.03648901996430297,1,0.03648901996430297,0,0.0,1,0.03648901996430297
199,31,2.1318705758442154e-08,-1.2730135003754353,-0.40854828639273955,0.4135014866956435,1,0.03648901996430297,1,0.03648901996430297,0,0.0,1,0.03648901996430297
200,31,2.1318705758442154e-08,-1.2738030726670293,-0.40852557879206824,0.41105965307858233,1,0.03648901996430297,1,0.03648901996430297,0,0.0,1,0.03648901996430297
