cycles_per_unit_length,global_best_50x5-free_power,global_best_100x10-free_power,global_best_200x20-free_power,global_best_50x5-regularized_power,global_best_100x10-regularized_power,global_best_200x20-regularized_power,global_best_50x5-tied_power,global_best_100x10-tied_power,global_best_200x20-tied_power,admissible_prefix_50x5-free_power,admissible_prefix_100x10-free_power,admissible_prefix_200x20-free_power,admissible_prefix_50x5-regularized_power,admissible_prefix_100x10-regularized_power,admissible_prefix_200x20-regularized_power,admissible_prefix_50x5-tied_power,admissible_prefix_100x10-tied_power,admissible_prefix_200x20-tied_power
547.6314419573134,2.9787590218833296e-12,1.7837334937874558e-11,2.8474512104031417e-11,3.4017237678207964e-12,7.01216209794776e-12,4.582003301999325e-11,2.9787590218833296e-12,7.75102006055513e-12,2.802897041928381e-11,1.4219586619655442e-12,6.743913296024351e-12,1.8836101555202106e-11,8.396553580612774e-14,1.3371644370858481e-11,1.553193741883131e-11,1.4219586619655442e-12,6.0779199049981706e-12,1.1778815946481718e-11
548.6725663716809,3.815776823980491e-12,2.4849725838791475e-11,2.8522298811213462e-11,4.283260525682163e-12,8.150156896084082e-12,4.320841553995347e-11,3.815776823980491e-12,8.304367559797984e-12,2.5249221750411385e-11,1.6164198710213491e-12,8.934863822214834e-12,1.9516887693094148e-11,1.3650149978913577e-13,1.3887596609329085e-11,1.523636313135365e-11,1.6164198710213491e-12,6.813357957170638e-12,1.1320932713679347e-11
549.7136907860485,3.8846389623340325e-12,3.1527211399664836e-11,2.6059815637031896e-11,4.396717224821608e-12,1.2889834282758927e-11,4.3196373312730833e-11,3.8846389623340325e-12,1.0637846453876953e-11,2.3762803586714484e-11,1.6485806213035455e-12,1.1061945426116532e-11,2.0043763621437682e-11,1.4827815974149591e-13,1.443881190367652e-11,1.4823894311638486e-11,1.6485806213035455e-12,7.961384665841734e-12,1.0398832555436923e-11
550.7548152004159,4.031318952554514e-12,3.5584084526032166e-11,2.2933105028231824e-11,4.5267601612087174e-12,1.496426460653155e-11,4.5677684833324456e-11,4.031318952554514e-12,1.1583388569968282e-11,2.4863962806088235e-11,1.6779283350717079e-12,1.2347747303468089e-11,1.9724888806254744e-11,1.598601110372185e-13,1.4676363879252923e-11,1.4691293210658632e-11,1.6779283350717079e-12,8.552102575377516e-12,9.846395497732996e-12
551.7959396147835,4.525530191711811e-12,3.588297701311003e-11,2.0993946957243784e-11,4.903276574556669e-12,1.1585506738547573e-11,4.751458690158073e-11,4.525530191711811e-12,9.822141708552301e-12,2.7698280395303916e-11,1.7464100288637894e-12,1.2414556689361833e-11,1.877764277635432e-11,1.8494400244577532e-13,1.439248134526835e-11,1.4982120070503892e-11,1.7464100288637894e-12,8.189098706490343e-12,1.0298237480641453e-11
552.837064029151,4.090564582266878e-12,3.319486251147951e-11,2.034300190452137e-11,4.294691770169828e-12,6.795566326783845e-12,4.590632315283437e-11,4.090564582266878e-12,7.436264657582892e-12,2.9961614139415024e-11,1.5913510742886367e-12,1.1560362968948425e-11,1.819998122460642e-11,1.5675845547052058e-13,1.3474518817152714e-11,1.5334451403929794e-11,1.5913510742886367e-12,7.566678692796023e-12,1.1462405390689616e-11
553.8781884435185,3.022735441635564e-12,2.8872897401803178e-11,2.047007816894648e-11,2.886405484416208e-12,6.3350994884602085e-12,4.1833501225445973e-11,3.022735441635564e-12,8.330143159069364e-12,3.001603343660994e-11,1.2974507186856973e-12,1.0229739788610608e-11,1.8613138276679785e-11,7.215602791798473e-14,1.2798949569743678e-11,1.5246278447675756e-11,1.2974507186856973e-12,7.434714865231423e-12,1.239829681175448e-11
554.919312857886,3.199325957141172e-12,2.3239226695626193e-11,2.1855476247248962e-11,2.7493269944540822e-12,1.0705724524971313e-11,3.956240876348222e-11,3.199325957141172e-12,1.2372469760265123e-11,2.8239503949214505e-11,1.2696646007422477e-12,8.503856205110326e-12,1.9563940434931842e-11,3.300169487249722e-14,1.340668879361656e-11,1.4741355645045603e-11,1.2696646007422477e-12,7.55567082542381e-12,1.2469043480669315e-11
555.9604372722536,4.450472031718071e-12,1.6112008997540355e-11,2.5152036603199387e-11,4.180720848829251e-12,1.4949406265220565e-11,4.1702455718735584e-11,4.450472031718071e-12,1.3756993211715531e-11,2.6328948961114293e-11,1.481865284475026e-12,6.37124225387758e-12,2.0150364879929936e-11,9.858654602495064e-14,1.4453062126936703e-11,1.4396694276631075e-11,1.481865284475026e-12,7.166252901795847e-12,1.1842530193018272e-11
557.001561686621,4.570567961735119e-12,8.957274359106831e-12,2.924079544742507e-11,4.8314676215676294e-12,1.476237184758776e-11,4.5343426699102075e-11,4.570567961735119e-12,9.74521345909524e-12,2.5548856076746283e-11,1.6460299328128493e-12,4.303071129116192e-12,2.0043557852812482e-11,1.920475191855164e-13,1.4089386005952052e-11,1.4595458459238567e-11,1.6460299328128493e-12,6.174806561522009e-12,1.1089341058065941e-11
558.0426861009886,2.8099810608739765e-12,5.211054175911237e-12,3.142633596657101e-11,3.6037783097493652e-12,1.1103716922775899e-11,4.5185760754478335e-11,2.8099810608739765e-12,6.2957241087723955e-12,2.585184096696267e-11,1.7848708064078195e-12,3.166790486053866e-12,1.9649793685079483e-11,2.0464929517912406e-13,1.2751365807568925e-11,1.502304210016305e-11,1.7848708064078195e-12,5.295480835611664e-12,1.0591995375383573e-11
559.083810515356,1.177729465721143e-12,7.230334113897589e-12,2.9973363647993514e-11,2.4560918042414047e-12,8.440966396547546e-12,4.078742697107473e-11,1.177729465721143e-12,8.59998901258513e-12,2.6489242093202762e-11,1.9816115436901517e-12,3.4792432501676514e-12,1.94861522924894e-11,1.248733963929544e-13,1.3055766475196621e-11,1.5092923459364743e-11,1.9816115436901517e-12,5.0305601790703745e-12,1.0480166781559816e-11
560.1249349297236,1.8105475053130917e-12,1.3304430577200643e-11,2.5978534529508648e-11,3.292848703317328e-12,9.714117541957764e-12,3.790901042543951e-11,1.8105475053130917e-12,1.1984004233916552e-11,2.6985153008230714e-11,1.979617644557942e-12,4.85986415162076e-12,1.968032083391782e-11,6.079512709995688e-14,1.5622572692032366e-11,1.4679141115100974e-11,1.979617644557942e-12,5.075653406483939e-12,1.08150303959222e-11
561.1660593440911,4.051716683670768e-12,1.8901750046457384e-11,2.2480010652625666e-11,5.226901285788675e-12,1.3704174073177757e-11,4.081127398249512e-11,4.051716683670768e-12,1.0151601712856019e-11,2.728510121612609e-11,1.6765743522749633e-12,6.205603786809896e-12,1.9964513820569303e-11,1.3377185776669647e-13,1.7589697632918606e-11,1.4221655114151777e-11,1.6765743522749633e-12,4.874011733132651e-12,1.1460136449312655e-11
562.2071837584587,5.085611764779085e-12,2.107669411776752e-11,2.1779218331812147e-11,5.905326977006966e-12,1.6617549254048586e-11,4.5808257980651564e-11,5.085611764779085e-12,6.102766467089074e-12,2.729909152529828e-11,1.4738407352933793e-12,6.4825349797315946e-12,1.9921361486613793e-11,3.0021721824700014e-13,1.6636564505110517e-11,1.4196136786524857e-11,1.4738407352933793e-12,4.365724946983692e-12,1.189381825541914e-11
563.2483081728261,3.5771381850645957e-12,2.0882962816502952e-11,2.348440208487718e-11,4.52238598442644e-12,1.56791090303807e-11,4.60148172058243e-11,3.5771381850645957e-12,6.030853015702885e-12,2.6834873848409038e-11,1.5509242377766675e-12,5.737319492443725e-12,1.934148910524084e-11,3.4961065917682783e-13,1.4224551081544104e-11,1.4612036948126368e-11,1.5509242377766675e-12,4.044700576077501e-12,1.1578921950911206e-11
564.2894325871937,1.704410299561968e-12,2.124113308761913e-11,2.5045055525642275e-11,2.8389612928540963e-12,1.1679056317328906e-11,4.1196546673759515e-11,1.704410299561968e-12,8.606860027876418e-12,2.606145360619138e-11,1.4632365306302452e-12,5.411398133636182e-12,1.85584524657976e-11,1.9383419538917086e-13,1.3160938073313817e-11,1.4998309336240954e-11,1.4632365306302452e-12,4.534867879335915e-12,1.0628876355036288e-11
565.3305570015611,2.5469391275160317e-12,2.3150208248388847e-11,2.443611176552017e-11,3.2063669294785433e-12,8.325372918214431e-12,3.828710401657963e-11,2.5469391275160317e-12,9.244557460858302e-12,2.563107888620662e-11,1.0219429612900695e-12,7.00606513689358e-12,1.8269573061441607e-11,3.831260656112004e-14,1.3754991253398556e-11,1.487693280040049e-11,1.0219429612900695e-12,6.0990109248244935e-12,9.835565078493108e-12
566.3716814159287,5.874892270150868e-12,2.4590329751292092e-11,2.2356406713268262e-11,5.605607547077009e-12,8.504114198344319e-12,4.1416439916950566e-11,5.874892270150868e-12,8.995025563384554e-12,2.604034888958609e-11,8.320849031514821e-13,1.002207648286447e-11,1.870055158452148e-11,8.667169214415539e-14,1.421921194244584e-11,1.4323984724546013e-11,8.320849031514821e-13,8.224999762519182e-12,9.885247999571735e-12
567.4128058302962,7.979460267549021e-12,2.3028918907487374e-11,2.1293383459107228e-11,7.185992746660052e-12,1.1083692337984175e-11,4.6036700255433107e-11,7.979460267549021e-12,1.0773409119208546e-11,2.7003224895617857e-11,1.3484570639502926e-12,1.1912513786186198e-11,1.9088419127512525e-11,2.1694753141854581e-13,1.3578657667880125e-11,1.3960786340796914e-11,1.3484570639502926e-12,9.73257294777127e-12,1.068435788863167e-11
568.4539302446638,6.1815171795269164e-12,1.8550823252724418e-11,2.2378226658023458e-11,5.575342787743641e-12,1.2359540947032685e-11,4.573420359082585e-11,6.1815171795269164e-12,1.2556874000950994e-11,2.7692081898328866e-11,2.0573545525874392e-12,1.0836462779036204e-11,1.8497387559998336e-11,1.8791608206438926e-13,1.2416696354742233e-11,1.4205717502888183e-11,2.0573545525874392e-12,9.732688933330013e-12,1.1530790372412973e-11
569.4950546590312,2.3657605794730136e-12,1.4192334846501393e-11,2.4141583177344624e-11,2.3120717584539035e-12,1.07074606314113e-11,4.1395087345668847e-11,2.3657605794730136e-12,1.1740464812951745e-11,2.7563506093438216e-11,2.200681517004949e-12,7.961580762985578e-12,1.720920847916712e-11,4.1424190898918625e-14,1.1610986345294636e-11,1.4689290879360258e-11,2.200681517004949e-12,8.571372157040517e-12,1.1796644035040625e-11
570.5361790733988,8.123217968666125e-13,1.3131441604923962e-11,2.4884645451484127e-11,1.469618454882432e-12,8.361666093111802e-12,3.934239861511583e-11,8.123217968666125e-13,1.0433626756968735e-11,2.6761463631260743e-11,1.8040462175335025e-12,6.1096619121385515e-12,1.6710542446416422e-11,2.7740455332646403e-14,1.181278484478831e-11,1.4739393513754483e-11,1.8040462175335025e-12,7.457037833125765e-12,1.135972492522504e-11
571.5773034877662,2.905339332415588e-12,1.565818367995906e-11,2.502140746921555e-11,4.3999245660425095e-12,8.09941031993704e-12,4.1960334800213796e-11,2.905339332415588e-12,1.047908615952746e-11,2.5709154999539685e-11,1.450842840027028e-12,6.377940645271802e-12,1.7889344425813262e-11,2.0112755925442015e-13,1.3364652060448346e-11,1.430953101686857e-11,1.450842840027028e-12,7.057266772926516e-12,1.0527807576667195e-11
572.6184279021338,5.516944333178717e-12,1.8939914263458537e-11,2.5715672700997e-11,7.550825931937766e-12,9.716700355545116e-12,4.489231274237336e-11,5.516944333178717e-12,9.619982822321226e-12,2.4574629182744766e-11,1.4132556775264749e-12,7.11913671354e-12,1.9656911756167635e-11,3.448002385292963e-13,1.535432187300834e-11,1.3961324582588783e-11,1.4132556775264749e-12,6.8326636209197395e-12,9.735315493070387e-12
573.6595523165013,5.189625091230742e-12,1.9697505096718094e-11,2.6144447353286728e-11,7.0205390469218385e-12,1.0961978763060752e-11,4.396927845635608e-11,5.189625091230742e-12,7.269411976699074e-12,2.342036544886641e-11,1.4958434953575464e-12,6.374975843637903e-12,2.0014099458257428e-11,2.915175916130145e-13,1.5698806830033772e-11,1.3988142195476718e-11,1.4958434953575464e-12,5.95045039319154e-12,9.332317441297656e-12
574.7006767308688,2.618795021916276e-12,1.7196066537636754e-11,2.428149995511251e-11,3.9791838999826925e-12,1.089459557506563e-11,4.0732037036298266e-11,2.618795021916276e-12,6.808232014056793e-12,2.2782324862857667e-11,1.5221597182007275e-12,4.405042463864925e-12,1.8431530524500808e-11,1.35228372263381e-13,1.3789861352019289e-11,1.4113869548074536e-11,1.5221597182007275e-12,4.5301360224849715e-12,9.527562113083814e-12
575.7418011452363,1.5386244757460144e-12,1.374519016573765e-11,2.051221693787352e-11,3.1227488632586405e-12,1.063278099967755e-11,3.910241218469857e-11,1.5386244757460144e-12,8.47894819628011e-12,2.35386940517062e-11,1.5318292409711016e-12,3.237888443009546e-12,1.6552361211111184e-11,9.459553371029177e-14,1.2077137514356442e-11,1.4095382639912032e-11,1.5318292409711016e-12,3.582461402271298e-12,1.0319609573585558e-11
576.7829255596039,3.58082355479992e-12,1.2198910213474413e-11,1.8344781456034034e-11,6.034518358609697e-12,1.1007091272152928e-11,3.963003791019333e-11,3.58082355479992e-12,8.133332830535132e-12,2.5756227024677832e-11,1.5268055000260867e-12,4.114974958500675e-12,1.6332742575281178e-11,2.4837370727733086e-13,1.2961571073024846e-11,1.4020911149061395e-11,1.5268055000260867e-12,3.758862703352973e-12,1.1341822460059143e-11
577.8240499739713,6.02873899120559e-12,1.3077140200792271e-11,2.040449331461224e-11,8.884748939655821e-12,1.1247363123226827e-11,3.989406999413006e-11,6.02873899120559e-12,5.904576064819089e-12,2.7990334957857346e-11,1.3963297659039072e-12,6.074960281710095e-12,1.7951638449873872e-11,4.3034236026463114e-13,1.4975816316589726e-11,1.3898003675503663e-11,1.3963297659039072e-12,4.596805946773896e-12,1.1918682952748632e-11
578.8651743883389,5.456939626428913e-12,1.4624413859862562e-11,2.49626057849154e-11,7.730976019085373e-12,1.0607226086809412e-11,3.887252510642602e-11,5.456939626428913e-12,7.005631033376542e-12,2.8454988813310726e-11,1.2317105510470644e-12,7.257846264795002e-12,1.9850205829675086e-11,4.082490810279468e-13,1.4723746660145753e-11,1.3576773220301691e-11,1.2317105510470644e-12,5.242284913574653e-12,1.1601255245380521e-11
579.9062988027064,2.3580880377509602e-12,1.551392283720193e-11,2.768671465456166e-11,3.8214585861115565e-12,9.900189734597201e-12,3.788321710923368e-11,2.3580880377509602e-12,1.1324710572304356e-11,2.6959042297141202e-11,1.3988868454988576e-12,7.0893847733063616e-12,2.046220646704398e-11,1.8743005647953075e-13,1.2171489942468226e-11,1.3261388258393376e-11,1.3988868454988576e-12,5.5385827609764965e-12,1.0712902674724018e-11
580.947423217074,5.942321119211731e-13,1.6255608265591534e-11,2.6344846477630748e-11,1.7110379321483415e-12,1.0256536343918083e-11,3.789340479826914e-11,5.942321119211731e-13,1.2097207831833386e-11,2.5101694830057173e-11,1.9814758346085496e-12,6.540682486831406e-12,1.9554420437887808e-11,3.3643597144105934e-14,1.0767637070630629e-11,1.3448983799922084e-11,1.9814758346085496e-12,5.9114458488827915e-12,1.0095542615518068e-11
581.9885476314414,2.4350481803699054e-12,1.7538071208025817e-11,2.2923955018000072e-11,3.324353583341065e-12,1.1170367891075937e-11,3.868735367225149e-11,2.4350481803699054e-12,7.822785895224304e-12,2.447042507023767e-11,2.403069066224571e-12,6.454562032655142e-12,1.8162455428038115e-11,1.0716309167773308e-13,1.2056857648895543e-11,1.4110630214019975e-11,2.403069066224571e-12,6.461402662533895e-12,1.0215873822401837e-11
583.029672045809,5.69973503416934e-12,1.8704690630826066e-11,2.1243294461015725e-11,6.033151700776252e-12,1.1207077170175879e-11,4.0370344854018956e-11,5.69973503416934e-12,5.583967328458933e-12,2.5249243496197867e-11,2.094296733548186e-12,6.6069566678496186e-12,1.7608830592941446e-11,2.291956822612646e-13,1.3694970552926752e-11,1.4548530353708255e-11,2.094296733548186e-12,6.880574848343003e-12,1.0766929104939418e-11
584.0707964601764,6.596603612226998e-12,1.8963838814581706e-11,2.2906929792037647e-11,6.500074453340583e-12,1.0303549972201085e-11,4.286468596172701e-11,6.596603612226998e-12,9.110844404578373e-12,2.6606669946637654e-11,1.3691842203875913e-12,6.68084847781447e-12,1.8387196887354293e-11,1.7627923161401227e-13,1.372309145720322e-11,1.434670483560882e-11,1.3691842203875913e-12,7.152722786076282e-12,1.1192799916369416e-11
585.111920874544,4.4284314702387286e-12,1.889028701257416e-11,2.5737936542716025e-11,4.63431879372497e-12,9.90266388369539e-12,4.4288009135058416e-11,4.4284314702387286e-12,1.2855727075139003e-11,2.7550196124266346e-11,1.0233536393080362e-12,7.115323558033168e-12,1.9656431878497765e-11,3.919537845033025e-14,1.326481221753665e-11,1.3931829959326917e-11,1.0233536393080362e-12,7.555585342387698e-12,1.1228931877826406e-11
586.1530452889115,2.1755693826721303e-12,1.9412452078450986e-11,2.6398362748530837e-11,3.0407126994030993e-12,1.08811139234634e-11,4.318995390621406e-11,2.1755693826721303e-12,1.182774615093852e-11,2.7151801106468197e-11,1.1835618728289012e-12,8.233042846417027e-12,1.998681687183971e-11,5.502482962706489e-14,1.36565076441873e-11,1.3961005861214362e-11,1.1835618728289012e-12,7.99332242054454e-12,1.0804688122948772e-11
587.194169703279,2.521277780319819e-12,2.0082040887664813e-11,2.4281328500951697e-11,3.5759218259348666e-12,1.2514848393181689e-11,4.182028474512692e-11,2.521277780319819e-12,9.117678993225825e-12,2.498964109526802e-11,1.296449501959199e-12,9.223615429794082e-12,1.8832076909410935e-11,2.1467398599280843e-13,1.4283138407565918e-11,1.4549895938288608e-11,1.296449501959199e-12,8.057097036786343e-12,9.900214101445484e-12
588.2352941176465,4.620437275009264e-12,1.945254576591643e-11,2.1716645877571983e-11,5.390833811691457e-12,1.3392689262585451e-11,4.3089559909928556e-11,4.620437275009264e-12,9.274426011565531e-12,2.2057104986850325e-11,1.1751541613829678e-12,8.869290098333362e-12,1.7014717508199e-11,2.964656797171214e-13,1.4488449018700498e-11,1.5141318824669987e-11,1.1751541613829678e-12,7.640616428847282e-12,8.841343437598018e-12
589.2764185320141,5.52940101872804e-12,1.6874067748471044e-11,2.0443225745560175e-11,6.194794131740425e-12,1.2603394626424968e-11,4.5197754120774824e-11,5.52940101872804e-12,1.0791498566191437e-11,2.0482236939521034e-11,1.1996400191479293e-12,7.0433406281935296e-12,1.5680473363789073e-11,2.1358762666509387e-13,1.4413808746562053e-11,1.4901973339025897e-11,1.1996400191479293e-12,6.840430636412958e-12,8.364139588430917e-12
590.3175429463815,4.024249295251872e-12,1.352866078576215e-11,2.0034703356598976e-11,4.9850307647583015e-12,1.0283632966628397e-11,4.380399616062992e-11,4.024249295251872e-12,9.868921388502138e-12,2.1549401421571487e-11,1.4820611802776562e-12,4.948516977064137e-12,1.533335963732167e-11,1.0128631013083642e-13,1.3504190782593495e-11,1.3641217582429641e-11,1.4820611802776562e-12,5.6397806439204014e-12,8.937201750390998e-12
591.3586673607491,1.877753243012905e-12,1.1788756277260976e-11,2.024194071501838e-11,3.2779799603735134e-12,7.701879696133683e-12,3.85266745495257e-11,1.877753243012905e-12,7.086308668064745e-12,2.4317625450140153e-11,1.6893147526157312e-12,3.9552120054369e-12,1.5988141598983567e-11,9.432354077033168e-14,1.1593299064764019e-11,1.2502051529883813e-11,1.6893147526157312e-12,4.397792393259372e-12,1.0151082879625078e-11
592.3997917751166,1.3946320635589542e-12,1.2952621147670886e-11,2.1819508449628888e-11,3.2029612640331783e-12,6.7693887914540625e-12,3.390562165554396e-11,1.3946320635589542e-12,5.823188405401375e-12,2.65998969367663e-11,1.7061683916957744e-12,4.376800924502736e-12,1.7325685915069716e-11,1.778772432442638e-13,1.0725554758674652e-11,1.275705853584817e-11,1.7061683916957744e-12,3.9518317344890055e-12,1.1073790646915167e-11
593.4409161894841,2.5903013699748495e-12,1.5346599436516246e-11,2.3883950453877257e-11,4.510679329755479e-12,8.329994381865867e-12,3.431473151593547e-11,2.5903013699748495e-12,6.696138498912784e-12,2.696339909139342e-11,1.7047056423306758e-12,5.296814667222294e-12,1.8382842138750056e-11,2.421908520202867e-13,1.2046508673805305e-11,1.3742204396180113e-11,1.7047056423306758e-12,4.431167877876856e-12,1.1136481907206308e-11
594.4820406038516,3.4759961203020607e-12,1.6065425346169097e-11,2.39484294938029e-11,4.895915538891206e-12,1.040439505589441e-11,3.8213630393917894e-11,3.4759961203020607e-12,7.496733887707678e-12,2.5624878445983225e-11,1.6425435045943146e-12,5.661462866964102e-12,1.8201009712086037e-11,2.0633867188511012e-13,1.2942737065849135e-11,1.3633659327605917e-11,1.6425435045943146e-12,4.892499832953661e-12,1.052079795562369e-11
595.5231650182192,2.9564407226583182e-12,1.4920972235057324e-11,2.198980549788452e-11,3.6263277094163024e-12,1.020819507533137e-11,3.938756763700104e-11,2.9564407226583182e-12,7.318021769156327e-12,2.3913204355899954e-11,1.3945533324169417e-12,5.4923705722661506e-12,1.7216594444037996e-11,1.047196554217363e-13,1.1451629208002851e-11,1.2435808494947566e-11,1.3945533324169417e-12,4.864960918791859e-12,9.822993567327678e-12
596.5642894325866,2.270539890484464e-12,1.4409041516571595e-11,2.095865769307146e-11,2.6128292850297934e-12,8.671241508541131e-12,3.7188465807782124e-11,2.270539890484464e-12,7.342523425873303e-12,2.3360230430994804e-11,1.1856454387669993e-12,5.553015339181148e-12,1.685488835138901e-11,4.878553481751089e-14,1.0122533817385379e-11,1.198661698660968e-11,1.1856454387669993e-12,4.989127964849416e-12,9.618575359673622e-12
597.6054138469542,2.699645645008982e-12,1.5386292698730175e-11,2.1899417975101347e-11,3.0647678948594264e-12,8.95250086986444e-12,3.77858412442128e-11,2.699645645008982e-12,8.029441252132062e-12,2.4211533923514512e-11,1.268998750108491e-12,5.974158508729054e-12,1.7379543070066072e-11,7.806748184912711e-14,1.1288152404013592e-11,1.2853854910381635e-11,1.268998750108491e-12,5.52119482146169e-12,9.970069259134384e-12
598.6465382613217,3.395326846520216e-12,1.6174488447970618e-11,2.281187824455889e-11,3.805838781168745e-12,1.0146846511790992e-11,3.982014089332794e-11,3.395326846520216e-12,8.476710117345425e-12,2.488172429879792e-11,1.4329030147816335e-12,6.2256073785808825e-12,1.7801391838877532e-11,1.2237256878826102e-13,1.2805316415589651e-11,1.363940210118155e-11,1.4329030147816335e-12,5.8681880079863286e-12,1.0244364172336317e-11
599.6876626756892,3.4344085936863954e-12,1.6124793683120303e-11,2.2774318277966058e-11,3.886403497887424e-12,1.0243173376240637e-11,3.9872019009032666e-11,3.4344085936863954e-12,8.429971501095706e-12,2.4806981943549485e-11,1.4569028875083952e-12,6.1902714813918985e-12,1.773928152557791e-11,1.3118432049216694e-13,1.2885922664378695e-11,1.364383398050087e-11,1.4569028875083952e-12,5.837205521040814e-12,1.0215234227668041e-11
600.7287870900567,3.5446933039891385e-12,1.6218864510414094e-11,2.2852246604580214e-11,3.983862503224477e-12,1.0400190826948405e-11,4.0090519224135906e-11,3.5446933039891385e-12,8.493378437664892e-12,2.4840288351429864e-11,1.4788776375584803e-12,6.229143525956226e-12,1.7761192260426686e-11,1.398435955922818e-13,1.3090668966972874e-11,1.3736857825049294e-11,1.4788776375584803e-12,5.895126363176606e-12,1.0229697231870136e-11
601.7699115044243,3.924404846673847e-12,1.6732971825410688e-11,2.3322581095630176e-11,4.26683904051018e-12,1.089073112424194e-11,4.099182199546939e-11,3.924404846673847e-12,8.850887641096502e-12,2.5209901495735232e-11,1.5295859060313608e-12,6.454665724637547e-12,1.802243797938349e-11,1.5834165000985928e-13,1.3825781849051063e-11,1.415127819142279e-11,1.5295859060313608e-12,6.186923839124255e-12,1.0380725295770914e-11
602.8110359187917,3.5268108310322207e-12,1.6491436879788322e-11,2.2816098764223086e-11,3.725192797091706e-12,9.924842153022986e-12,3.9441705157001637e-11,3.5268108310322207e-12,8.840422046072894e-12,2.487473779675455e-11,1.3943262069885122e-12,6.4863935231266466e-12,1.78391849182032e-11,1.318196516644511e-13,1.2941506632872238e-11,1.379050609173923e-11,1.3943262069885122e-12,6.2067939487774944e-12,1.0245683554444465e-11
603.8521603331593,2.6536463296068152e-12,1.52221062840041e-11,2.1191467318962567e-11,2.5747721436070453e-12,8.750575455346226e-12,3.763484633757488e-11,2.6536463296068152e-12,8.189942280902547e-12,2.35334177795636e-11,1.155379564643261e-12,6.134116888023676e-12,1.7055442423445623e-11,6.171223205654901e-14,1.0819985768524897e-11,1.2525109666583686e-11,1.155379564643261e-12,5.7677920561432894e-12,9.70010902241119e-12
604.8932847475268,2.839855876189654e-12,1.4897731737958356e-11,2.0872625292158488e-11,2.5323128724951333e-12,9.853995159361345e-12,3.961728836607725e-11,2.839855876189654e-12,7.883865928783703e-12,2.2819203784587852e-11,1.1467708849942202e-12,5.929929364866868e-12,1.6756042969966347e-11,3.402590809337198e-14,1.0631156984427831e-11,1.1949765603592362e-11,1.1467708849942202e-12,5.490951372596853e-12,9.38177867545932e-12
605.9344091618943,3.8569574291422635e-12,1.6232506306661878e-11,2.2721850839145552e-11,3.753968172685213e-12,1.1245182621941007e-11,4.02324188218849e-11,3.8569574291422635e-12,8.179463691862777e-12,2.371976000684499e-11,1.332588925568537e-12,6.195398057489035e-12,1.7583195044500454e-11,9.346687431729313e-14,1.2138759803191453e-11,1.273189855628801e-11,1.332588925568537e-12,5.547347765275818e-12,9.709406658027351e-12
606.9755335762618,3.872130212677191e-12,1.6867774172859064e-11,2.4146947669750933e-11,4.251105750521419e-12,1.0227147168735367e-11,3.6195896268788544e-11,3.872130212677191e-12,7.614878196466228e-12,2.5673636765189496e-11,1.4700628768872163e-12,6.24737193745135e-12,1.8517376831031428e-11,1.7131288565362405e-13,1.2129376481415772e-11,1.3334647753206632e-11,1.4700628768872163e-12,5.160149129064758e-12,1.0533075457532975e-11
608.0166579906294,2.3711898392490076e-12,1.4976901283250925e-11,2.3346287530123564e-11,3.1928405310453694e-12,7.688974300750413e-12,3.1830305373523264e-11,2.3711898392490076e-12,5.758894274926531e-12,2.7188704251268545e-11,1.5825437552824255e-12,5.363524606620281e-12,1.8387239180654417e-11,1.7806237257363216e-13,1.0384120635420752e-11,1.2579956311087988e-11,1.5825437552824255e-12,4.1357347350125694e-12,1.1254706842780823e-11
609.0577824049968,1.095097727917758e-12,1.2002487658169315e-11,2.1577747112444884e-11,2.2797284572179763e-12,6.150081160644204e-12,3.183708586016621e-11,1.095097727917758e-12,4.848124285794401e-12,2.6757252759190337e-11,1.7370041999996383e-12,3.9290211277079e-12,1.7236211431521614e-11,1.0936092538312508e-13,9.620058774881014e-12,1.1530330707002454e-11,1.7370041999996383e-12,3.364959525719286e-12,1.1179602308715663e-11
610.0989068193644,1.7489152850159171e-12,1.060143318127082e-11,2.022473921282123e-11,3.0499859941864193e-12,6.646161546089094e-12,3.5679866072948315e-11,1.7489152850159171e-12,6.378703759202324e-12,2.421628156805411e-11,1.7204802372430607e-12,3.1379464893328343e-12,1.579170510769471e-11,5.846519993780538e-14,1.0515555505921748e-11,1.1624292879111689e-11,1.7204802372430607e-12,3.443951306697565e-12,1.0178410206891003e-11
611.1400312337319,3.652651621634185e-12,1.1630713638756524e-11,1.9086769907877685e-11,4.671456565037281e-12,8.47884070511985e-12,3.8969974964028733e-11,3.652651621634185e-12,8.08205213149487e-12,2.1227887190886365e-11,1.460607713358147e-12,3.780230944046133e-12,1.4683189400822887e-11,1.2311125111264684e-13,1.1562210087565662e-11,1.2648276082949293e-11,1.460607713358147e-12,4.0745990961943204e-12,8.919525183537216e-12
612.1811556480994,4.435137485610529e-12,1.386190532893227e-11,1.8478151710848076e-11,5.1720890145757026e-12,1.0313483979629572e-11,3.895843620339798e-11,4.435137485610529e-12,7.482180126259764e-12,1.9903541406803482e-11,1.2960869816285503e-12,5.436267437176974e-12,1.4479493943910248e-11,2.600796441662644e-13,1.221799378293853e-11,1.3465188144508989e-11,1.2960869816285503e-12,4.873477307556e-12,8.248289076374064e-12
