evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
203,1.427134296561192e-08,4.275047913101537e-09,2.7159229622816075e-08,7,6.531088579483552e-13,-9.053743168231215,-0.37480148941777475,-0.46922504439800816
204,1.4159987937124116e-08,5.699823407160369e-09,3.346688525413028e-08,7,7.348557024535575e-13,-9.077906267193457,-0.3717829529259219,-0.47075792677315953
205,1.4052398181488027e-08,4.062411760890545e-09,2.2509765522577197e-08,7,9.005353972576062e-13,-9.099227617062317,-0.36890000226822356,-0.472173530706875
206,1.3983913900652916e-08,3.024572232540616e-09,1.8006077700599695e-08,7,1.0148848820952849e-12,-9.107361455558742,-0.3674233843134477,-0.4727299094912984
207,1.3923932778036971e-08,2.753182863111991e-09,1.3684236457623064e-08,7,1.2896427102595642e-12,-9.127003013666494,-0.36404289485973945,-0.4739168114096932
208,1.3882891374432391e-08,4.776106247474324e-09,3.4857886625521527e-08,7,1.2024406947949822e-12,-9.120321327186044,-0.36393097379343553,-0.47348085613247837
209,1.3829117121653777e-08,3.1879874532069212e-09,1.7995886283061723e-08,7,1.401028447462505e-12,-9.134413995604026,-0.361247981389214,-0.47429764450821565
210,1.3765325718699995e-08,2.874885422734813e-09,1.8723406490784348e-08,7,1.5082213895730501e-12,-9.145783359695477,-0.358766906586764,-0.47480065180309844
211,1.3718938694506623e-08,3.687598272777301e-09,3.027600509386814e-08,7,1.4847134448705906e-12,-9.147405348466322,-0.3580012897622187,-0.4748549922039387
212,1.3628715278108435e-08,3.6355090377609555e-09,2.416646281414473e-08,7,1.4610396723571578e-12,-9.154925623627676,-0.3567210371951338,-0.47503244628997127
213,1.3529901404531892e-08,4.0021923117196605e-09,3.523252956535433e-08,7,1.5906706490357004e-12,-9.169740406587009,-0.3552728711605769,-0.47564317746231566
214,1.3465167295705141e-08,8.623749999870635e-09,5.532570169095109e-08,7,2.1704576826552907e-12,-9.211202888222115,-0.35178332165465565,-0.4772916348636722
215,1.3374732608920423e-08,3.8539555430672355e-09,2.4370637478529103e-08,7,2.1305320943618443e-12,-9.21355703920818,-0.3524381602539891,-0.4772636013725996
216,1.333097161885405e-08,2.803662441441792e-09,1.4040627713249973e-08,7,2.307145504494234e-12,-9.222884062385868,-0.35221588712887764,-0.4776043950860639
217,1.3281632880142915e-08,2.9617381321982795e-09,1.5905388501408578e-08,7,2.90647675047021e-12,-9.244630078405532,-0.3504447096554569,-0.4785584685144591
218,1.3219706280853753e-08,4.72076867708323e-09,2.992033979782767e-08,7,2.8981005307049902e-12,-9.26348657184115,-0.350520104716648,-0.47888250267182714
219,1.3166907395316199e-08,3.5065281353605295e-09,1.897643889308355e-08,7,3.81482325095973e-12,-9.284176685543715,-0.34769651062040735,-0.4800137780811498
220,1.311985749413334e-08,3.4465179991287637e-09,2.1303038588617755e-08,7,3.701715591982624e-12,-9.285538854750774,-0.3471879399839387,-0.4800528555772644
221,1.3089288864720464e-08,2.8354630457110774e-09,1.357480652046558e-08,7,3.932448798236921e-12,-9.2897604884656,-0.3462783328407621,-0.48036449661039704
222,1.3029220218551126e-08,2.943473324842537e-09,1.679873181754771e-08,7,4.196014916516043e-12,-9.29806239153581,-0.3446506041496469,-0.4808232516525554
223,1.3013925215300142e-08,5.495894648245937e-09,3.1435166749169656e-08,7,4.329574908101797e-12,-9.304614649468036,-0.34343438628940454,-0.48124836804018617
224,1.2964325798736011e-08,1.7391828065487894e-09,1.2933050540868723e-08,7,4.368955917289797e-12,-9.306876823426666,-0.3432311864588941,-0.4812636297160727
225,1.2952393467053691e-08,1.6195793088639116e-09,1.2976159224005299e-08,7,4.3841376399021864e-12,-9.308016230611095,-0.3430800115909678,-0.48128487136341375
226,1.2917404818406219e-08,1.9092837093863577e-09,1.2340033834630956e-08,7,4.67452896672656e-12,-9.314233259806391,-0.34188042461701795,-0.4815907574289709
227,1.285883358758819e-08,2.5119321564861195e-09,1.6104606847460392e-08,7,5.797599521409461e-12,-9.328378291491862,-0.3388929327890548,-0.48243246356101566
228,1.2847970022464425e-08,6.984814989659423e-09,4.047739189386522e-08,7,7.277692211870826e-12,-9.348235605563199,-0.33453676816231614,-0.4834679473879245
229,1.2769478726042293e-08,2.122503673328993e-09,1.0552183821555559e-08,7,8.080034240423276e-12,-9.35029816417168,-0.3338695941765146,-0.48378955831271564
230,1.2746294227625477e-08,1.8287381921853494e-09,8.10910690393382e-09,7,8.687201312673158e-12,-9.352289491685545,-0.3331661215797439,-0.4840248037579702
231,1.2712504096457601e-08,2.1627340335419808e-09,1.4822972932521968e-08,7,1.0537926519820091e-11,-9.361309387498792,-0.3307596755472986,-0.4847345678187848
232,1.2655048574204447e-08,2.9502856113275e-09,1.936994449400569e-08,7,1.2309115424719594e-11,-9.367283285738699,-0.3274199304383181,-0.4853415337199791
233,1.2604895185173733e-08,4.93031560419315e-09,2.7618361037953418e-08,7,2.369991748338599e-11,-9.40251518676601,-0.3280881690548334,-0.4881183485744838
234,1.2536253766680972e-08,3.429246999448807e-09,2.2694845885721514e-08,7,2.037238130140698e-11,-9.390626481397906,-0.3239673335051145,-0.48740745037592714
235,1.250377962778453e-08,3.237623222865119e-09,2.0911149588079165e-08,7,2.2674846825414718e-11,-9.398164228372035,-0.3254154601992524,-0.48796086000680855
236,1.24713201006499e-08,2.616347688962283e-09,2.1281438059908825e-08,7,2.2997674833476193e-11,-9.40035109771192,-0.325667551089825,-0.48813418556913996
237,1.2435275980145854e-08,3.485946748737372e-09,2.371513598204474e-08,7,2.5691866508232446e-11,-9.405480899094849,-0.32782304839884724,-0.4887189313452726
238,1.2386874301991274e-08,3.218844916398798e-09,2.1310021073917548e-08,7,2.7800490675190785e-11,-9.408385340120669,-0.3300296129274858,-0.48924945934429176
239,1.2338165870528456e-08,2.621929240381893e-09,1.330909328983602e-08,7,3.0195729593794355e-11,-9.410888251310695,-0.3322027644658656,-0.4897892985411429
240,1.2290492495881054e-08,3.6421435202498714e-09,2.7347247763137367e-08,7,3.438527909347607e-11,-9.415839319189459,-0.3348448076109771,-0.49058447746040057
241,1.2263342951937083e-08,5.567334880352941e-09,3.471609520250809e-08,7,4.0190948126745496e-11,-9.426200124619072,-0.33828874984833657,-0.49177872293390873
242,1.2233881226266936e-08,2.354720787492648e-09,1.6691251569118702e-08,7,4.027422740163215e-11,-9.428103149066127,-0.3385230152326858,-0.4918171815297156
243,1.2214878326406037e-08,1.8919192140592025e-09,1.3015205867120661e-08,7,4.1593458802315254e-11,-9.434032981262558,-0.3399957561983922,-0.4922343872537648
244,1.2193649315208325e-08,2.3938149654404056e-09,1.4143670553174995e-08,7,4.2167735660837725e-11,-9.439008942486462,-0.34105088180197113,-0.4925766024021926
245,1.2158436754068201e-08,2.7492383258494882e-09,1.8309292443988756e-08,7,4.044424536042992e-11,-9.455944203400362,-0.34669286323667564,-0.4940443209708123
246,1.2138487170046514e-08,5.7649875130357295e-09,4.1752043620230134e-08,7,4.151848347069761e-11,-9.458859399564897,-0.34635457875111764,-0.4940489295828104
247,1.2088322954742137e-08,2.7477151484856265e-09,2.0559630121140635e-08,7,4.089126626295529e-11,-9.461595046480788,-0.3479273688367011,-0.49444815850746826
248,1.2055484476450266e-08,1.6242643274496915e-09,1.1245098963251472e-08,7,4.0312475964229656e-11,-9.462676410432223,-0.34903393781077396,-0.49466101992929
249,1.2030157582949336e-08,2.0989918327329767e-09,1.276099178953436e-08,7,4.27454343333719e-11,-9.45876521461834,-0.34730499879584137,-0.49423479412969723
250,1.2001082962731958e-08,2.0856819547867287e-09,1.3858101984193245e-08,7,4.316367939710441e-11,-9.457449991036002,-0.346626405546294,-0.4940474194452384
251,1.1972151973390693e-08,2.267391623303933e-09,1.0424537342248702e-08,7,4.2024393272643373e-11,-9.455209133777302,-0.34526808912173307,-0.49376631691868605
252,1.1945214903297826e-08,1.9529319432856612e-09,1.0160803694722329e-08,7,3.930811777316969e-11,-9.454187782305718,-0.34351513224456776,-0.4933841614838963
