step,optimizer_phase,optimizer_iteration,optimizer_evaluation,learning_rate,evaluation_success,objective,gradient_rms,gradient_inf,activation_update_rms,forward_converged,forward_iterations,forward_failure,line_search_failures,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv,inverted_cell_fraction,inverted_rest_measure_fraction,negative_det_f_mean,ainv_negative_cell_fraction,ainv_negative_rest_measure_fraction,g_negative_cell_fraction,g_negative_rest_measure_fraction,double_inverted_cell_fraction,double_inverted_rest_measure_fraction,top_target_mae,top_target_rms,top_target_max,top_error_rms,top_highpass_rms,top_slope_rms,top_curvature_rms,activation_neighbor_jump_rms,activation_rms,detF/min,detG/min,detAinv/min,target/rms,target/mae,target/max,activation/rms,activation/neighbor_jump_rms
291,adam,291,292,0.0016105079856906788,1,0.00027951900425407733,9.24828402015447e-06,0.00010828154482699345,7.997419791661015e-05,1,3,,0,1.4686346721019678e-11,-78.01534080135285,-0.17991542797688703,-0.7779608291638085,0.038,0.03800000000000002,0.4495650867408213,0.036,0.03600000000000002,0.002,0.0019999999999999996,0.036,0.03600000000000002,0.013386020828436943,0.016718821856042287,0.047307882224215385,0.011913949000658865,0.007551179291531461,0.8350870790395888,57.488849401602046,0.2433672932122462,0.5312511963605941,-78.01534080135285,-0.17991542797688703,-0.7779608291638085,0.016718821856042287,0.013386020828436943,0.047307882224215385,0.5312511963605941,0.2433672932122462
292,adam,292,293,0.001594402905833772,1,0.00027905003839990276,9.299907704858257e-06,0.00010751355020688194,7.956943056207514e-05,1,3,,0,1.4016315541468249e-11,-77.95175706163424,-0.1797180346678204,-0.7777333737951876,0.038,0.03800000000000002,0.44953836343416115,0.036,0.03600000000000002,0.002,0.0019999999999999996,0.036,0.03600000000000002,0.013370687277168811,0.016704790881657355,0.04729604536165969,0.011902146632501845,0.007550729578106296,0.8349260251931097,57.49250102041696,0.2433761205149806,0.5312556290213674,-77.95175706163424,-0.1797180346678204,-0.7777333737951876,0.016704790881657355,0.013370687277168811,0.04729604536165969,0.5312556290213674,0.2433761205149806
293,adam,293,294,0.0015784588767754342,1,0.0002785669906531553,9.275309251910736e-06,0.00010695551222053313,7.941629117198118e-05,1,3,,0,1.0925181281635065e-11,-78.00731027614408,-0.17952070726554256,-0.7775092524001419,0.038,0.03800000000000002,0.449593062609368,0.036,0.03600000000000002,0.002,0.0019999999999999996,0.036,0.03600000000000002,0.013355618127766127,0.016690326259637806,0.04726954214287467,0.011889808685393069,0.007549425536895331,0.8346953150824742,57.489914592145475,0.2433840085729632,0.5312598377841357,-78.00731027614408,-0.17952070726554256,-0.7775092524001419,0.016690326259637806,0.013355618127766127,0.04726954214287467,0.5312598377841357,0.2433840085729632
294,adam,294,295,0.0015626742880076798,1,0.0002780714108521812,9.172643524477112e-06,0.00010660542820161619,7.94448133857197e-05,1,3,,0,6.639568130728579e-12,-78.16985823889219,-0.17932641447740286,-0.7772891540690317,0.038,0.03800000000000002,0.4497173655812301,0.036,0.03600000000000002,0.002,0.0019999999999999996,0.036,0.03600000000000002,0.013340804052113806,0.016675473332178045,0.04723019545778317,0.0118769589838763,0.00754726017450524,0.8343965618440882,57.480808168349164,0.24339103598229847,0.5312638406105978,-78.16985823889219,-0.17932641447740286,-0.7772891540690317,0.016675473332178045,0.013340804052113806,0.04723019545778317,0.5312638406105978,0.24339103598229847
295,adam,295,296,0.0015470475451276032,1,0.00027756554468201755,9.023286872603942e-06,0.0001064588306087177,7.959501794160988e-05,1,3,,0,3.0824740692037805e-12,-78.41886668790454,-0.17913919716357807,-0.7770737444050575,0.038,0.03800000000000002,0.44989424950829765,0.036,0.03600000000000002,0.002,0.0019999999999999996,0.036,0.03600000000000002,0.013326198015488483,0.016660298457171093,0.04718093182303359,0.011863658184279,0.007544266252379332,0.8340345255645092,57.46518004429831,0.24339728250459705,0.5312676636425493,-78.41886668790454,-0.17913919716357807,-0.7770737444050575,0.016660298457171093,0.013326198015488483,0.04718093182303359,0.5312676636425493,0.24339728250459705
296,adam,296,297,0.0015315770696763269,1,0.00027705178416813386,8.876844584585243e-06,0.00010650866926742764,7.981646696080631e-05,1,3,,0,1.969668740857347e-12,-78.72781402161506,-0.17896354455835478,-0.7768636527189465,0.038,0.03800000000000002,0.45010323550063536,0.036,0.03600000000000002,0.002,0.0019999999999999996,0.036,0.03600000000000002,0.013311705898828893,0.016644872608948796,0.047125413423260765,0.011849992301757782,0.007540519667467741,0.8336171792441287,57.44337759970668,0.24340282841711333,0.5312713393674988,-78.72781402161506,-0.17896354455835478,-0.7768636527189465,0.016644872608948796,0.013311705898828893,0.047125413423260765,0.5312713393674988,0.24340282841711333
297,adam,297,298,0.0015162612989795638,1,0.00027653204682623816,8.781022963438076e-06,0.00010674499961502115,8.006863579695292e-05,1,3,,0,3.1178579135166617e-12,-79.06669324731446,-0.17880381321812586,-0.7766594606460231,0.038,0.03800000000000002,0.4503221000323252,0.036,0.03600000000000002,0.002,0.0019999999999999996,0.036,0.03600000000000002,0.013297173804278143,0.01662925274407236,0.047067656773766224,0.011836059751173307,0.007536138763986183,0.8331555189534309,57.416135289324835,0.24340775350792057,0.5312749043165591,-79.06669324731446,-0.17880381321812586,-0.7766594606460231,0.01662925274407236,0.013297173804278143,0.047067656773766224,0.5312749043165591,0.24340775350792057
298,adam,298,299,0.001501098685989768,1,0.00027600730954549887,8.761944219646557e-06,0.00010715313496009594,8.032159459418604e-05,1,3,,0,6.282056954439613e-12,-79.40475180644,-0.17866386107242194,-0.7764616917188825,0.038,0.03800000000000002,0.4505283927346066,0.036,0.03600000000000002,0.002,0.0019999999999999996,0.036,0.03600000000000002,0.013282379430604698,0.01661346771584725,0.04701164708338678,0.011821962540551843,0.00753127544800262,0.8326628286242003,57.38453724739154,0.24341213574095502,0.5312783964931101,-79.40475180644,-0.17866386107242194,-0.7764616917188825,0.01661346771584725,0.013282379430604698,0.04701164708338678,0.5312783964931101,0.24341213574095502
299,adam,299,300,0.0014860876991298704,1,0.00027547742866534605,8.81463747129817e-06,0.00010770467854263827,8.055677335226838e-05,1,3,,0,1.6035906811896204e-11,-79.71345791435782,-0.17854696385344632,-0.7762708015842323,0.038,0.03800000000000002,0.4507005611075731,0.036,0.03600000000000002,0.002,0.0019999999999999996,0.036,0.03600000000000002,0.013267028204115308,0.016597512725265374,0.046960960468933645,0.011807807782151316,0.007526097383810438,0.832153391421728,57.34989372912501,0.24341604964665292,0.5312818528483626,-79.71345791435782,-0.17854696385344632,-0.7762708015842323,0.016597512725265374,0.013267028204115308,0.046960960468933645,0.5312818528483626,0.24341604964665292
300,adam,300,301,0.0014712268221385716,1,0.00027494120908162637,8.910808536013325e-06,0.00010831360027404514,8.076805714095788e-05,1,3,,0,5.589468420064623e-11,-79.96946218529591,-0.17845597852086997,-0.7760871689464984,0.038,0.03800000000000002,0.4508182724314673,0.036,0.03600000000000002,0.002,0.0019999999999999996,0.036,0.03600000000000002,0.013250737687323271,0.01658135124414251,0.046918411760350984,0.011793730934753225,0.007520764098628694,0.8316410375027096,57.31356234179888,0.24341956442509385,0.5312853072474124,-79.96946218529591,-0.17845597852086997,-0.7760871689464984,0.01658135124414251,0.013250737687323271,0.046918411760350984,0.5312853072474124,0.24341956442509385
301,adam,301,302,0.001456514553917186,1,0.0002743963443275304,9.024006742546942e-06,0.00010854061995170916,8.096557997076126e-05,1,3,,0,3.238607159334551e-10,-80.15712652682271,-0.17839367870770825,-0.7759110889115102,0.038,0.03800000000000002,0.45086030994425447,0.036,0.03600000000000002,0.002,0.0019999999999999996,0.036,0.03600000000000002,0.013232927678091188,0.016564913049199215,0.04688575177868759,0.011779992296505722,0.007515402013201775,0.8311387851144276,57.27679402820585,0.24342274113950674,0.5312887894737387,-80.15712652682271,-0.17839367870770825,-0.7759110889115102,0.016564913049199215,0.013232927678091188,0.04688575177868759,0.5312887894737387,0.24342274113950674
302,adam,302,303,0.001441949408378014,1,0.0002738365176094969,9.351513058232315e-06,9.984955398438506e-05,8.119936798341104e-05,1,3,,0,6.908369175750838e-09,-80.27010537748353,-0.17836316387699447,-0.7757427849684058,0.038,0.03800000000000002,0.45078445379655,0.036,0.03600000000000002,0.002,0.0019999999999999996,0.036,0.03600000000000002,0.013211812087334785,0.016548006454237832,0.046863371439039944,0.01176772378866348,0.0075100858655251035,0.83066951015089,57.24101632301002,0.24342562381967042,0.5312923260164054,-80.27010537748353,-0.17836316387699447,-0.7757427849684058,0.016548006454237832,0.013211812087334785,0.046863371439039944,0.5312923260164054,0.24342562381967042
303,adam,303,304,0.001427529914294234,1,0.00027354248831413483,1.1136146875028622e-05,0.00018911654712613124,8.208797616036809e-05,1,6,,0,9.852246401905548e-09,-80.30917009563053,-0.17836446818834542,-0.7759127390589966,0.038,0.03800000000000002,0.44953367582131193,0.036,0.03600000000000002,0.002,0.0019999999999999996,0.036,0.03600000000000002,0.013171077808376903,0.016539119937715393,0.04684513388146216,0.011806727961431849,0.007505282009023,0.8309543176475542,57.23235302997657,0.24342808755391618,0.5312959437513257,-80.30917009563053,-0.17836446818834542,-0.7759127390589966,0.016539119937715393,0.013171077808376903,0.04684513388146216,0.5312959437513257,0.24342808755391618
304,adam,304,305,0.0014132546151512915,1,0.00027301330025509006,1.1340972287643282e-05,0.00019195275058525216,7.915036415857025e-05,1,3,,0,9.292828371133387e-12,-80.31641044683185,-0.178412890428708,-0.7764205801418032,0.0385,0.03850000000000002,0.4494320149382744,0.036,0.03600000000000002,0.0025,0.0025000000000000005,0.036,0.03600000000000002,0.013153136810070482,0.016523114120984884,0.04683741630354927,0.011792100483731022,0.007499954531648209,0.830439936093803,57.19519646801196,0.24343163626745418,0.5312998020708594,-80.31641044683185,-0.178412890428708,-0.7764205801418032,0.016523114120984884,0.013153136810070482,0.04683741630354927,0.5312998020708594,0.24343163626745418
305,adam,305,306,0.0013991220689997786,1,0.0002724224383029608,1.1300656858891449e-05,0.00019102406655008625,7.780977185755976e-05,1,3,,0,7.077864973297682e-12,-80.30164810697369,-0.17851652935986634,-0.7769250361113067,0.0385,0.03850000000000002,0.44946178361351874,0.036,0.03600000000000002,0.0025,0.0025000000000000005,0.036,0.03600000000000002,0.01313390227556144,0.01650522457596263,0.04683325569004208,0.011773000985805693,0.0074946248102385924,0.8298650558914246,57.156589139589514,0.24343619494724164,0.5313039356846515,-80.30164810697369,-0.17851652935986634,-0.7769250361113067,0.01650522457596263,0.01313390227556144,0.04683325569004208,0.5313039356846515,0.24343619494724164
306,adam,306,307,0.0013851308483097808,1,0.0002717772915288638,1.101516299052506e-05,0.0001860045238188877,7.783026430481238e-05,1,3,,0,1.1518718198752294e-11,-80.27632667366196,-0.17870084356228372,-0.7774262113432606,0.0385,0.03850000000000002,0.44963163879372203,0.036,0.03600000000000002,0.0025,0.0025000000000000005,0.036,0.03600000000000002,0.013113773367781188,0.01648566927755327,0.0468310184454074,0.011749657968368896,0.007489222580569132,0.8292250068843173,57.11565902940079,0.24344163107222427,0.5313083883781176,-80.27632667366196,-0.17870084356228372,-0.7774262113432606,0.01648566927755327,0.013113773367781188,0.0468310184454074,0.5313083883781176,0.24344163107222427
307,adam,307,308,0.001371279539826683,1,0.00027109754831206446,1.0624371356856668e-05,0.00017636417197817262,7.873602513919743e-05,1,3,,0,8.796781173664949e-11,-80.24961783683796,-0.17904057556293562,-0.7779242896228606,0.0385,0.03850000000000002,0.449926427613189,0.036,0.03600000000000002,0.0025,0.0025000000000000005,0.036,0.03600000000000002,0.013093725552433533,0.01646504018555875,0.04682911118930995,0.01172270309318292,0.007483511095459395,0.8285062096322854,57.069558255028305,0.2434477717509208,0.5313132444640906,-80.24961783683796,-0.17904057556293562,-0.7779242896228606,0.01646504018555875,0.013093725552433533,0.04682911118930995,0.5313132444640906,0.2434477717509208
308,adam,308,309,0.0013575667444284162,1,0.0002700764756689796,9.89694975958478e-06,0.00016039667579000727,8.051580273080834e-05,1,8,,0,8.75224381991852e-09,-80.2154814806295,-0.19895559176673208,-0.7784199039115823,0.038,0.03800000000000002,0.45021776077129033,0.036,0.03600000000000002,0.002,0.0019999999999999996,0.036,0.03600000000000002,0.013088530642544696,0.016434003640895898,0.04683888462014475,0.011661891669326397,0.007442296667677466,0.8251359295792806,56.68212989950204,0.2434544718747707,0.5313188161866196,-80.2154814806295,-0.19895559176673208,-0.7784199039115823,0.016434003640895898,0.013088530642544696,0.04683888462014475,0.5313188161866196,0.2434544718747707
309,adam,309,310,0.001343991076984132,1,0.0002694855912614094,9.265603166016789e-06,0.00013412214744040675,7.949865650107569e-05,1,3,,0,1.72597495931292e-09,-80.20453506995415,-0.1990755454613468,-0.7789089313755255,0.038,0.03800000000000002,0.45069833231612794,0.036,0.03600000000000002,0.002,0.0019999999999999996,0.036,0.03600000000000002,0.013082104047630327,0.016416016303031907,0.04683594578454623,0.011632788329770336,0.007437364475792726,0.8243956435284664,56.64573692977612,0.2434609790537319,0.5313237204521538,-80.20453506995415,-0.1990755454613468,-0.7789089313755255,0.016416016303031907,0.013082104047630327,0.04683594578454623,0.5313237204521538,0.2434609790537319
310,adam,310,311,0.0013305511662142907,1,0.0002696392501861064,1.0123187907304494e-05,0.00012760856664725828,7.84340832544912e-05,1,10,,0,4.7747463718823525e-09,-80.20960761782761,-0.19918886335097827,-0.7793916860374442,0.038,0.03800000000000002,0.45216879604004173,0.0365,0.03650000000000002,0.0025,0.0025000000000000005,0.036,0.03600000000000002,0.013147826044121555,0.016420695788732776,0.04683612621198,0.011576449848505635,0.007431646849652604,0.8229807047936923,56.581747916444755,0.24346693548482515,0.5313279907363744,-80.20960761782761,-0.19918886335097827,-0.7793916860374442,0.016420695788732776,0.013147826044121555,0.04683612621198,0.5313279907363744,0.24346693548482515
311,adam,311,312,0.0013172456545521478,1,0.00026924764280557284,1.0550607922633224e-05,0.00013679847015041365,7.586733336299678e-05,1,3,,0,2.324986930039621e-11,-80.21679521523897,-0.19927330085373915,-0.7798683969571489,0.038,0.03800000000000002,0.4524877781640814,0.0365,0.03650000000000002,0.0025,0.0025000000000000005,0.036,0.03600000000000002,0.01314030947867716,0.016408767254293445,0.04683270466076027,0.011558900430581729,0.007427547267489628,0.8224249309121313,56.55781037484715,0.2434713652319914,0.5313312451478847,-80.21679521523897,-0.19927330085373915,-0.7798683969571489,0.016408767254293445,0.01314030947867716,0.04683270466076027,0.5313312451478847,0.2434713652319914
312,adam,312,313,0.001304073198006626,1,0.00026877972813104485,1.0985138347372331e-05,0.0001495593913379884,7.608997775996461e-05,1,3,,0,3.181821193305774e-11,-80.23452312092765,-0.19934044909469384,-0.7803394776817125,0.038,0.03800000000000002,0.4527226926651067,0.0365,0.03650000000000002,0.0025,0.0025000000000000005,0.036,0.03600000000000002,0.013125581635416765,0.01639450298517905,0.04682988180130965,0.011543897799978754,0.00742425214704792,0.8219904784195979,56.54245087527267,0.2434743384723371,0.5313335424103569,-80.23452312092765,-0.19934044909469384,-0.7803394776817125,0.01639450298517905,0.013125581635416765,0.04682988180130965,0.5313335424103569,0.2434743384723371
313,adam,313,314,0.00129103246602656,1,0.00026821319673682963,1.1363843364506169e-05,0.0001667477790547663,7.876003168587486e-05,1,3,,0,6.987428974099068e-11,-80.26665955209499,-0.1993962983080051,-0.7808053399617942,0.038,0.03800000000000002,0.4528492680608031,0.0365,0.03650000000000002,0.0025,0.0025000000000000005,0.036,0.03600000000000002,0.013102437720465626,0.016377215780981506,0.046827113415584556,0.011531299489710307,0.007421762818424822,0.8216824970042389,56.5360413931199,0.24347596997795837,0.5313349782524105,-80.26665955209499,-0.1993962983080051,-0.7808053399617942,0.016377215780981506,0.013102437720465626,0.046827113415584556,0.5313349782524105,0.24347596997795837
314,adam,314,315,0.0012781221413662943,1,0.00026753880565302823,1.1914438855011638e-05,0.00019661376996941472,8.298895435742631e-05,1,3,,0,8.770895387072138e-10,-80.31461298488728,-0.19944561864407456,-0.7812663900176636,0.038,0.03800000000000002,0.4528141782223203,0.0365,0.03650000000000002,0.0025,0.0025000000000000005,0.036,0.03600000000000002,0.013069247673578829,0.016356613514203613,0.04682373932682468,0.011521307772509084,0.007419943323941214,0.8214976037214031,56.53814980285196,0.24347640774055052,0.5313356874845268,-80.31461298488728,-0.19944561864407456,-0.7812663900176636,0.016356613514203613,0.013069247673578829,0.04682373932682468,0.5313356874845268,0.24347640774055052
315,adam,315,316,0.0012653409199526314,1,0.0002662890928105718,9.867518338304879e-06,0.00015635107919355465,8.789744238755855e-05,1,8,,0,2.2737002524884585e-09,-80.37571645990757,-0.1994853067713033,-0.7817230308213571,0.0385,0.03850000000000002,0.4512502713571278,0.0365,0.03650000000000002,0.003,0.0030000000000000014,0.036,0.03600000000000002,0.012956098698701039,0.016318366732322565,0.04681309538039265,0.011559427757120728,0.007420322586852478,0.8223905521220882,56.59007242250341,0.2434757772320448,0.5313358270364098,-80.37571645990757,-0.1994853067713033,-0.7817230308213571,0.016318366732322565,0.012956098698701039,0.04681309538039265,0.5313358270364098,0.2434757772320448
316,adam,316,317,0.0012526875107531051,1,0.00026588825715981773,1.1317351397802116e-05,0.00018084161537005005,8.404719786826105e-05,1,3,,0,5.964643678695885e-10,-80.47309687016896,-0.1995327799828043,-0.7821758385908795,0.0385,0.03850000000000002,0.451029764927692,0.036,0.03600000000000002,0.0025,0.0025000000000000005,0.036,0.03600000000000002,0.012928905158497437,0.01630608037389175,0.04680356392731941,0.01155994606241184,0.007418800764253152,0.8223253556466714,56.599572410125106,0.24347567453131222,0.5313361398149629,-80.47309687016896,-0.1995327799828043,-0.7821758385908795,0.01630608037389175,0.012928905158497437,0.04680356392731941,0.5313361398149629,0.24347567453131222
317,adam,317,318,0.001240160635645574,1,0.00026547736213555935,1.2380654591812565e-05,0.00019397199455659819,7.939163038704591e-05,1,3,,0,1.3404718188143351e-10,-80.6046452188162,-0.1995841102970317,-0.7826252251428801,0.0385,0.03850000000000002,0.4510816795472477,0.036,0.03600000000000002,0.0025,0.0025000000000000005,0.036,0.03600000000000002,0.012906389512505154,0.016293476060545195,0.046791093435806334,0.01155540268990426,0.007416835018835587,0.8221458336648284,56.60457370631909,0.24347630136406861,0.5313367138334989,-80.6046452188162,-0.1995841102970317,-0.7826252251428801,0.016293476060545195,0.012906389512505154,0.046791093435806334,0.5313367138334989,0.24347630136406861
318,adam,318,319,0.0012277590292891184,1,0.00026499769340421886,1.2541240616311288e-05,0.00019542100658218858,7.53435860550121e-05,1,3,,0,6.964318849174071e-11,-80.76489689321232,-0.1996318441187818,-0.7830715558688268,0.0385,0.03850000000000002,0.45145801921867507,0.036,0.03600000000000002,0.0025,0.0025000000000000005,0.036,0.03600000000000002,0.012886618468655606,0.0162787497494193,0.04677652121430448,0.011544311110790682,0.007414169047386523,0.8218278986985149,56.601934787620245,0.2434776728567759,0.5313375737941803,-80.76489689321232,-0.1996318441187818,-0.7830715558688268,0.0162787497494193,0.012886618468655606,0.04677652121430448,0.5313375737941803,0.2434776728567759
319,adam,319,320,0.001215481438996227,1,0.0002644489187191085,1.1729707445592854e-05,0.00018430488543108483,7.25288856546872e-05,1,3,,0,3.5653405492974916e-11,-80.94270006752956,-0.1996530505233064,-0.7835151260810391,0.0385,0.03850000000000002,0.4521390940350315,0.036,0.03600000000000002,0.0025,0.0025000000000000005,0.036,0.03600000000000002,0.012869812222424901,0.01626188546015217,0.04676010788475515,0.011526625364206693,0.00741047386630393,0.8213511879808255,56.58805286616757,0.2434796354836806,0.5313386848525308,-80.94270006752956,-0.1996530505233064,-0.7835151260810391,0.01626188546015217,0.012869812222424901,0.04676010788475515,0.5313386848525308,0.2434796354836806
320,adam,320,321,0.001203326624606265,1,0.00026388336351412654,1.0297989771997866e-05,0.0001599230238505968,7.065953654326899e-05,1,3,,0,1.2175657961611397e-10,-81.12316465360371,-0.19961131319262465,-0.783956144505756,0.0385,0.03850000000000002,0.45304566993059486,0.036,0.03600000000000002,0.0025,0.0025000000000000005,0.036,0.03600000000000002,0.012857512260659794,0.016244487173011236,0.04674118438402201,0.011503743231327536,0.007405410664118441,0.8207046522668692,56.55972900233383,0.24348190312678109,0.5313399680071832,-81.12316465360371,-0.19961131319262465,-0.783956144505756,0.016244487173011236,0.012857512260659794,0.04674118438402201,0.5313399680071832,0.24348190312678109
321,adam,321,322,0.0011912933583602021,1,0.0002633689479003396,9.064109463429342e-06,0.00012075331308288373,6.90449465381425e-05,1,3,,0,6.473002931325121e-10,-81.2912908843228,-0.19946976664589947,-0.7843947229651158,0.0385,0.03850000000000002,0.4540689273566329,0.0365,0.03650000000000002,0.003,0.0030000000000000014,0.036,0.03600000000000002,0.012850332919856777,0.01622864590470627,0.04671857303591866,0.011477632921557004,0.0073985504255577525,0.8198757672531732,56.51387314062117,0.24348411184454993,0.5313413219870441,-81.2912908843228,-0.19946976664589947,-0.7843947229651158,0.01622864590470627,0.012850332919856777,0.04671857303591866,0.5313413219870441,0.24348411184454993
322,adam,322,323,0.0011793804247766002,1,0.0002629520772917969,9.893363233698455e-06,0.00011351840273345373,6.726416603636573e-05,1,3,,0,4.728106397237252e-09,-81.43598058136847,-0.19920988937652434,-0.7848308770270379,0.0385,0.03850000000000002,0.45511456954552837,0.0365,0.03650000000000002,0.003,0.0030000000000000014,0.036,0.03600000000000002,0.012846928008840588,0.016215797152523734,0.046691219961644354,0.011449153506692736,0.007388538462986468,0.8187736446015603,56.44214949584032,0.2434858654475208,0.5313426430764746,-81.43598058136847,-0.19920988937652434,-0.7848308770270379,0.016215797152523734,0.012846928008840588,0.046691219961644354,0.5313426430764746,0.2434858654475208
323,adam,323,324,0.001167586620528834,1,0.00028616069087182187,8.467539138364992e-05,0.0013916264647724315,6.571700403863859e-05,1,13,,0,8.683502971335036e-11,-81.50042169625237,-0.19867032703828824,-0.7852645629134207,0.038,0.03800000000000002,0.46588902026204687,0.0365,0.03650000000000002,0.0025,0.0025000000000000005,0.036,0.03600000000000002,0.013818050207081496,0.016916284783362507,0.04654783354168212,0.011546125623996211,0.00733118882097546,0.809105600337553,55.55463032719007,0.24348669537786946,0.5313438291022505,-81.50042169625237,-0.19867032703828824,-0.7852645629134207,0.016916284783362507,0.013818050207081496,0.04654783354168212,0.5313438291022505,0.24348669537786946
324,adam,324,325,0.0011559107543235457,1,0.0002808295449265643,6.805802842097783e-05,0.0011841949698209548,0.0001057401242449489,1,3,,0,7.674499989260738e-09,-82.00370329201989,-0.19850219090935273,-0.7856992869556335,0.038,0.03800000000000002,0.4655162536550195,0.036,0.03600000000000002,0.002,0.0019999999999999996,0.036,0.03600000000000002,0.013629828241129183,0.016757969594391926,0.04652430483225454,0.01148743484897276,0.007327886737943297,0.8093291022465441,55.55608902147488,0.2434852992060586,0.5313422021560633,-82.00370329201989,-0.19850219090935273,-0.7856992869556335,0.016757969594391926,0.013629828241129183,0.04652430483225454,0.5313422021560633,0.2434852992060586
325,adam,325,326,0.0011443516467803103,1,0.0002747388400632085,5.510822011196382e-05,0.0010665526138858145,0.00014002690772109966,1,3,,0,7.58034987271221e-09,-82.7270522193836,-0.19844639646610807,-0.7861337919245596,0.038,0.03800000000000002,0.4641748575678896,0.036,0.03600000000000002,0.002,0.0019999999999999996,0.036,0.03600000000000002,0.01340439823636219,0.016575247813025558,0.04649735869198188,0.011430075177237452,0.007322932866341241,0.8096493795692126,55.55123813057965,0.2434825910871605,0.5313402027181632,-82.7270522193836,-0.19844639646610807,-0.7861337919245596,0.016575247813025558,0.01340439823636219,0.04649735869198188,0.5313402027181632,0.2434825910871605
326,adam,326,327,0.0011329081303125073,1,0.00026931794479538427,4.2617063722529215e-05,0.0008367552843902326,0.0001585821963888206,1,3,,0,9.738783488519928e-09,-83.48174057829108,-0.1983976701514141,-0.78656685924902,0.038,0.03800000000000002,0.461829802869086,0.036,0.03600000000000002,0.002,0.0019999999999999996,0.036,0.03600000000000002,0.01319805647339303,0.016410909322623908,0.04647182167050436,0.011389996989675213,0.007317677162594907,0.8101297029382231,55.54800667783732,0.2434790296482846,0.5313388441487219,-83.48174057829108,-0.1983976701514141,-0.78656685924902,0.016410909322623908,0.01319805647339303,0.04647182167050436,0.5313388441487219,0.2434790296482846
327,adam,327,328,0.0011215790490093822,1,0.00026502428629851055,4.7411088681270413e-05,0.0007685153812462505,0.000165856437135456,1,5,,0,2.657603617473873e-09,-84.07027139026539,-0.1982307747078348,-0.7869973845115092,0.038,0.03800000000000002,0.4584329797130468,0.036,0.03600000000000002,0.002,0.0019999999999999996,0.036,0.03600000000000002,0.013013340718310867,0.016279566526738683,0.04645342464081466,0.01137230956930399,0.007313404456708361,0.8108008952981848,55.542250505627784,0.24347481881887625,0.5313383962782543,-84.07027139026539,-0.1982307747078348,-0.7869973845115092,0.016279566526738683,0.013013340718310867,0.04645342464081466,0.5313383962782543,0.24347481881887625
328,adam,328,329,0.0011103632585192883,1,0.00026892591584061807,2.416480062792817e-05,0.0005631080780714662,0.0001744650233697532,1,13,,0,3.738025589270575e-09,-84.28386361172612,-0.19777865752577883,-0.7874244199175212,0.0385,0.03850000000000002,0.45176958042577536,0.036,0.03600000000000002,0.0025,0.0025000000000000005,0.036,0.03600000000000002,0.013064148737174892,0.01639896081587544,0.04636501658283947,0.0115356448426921,0.0072993660458052076,0.8128789176583486,55.523691864765844,0.24346865217379413,0.531338548295804,-84.28386361172612,-0.19777865752577883,-0.7874244199175212,0.01639896081587544,0.013064148737174892,0.04636501658283947,0.531338548295804,0.24346865217379413
329,adam,329,330,0.0010992596259340954,1,0.0002700747280947174,3.2570285169730964e-05,0.000751623296431147,0.0001497416237642258,1,3,,0,3.3152283679363592e-09,-84.34265734338695,-0.1973438774574167,-0.7878484585268782,0.0385,0.03850000000000002,0.4483393304123665,0.036,0.03600000000000002,0.0025,0.0025000000000000005,0.036,0.03600000000000002,0.01315254193231297,0.016433950471347946,0.04636220685462841,0.011620669214487046,0.0072977707302335874,0.8138804993426656,55.524435584236336,0.24346502597808814,0.531339513572276,-84.34265734338695,-0.1973438774574167,-0.7878484585268782,0.016433950471347946,0.01315254193231297,0.04636220685462841,0.531339513572276,0.24346502597808814
330,adam,330,331,0.0010882670296747544,1,0.00027061392225821604,3.667299362039657e-05,0.0008239358114109854,0.00012791364076161643,1,3,,0,2.2506249457671916e-09,-84.19805948071647,-0.19687894256183075,-0.7882689480321106,0.0385,0.03850000000000002,0.4464662360576548,0.036,0.03600000000000002,0.0025,0.0025000000000000005,0.036,0.03600000000000002,0.01320360715049572,0.0164503471774372,0.046382392354734646,0.01167378457248838,0.007300811957947998,0.8148072933328204,55.553666136558334,0.2434643243845988,0.5313408554141809,-84.19805948071647,-0.19687894256183075,-0.7882689480321106,0.0164503471774372,0.01320360715049572,0.046382392354734646,0.5313408554141809,0.2434643243845988
331,adam,331,332,0.001077384359378007,1,0.00027010022615521896,3.7230920190768135e-05,0.0008106701944003684,0.00011434248545830485,1,3,,0,8.399757838964627e-10,-83.85037809708359,-0.19641057359546746,-0.7886852474240879,0.0385,0.03850000000000002,0.446024791185134,0.036,0.03600000000000002,0.0025,0.0025000000000000005,0.036,0.03600000000000002,0.013188443218172538,0.016434726226962803,0.04642658507648582,0.011687948658346764,0.007307581929012871,0.8155857978393335,55.60463541317671,0.24346654287647662,0.5313422047644571,-83.85037809708359,-0.19641057359546746,-0.7886852474240879,0.016434726226962803,0.013188443218172538,0.04642658507648582,0.5313422047644571,0.24346654287647662
