evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
99,0.00018343760922499985,3.378667786261638e-05,0.00048557448933269937,30,1.0988141972303435e-11,-106.85859678751054,-0.1962045654566057,-0.8605257317791993
100,0.018805642252330633,0.005895437770351691,0.08625590179185576,524,6.067622288276592e-11,-73.11120207196205,-0.2002073450160912,-0.9946937010047394
101,0.00018371864684637505,5.2283038351003966e-05,0.0012364861294755225,37,8.516114731428965e-14,-111.96599158180538,-0.19245192976250972,-0.8606660038611038
102,0.00018310441624334002,2.2747861496741363e-05,0.00044765444748775477,33,2.2999690190540325e-12,-110.3281654137562,-0.1934144260862904,-0.8605791563693664
103,0.00018091115626361863,1.6385501106945164e-05,0.0002881708921692347,33,4.342173275338032e-12,-110.33255719921424,-0.19376630446400103,-0.8606089189236207
104,0.00018035148638966854,1.4713880177721031e-05,0.00022497438909188823,35,3.13682377184747e-12,-110.0483830239113,-0.19395868420936385,-0.8606227022770817
105,0.0004978630351685017,0.0007445684750253563,0.013502543539347524,63,5.616114679135385e-11,-100.51078979583046,-0.20409398192767825,-0.8608163520042535
106,0.00018065404222617295,1.5366390331182647e-05,0.00020603333781032962,34,3.561995418302916e-14,-110.01966583833408,-0.19391946979877786,-0.860623204951538
107,0.00018285374854568477,2.0803445964321607e-05,0.00029436027921388077,36,3.742819871973031e-12,-109.93765977745167,-0.19367912204638213,-0.8606227053687213
108,0.0001805890907305736,1.3431765008485066e-05,0.0002005499287245035,30,7.039952631586982e-11,-110.0524906198045,-0.1939703153190445,-0.8606227022770964
109,0.00018035148638966854,1.4713880177721031e-05,0.00022497438909188823,35,3.13682377184747e-12,-110.0483830239113,-0.19395868420936385,-0.8606227022770817
110,0.0001805891748229711,1.3432147857352217e-05,0.00020057244003037584,33,6.370337481066226e-11,-110.05248940260587,-0.1939703102793302,-0.8606227022770893
111,0.00018035148638966854,1.4713880177721031e-05,0.00022497438909188823,35,3.13682377184747e-12,-110.0483830239113,-0.19395868420936385,-0.8606227022770817
112,0.00018035156504658844,1.4713954545063593e-05,0.00022497834561301545,29,8.55521485961987e-11,-110.0483822123592,-0.19395867639239853,-0.8606227022770854
113,0.00018035148638966854,1.4713880177721031e-05,0.00022497438909188823,35,3.13682377184747e-12,-110.0483830239113,-0.19395868420936385,-0.8606227022770817
114,0.00018035146853254673,1.4713799269724649e-05,0.00022496932169909032,32,1.4675070452426613e-11,-110.0483832650291,-0.19395868528426302,-0.8606227022770835
115,0.00018035148137410446,1.4713861967029618e-05,0.00022497321397575362,31,7.389067029045636e-15,-110.0483830875123,-0.19395868453594575,-0.8606227022770845
116,0.00018035146853254673,1.4713799269724649e-05,0.00022496932169909032,32,1.4675070452426613e-11,-110.0483832650291,-0.19395868528426302,-0.8606227022770835
117,0.0001805891309063733,1.3431981463302093e-05,0.00020056246161159665,33,3.6292985629119197e-11,-110.05249001059896,-0.19397031254495364,-0.8606227022770839
118,0.00018035146853254673,1.4713799269724649e-05,0.00022496932169909032,32,1.4675070452426613e-11,-110.0483832650291,-0.19395868528426302,-0.8606227022770835
119,0.00018035150703178655,1.4713952786956833e-05,0.00022497958147894197,35,8.628064373228583e-11,-110.04838282070425,-0.19395868347146913,-0.8606227022770837
120,0.00018035146853254673,1.4713799269724649e-05,0.00022496932169909032,32,1.4675070452426613e-11,-110.0483832650291,-0.19395868528426302,-0.8606227022770835
121,0.00018035147550907378,1.4713825586001623e-05,0.00022497091478609378,33,6.122629174571252e-12,-110.04838316327367,-0.1939586847197003,-0.8606227022770837
122,0.00018035146853254673,1.4713799269724649e-05,0.00022496932169909032,32,1.4675070452426613e-11,-110.0483832650291,-0.19395868528426302,-0.8606227022770835
123,0.01593945472888688,0.002723129280678304,0.0320658011803394,596,9.62304362796013e-13,-119.43287875175255,-0.23699300803786988,-0.8782577541313602
124,0.00018569945936249682,3.190028780134405e-05,0.0003631456448057492,22,1.5657350053837239e-12,-107.45388611852987,-0.1951347094090762,-0.8606960985512975
125,0.00018110643963296967,1.599725961288122e-05,0.00030885200559630996,29,8.687320957292984e-11,-109.93866832358134,-0.19385598241997293,-0.8606258971921938
126,0.00018240208860706672,2.3540550873353232e-05,0.00038313829404320286,36,5.947401846777178e-14,-109.94200091261716,-0.19371757559284394,-0.8606227488941149
127,0.00017951655188377995,1.3425728828249632e-05,0.00016159774948849962,30,4.881379515425575e-12,-110.04003158553229,-0.19393664557240306,-0.860622702281011
128,0.00018240251538806192,2.353666710837939e-05,0.0003829853621766374,36,1.0047765149617805e-11,-109.94244126958394,-0.19371720095463685,-0.8606227255875629
129,0.00017951655523901547,1.3425728192067883e-05,0.00016159773928529702,27,2.0803664662784944e-14,-110.0400316123777,-0.1939366456952041,-0.8606227022816925
130,0.0001795165168662385,1.3425732879438605e-05,0.00016159784624188798,31,4.6715593580922854e-11,-110.04003118515523,-0.19393664447172418,-0.8606227022810118
131,0.00017951654919029,1.342572976409774e-05,0.00016159775511517935,29,8.36027693028495e-12,-110.04003156345821,-0.19393664551259618,-0.8606227022810118
132,0.0001795165168662385,1.3425732879438605e-05,0.00016159784624188798,31,4.6715593580922854e-11,-110.04003118515523,-0.19393664447172418,-0.8606227022810118
133,0.0001794442200335773,1.2847849495508436e-05,0.000153156524417247,35,4.951345316945898e-13,-109.82176791000767,-0.19409015185941528,-0.860624905821385
134,0.0003138781113554234,0.0004431909522052684,0.0077406360812211205,64,6.229334583960759e-14,-103.03394422328196,-0.18513910104710254,-0.8609835746716272
135,0.00018117382430561288,1.724981903078222e-05,0.00023971470872382857,41,2.3915722703195702e-11,-108.7289429683602,-0.19467945252356478,-0.8606270765045385
136,0.00018073970794451786,1.215246372105953e-05,0.0001568525707132726,37,4.017280549131458e-12,-109.81179481216991,-0.1940519437173156,-0.8606249115493382
137,0.00018059969607297336,1.5020901462312725e-05,0.00020955918257234592,34,1.6968635688530328e-11,-109.81425483404831,-0.19406217333709216,-0.8606249058214388
138,0.0001794442200335773,1.2847849495508436e-05,0.000153156524417247,35,4.951345316945898e-13,-109.82176791000767,-0.19409015185941528,-0.860624905821385
139,0.00018059970417357281,1.5020914670624377e-05,0.00020956031259218967,46,6.4098990304028605e-12,-109.81425493359667,-0.1940621737702768,-0.860624905821412
140,0.0001794442200335773,1.2847849495508436e-05,0.000153156524417247,35,4.951345316945898e-13,-109.82176791000767,-0.19409015185941528,-0.860624905821385
141,0.0001805997224867863,1.502103270925736e-05,0.00020956722074370448,33,8.260389897620703e-11,-109.81425542259991,-0.1940621757665838,-0.8606249058213983
142,0.0001794442200335773,1.2847849495508436e-05,0.000153156524417247,35,4.951345316945898e-13,-109.82176791000767,-0.19409015185941528,-0.860624905821385
143,0.00018059974814909344,1.5021054130152266e-05,0.0002095719455325381,41,8.822982322509273e-11,-109.81425612755736,-0.1940621789422779,-0.8606249058213916
144,0.0001794442200335773,1.2847849495508436e-05,0.000153156524417247,35,4.951345316945898e-13,-109.82176791000767,-0.19409015185941528,-0.860624905821385
145,0.00017982642859354621,1.4310275452459185e-05,0.00019672838048909007,32,1.3277395841938572e-14,-109.81715733772857,-0.19407221037419997,-0.8606249058213883
146,0.0001794442200335773,1.2847849495508436e-05,0.000153156524417247,35,4.951345316945898e-13,-109.82176791000767,-0.19409015185941528,-0.860624905821385
147,0.00018059970046329743,1.5020904311088752e-05,0.00020955941179749346,39,1.3307468427390114e-13,-109.81425483832794,-0.19406217335731524,-0.8606249058213866
148,0.0001794442200335773,1.2847849495508436e-05,0.000153156524417247,35,4.951345316945898e-13,-109.82176791000767,-0.19409015185941528,-0.860624905821385
149,0.00017848541874669488,1.359103104028501e-05,0.00019283883641517163,36,8.314740867760711e-12,-109.8129470232315,-0.1940551597750285,-0.8606249058213858
150,0.00018059971363157745,1.5020945918952321e-05,0.00020956295163675588,37,2.242423846300288e-11,-109.81425520755727,-0.19406217495360673,-0.8606249058213863
151,0.00017848541874669488,1.359103104028501e-05,0.00019283883641517163,36,8.314740867760711e-12,-109.8129470232315,-0.1940551597750285,-0.8606249058213858
152,0.0001805997130887633,1.5020940564058242e-05,0.0002095611990847509,37,3.442271536126303e-11,-109.81425503438517,-0.19406217381687355,-0.8606249058213861
153,0.00017848541874669488,1.359103104028501e-05,0.00019283883641517163,36,8.314740867760711e-12,-109.8129470232315,-0.1940551597750285,-0.8606249058213858
154,0.0001805997004026278,1.5020904154642337e-05,0.0002095594033610119,39,1.36371810055235e-13,-109.8142548377915,-0.19406217335542478,-0.8606249058213858
155,0.00017848541874669488,1.359103104028501e-05,0.00019283883641517163,36,8.314740867760711e-12,-109.8129470232315,-0.1940551597750285,-0.8606249058213858
156,0.00018059970149123615,1.5020907474887792e-05,0.0002095597083362536,31,2.5249184042842568e-12,-109.81425487276313,-0.19406217350613986,-0.8606249058213858
157,0.00017848541874669488,1.359103104028501e-05,0.00019283883641517163,36,8.314740867760711e-12,-109.8129470232315,-0.1940551597750285,-0.8606249058213858
158,0.0003264534634919233,0.0004499320235156285,0.008077058820584238,65,2.262289817710925e-11,-103.05954544008164,-0.2290431330578317,-0.8609716417676264
159,0.00018201775702660398,2.3628009735132217e-05,0.0004093872562818219,48,2.7816160926355425e-12,-109.75353864693034,-0.1939189538466745,-0.8606268123036415
160,0.00018143587003412604,1.3963624149451391e-05,0.00019235793600512927,39,3.836354871667554e-12,-109.79075689796186,-0.19397845024456764,-0.8606249081060473
161,0.00018120241883496133,1.7332626393474666e-05,0.0002418633479346179,46,1.0246770907518485e-13,-108.72862583229332,-0.19466673695797782,-0.8606249058213898
162,0.00017848541874669488,1.359103104028501e-05,0.00019283883641517163,36,8.314740867760711e-12,-109.8129470232315,-0.1940551597750285,-0.8606249058213858
163,0.0001805997004162182,1.5020904009257416e-05,0.00020955939286258773,36,5.088502428143767e-14,-109.81425483815238,-0.1940621733566552,-0.8606249058213877
164,0.00017848541874669488,1.359103104028501e-05,0.00019283883641517163,36,8.314740867760711e-12,-109.8129470232315,-0.1940551597750285,-0.8606249058213858
165,0.00018059970046055385,1.5020904225750621e-05,0.0002095594080232092,42,7.601113535435035e-14,-109.81425483819237,-0.1940621733566919,-0.8606249058213866
166,0.00017848541874669488,1.359103104028501e-05,0.00019283883641517163,36,8.314740867760711e-12,-109.8129470232315,-0.1940551597750285,-0.8606249058213858
167,0.00018059970043851506,1.5020904121072548e-05,0.00020955940193996114,37,1.73709912236664e-14,-109.8142548377721,-0.19406217335502615,-0.8606249058213863
168,0.00017848541874669488,1.359103104028501e-05,0.00019283883641517163,36,8.314740867760711e-12,-109.8129470232315,-0.1940551597750285,-0.8606249058213858
169,0.00018059970502375453,1.5020938621121018e-05,0.0002095629052772871,42,2.4138305146562957e-11,-109.81425530820991,-0.19406217536830744,-0.8606249058213861
170,0.00017848541874669488,1.359103104028501e-05,0.00019283883641517163,36,8.314740867760711e-12,-109.8129470232315,-0.1940551597750285,-0.8606249058213858
171,0.00018059972908253787,1.5020996780857871e-05,0.0002095671333480712,40,5.526918235135108e-11,-109.81425563224225,-0.19406217680024568,-0.8606249058213861
