step,objective,mae,rmse,linf,grad_norm,learning_rate,worst_point_index,worst_point_ties,bump_highpass_rms,bump_laplacian_rms,bump_peak_to_valley,control_0,control_1,control_2,control_3,control_4,control_5,control_6,control_7,control_8,control_9,control_10,control_11,control_12,control_13,control_14,control_15,control_16,control_17,control_18,control_19,control_20,control_21,control_22,control_23,control_24
138,0.022955507790069517,0.004585036456294043,0.006698378487474566,0.022955507790069517,0.005642284181909688,0.0494646204528479,714,1,0.005600076764311987,1.3259002631715637,0.036058673039431846,0.0,6.511939917445425e-06,0.4784850274315426,1.7234005753057608e-05,0.0,6.513217226170512e-06,0.7412169933235128,1.0,0.7414859224693092,1.7227620058359925e-05,0.46609388424628345,1.0,1.0,1.0,0.33297206911033417,1.677103182226719e-05,0.742661538997651,1.0,0.7440403844818383,1.6697392846700323e-05,0.0,1.6765733892286883e-05,0.3255790924380684,1.6699126346587056e-05,0.0
139,0.022954952615849747,0.004590884646558289,0.006705889507670734,0.022954952615849747,0.005642284181909688,0.04932124169732103,714,1,0.005608272931208551,1.3276908498802908,0.03605241409317854,0.0,8.107571297422933e-06,0.48330117069864803,1.88255744155688e-05,0.0,8.108772985622058e-06,0.742698120028662,1.0,0.7427520402070161,1.8818360123473802e-05,0.47072101013386003,1.0,1.0,1.0,0.3368829270727898,1.8123022268751543e-05,0.7437933928482601,1.0,0.745114712555062,1.792139262430365e-05,0.0,1.811689615541504e-05,0.3292684675791231,1.7923019127646967e-05,0.0
140,0.02295450557572286,0.004596902969765461,0.006713732610697908,0.02295450557572286,0.005642284181909674,0.04917710609399837,720,1,0.005616603172120883,1.329488099166985,0.03604822649224256,0.0,1.0142231834928412e-05,0.48843082782580866,2.0259775439989533e-05,0.0,1.0143365400992812e-05,0.7444242696979606,1.0,0.743892680650902,2.025136765883945e-05,0.4756809177502295,1.0,1.0,1.0,0.3404018136419311,1.93414011985312e-05,0.7448130824600089,1.0,0.7460825145494835,1.902402177695163e-05,0.0,1.9334082192511133e-05,0.3325880675390885,1.902555189342515e-05,0.0
141,0.02295391078216922,0.004602942813200268,0.006721711392131484,0.02295391078216922,0.005642284181909674,0.04903221933310675,720,1,0.005625050029795406,1.3313043697104843,0.036044869150528194,0.0,1.1975367396517516e-05,0.49384217209217013,2.239834779793829e-05,0.0,1.1976123675209337e-05,0.745979230818099,1.0,0.7454795328385926,2.2388864925955052e-05,0.48014428398107656,1.0,1.0,1.0,0.34449948929940283,2.0438912754658317e-05,0.7457316184353825,1.0,0.746954376092117,2.0017717048169452e-05,0.0,2.043051919501259e-05,0.33557482110665904,2.0018713336491517e-05,0.0
142,0.022953506284525933,0.0046091125052306284,0.006729833870691337,0.022953506284525933,0.005642284181909674,0.0488865871345274,960,1,0.005633613778159985,1.3331391382629851,0.036042259097186696,0.0,1.3626889117321956e-05,0.49950650811058406,2.517202883945177e-05,0.0,1.3626989365613915e-05,0.7473799167534085,1.0,0.7474686844613249,2.516157757680371e-05,0.48416063697018275,1.0,1.0,1.0,0.3491171525616181,2.142749894917569e-05,0.7465589947052024,1.0,0.7477397760796304,2.0913241565898396e-05,0.0,2.1418137482754372e-05,0.3382619830891944,2.091330963032746e-05,0.0
143,0.022953017003233277,0.004615436107144949,0.006738055390615256,0.022953017003233277,0.005642284181909674,0.04874021524757015,960,1,0.005642263522453613,1.334988141013198,0.036036912994955796,0.0,1.5114432903811647e-05,0.5046033256188729,2.767030701946879e-05,0.0,1.5114258696133664e-05,0.7486415770355873,1.0,0.7492603362517054,2.765898351908895e-05,0.4885699660164782,1.0,1.0,1.0,0.35327145297891704,2.31655271359959e-05,0.7478643544915117,1.0,0.7484472609313401,2.1719851865034282e-05,0.0,2.3155293867684613e-05,0.34161115064893915,2.1719531599378476e-05,0.0
144,0.02295256040270722,0.0046217553293641505,0.006746376823401957,0.02295256040270722,0.005642284181909661,0.04859310945074647,966,1,0.005650996176039719,1.3368505118241598,0.036029105268571185,0.0,1.645421530894051e-05,0.5091892804677757,2.9920418476867e-05,0.0,1.6454110579031536e-05,0.7497779602803617,1.0,0.7508740194729242,2.9908309382583756e-05,0.49333235954000854,1.0,1.0,1.0,0.3570087234758666,2.5579134460157893e-05,0.7496005493652549,1.0,0.7490845358941348,2.24463411738829e-05,0.0,2.55681159904894e-05,0.3455550586063598,2.244611921281761e-05,0.0
145,0.022952134998052723,0.0046281592259751585,0.006754606186012332,0.022952134998052723,0.005642284181909661,0.04844527555154134,966,1,0.005659700485235763,1.3387161342564489,0.03601867046979307,0.0,1.7660853324380802e-05,0.5133153940702175,3.19469209640609e-05,0.0,1.7660811167705082e-05,0.7508014148524441,1.0,0.7523274082248984,3.193455316471367e-05,0.4976172181439789,1.0,1.0,1.0,0.3613003741538742,2.7752884841650096e-05,0.7511642750901926,1.0,0.7502192915966891,2.394902103087444e-05,0.0,2.7741607796187146e-05,0.3500331180049258,2.394888760503709e-05,0.0
146,0.022951569488698243,0.004634570179519132,0.006762773374663642,0.022951569488698243,0.005642284181909688,0.04829671938618396,714,1,0.0056683907184039515,1.3405859367526431,0.03600587280090599,0.0,1.8747526443393448e-05,0.5170276114636194,3.3771948946051674e-05,0.0,1.8747540638870852e-05,0.7517231189191556,1.0,0.7536363691603761,3.375979726863234e-05,0.5014722549148274,1.0,1.0,1.0,0.3660898027431586,2.971052108919403e-05,0.7525726034214243,1.0,0.7518023540321926,2.6151235107514933e-05,0.0,2.9699460057667707e-05,0.35499075263800955,2.615118141458643e-05,0.0
147,0.022951110684777242,0.004641050515430018,0.006771315377244424,0.022951110684777242,0.005642284181909688,0.04814744681941738,714,1,0.005677224902031622,1.3424611537958748,0.03599580603092943,0.0,2.0326465817660928e-05,0.5211611467079349,3.5415904378792936e-05,0.0,2.0326530760296653e-05,0.7529470786918389,1.0,0.7548152049401066,3.540349795354456e-05,0.5057345863718902,1.0,1.0,1.0,0.37039788409699637,3.14738947371297e-05,0.7538409233341221,1.0,0.753227962504469,2.8134406876673235e-05,0.0,3.146257908506568e-05,0.35945013175933366,2.8134424986052686e-05,0.0
148,0.02295054983481713,0.004647543422833512,0.006780202834602021,0.02295054983481713,0.005642284181909688,0.04799746374426693,714,1,0.00568619284663449,1.344341676676121,0.03598819762817021,0.0,2.2348970613865326e-05,0.5256730535645237,3.6896727606135994e-05,0.0,2.2349081253990734e-05,0.7544433797529944,1.0,0.7558768077060853,3.688364216304195e-05,0.5103626693695869,1.0,1.0,1.0,0.37427282815135904,3.306225297165419e-05,0.7549831061533363,1.0,0.7545117167457582,2.9920238592459667e-05,0.0,3.305025864103223e-05,0.3634611591029353,2.992032135929353e-05,0.0
149,0.02295009275083152,0.004654046998226058,0.006789414238359685,0.02295009275083152,0.005642284181909661,0.04784677608180761,966,1,0.00569528832540863,1.3462277740954436,0.03598280205207113,0.0,2.4771118327850807e-05,0.5305246376091358,3.823058877480461e-05,0.0,2.4771270116329824e-05,0.7561850422085987,1.0,0.7568327975678376,3.821644206575241e-05,0.5153190726247605,1.0,1.0,1.0,0.37775803381024975,3.449294383552001e-05,0.7560116545585536,1.0,0.7556676773088864,3.1528291143933025e-05,0.0,3.447988876922542e-05,0.3670687583064862,3.152843213158531e-05,0.0
150,0.022949615806719108,0.004660521930558748,0.006798525349115725,0.022949615806719108,0.005642284181909674,0.04769538978093031,960,1,0.005704363429192002,1.3481195979849312,0.03597454394426745,0.0,2.6952041415759577e-05,0.5348887900513466,3.943161168308135e-05,0.0,2.695223025457771e-05,0.7577532540011676,1.0,0.7576936475574183,3.941695944984133e-05,0.5197775113878264,1.0,1.0,1.0,0.3818191451329566,3.578115296873688e-05,0.7569378370292473,1.0,0.7572707947894359,3.382690816553615e-05,0.0,3.576759263085024e-05,0.3712404807264508,3.382710157567478e-05,0.0
151,0.022949092301044687,0.0046669926050637205,0.006807754879271002,0.022949092301044687,0.005642284181909674,0.04754331081810698,960,1,0.005713537005314417,1.350026892118797,0.03596412432202982,0.0,2.8915674587979925e-05,0.5388143128721445,4.051297169139422e-05,0.0,2.891621467526972e-05,0.7591652694530141,1.0,0.7584687300183532,4.049786430144376e-05,0.5245800119755092,1.0,1.0,1.0,0.38547148316900937,3.7792497499819485e-05,0.7583343970716042,1.0,0.7587142580225507,3.589650816169522e-05,0.0,3.777848223265032e-05,0.3759184459075231,3.589719855245801e-05,0.0
152,0.02294878017206184,0.0046734719040494,0.006817111187376798,0.02294878017206184,0.005642284181909674,0.04739054519715467,720,1,0.005722810091337778,1.3519493344728941,0.03595176202965511,0.0,3.068358490462327e-05,0.5423451397403446,4.148654601906323e-05,0.0,3.068475923393594e-05,0.7604365914622397,1.0,0.7591665576054267,4.147102884062283e-05,0.529691176905411,1.0,1.0,1.0,0.3887560545380046,4.045515069048396e-05,0.7601545672038147,1.0,0.7600139131120986,3.7759822365989334e-05,0.0,4.044072583958304e-05,0.3810505318533289,3.7761410143423455e-05,0.0
153,0.022948333559828234,0.004680072421526931,0.006826635201245868,0.022948333559828234,0.005642284181909674,0.04723709894899852,720,1,0.00573220395324853,1.353889141714829,0.035941051553419076,0.0,3.227552546640342e-05,0.5463117804017592,4.321552234020573e-05,0.0,3.2276952688757555e-05,0.76158119038242,1.0,0.7603580066588849,4.3199636236457186e-05,0.5342882354541568,1.0,1.0,1.0,0.3926340540193533,4.2852290136287787e-05,0.7617932393942307,1.0,0.7611840396888125,3.943778492460759e-05,0.0,4.2837496544418236e-05,0.3856656532030302,3.9439730519123105e-05,0.0
154,0.022947720405916402,0.004686964529857101,0.006836319933182992,0.022947720405916402,0.005642284181909674,0.04708297813143367,720,1,0.005741711196294728,1.3558450134782971,0.035931827185482955,0.0,3.370897742995084e-05,0.5506695379799105,4.562472994645539e-05,0.0,3.3710314127403384e-05,0.7626116548769681,1.0,0.7619939085889581,4.560851172111046e-05,0.5384227225421989,1.0,1.0,1.0,0.3970444802400752,4.501029276205259e-05,0.7632684436468425,1.0,0.7622375051043873,4.09488091533136e-05,0.0,4.4995167214536026e-05,0.38981571081734706,4.095062666472623e-05,0.0
155,0.022947274500237917,0.004693972850350598,0.00684616594200503,0.022947274500237917,0.005642284181909661,0.04692818882888608,966,1,0.005751329219107117,1.3578162896168726,0.03592393973195501,0.0,3.499969218583891e-05,0.555378154605041,4.864639884286554e-05,0.0,3.5000629132206215e-05,0.7635393279924195,1.0,0.7640299373277909,4.8629881641852214e-05,0.5421410255980691,1.0,1.0,1.0,0.40193241091621446,4.695292548483588e-05,0.7645964259445432,1.0,0.7631859035172622,4.23094863426467e-05,0.0,4.6937501111037934e-05,0.3935474131556842,4.231073824934529e-05,0.0
156,0.02294682712984579,0.004701281872476995,0.006855949987669698,0.02294682712984579,0.005642284181909688,0.046772737152172394,714,1,0.005760928730536907,1.3597905840755635,0.03591345064691308,0.0,3.616154084032032e-05,0.5596126165580358,5.1366382817356336e-05,0.0,3.6162117947105543e-05,0.7643743833046237,1.0,0.7658627577401167,5.135004732490576e-05,0.5454848967691096,1.0,1.0,1.0,0.4072483960135724,4.870160613298566e-05,0.7657918904470584,1.0,0.7646028667561067,4.43865104876041e-05,0.0,4.868636337695776e-05,0.397824701907492,4.438725326054444e-05,0.0
157,0.022946397190519836,0.004708574031188252,0.0068660739262122366,0.022946397190519836,0.005642284181909688,0.04661662923825863,714,1,0.005770648338605454,1.3617670915823568,0.03590546481203262,0.0,3.780972835587598e-05,0.5642086733886065,5.38151420192217e-05,0.0,3.780998156453279e-05,0.7655212809055185,1.0,0.7675125827820786,5.379851919306095e-05,0.5492806145400392,1.0,1.0,1.0,0.41202809853166117,5.027607820876641e-05,0.7668680185782364,1.0,0.7658783039390201,4.625607581067666e-05,0.0,5.026054826259738e-05,0.401670490182453,4.625636030352543e-05,0.0
158,0.022945862086733285,0.004716025663545219,0.0068765099284185185,0.022945862086733285,0.005642284181909688,0.046459871250017916,714,1,0.0057804790348940805,1.363745866010081,0.035899730763772945,0.0,3.98956627321998e-05,0.5691288950364,5.601966718184107e-05,0.0,3.989562440750634e-05,0.7669488453982256,1.0,0.7689976226412035,5.600233480235047e-05,0.5534816750555762,1.0,1.0,1.0,0.41632544160441387,5.169367789703877e-05,0.7678366857005001,1.0,0.767026298586413,4.793882753563542e-05,0.0,5.167743875207388e-05,0.40512816564727044,4.793869954136668e-05,0.0
159,0.02294544758120113,0.0047234706682697586,0.006887237795891688,0.02294544758120113,0.005642284181909661,0.046302469375987226,966,1,0.005790415604148804,1.3657273160773158,0.035896022045989004,0.0,4.2375542791920744e-05,0.5743395706336604,5.8004273399498254e-05,0.0,4.237524207653603e-05,0.7686289752882289,1.0,0.7703342823626294,5.798585144767482e-05,0.5580462026314793,1.0,1.0,1.0,0.42018894494727305,5.297002280901116e-05,0.7687085899924406,1.0,0.7680595381474535,4.9453364303870744e-05,0.0,5.295269463612521e-05,0.4082367682287725,4.945286505643762e-05,0.0
160,0.022944909376718437,0.004730906077190065,0.006897865899304252,0.022944909376718437,0.005642284181909674,0.046144429830123034,960,1,0.0058003282385673885,1.3677134910354671,0.03588930217990524,0.0,4.460742518182982e-05,0.5790247475752757,5.979041333883577e-05,0.0,4.4606888315846045e-05,0.770141089039437,1.0,0.7715373400598496,5.977146172365319e-05,0.5621503940764527,1.0,1.0,1.0,0.4245794034266255,5.4118730930761046e-05,0.769493368665031,1.0,0.7695528193124911,5.166885239079882e-05,0.0,5.410087335916479e-05,0.4119494210980568,5.166801901727669e-05,0.0
161,0.022944433398634632,0.004738422588227503,0.006908593257739214,0.022944433398634632,0.005642284181909674,0.045985758851556,960,1,0.00581032415936236,1.3697129068269542,0.03588028763603314,0.0,4.661602317323018e-05,0.5832372470802019,6.139785871772324e-05,0.0,4.66155921640035e-05,0.7715019741212619,1.0,0.772620041164145,6.137843042941095e-05,0.5666258938992391,1.0,1.0,1.0,0.4285262980364815,5.6005311973348356e-05,0.7707631243835545,1.0,0.7708967756811733,5.366269548071402e-05,0.0,5.59869779667937e-05,0.4162036432706883,5.3662011882257055e-05,0.0
162,0.02294393071353923,0.004746005061635024,0.006919424570632768,0.02294393071353923,0.005642284181909661,0.04582646270434467,966,1,0.005820402449424064,1.3717250066804059,0.03586921270635499,0.0,4.8423594284881316e-05,0.5870245992498123,6.284442238895043e-05,0.0,4.842357688973956e-05,0.772726705032538,1.0,0.7735943828593222,6.28245651355001e-05,0.5714341143593661,1.0,1.0,1.0,0.4320742967587886,5.855578860473783e-05,0.7724691860080769,1.0,0.7721062919643276,5.5456987862583915e-05,0.0,5.8537025847378354e-05,0.42094320033863414,5.5456889479665106e-05,0.0
163,0.022943311662357777,0.0047535616822874105,0.006930192608313673,0.022943311662357777,0.005642284181909661,0.045666547677228164,966,1,0.005830466778538133,1.373741230511689,0.03585587873153903,0.0,5.00501830782623e-05,0.590429571169967,6.414615200197205e-05,0.0,5.0050537884263155e-05,0.7738288127245623,1.0,0.7744712373863379,6.412635955208018e-05,0.5757568833915597,1.0,1.0,1.0,0.43617734090921084,6.085090142047059e-05,0.7740044987428915,1.0,0.7737578846446265,5.792379580522268e-05,0.0,6.083220343429045e-05,0.42611747905211017,5.7924224042886555e-05,0.0
164,0.022942911475136427,0.004761116431789077,0.006940925892650784,0.022942911475136427,0.005642284181909688,0.045506020083377965,714,1,0.005840530464334009,1.375762445242744,0.0358405173048101,0.0,5.151384533581233e-05,0.5934906425045615,6.531749711367193e-05,0.0,5.151453506159431e-05,0.7748205305065453,1.0,0.7752603303582689,6.529821371179863e-05,0.579643053027752,1.0,1.0,1.0,0.44077772917876246,6.291612712273978e-05,0.7753860970397085,1.0,0.7758070758236979,6.099552823651299e-05,0.0,6.289793793023302e-05,0.4316809243137507,6.0996430345606213e-05,0.0
165,0.02294248124808181,0.004768712001403942,0.006951995287505167,0.02294248124808181,0.005642284181909674,0.04534488626014858,720,1,0.005850715012680575,1.3777860620319473,0.03582814871515057,0.0,5.343288587523419e-05,0.5970240872208173,6.6371921715035e-05,0.0,5.343387696036613e-05,0.7761078725301217,1.0,0.7759704207473079,6.635264571915565e-05,0.5839183398701787,1.0,1.0,1.0,0.44491267203697915,6.477486059121979e-05,0.7766293222768362,1.0,0.7776509331547365,6.37594570665309e-05,0.0,6.47566788010066e-05,0.4366814838333261,6.376078556266498e-05,0.0
166,0.02294203064717338,0.004776306727767893,0.006963232576840699,0.02294203064717338,0.005642284181909674,0.04518315256882745,720,1,0.00586101708531716,1.3798260236883833,0.03581743526671535,0.0,5.5159874669275916e-05,0.6009809512647379,6.817308439499842e-05,0.0,5.516081881315287e-05,0.7772662152406811,1.0,0.7771724428923763,6.815381506269972e-05,0.5877615067548954,1.0,1.0,1.0,0.44953882686395025,6.644726547289224e-05,0.7777479240136127,1.0,0.7793100246985502,6.624676987054947e-05,0.0,6.642909034293026e-05,0.4411759263111915,6.624803195054476e-05,0.0
167,0.02294160402873332,0.004783920934545063,0.006974633009952073,0.02294160402873332,0.005642284181909688,0.04502082539438379,714,1,0.005871430730884373,1.3818812572150982,0.03580820986962263,0.0,5.671399529837913e-05,0.6053171713572402,7.064578766774297e-05,4.376647013690754e-09,5.671457921759794e-05,0.778308443922491,1.0,0.778816809901367,7.062652433077096e-05,0.5912160881768399,1.0,1.0,1.0,0.454604782098931,6.795195405494987e-05,0.7787543504820901,1.0,0.7808028060556915,6.84850973884898e-05,0.0,6.793378491731906e-05,0.44521531402959713,6.848584979508652e-05,0.0
168,0.02294110463432486,0.004791617055429114,0.006986321757380693,0.02294110463432486,0.005642284181909688,0.04485791114521649,714,1,0.005881938677229944,1.383936173162157,0.035801356823820275,0.0,5.871367624354709e-05,0.6099930854093772,7.287087343968474e-05,8.312109429127776e-09,5.871393607698438e-05,0.7796407299738577,1.0,0.780296278415647,7.285116529098607e-05,0.595100064086183,1.0,1.0,1.0,0.45915763773815854,6.930614000509238e-05,0.7796598773933031,1.0,0.7821458298376207,7.049886697870437e-05,0.0,6.928752627798163e-05,0.44884557449777207,7.049916084436867e-05,0.0
169,0.022940792899740048,0.004799370086879428,0.006998276447474999,0.022940792899740048,0.005642284181909674,0.04469441625290116,960,1,0.005892534666551184,1.3859910904765322,0.03579663607382047,0.0,6.111389648649612e-05,0.6149729917875728,7.487309591391853e-05,1.1850727246686643e-08,6.111386476022009e-05,0.7812337476320487,1.0,0.7816273329739934,7.485253757246938e-05,0.5993686765443099,1.0,1.0,1.0,0.46324919821595895,7.052486885766128e-05,0.780474591433011,1.0,0.7833540670265647,7.231052791688088e-05,0.0,7.050540536259091e-05,0.45210801503809517,7.231040926231629e-05,0.0
170,0.022940307477186467,0.004807109769015618,0.0070103082976449484,0.022940307477186467,0.005642284181909674,0.044530347171936185,960,1,0.005903201048785737,1.388057951516774,0.03578944841952936,0.0,6.32731329675881e-05,0.6194488297918136,7.667429003335653e-05,1.503224124819549e-08,6.32731565614837e-05,0.7826668730978958,1.0,0.7828247499136165,7.665296686072813e-05,0.6039816425109673,1.0,1.0,1.0,0.4669260546404771,7.247194659942236e-05,0.7817695774232756,1.0,0.7844410636814819,7.3940297111888e-05,3.1387507517403284e-09,7.245171865531238e-05,0.45594474837013577,7.394025672831916e-05,0.0
171,0.02293966030176297,0.004814835873913239,0.007022421509098339,0.02293966030176297,0.005642284181909674,0.04436571037948797,960,1,0.005913936471789015,1.3901360963435518,0.03578004731925091,0.0,6.521549633250363e-05,0.6234714580032436,7.829456903982006e-05,1.7892569007977037e-08,6.521588714132013e-05,0.7839561033699634,1.0,0.783901899532826,7.827255785700771e-05,0.6089027053604426,1.0,1.0,1.0,0.47023010766281015,7.507375128654703e-05,0.7834962409220626,1.0,0.7854189497276977,7.540637314995988e-05,1.2281788664876843e-08,7.5052835676009e-05,0.4602957475805452,7.540685232825342e-05,0.0
172,0.022939144937447316,0.0048225481789052164,0.007034625211476587,0.022939144937447316,0.005642284181909674,0.04420051237513517,720,1,0.005924742885903081,1.392225331941529,0.035768660895421744,0.0,6.696269364882267e-05,0.6270866204950258,7.97520410789287e-05,2.0464027899896273e-08,6.696373205665084e-05,0.7851158407453078,1.0,0.7848708192792934,7.972941101776485e-05,0.6140992312044864,1.0,1.0,1.0,0.4731990380904754,7.826396509102927e-05,0.7856108106460346,1.0,0.7862986458867427,7.672514039372129e-05,2.6815652179975895e-08,7.824243091135387e-05,0.4651070110386165,7.672653584045699e-05,0.0
173,0.02293866119079572,0.004830246582782438,0.007046960403237263,0.02293866119079572,0.005642284181909688,0.04403475968061213,714,1,0.005935641916607168,1.39432795521012,0.03575883040050955,0.0,6.853458421428827e-05,0.631108202880875,8.191278268341379e-05,2.9085255091159993e-08,6.853588802624625e-05,0.7861590511925609,1.0,0.7863036419576066,8.188959595342296e-05,0.6187691925269762,1.0,1.0,1.0,0.47676673630771405,8.113349927276866e-05,0.7875128301341869,1.0,0.7870899837648748,7.791179781522699e-05,3.9881175879757884e-08,8.111140870239735e-05,0.4694301040151581,7.79135687739758e-05,0.0
174,0.02293816198391757,0.004837953565908348,0.00705954662352339,0.02293816198391757,0.005642284181909688,0.043868458839551414,714,1,0.005946614366752477,1.396428202365432,0.035751428062880376,1.3834353329891754e-09,7.054803986297818e-05,0.6354935489790983,8.385669553912826e-05,3.6835322199066006e-08,7.05495823905954e-05,0.7874907514335191,1.0,0.7875924519991087,8.383255929498872e-05,0.6237373189559826,1.0,1.0,1.0,0.47997231560181447,8.371492924341318e-05,0.7892236564516614,1.0,0.787801747966395,7.897912655334794e-05,5.162637242747195e-08,8.369188963330192e-05,0.4733144037638586,7.898123526312161e-05,0.0
175,0.02293780726964227,0.004845666658186646,0.007072368357527662,0.02293780726964227,0.005642284181909661,0.04370161641722547,966,1,0.00595765789906601,1.3985268276523477,0.03574620730894254,7.320887540075302e-09,7.295818212241923e-05,0.6402042751565207,8.560550794715334e-05,4.380198431531686e-08,7.295993935169969e-05,0.7890816041469925,1.0,0.7887516806776992,8.558006918233231e-05,0.6289718625758098,1.0,1.0,1.0,0.4828524164752342,8.603712593865194e-05,0.7907624487802118,1.0,0.788441912479236,7.993908473717256e-05,6.218424297548122e-08,8.601278445863972e-05,0.4768043091389939,7.994149722107529e-05,0.0
176,0.02293738156392828,0.0048533294654006034,0.007085085743166438,0.02293738156392828,0.005642284181909661,0.04353423900028747,966,1,0.005968669752513184,1.4006285206778601,0.03573819118972212,1.265858469448573e-08,7.51257788420013e-05,0.6444371520652815,8.717833029096385e-05,5.006418649734747e-08,7.512772916636483e-05,0.7905123639233924,1.0,0.7897943182639645,8.715216829436486e-05,0.6336754202175598,1.0,1.0,1.0,0.48633522738057516,8.81256293690369e-05,0.7921464532042622,1.0,0.7895775616397885,8.164967234531122e-05,7.16744362676915e-08,8.810056501859506e-05,0.48083522213574664,8.165235803267715e-05,6.033738723449143e-09
177,0.02293694785918505,0.004860945259823301,0.007097719220708681,0.02293694785918505,0.005642284181909674,0.04336633319651121,720,1,0.0059796575722429485,1.402733288235381,0.035727668200940935,1.745690829177408e-08,7.707515493377027e-05,0.6482404990938189,8.859281277032664e-05,5.569294514287252e-08,7.707727891356238e-05,0.7917990861784305,1.0,0.790732057382128,8.85664482253131e-05,0.6379016844912098,1.0,1.0,1.0,0.49035752588701004,9.000387684060876e-05,0.7933911930337112,1.0,0.7911583199511745,8.403464757250798e-05,8.020458443974938e-08,8.997861004295135e-05,0.4853501775261971,8.403757895863109e-05,1.7730000860531252e-08
178,0.022936422109117588,0.004868548828777686,0.007110481673872467,0.022936422109117588,0.005642284181909674,0.04319790563453035,720,1,0.0059907378394398365,1.4048512614654953,0.03571861319547394,2.1770298500288362e-08,7.88285229738403e-05,0.6524240137794926,9.071161353929274e-05,6.702164289673251e-08,7.883048713847104e-05,0.7929562680806396,1.0,0.7921346524051758,9.068506684519818e-05,0.6416989362335338,1.0,1.0,1.0,0.4948624527363306,9.169295968897637e-05,0.7945105743519464,1.0,0.7925799450156963,8.617987470223132e-05,8.787134891412193e-08,9.166751083324452e-05,0.48940622271076695,8.618257997189096e-05,2.8242578412830188e-08
179,0.02293577694731191,0.004876139630020618,0.0071233722362525394,0.02293577694731191,0.005642284181909661,0.04302896296357663,966,1,0.006001906992239866,1.406981649930846,0.03571087705593847,2.5647613915181898e-08,8.040555567822494e-05,0.656947486617345,9.34630093774951e-05,8.346420703575676e-08,8.040706041162192e-05,0.7939969111345289,1.0,0.7939547179382626,9.343629888617843e-05,0.6451105881529762,1.0,1.0,1.0,0.4997988707317882,9.321186430671088e-05,0.7955171790016098,1.0,0.7938584084608,8.810941662494766e-05,9.47618327294031e-08,9.318625173559415e-05,0.4930498583928359,8.811147186320785e-05,3.7690887659260483e-08
180,0.022935372357399265,0.004883755319607624,0.007136204595535497,0.022935372357399265,0.005642284181909688,0.04285951185321742,714,1,0.006013057600406409,1.4091142717596727,0.035700621264637314,2.9132690408423346e-08,8.182364007970601e-05,0.6610114523073337,9.593709496003209e-05,9.824146006655027e-08,8.182473168770495e-05,0.7949326703350919,1.0,0.7955914093498079,9.591068393131433e-05,0.6481756740511724,1.0,1.0,1.0,0.5051207880296065,9.457768181114582e-05,0.7964223962510003,1.0,0.7955660249196534,9.068896025453337e-05,1.0095453710638997e-07,9.455236855300936e-05,0.4972113985243837,9.069043097824283e-05,5.242903425190005e-08
181,0.022934910320168263,0.0048913937962710855,0.00714930010627818,0.022934910320168263,0.005642284181909688,0.042689558993092416,714,1,0.006024286204633969,1.4112442060849495,0.03569282791177829,3.6924278596874925e-08,8.369505838559518e-05,0.6654244142360435,9.816217189163934e-05,1.1152153370859123e-07,8.36957785227397e-05,0.7961652852831365,1.0,0.7970631456132456,9.813558379179149e-05,0.6516917880586797,1.0,1.0,1.0,0.5099012105757356,9.58062356132586e-05,0.7972364098971085,1.0,0.7971014693907564,9.300841200284575e-05,1.065199103427382e-07,9.578074537246074e-05,0.5009495077437753,9.300935714781458e-05,6.567381387358697e-08
182,0.022934348430788155,0.0048990921954967445,0.007162633671366244,0.022934348430788155,0.005642284181909688,0.04251911109264954,714,1,0.006035585065815098,1.4133716089630233,0.03568724593869446,4.857986301941959e-08,8.597345634269066e-05,0.6701492021169735,0.00010016326171678279,1.2345564116385989e-07,8.597384247781567e-05,0.7976643857472283,1.0,0.7983865020405447,0.00010013606849705891,0.6556114096962605,1.0,1.0,1.0,0.5141950651823544,9.691131833550209e-05,0.7979683843806683,1.0,0.7984820424531759,9.509390773941806e-05,1.1152131177790499e-07,9.688522327715865e-05,0.5043071373068485,9.509438031916986e-05,7.757605434002267e-08
183,0.022933988724398172,0.00490681601628711,0.0071761872724070705,0.022933988724398172,0.005642284181909674,0.042348174880880024,960,1,0.006046949920666687,1.4154969592767517,0.035683649500751896,6.37012381870839e-08,8.861709767832285e-05,0.6751523778936831,0.00010196288034229498,1.341797737579901e-07,8.861718351370153e-05,0.7994026277027362,1.0,0.7995763941615506,0.00010193469760155064,0.6598917971693217,1.0,1.0,1.0,0.5180517245737407,9.790534141000716e-05,0.7986265664526349,1.0,0.7997233122813973,9.696896612737574e-05,1.1601572269417179e-07,9.7878257325027e-05,0.5073228952922688,9.696901382619637e-05,8.827140045695882e-08
184,0.022933558478096104,0.0049145210499387994,0.007189795506395121,0.022933558478096104,0.005642284181909674,0.042176757106052835,960,1,0.00605837261770794,1.4176328981323638,0.03567753569392937,7.729075341239094e-08,9.099388560584544e-05,0.6796465985344705,0.000103580839361906,1.4381607261970417e-07,9.099401565593235e-05,0.800965456312017,1.0,0.800646177774088,0.00010355176698575225,0.664494505998107,1.0,1.0,1.0,0.5215155672027982,9.964060503044292e-05,0.7997742920626251,1.0,0.8008393530241777,9.865475345970378e-05,1.2626532936410056e-07,9.961263175453106e-05,0.5109128309090945,9.865486371591921e-05,9.788199250646453e-08
