candidate,display_name,origin,young_min_scale,prestrain_gain,step,target/error_rms_fraction_of_target,target/error_rms_m,target/error_rms_mm,bumpiness/contraction_target_relative_dihedral_rms_rad,bumpiness/contraction_target_relative_dihedral_rms_deg,bumpiness/displacement_laplacian_rms_m,bumpiness/displacement_laplacian_rms_mm,warning/inverted_tets,warning/inverted_tet_fraction,warning/detF_min,warning/skin_folded_triangles,warning/skin_folded_triangle_fraction,warning/skin_signed_normal_ratio_min,warning/has_inversion_or_fold,warning/text,warning/policy
e005-p200,combined extreme,new-2026-08-18,0.05,2.0,36,0.5577181760825488,0.0029615610725705344,2.961561072570534,0.07267995571761245,4.16425471781691,7.35348726274033e-05,0.0735348726274033,19,1.6571930464179773e-05,-0.5884732769207002,95,0.0007411915238897731,-0.6414091016352286,True,19 inverted tets; 95 folded triangles,visual-review-only; not an eligibility gate
e005-p200,combined extreme,new-2026-08-18,0.05,2.0,37,0.5548194978651347,0.0029461686881392065,2.9461686881392066,0.07290676971052262,4.1772502023451725,7.368374338927465e-05,0.07368374338927465,21,1.8316344197251327e-05,-0.6183273049532375,100,0.0007802016040944981,-0.6410283432791966,True,21 inverted tets; 100 folded triangles,visual-review-only; not an eligibility gate
e005-p200,combined extreme,new-2026-08-18,0.05,2.0,38,0.5518683769154927,0.002930497825506941,2.930497825506941,0.07314158685164592,4.190704233488866,7.390753040228517e-05,0.07390753040228518,20,1.744413733071555e-05,-0.6197188948817695,100,0.0007802016040944981,-0.6416718174434848,True,20 inverted tets; 100 folded triangles,visual-review-only; not an eligibility gate
e005-p200,combined extreme,new-2026-08-18,0.05,2.0,39,0.5489878264514114,0.002915201701966697,2.915201701966697,0.07342335818793493,4.2068485418459876,7.414682166933772e-05,0.07414682166933771,20,1.744413733071555e-05,-0.6106592299416296,101,0.000788003620135443,-0.6412995496822389,True,20 inverted tets; 101 folded triangles,visual-review-only; not an eligibility gate
e005-p200,combined extreme,new-2026-08-18,0.05,2.0,40,0.5465647214170923,0.002902334677271904,2.9023346772719036,0.07396953629436566,4.238142242206915,7.45850147296922e-05,0.0745850147296922,23,2.006075793032288e-05,-0.6007353262572019,104,0.000811409668258278,-0.6400059306269412,True,23 inverted tets; 104 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,0,0.9039840368470119,0.004800280945756769,4.80028094575677,0.0597713049761354,3.4246435111218543,2.9945808299270397e-05,0.029945808299270398,2,1.744413733071555e-06,-0.9419997313415451,2,1.560403208188996e-05,-0.9584433364114998,True,2 inverted tets; 2 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,1,0.882820092238438,0.004687897456778433,4.687897456778432,0.05977973708664376,3.425126635466371,3.060253110376021e-05,0.03060253110376021,2,1.744413733071555e-06,-0.9496062791753739,2,1.560403208188996e-05,-0.9710376478886698,True,2 inverted tets; 2 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,2,0.862285163198939,0.0045788541279442345,4.5788541279442345,0.06009707616399995,3.4433088252734563,3.210009610783417e-05,0.03210009610783417,2,1.744413733071555e-06,-0.9264024505830953,2,1.560403208188996e-05,-0.9519431864029232,True,2 inverted tets; 2 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,3,0.8418778749878106,0.0044704885896587115,4.470488589658712,0.06038068535334218,3.459558434853893,3.4318560766416455e-05,0.034318560766416456,2,1.744413733071555e-06,-0.9131321553572609,3,2.340604812283494e-05,-0.9464682076863494,True,2 inverted tets; 3 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,4,0.821679401955654,0.004363231889011848,4.363231889011848,0.06085230978322812,3.486580524201621,3.7275125931982966e-05,0.03727512593198297,2,1.744413733071555e-06,-0.893513819228584,3,2.340604812283494e-05,-0.93867929060094,True,2 inverted tets; 3 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,5,0.802059574713141,0.004259047877975806,4.259047877975806,0.06142025483128086,3.5191213784503974,4.105388938536398e-05,0.04105388938536398,2,1.744413733071555e-06,-0.8684779928753387,3,2.340604812283494e-05,-0.9281575015146515,True,2 inverted tets; 3 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,6,0.78357492281241,0.00416089180586472,4.16089180586472,0.06210114029286451,3.5581332417309577,4.5399201091781095e-05,0.0453992010917811,2,1.744413733071555e-06,-0.8432862513363572,3,2.340604812283494e-05,-0.9203712172508295,True,2 inverted tets; 3 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,7,0.7665517466917199,0.004070496373381835,4.070496373381835,0.06287693680599721,3.602583107694427,5.015804369871828e-05,0.05015804369871828,2,1.744413733071555e-06,-0.8202127060920663,2,1.560403208188996e-05,-0.9172747645951774,True,2 inverted tets; 2 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,8,0.7503816736947098,0.003984631037120172,3.984631037120172,0.06380126757337233,3.65554335953911,5.535501560797145e-05,0.05535501560797145,3,2.6166205996073323e-06,-0.7961272912490867,5,3.90100802047249e-05,-0.9157513779158089,True,3 inverted tets; 5 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,9,0.7354002766595717,0.0039050777355160637,3.9050777355160635,0.06484104619156311,3.7151182859893863,5.954800539147006e-05,0.05954800539147006,5,4.3610343326788875e-06,-0.7783886625324834,8,6.241612832755983e-05,-0.9176506847728857,True,5 inverted tets; 8 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,10,0.7215986714667105,0.0038317892926590115,3.8317892926590114,0.06595704843037702,3.779060504200574,6.304909126431066e-05,0.06304909126431066,6,5.233241199214665e-06,-0.7687500910374003,10,7.80201604094498e-05,-0.9181870640666406,True,6 inverted tets; 10 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,11,0.7093391031789915,0.003766689280207463,3.766689280207463,0.06711541783350924,3.845430182117139,6.593075500115638e-05,0.06593075500115637,5,4.3610343326788875e-06,-0.7487379738206051,13,0.00010142620853228474,-0.913050518333466,True,5 inverted tets; 13 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,12,0.697866012575979,0.0037057655736311016,3.7057655736311017,0.06860870866911448,3.930989444582883,6.849698516971343e-05,0.06849698516971343,5,4.3610343326788875e-06,-0.7409435592933741,16,0.00012483225665511967,-0.9127762767981024,True,5 inverted tets; 16 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,13,0.6871969687315156,0.0036491114671552277,3.649111467155228,0.06986563837037929,4.003006211609996,7.045522983851222e-05,0.07045522983851223,5,4.3610343326788875e-06,-0.7241936629502461,19,0.00014823830477795464,-0.9098589713730286,True,5 inverted tets; 19 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,14,0.6773284248870926,0.003596708126998939,3.596708126998939,0.07079891531789435,4.056479041819461,7.152469560566331e-05,0.07152469560566331,5,4.3610343326788875e-06,-0.7113143404545785,30,0.0002340604812283494,-0.9079783437561957,True,5 inverted tets; 30 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,15,0.6684370053033061,0.003549493452547777,3.549493452547777,0.07182094960049575,4.115037292730202,7.279292663149303e-05,0.07279292663149303,5,4.3610343326788875e-06,-0.703009252420775,39,0.0003042786255968542,-0.9052780821824243,True,5 inverted tets; 39 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,16,0.6603712206881611,0.003506663014594799,3.5066630145947992,0.07237686850850283,4.1468890999105295,7.320940277208495e-05,0.07320940277208496,6,5.233241199214665e-06,-0.7089230094262216,39,0.0003042786255968542,-0.9089345846093836,True,6 inverted tets; 39 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,17,0.652246846142195,0.0034635214559615097,3.4635214559615095,0.07318634788728594,4.193268851917673,7.40938590856141e-05,0.0740938590856141,7,6.105448065750443e-06,-0.7043466525395906,46,0.0003588927378834691,-0.909342509686508,True,7 inverted tets; 46 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,18,0.6450175156908431,0.003425132705937513,3.425132705937513,0.07397491675633489,4.238450519969582,7.491458412047347e-05,0.07491458412047347,6,5.233241199214665e-06,-0.7015458557591342,50,0.00039010080204724903,-0.9066651037188495,True,6 inverted tets; 50 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,19,0.6382605898927555,0.0033892524903160266,3.389252490316027,0.0746103211486158,4.274856509931354,7.55908791310805e-05,0.07559087913108051,6,5.233241199214665e-06,-0.6958362262819844,51,0.000397902818088194,-0.9028557305065845,True,6 inverted tets; 51 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,20,0.6319794343817647,0.003355898681080735,3.355898681080735,0.07563280521797806,4.333440531725174,7.582745333664583e-05,0.07582745333664583,8,6.97765493228622e-06,-0.6906778696956587,52,0.000405704834129139,-0.8980063250577479,True,8 inverted tets; 52 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,21,0.6259198019899476,0.00332372119041377,3.32372119041377,0.07629022060938004,4.371107659039447,7.634563558029098e-05,0.07634563558029098,9,7.849861798821998e-06,-0.6808976472187849,57,0.00044471491433386386,-0.8925422391212742,True,9 inverted tets; 57 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,22,0.6198053260692208,0.003291252472981627,3.2912524729816273,0.07697224291153859,4.410184658486929,7.684046904792939e-05,0.07684046904792939,9,7.849861798821998e-06,-0.6830411044044788,62,0.0004837249945385888,-0.8897280765370978,True,9 inverted tets; 62 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,23,0.6145077050926467,0.0032631213688966623,3.263121368896662,0.07762728138700335,4.447715598549744,7.811375067010247e-05,0.07811375067010247,10,8.722068665357775e-06,-0.6883532524381767,61,0.0004759229784976438,-0.8889147462597439,True,10 inverted tets; 61 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,24,0.6087031095879325,0.0032322981595662294,3.2322981595662292,0.07830889921552489,4.486769423364899,7.847178688085804e-05,0.07847178688085804,11,9.594275531893552e-06,-0.6877556415975642,63,0.0004915270105795337,-0.887615927256854,True,11 inverted tets; 63 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,25,0.6047143310544589,0.0032111171908647687,3.2111171908647687,0.07852726858589432,4.499281066661997,7.896246792725363e-05,0.07896246792725363,12,1.046648239842933e-05,-0.6896369916112672,62,0.0004837249945385888,-0.8864710778304018,True,12 inverted tets; 62 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,26,0.5994697610820218,0.0031832677949891657,3.183267794989166,0.08011551353809766,4.590280799256205,7.94922785529323e-05,0.0794922785529323,14,1.2210896131500885e-05,-0.7600433460064393,65,0.0005071310426614237,-0.890786708082096,True,14 inverted tets; 65 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,27,0.5944479991116967,0.0031566015405889705,3.1566015405889707,0.08097434092162939,4.639487983662836,7.985937123601649e-05,0.0798593712360165,16,1.395530986457244e-05,-0.7669340763898204,68,0.0005305370907842587,-0.892458063328403,True,16 inverted tets; 68 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,28,0.590411856023213,0.003135169059513782,3.135169059513782,0.0817912782338022,4.6862950437771,7.962182252938128e-05,0.07962182252938128,18,1.5699723597643995e-05,-0.7709559050608329,70,0.0005461411228661487,-0.8928983892390726,True,18 inverted tets; 70 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,29,0.5856569932104279,0.003109920076755735,3.109920076755735,0.08242887586860187,4.722826697278645,7.966732335057198e-05,0.07966732335057199,19,1.6571930464179773e-05,-0.7747823228220734,64,0.0004993290266204787,-0.8935614354462079,True,19 inverted tets; 64 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,30,0.5811180885581813,0.003085817861861786,3.085817861861786,0.08304929338222301,4.758374002345136,8.009921593384059e-05,0.08009921593384059,21,1.8316344197251327e-05,-0.7553497447513774,66,0.0005149330587023687,-0.8814905140020077,True,21 inverted tets; 66 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,31,0.5817097432635412,0.0030889596306241116,3.0889596306241116,0.08353781122621985,4.786364013022986,7.927304724772958e-05,0.07927304724772959,22,1.9188551063787104e-05,-0.7260505567244349,65,0.0005071310426614237,-0.8649162269960303,True,22 inverted tets; 65 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,32,0.5772281964957506,0.0030651619940729436,3.0651619940729438,0.08410103523975859,4.818634371919175,7.980054398835557e-05,0.07980054398835557,20,1.744413733071555e-05,-0.7298732178637033,69,0.0005383391068252036,-0.8656126968334493,True,20 inverted tets; 69 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,33,0.574681632702128,0.0030516393861977895,3.0516393861977895,0.08459221199799365,4.846776727160961,8.003696995130724e-05,0.08003696995130724,18,1.5699723597643995e-05,-0.8595960903084202,69,0.0005383391068252036,-0.9015745333159554,True,18 inverted tets; 69 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,34,0.570047722082503,0.003027032676405313,3.0270326764053133,0.08507873873789037,4.874652655977303,8.062866397790115e-05,0.08062866397790114,20,1.744413733071555e-05,-0.8521607072599345,71,0.0005539431389070936,-0.8932144417442986,True,20 inverted tets; 71 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,35,0.5657501547899385,0.0030042119964522043,3.0042119964522045,0.08554428218555092,4.901326330708222,8.094725264457289e-05,0.08094725264457289,21,1.8316344197251327e-05,-0.7340751440738953,76,0.0005929532191118185,-0.8586245368484973,True,21 inverted tets; 76 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,36,0.5614481921057941,0.0029813679763585734,2.981367976358573,0.08594100520705979,4.924056885476357,8.146260667958695e-05,0.08146260667958695,22,1.9188551063787104e-05,-0.7479033928440174,76,0.0005929532191118185,-0.871437092383758,True,22 inverted tets; 76 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,37,0.5584141070506976,0.002965256562789165,2.965256562789165,0.08634778423269018,4.947363606839423,8.217978382940005e-05,0.08217978382940005,27,2.3549585396465993e-05,-0.7314084056697412,79,0.0006163592672346535,-0.8676597851241147,True,27 inverted tets; 79 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,38,0.558037373160782,0.002963256053444232,2.963256053444232,0.08641343652301861,4.95112520599061,8.122933033770618e-05,0.08122933033770618,30,2.6166205996073325e-05,-0.7292723385135582,71,0.0005539431389070936,-0.8722615810503631,True,30 inverted tets; 71 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,39,0.555370864241893,0.002949096520274069,2.949096520274069,0.0860147230714391,4.92828060798001,8.124053653767089e-05,0.08124053653767088,33,2.8782826595680656e-05,-0.7475580237232359,74,0.0005773491870299285,-0.8784823401807572,True,33 inverted tets; 74 folded triangles,visual-review-only; not an eligibility gate
e025-p100,current moderate,reused-2026-08-17,0.25,1.0,40,0.5511652354047147,0.0029267640463042344,2.9267640463042346,0.08645402727933486,4.9534508850147745,8.194215657376315e-05,0.08194215657376315,33,2.8782826595680656e-05,-0.7597609652763853,80,0.0006241612832755984,-0.8855808941844846,True,33 inverted tets; 80 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,0,1.0,0.005310139062299789,5.310139062299789,0.05045580604700007,2.8909047384237616,0.0,0.0,0,0.0,1.0,0,0.0,0.9999999999999996,False,none,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,1,0.9351120193768665,0.004965574861719136,4.965574861719135,0.04943390559594556,2.832354155495823,2.0271705088329864e-05,0.020271705088329865,0,0.0,0.5689934272890863,0,0.0,0.5243336891281919,False,none,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,2,0.8762176041873295,0.004652837327069874,4.652837327069873,0.05020178420485096,2.8763503589644794,3.8968224290248e-05,0.038968224290248,0,0.0,0.019870164542996418,0,0.0,0.008359028965898956,False,none,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,3,0.820751796278027,0.00435830617386867,4.3583061738686695,0.05561970686458878,3.1867744610957502,5.634892763977036e-05,0.05634892763977036,2,1.744413733071555e-06,-0.31035224890851154,2,1.560403208188996e-05,-0.5914080665407978,True,2 inverted tets; 2 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,4,0.7702363062141396,0.0040900618968292045,4.090061896829204,0.06236496951842624,3.5732495428678495,7.203875392631854e-05,0.07203875392631855,1,8.722068665357775e-07,-0.31331185843916026,5,3.90100802047249e-05,-0.9920715193012473,True,1 inverted tets; 5 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,5,0.7232618743795298,0.003840621131414904,3.840621131414904,0.06889662353872095,3.947485751470393,8.645925076341849e-05,0.08645925076341848,1,8.722068665357775e-07,-0.296062393288427,6,4.681209624566988e-05,-1.3698712049405877,True,1 inverted tets; 6 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,6,0.6808586989494365,0.0036154543731980147,3.615454373198015,0.07649625311449011,4.382912452024763,9.797444907851479e-05,0.0979744490785148,1,8.722068665357775e-07,-0.33263833369552076,11,8.582217645039479e-05,-1.6619636387941747,True,1 inverted tets; 11 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,7,0.6427855296227557,0.003413280549530853,3.413280549530853,0.08292797952858366,4.751423230535134,0.00010858874926786879,0.1085887492678688,1,8.722068665357775e-07,-0.33304388854542466,17,0.00013263427269606467,-1.7673578520906554,True,1 inverted tets; 17 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,8,0.6078270583695012,0.0032276462057706625,3.2276462057706623,0.08890728297031512,5.094012082174395,0.00011813040465345847,0.11813040465345846,1,8.722068665357775e-07,-0.2698095158713809,16,0.00012483225665511967,-1.8761525182575576,True,1 inverted tets; 16 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,9,0.5768898083207127,0.003063365105806454,3.063365105806454,0.09456366072972155,5.418098655120048,0.00012649616413112848,0.1264961641311285,1,8.722068665357775e-07,-0.24711742436560918,25,0.00019505040102362452,-2.1688799901015825,True,1 inverted tets; 25 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,10,0.5485396067729414,0.002912821593143562,2.912821593143562,0.09905919070551737,5.675673549407697,0.0001341410071203253,0.1341410071203253,1,8.722068665357775e-07,-0.17918731476146801,30,0.0002340604812283494,-2.5513421855234246,True,1 inverted tets; 30 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,11,0.520903694569203,0.0027660710562282037,2.7660710562282036,0.10368813065975022,5.94089227240472,0.00014092080540448152,0.14092080540448151,0,0.0,0.005840796297226206,44,0.00034328870580157915,-2.701395005872015,True,44 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,12,0.4982801661710881,0.002645936974354325,2.645936974354325,0.10799037967846038,6.187392983591112,0.0001466891412851595,0.1466891412851595,1,8.722068665357775e-07,-0.025578244926830272,56,0.0004369128982929189,-2.8359295604676276,True,1 inverted tets; 56 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,13,0.4753355340937761,0.0025240977872904935,2.5240977872904935,0.11194806599338768,6.414151706073129,0.0001520508364542474,0.1520508364542474,2,1.744413733071555e-06,-0.05951788554120082,69,0.0005383391068252036,-3.048984636949739,True,2 inverted tets; 69 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,14,0.4555066392893192,0.0024188035984271136,2.4188035984271137,0.11524695808966333,6.603164300258789,0.00015945978614975449,0.15945978614975448,4,3.48882746614311e-06,-0.1681674993699788,87,0.0006787753955622133,-3.2988704090091856,True,4 inverted tets; 87 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,15,0.43580271479982735,0.0023141730193148575,2.3141730193148575,0.11925191962418398,6.83263169329906,0.00016415545193378413,0.1641554519337841,4,3.48882746614311e-06,-0.17515640639853983,109,0.0008504197484630029,-3.276358049142767,True,4 inverted tets; 109 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,16,0.41955041223266487,0.002227871032600653,2.227871032600653,0.1237057599557973,7.08781794692565,0.000169945288935352,0.169945288935352,5,4.3610343326788875e-06,-0.17373116065675948,123,0.0009596479730362325,-3.3578703838464437,True,5 inverted tets; 123 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,17,0.4039683364273114,0.002145128043194929,2.145128043194929,0.12845569719872307,7.359969303897304,0.00017466968211398166,0.17466968211398165,6,5.233241199214665e-06,-0.1434762655176438,133,0.0010376681334456823,-3.5150264113686633,True,6 inverted tets; 133 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,18,0.3897236319844546,0.0020694866817019997,2.0694866817019997,0.13047114432819004,7.475445918247518,0.00017789139702380186,0.17789139702380186,6,5.233241199214665e-06,-2.547458400261859,156,0.0012171145023874169,-3.3543029961114885,True,6 inverted tets; 156 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,19,0.3762568732966576,0.0019979763203513638,1.9979763203513639,0.13144104173420496,7.531016946172858,0.0001796954037730244,0.1796954037730244,8,6.97765493228622e-06,-2.340414527183021,186,0.0014511749836157663,-3.464283780887048,True,8 inverted tets; 186 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,20,0.364340984757179,0.0019347012951558683,1.9347012951558684,0.1344597987621756,7.703978983251032,0.0001828313957108435,0.1828313957108435,10,8.722068665357775e-06,-2.0062251117407595,202,0.001576007240270886,-3.6134502134288646,True,10 inverted tets; 202 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,21,0.3540425441619521,0.0018800151434703797,1.8800151434703798,0.13712973277097837,7.856954933533876,0.00018616726498099233,0.18616726498099234,12,1.046648239842933e-05,-1.7053780687839006,198,0.001544799176107106,-3.7744139009197597,True,12 inverted tets; 198 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,22,0.34245939416845644,0.0018185070062254412,1.8185070062254411,0.13977998281682735,8.008803075815376,0.0001886382384277659,0.1886382384277659,14,1.2210896131500885e-05,-1.9421274595812785,214,0.0016696314327622258,-3.857113531716601,True,14 inverted tets; 214 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,23,0.33264500741321246,0.0017663912477439022,1.766391247743902,0.1415964904726172,8.112881297945336,0.00019114613355057392,0.19114613355057392,15,1.3083102998036662e-05,-2.4329318136334757,224,0.0017476515931716756,-3.9193197724394997,True,15 inverted tets; 224 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,24,0.3237064604207742,0.0017189263201991538,1.7189263201991538,0.14608199143274853,8.36988157196274,0.00019571207922047644,0.19571207922047643,14,1.2210896131500885e-05,-2.6137374342215938,232,0.0018100677214992354,-3.981484640904886,True,14 inverted tets; 232 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,25,0.31847006123383703,0.0016911203123308037,1.6911203123308038,0.14753265162950657,8.452998278744595,0.00020016007748239383,0.20016007748239384,15,1.3083102998036662e-05,-2.4083318352259653,249,0.0019427019941953,-3.979493353660903,True,15 inverted tets; 249 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,26,0.3104558282027631,0.0016485636204581246,1.6485636204581247,0.14959390121552954,8.571099180546799,0.00020051148570246827,0.20051148570246827,16,1.395530986457244e-05,-2.709818838697264,253,0.00197391005835908,-3.941011058829948,True,16 inverted tets; 253 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,27,0.30280114434858985,0.0016079161847145239,1.6079161847145238,0.15138375764157333,8.673650399693477,0.0002014205047420197,0.2014205047420197,18,1.5699723597643995e-05,-2.9918778688656973,253,0.00197391005835908,-3.984137346986579,True,18 inverted tets; 253 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,28,0.2943837382853123,0.0015632185879746745,1.5632185879746745,0.15251007247357348,8.738183485970072,0.00020240125982225475,0.20240125982225476,18,1.5699723597643995e-05,-2.2069429023842746,248,0.0019348999781543552,-4.052841033465176,True,18 inverted tets; 248 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,29,0.28754166136201853,0.0015268862080370323,1.5268862080370325,0.15294057884182244,8.762849683924243,0.0002052254453435659,0.2052254453435659,18,1.5699723597643995e-05,-2.089888206907116,259,0.00202072215460475,-4.003339752863988,True,18 inverted tets; 259 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,30,0.28104960031466575,0.0014924124610746496,1.4924124610746496,0.1539085506966906,8.818310385895638,0.00020846264630088108,0.20846264630088107,21,1.8316344197251327e-05,-1.984157928902702,265,0.0020675342508504196,-4.036437161918963,True,21 inverted tets; 265 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,31,0.2747111219106431,0.0014587542593059053,1.4587542593059053,0.155370473275873,8.90207237965767,0.00021026483103874505,0.21026483103874505,23,2.006075793032288e-05,-2.786645228133513,274,0.0021377523952189246,-4.096701263910344,True,23 inverted tets; 274 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,32,0.27351979223711853,0.0014524281330704457,1.4524281330704456,0.15633256522371097,8.957196187772306,0.00021191044612787265,0.21191044612787266,27,2.3549585396465993e-05,-14.019332333885382,283,0.0022079705395874295,-3.9695546383608056,True,27 inverted tets; 283 folded triangles,visual-review-only; not an eligibility gate
no-skin,no skin,reused-2026-08-17,,,33,0.27248334911590133,0.0014469244759666182,1.4469244759666182,0.15722212527443957,9.008164224302497,0.00021233958705077656,0.21233958705077657,31,2.7038412862609102e-05,-9.887431945128245,285,0.0022235745716693194,-3.7660363656642533,True,31 inverted tets; 285 folded triangles,visual-review-only; not an eligibility gate
