evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
127,3.548699112694065e-06,8.56122673687062e-07,3.3596378604739362e-06,43,2.217602472987196e-11,-54.80481139004591,-4.229324881960392,-5.658714110764566
128,3.537008096977851e-06,1.1636206804868587e-06,7.816417614508216e-06,37,1.5348497688682592e-14,-55.02988373749764,-4.242059198143706,-5.666911676373488
129,3.519092813452661e-06,1.9107054814116233e-06,1.1540386294494373e-05,42,5.3239736378556565e-17,-55.25014417979863,-4.249146251098672,-5.6783829977862235
130,3.5135556670489834e-06,2.331718507866458e-06,1.8262131787111384e-05,45,2.126068483929517e-14,-55.29315681608361,-4.253725117434091,-5.696487778411456
131,3.503237946979447e-06,1.0700666028367486e-06,7.025489708900561e-06,29,9.441276046450491e-14,-55.197059582927544,-4.24445752142697,-5.703571028722775
132,3.4965383118786515e-06,7.470143232666571e-07,3.910258556177217e-06,38,1.6842908818012655e-14,-55.173870275413826,-4.242653048824488,-5.705550674091793
133,3.4854002279222827e-06,9.882141856225112e-07,4.55667750484786e-06,38,2.9610107375267045e-14,-55.22332419089097,-4.2426108695008375,-5.692710558973399
134,3.4624058650533615e-06,5.459903593863928e-06,4.041413437051659e-05,34,1.2215590813794707e-12,-55.377460747557095,-4.2539906634535685,-5.679483812207925
135,3.472809477167383e-06,7.450945461725532e-06,5.202901937266916e-05,31,2.8438225191273807e-15,-55.33451789197941,-4.262514693118989,-5.644649478026232
136,3.4419943075272107e-06,2.3803758382874427e-06,1.1554479103128208e-05,43,1.319008152344768e-12,-55.40687243252883,-4.258750633743395,-5.662831865047392
137,3.3664138858918087e-06,2.554039596999472e-06,1.3918900757696746e-05,39,7.237787305092743e-15,-55.82791816694482,-4.281362265058312,-5.579925053960376
138,3.3168864729860544e-06,9.444165205425564e-06,7.469867818520764e-05,32,1.1422594920315753e-11,-56.6519352961658,-4.313449969758865,-5.5163237209353415
139,3.276934976529358e-06,3.099339983631733e-06,2.244957387799036e-05,37,4.1894355445544966e-12,-56.66181900859028,-4.32733583199687,-5.440191221922042
140,3.261468444450695e-06,1.0785837130853822e-06,5.617773524651943e-06,48,2.670912377006455e-12,-56.78579493721301,-4.329621154742001,-5.413424035872803
141,3.2424421861720464e-06,1.8157857768828592e-06,1.0874347603272795e-05,31,1.0930996919520154e-11,-57.0803389856146,-4.345034842467999,-5.355514285538212
142,3.2023893752914976e-06,2.115376878215325e-06,1.2736983770471022e-05,40,1.1184250412352597e-13,-57.719420201434914,-4.373288310393778,-5.268835728772642
143,3.231166576283926e-06,1.886376792037923e-05,0.0001424573436120394,36,3.907688058232203e-11,-58.40234122426879,-4.438700479973701,-5.054381950711138
144,3.1780056275127286e-06,6.5004946904783295e-06,5.0497269031202644e-05,35,4.375962609127419e-12,-58.09223521058127,-4.400477756369701,-5.18596119508266
145,3.3335145424179866e-06,1.4130110564480643e-05,7.57062284312737e-05,45,3.1155585259049126e-14,-57.84889971957523,-4.4513130636074045,-4.943793899815513
146,3.156119670546597e-06,4.535051054143658e-06,3.47686588681705e-05,39,2.7187048800654416e-15,-58.156323010321636,-4.417166223220107,-5.11399452622784
147,3.963892985282582e-06,4.7926123192190324e-05,0.00031927596589348607,45,1.6435646868745196e-12,-57.72324466272363,-4.467167757554281,-4.860533178550022
148,3.139323422586322e-06,1.8085753868618819e-06,8.86654768673245e-06,33,5.405994487854755e-15,-58.226851107272694,-4.427847904060187,-5.070316639689226
149,3.118422121391194e-06,5.1170705503829925e-06,3.675221730668111e-05,33,1.0248170631459404e-12,-58.30853675792757,-4.434485307692257,-5.035753154074855
150,3.0998830107947606e-06,2.0393292274712357e-06,1.4168313309633907e-05,36,2.1258319733437528e-13,-58.41477472397017,-4.444622206515578,-4.999145187448462
151,3.087064498990274e-06,4.610933441160825e-06,2.708404230378579e-05,30,2.4461725694633448e-14,-58.76965932061232,-4.4821980408796005,-4.873632760464892
152,3.0436526198904573e-06,1.2623254331556031e-06,9.16168054079479e-06,32,3.658243518069051e-11,-59.599362331368624,-4.504971422781775,-4.858258150126842
153,3.020052877190725e-06,3.0634548352826872e-06,2.2032333709811725e-05,39,1.1874995987685004e-12,-59.816645835543184,-4.5315507797396,-4.775381592444106
154,3.008944149663718e-06,3.999224964998936e-06,2.8666710498883427e-05,41,2.7087665917166527e-14,-60.043705565987025,-4.5512858727321195,-4.732725487045199
155,6.221430983077727e-06,8.734907605015109e-05,0.0005949120614271392,34,4.441852082777468e-12,-59.54439063428962,-4.665733050573289,-4.435012841292594
156,2.9874515982087332e-06,1.8404799437517313e-06,1.4278236841307052e-05,39,4.0418597650934927e-13,-60.291719093340255,-4.577335067579847,-4.678235624039064
157,3.0535230900735527e-06,1.4820803773280772e-05,0.00010137119557176834,43,9.777673117541455e-15,-60.79744292033402,-4.622087412111376,-4.624149618184014
158,2.9782021810823743e-06,3.2947348567601335e-06,1.7938109814635385e-05,41,1.1355464122384876e-11,-60.48481753709428,-4.590937633570356,-4.6628440978678185
159,2.9676987634319816e-06,5.585771143537732e-07,2.3042866480673353e-06,42,1.0936065594478626e-11,-60.863549307807844,-4.594930286741374,-4.700556846848873
160,2.959147759610564e-06,2.0836765908427817e-06,1.342298084198818e-05,37,1.530477853405173e-11,-60.965087992404904,-4.6110373869831704,-4.678870556065542
161,2.952121797828036e-06,4.238830325927575e-06,3.0858875198821464e-05,47,3.1250712577031195e-14,-61.04198443862121,-4.630070578462602,-4.652676237206978
162,2.9424946175393525e-06,1.5656599401265582e-06,1.0530471177412205e-05,38,7.276427082641715e-12,-61.054601907740555,-4.6357609462632725,-4.643935231428205
