evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
1088,8.96217968028104e-06,6.953350160083919e-06,4.483735838047266e-05,7,5.632971281962505e-11,-3.755643176507614,-0.17000549508066412,-0.226847050778161
1089,8.962179680281016e-06,6.953350160083668e-06,4.4837358380471185e-05,7,5.6329712355720895e-11,-3.755643176507608,-0.1700054950806642,-0.226847050778161
1090,1.3119750161768891e-05,3.162770913399233e-06,1.844546170960355e-05,7,2.5724161320461273e-13,-3.766428190572001,-0.17050175753085658,-0.2260579677346791
1091,1.3171578137893268e-05,3.492106278766098e-06,2.0293450508345097e-05,8,7.84696208875381e-14,-3.755036149075868,-0.17001082064979975,-0.22682278124729896
1092,1.3171539200297538e-05,3.5093605113694527e-06,2.0350530374176825e-05,9,6.407308698715249e-11,-3.7546772935657677,-0.16999509612463645,-0.2268470257070198
1093,8.96217968025872e-06,6.9533501621610485e-06,4.483735839478715e-05,7,5.632971778828634e-11,-3.755643176508051,-0.1700054950806747,-0.2268470507781342
1094,8.962179680236447e-06,6.953350164232129e-06,4.483735840906097e-05,7,5.632972450483901e-11,-3.7556431765084812,-0.1700054950806852,-0.2268470507781073
1095,1.3171540525583326e-05,3.5093691658082423e-06,2.035056124828085e-05,9,6.570620523023435e-11,-3.7546771076829035,-0.16999508801940208,-0.22684703824256347
1096,8.962179680230884e-06,6.9533501647528576e-06,4.483735841264907e-05,7,5.632972624902965e-11,-3.7556431765085905,-0.17000549508068794,-0.2268470507781007
1097,8.962179680225305e-06,6.9533501652695875e-06,4.483735841621041e-05,7,5.632972818981608e-11,-3.7556431765086966,-0.17000549508069063,-0.226847050778094
1098,1.3171541200429659e-05,3.5093734892747695e-06,2.0350576698059146e-05,9,6.653687132798977e-11,-3.754677014738211,-0.16999508396703294,-0.22684704451032875
1099,8.96217968022389e-06,6.953350165400342e-06,4.48373584171124e-05,7,5.63297277713132e-11,-3.7556431765087224,-0.17000549508069107,-0.2268470507780922
1100,8.962179680222539e-06,6.95335016552596e-06,4.483735841797805e-05,7,5.6329728606193986e-11,-3.7556431765087517,-0.17000549508069154,-0.22684705077809053
1101,1.3171541540940686e-05,3.5093756500582227e-06,2.03505844261675e-05,9,6.695577327589474e-11,-3.754676968265043,-0.16999508194091098,-0.22684704764420952
1102,8.962179680222171e-06,6.953350165560519e-06,4.483735841821624e-05,7,5.6329728698833465e-11,-3.755643176508765,-0.17000549508069182,-0.22684705077809017
1103,8.962179680221866e-06,6.953350165590564e-06,4.4837358418423174e-05,7,5.6329728038184976e-11,-3.755643176508764,-0.1700054950806924,-0.22684705077808973
1104,1.3171541711972795e-05,3.5093767302114227e-06,2.035058829103384e-05,9,6.716612315637873e-11,-3.754676945028247,-0.16999508092786547,-0.22684704921114973
1105,8.962179680221758e-06,6.953350165598266e-06,4.483735841847585e-05,7,5.6329729599386503e-11,-3.755643176508765,-0.17000549508069251,-0.22684705077808962
1106,8.96217968022165e-06,6.953350165607602e-06,4.4837358418540837e-05,7,5.6329728795403984e-11,-3.7556431765087717,-0.1700054950806923,-0.2268470507780895
1107,1.3171541797683588e-05,3.5093772702284094e-06,2.0350590223672074e-05,9,6.727152198667702e-11,-3.7546769334098005,-0.1699950804213469,-0.22684704999461966
1108,8.962179680221638e-06,6.953350165609457e-06,4.4837358418553684e-05,7,5.632972916155442e-11,-3.7556431765087708,-0.1700054950806923,-0.2268470507780895
1109,8.962179680221624e-06,6.95335016561176e-06,4.48373584185692e-05,7,5.632972889464173e-11,-3.7556431765087726,-0.17000549508069232,-0.22684705077808937
1110,1.3171541840587763e-05,3.5093775402214234e-06,2.035059119003876e-05,9,6.732427857828226e-11,-3.7546769276005585,-0.16999508016808848,-0.22684705038635455
1111,8.962179680221648e-06,6.953350165608781e-06,4.483735841854852e-05,7,5.632973024302922e-11,-3.755643176508769,-0.17000549508069265,-0.22684705077808937
1112,8.962179680221624e-06,6.95335016561176e-06,4.48373584185692e-05,7,5.632972889464173e-11,-3.7556431765087726,-0.17000549508069232,-0.22684705077808937
1113,1.3119750161693747e-05,3.162770913274813e-06,1.8445461708250077e-05,7,2.572417255741143e-13,-3.7664281905820807,-0.17050175753124588,-0.22605796773401693
1114,1.317157813789378e-05,3.492106278679773e-06,2.0293450508059592e-05,8,7.846870757684571e-14,-3.7550361490777227,-0.1700108206498798,-0.22682278124717414
1115,1.317153920029006e-05,3.509360511319812e-06,2.035053037399965e-05,9,6.407307862906925e-11,-3.7546772935668318,-0.1699950961246826,-0.2268470257069482
1116,8.962179680199355e-06,6.953350167686499e-06,4.4837358432867694e-05,7,5.6329735644290704e-11,-3.7556431765092033,-0.17000549508070248,-0.22684705077806258
1117,8.962179680177084e-06,6.953350169760909e-06,4.483735844716354e-05,7,5.632974186680294e-11,-3.7556431765096354,-0.17000549508071294,-0.22684705077803566
