step,objective,mae,rmse,linf,grad_norm,learning_rate,worst_point_index,worst_point_ties,bump_highpass_rms,bump_laplacian_rms,bump_peak_to_valley,control_0,control_1,control_2,control_3,control_4,control_5,control_6,control_7,control_8,control_9,control_10,control_11,control_12,control_13,control_14,control_15,control_16,control_17,control_18,control_19,control_20,control_21,control_22,control_23,control_24
252,0.0063234498652066885,0.003993610782905706,0.0063234498652066885,0.022978331039777,0.001157290268325308,0.029774903709481895,720,4,0.005161665398015377,1.26876139606343,0.03614854928117448,0.030623875166708663,0.1441342924283811,0.2143483970910875,0.14413429242838116,0.03062387516670866,0.14413429242838113,0.6803312780479058,1.0,0.6803312780479058,0.14413429242838105,0.21434839709108758,1.0,1.0,1.0,0.21434839709108736,0.14413429242838113,0.6803312780479059,1.0,0.6803312780479059,0.14413429242838105,0.030623875166708673,0.14413429242838105,0.2143483970910875,0.14413429242838105,0.030623875166708635
253,0.006323449865207179,0.003993611007799174,0.006323449865207179,0.02297833111287537,0.0011572902770288311,0.029587374074495035,960,4,0.005161664963728371,1.2687613377501188,0.036148549254449804,0.030623913633236816,0.14413437793004535,0.21434853268294393,0.1441343779300454,0.030623913633236816,0.14413437793004538,0.6803310830149698,1.0,0.6803310830149698,0.1441343779300453,0.21434853268294402,1.0,1.0,1.0,0.2143485326829438,0.14413437793004538,0.6803310830149699,1.0,0.6803310830149699,0.1441343779300453,0.030623913633236806,0.14413437793004533,0.21434853268294393,0.1441343779300453,0.030623913633236795
254,0.00632344986520803,0.003993611147723248,0.00632344986520803,0.022978331173351497,0.0011572902843342344,0.029399866651016352,720,4,0.005161664610742995,1.2687612844784844,0.03614854925256579,0.03062393617302582,0.1441344268829079,0.2143486418931151,0.14413442688290795,0.030623936173025817,0.14413442688290792,0.6803309216596274,1.0,0.6803309216596274,0.14413442688290787,0.21434864189311517,1.0,1.0,1.0,0.21434864189311495,0.14413442688290795,0.6803309216596275,1.0,0.6803309216596275,0.14413442688290787,0.030623936173025793,0.1441344268829079,0.21434864189311512,0.14413442688290784,0.030623936173025803
255,0.0063234498652087945,0.0039936111544877605,0.0063234498652087945,0.02297833121974098,0.0011572902903775385,0.029212388841517847,720,4,0.005161664353215065,1.2687612338466971,0.03614854930385836,0.030623920227419138,0.14413443223737088,0.21434870802582856,0.14413443223737094,0.030623920227419124,0.1441344322373709,0.6803307978895325,1.0,0.6803307978895325,0.14413443223737088,0.21434870802582864,1.0,1.0,1.0,0.21434870802582842,0.14413443223737094,0.6803307978895327,1.0,0.6803307978895327,0.14413443223737085,0.030623920227419114,0.14413443223737088,0.21434870802582862,0.14413443223737082,0.030623920227419117
256,0.006323449865209241,0.003993611053565169,0.006323449865209241,0.022978331251355982,0.0011572902951862165,0.029024948047302428,960,4,0.005161664192017279,1.268761187053663,0.036148549414668676,0.030623884395086398,0.14413439815517487,0.21434872429172186,0.1441343981551749,0.030623884395086374,0.1441343981551749,0.6803307135400314,1.0,0.6803307135400314,0.14413439815517487,0.21434872429172191,1.0,1.0,1.0,0.21434872429172172,0.14413439815517493,0.6803307135400314,1.0,0.6803307135400314,0.14413439815517484,0.03062388439508639,0.14413439815517487,0.21434872429172191,0.14413439815517481,0.03062388439508637
257,0.006323449865209363,0.003993610913125705,0.006323449865209363,0.022978331268235765,0.0011572902986760104,0.028837551668211715,720,4,0.005161664118593131,1.2687611479757863,0.03614854957081777,0.03062386633148427,0.14413433764151742,0.214348693786367,0.1441343376415174,0.030623866331484246,0.14413433764151742,0.6803306685061185,1.0,0.6803306685061185,0.1441343376415174,0.21434869378636703,1.0,1.0,1.0,0.21434869378636684,0.14413433764151745,0.6803306685061185,1.0,0.6803306685061185,0.14413433764151737,0.030623866331484274,0.14413433764151737,0.21434869378636706,0.14413433764151734,0.030623866331484232
258,0.00632344986520925,0.003993610789783033,0.00632344986520925,0.022978331271080926,0.0011572903006880151,0.028650207102333857,720,4,0.005161664121644639,1.268761121247481,0.0361485497435441,0.030623885193511037,0.1441342681844671,0.2143486276390642,0.14413426818446703,0.030623885193511023,0.14413426818446706,0.6803306609180636,1.0,0.6803306609180636,0.14413426818446703,0.2143486276390642,1.0,1.0,1.0,0.21434862763906404,0.1441342681844671,0.6803306609180636,1.0,0.6803306609180636,0.144134268184467,0.030623885193511034,0.14413426818446698,0.21434862763906423,0.14413426818446698,0.030623885193510992
259,0.0063234498652090165,0.003993610698999046,0.0063234498652090165,0.02297833126116922,0.0011572903010499758,0.028462921745711547,960,4,0.005161664191209292,1.2687611105925551,0.03614854989778797,0.030623925050139833,0.14413420699732574,0.21434854193607208,0.14413420699732568,0.030623925050139843,0.1441342069973257,0.680330687366086,1.0,0.680330687366086,0.14413420699732565,0.21434854193607208,1.0,1.0,1.0,0.21434854193607192,0.14413420699732574,0.680330687366086,1.0,0.680330687366086,0.14413420699732565,0.03062392505013982,0.1441342069973256,0.21434854193607208,0.14413420699732563,0.030623925050139795
260,0.006323449865208703,0.00399361062848663,0.006323449865208703,0.022978331240252177,0.0011572902996432515,0.02827570299204998,720,4,0.005161664317998287,1.2687611180723972,0.03614855000063957,0.030623952085083072,0.14413416717276833,0.2143484541639395,0.14413416717276828,0.03062395208508309,0.1441341671727683,0.6803307431763556,1.0,0.6803307431763556,0.14413416717276822,0.2143484541639395,1.0,1.0,1.0,0.21434845416393933,0.14413416717276833,0.6803307431763556,1.0,0.6803307431763556,0.14413416717276825,0.030623952085083055,0.1441341671727682,0.2143484541639395,0.14413416717276822,0.030623952085083048
261,0.006323449865208296,0.003993610571952848,0.006323449865208296,0.022978331210434893,0.001157290296459157,0.02808855823242497,720,4,0.005161664490469793,1.2687611440338367,0.03614855002824874,0.030623946190473112,0.1441341553875137,0.21434837989466857,0.14413415538751367,0.030623946190473112,0.1441341553875137,0.6803308227318919,1.0,0.6803308227318918,0.1441341553875136,0.2143483798946686,1.0,1.0,1.0,0.21434837989466843,0.14413415538751367,0.6803308227318918,1.0,0.6803308227318919,0.14413415538751362,0.030623946190473098,0.14413415538751356,0.21434837989466857,0.1441341553875136,0.030623946190473098
262,0.006323449865207822,0.003993610546429363,0.006323449865207822,0.022978331174044426,0.001157290291633116,0.027901494854991184,960,4,0.005161664693701787,1.2687611871564612,0.036148549970150365,0.03062391694706063,0.14413417123325645,0.21434833028046946,0.14413417123325645,0.030623916947060608,0.14413417123325648,0.6803309198236932,1.0,0.680330919823693,0.14413417123325636,0.2143483302804695,1.0,1.0,1.0,0.21434833028046935,0.14413417123325642,0.680330919823693,1.0,0.6803309198236932,0.14413417123325636,0.03062391694706062,0.14413417123325636,0.21434833028046946,0.14413417123325634,0.030623916947060615
263,0.006323449865207356,0.003993610577846523,0.006323449865207356,0.0229783311334941,0.0011572902854507473,0.027714520244690476,960,4,0.0051616649117422276,1.2687612443200507,0.03614854983055826,0.030623891664046055,0.14413420800245422,0.21434831069347288,0.14413420800245424,0.03062389166404603,0.14413420800245427,0.6803310280128709,1.0,0.6803310280128707,0.14413420800245416,0.21434831069347296,1.0,1.0,1.0,0.21434831069347277,0.14413420800245422,0.6803310280128707,1.0,0.6803310280128709,0.14413420800245413,0.030623891664046055,0.1441342080024542,0.2143483106934729,0.1441342080024541,0.03062389166404603
264,0.006323449865206979,0.003993610671959097,0.006323449865206979,0.022978331091151397,0.001157290278325763,0.027527641782960296,720,4,0.005161665131490685,1.2687613105670872,0.03614854962670424,0.030623889529850366,0.14413425468676413,0.21434832058868497,0.1441342546867642,0.030623889529850352,0.1441342546867642,0.680331140983068,1.0,0.6803311409830678,0.1441342546867641,0.21434832058868505,1.0,1.0,1.0,0.21434832058868486,0.14413425468676416,0.6803311409830678,1.0,0.680331140983068,0.14413425468676405,0.03062388952985037,0.14413425468676413,0.214348320588685,0.14413425468676402,0.030623889529850335
265,0.006323449865206751,0.003993610800349967,0.006323449865206751,0.022978331049217437,0.0011572902707552206,0.027340866847442327,960,4,0.0051616653447648896,1.2687613796154835,0.036148549384805814,0.03062390637321031,0.1441342988154421,0.2143483544349066,0.14413429881544215,0.030623906373210306,0.14413429881544215,0.6803312528619879,1.0,0.6803312528619877,0.14413429881544207,0.2143483544349067,1.0,1.0,1.0,0.2143483544349065,0.14413429881544212,0.6803312528619877,1.0,0.6803312528619879,0.144134298815442,0.030623906373210306,0.1441342988154421,0.21434835443490666,0.144134298815442,0.03062390637321028
266,0.006323449865206679,0.003993610915179187,0.006323449865206679,0.02297833100962584,0.001157290263261454,0.027154202811691217,960,4,0.005161665547017955,1.2687614450148823,0.036148549134694785,0.030623921964968746,0.14413432951954538,0.2143484033866751,0.1441343295195454,0.030623921964968742,0.1441343295195454,0.6803313584910979,1.0,0.6803313584910977,0.14413432951954533,0.2143484033866752,1.0,1.0,1.0,0.214348403386675,0.1441343295195454,0.6803313584910977,1.0,0.6803313584910979,0.1441343295195453,0.03062392196496873,0.14413432951954536,0.21434840338667516,0.1441343295195453,0.030623921964968718
267,0.0063234498652067145,0.003993610979527954,0.0063234498652067145,0.022978330973967898,0.001157290256332321,0.02696765704488347,720,4,0.005161665734187573,1.2687615015031897,0.03614854890437907,0.03062392042105709,0.14413434003492898,0.21434845728457064,0.144134340034929,0.030623920421057084,0.144134340034929,0.6803314536251862,1.0,0.680331453625186,0.14413434003492892,0.21434845728457072,1.0,1.0,1.0,0.21434845728457053,0.144134340034929,0.680331453625186,1.0,0.6803314536251862,0.14413434003492892,0.03062392042105707,0.14413434003492895,0.2143484572845707,0.14413434003492892,0.030623920421057067
268,0.006323449865206803,0.003993610987686961,0.006323449865206803,0.022978330943448408,0.0011572902503704109,0.026781236911526552,720,4,0.0051616659005649206,1.2687615459116017,0.036148548715704165,0.030623904051809238,0.14413432896703515,0.21434850657667698,0.14413432896703515,0.030623904051809224,0.14413432896703515,0.6803315350501943,1.0,0.6803315350501941,0.1441343289670351,0.21434850657667703,1.0,1.0,1.0,0.21434850657667687,0.14413432896703518,0.6803315350501941,1.0,0.6803315350501943,0.1441343289670351,0.030623904051809227,0.1441343289670351,0.21434850657667703,0.1441343289670351,0.03062390405180921
269,0.006323449865206911,0.003993610960750123,0.006323449865206911,0.022978330918872553,0.0011572902456587278,0.026594949771168126,720,4,0.005161666039338081,1.2687615772586132,0.036148548581844284,0.030623889331939755,0.14413430005793723,0.21434854383587795,0.14413430005793723,0.030623889331939737,0.14413430005793723,0.6803316006180612,1.0,0.6803316006180611,0.14413430005793718,0.214348543835878,1.0,1.0,1.0,0.21434854383587784,0.14413430005793726,0.6803316006180611,1.0,0.6803316006180613,0.14413430005793718,0.030623889331939755,0.14413430005793718,0.21434854383587804,0.14413430005793718,0.03062388933193972
270,0.0063234498652070155,0.003993610924909603,0.0063234498652070155,0.0229783309006604,0.001157290242345945,0.026408802978105505,720,4,0.005161666144993691,1.2687615961938516,0.036148548506776304,0.030623890736078744,0.14413426071482607,0.21434856467636432,0.14413426071482605,0.030623890736078737,0.14413426071482605,0.6803316492081127,1.0,0.6803316492081126,0.144134260714826,0.21434856467636434,1.0,1.0,1.0,0.21434856467636418,0.14413426071482607,0.6803316492081126,1.0,0.6803316492081128,0.144134260714826,0.030623890736078747,0.144134260714826,0.2143485646763644,0.144134260714826,0.030623890736078713
271,0.006323449865207101,0.003993610892629555,0.006323449865207101,0.022978330888882466,0.0011572902404503593,0.026222803881095352,720,4,0.005161666215326351,1.2687616042715568,0.036148548486407237,0.030623907999152655,0.14413421990486056,0.21434856801352434,0.14413421990486053,0.030623907999152662,0.14413421990486053,0.6803316806321404,1.0,0.6803316806321403,0.14413421990486047,0.21434856801352434,1.0,1.0,1.0,0.21434856801352417,0.14413421990486056,0.6803316806321403,1.0,0.6803316806321406,0.14413421990486047,0.030623907999152652,0.14413421990486047,0.21434856801352442,0.14413421990486047,0.030623907999152628
272,0.006323449865207158,0.003993610860912348,0.006323449865207158,0.02297833088330905,0.001157290239878805,0.02603695982306354,720,4,0.005161666251473116,1.2687616034468365,0.03614854851077873,0.030623927446590836,0.144134186057809,0.21434855573472672,0.14413418605780898,0.030623927446590846,0.14413418605780898,0.6803316955028655,1.0,0.6803316955028654,0.14413418605780892,0.21434855573472672,1.0,1.0,1.0,0.21434855573472655,0.144134186057809,0.6803316955028654,1.0,0.6803316955028655,0.14413418605780892,0.030623927446590822,0.14413418605780892,0.2143485557347268,0.14413418605780892,0.03062392744659081
273,0.006323449865207165,0.003993610823999144,0.006323449865207165,0.022978330883466513,0.0011572902404551474,0.025851278140815254,960,4,0.005161666256281945,1.268761595851579,0.03614854856674601,0.03062393463333015,0.14413416542002527,0.2143485319359222,0.14413416542002525,0.03062393463333015,0.14413416542002525,0.6803316950837441,1.0,0.680331695083744,0.1441341654200252,0.2143485319359222,1.0,1.0,1.0,0.21434853193592204,0.14413416542002525,0.680331695083744,1.0,0.6803316950837441,0.1441341654200252,0.030623934633330133,0.14413416542002516,0.21434853193592227,0.14413416542002516,0.030623934633330126
274,0.006323449865207116,0.003993610785986581,0.006323449865207116,0.022978330888695275,0.0011572902419530213,0.02566576616474538,720,4,0.005161666232653129,1.2687615836486588,0.03614854864061625,0.030623926244643024,0.14413416105774918,0.21434850192363744,0.14413416105774918,0.03062392624464301,0.14413416105774918,0.680331681134342,1.0,0.6803316811343418,0.14413416105774912,0.21434850192363747,1.0,1.0,1.0,0.21434850192363727,0.14413416105774915,0.6803316811343418,1.0,0.680331681134342,0.1441341610577491,0.03062392624464301,0.14413416105774907,0.2143485019236375,0.14413416105774907,0.030623926244642996
275,0.006323449865207026,0.003993610761277601,0.006323449865207026,0.022978330898205522,0.0011572902441275793,0.02548043121854909,720,4,0.00516166618322018,1.268761568779583,0.036148548720341844,0.030623911364920032,0.14413417255103866,0.21434847118557593,0.1441341725510387,0.030623911364920008,0.1441341725510387,0.6803316557617323,1.0,0.6803316557617323,0.14413417255103864,0.21434847118557598,1.0,1.0,1.0,0.2143484711855758,0.14413417255103866,0.6803316557617323,1.0,0.6803316557617323,0.1441341725510386,0.03062391136492003,0.14413417255103858,0.21434847118557598,0.14413417255103855,0.03062391136492
276,0.0063234498652069175,0.003993610763314293,0.0063234498652069175,0.02297833091112794,0.001157290246742133,0.025295280618932704,720,4,0.005161666111332295,1.2687615526360856,0.03614854879697645,0.030623902416378853,0.14413419635529967,0.21434844450275,0.1441341963552997,0.030623902416378836,0.1441341963552997,0.6803316212851278,1.0,0.6803316212851278,0.14413419635529964,0.2143484445027501,1.0,1.0,1.0,0.2143484445027499,0.14413419635529967,0.6803316212851278,1.0,0.6803316212851278,0.14413419635529962,0.030623902416378856,0.14413419635529962,0.21434844450275006,0.14413419635529956,0.030623902416378825
277,0.006323449865206816,0.00399361079254643,0.006323449865206816,0.02297833092655798,0.0011572902495870572,0.025110321675324874,720,4,0.005161666022122982,1.2687615358626472,0.036148548865246724,0.030623904633665155,0.1441342267525602,0.21434842532226292,0.14413422675256024,0.03062390463366515,0.14413422675256024,0.6803315801178353,1.0,0.6803315801178353,0.14413422675256019,0.214348425322263,1.0,1.0,1.0,0.2143484253222628,0.14413422675256024,0.6803315801178353,1.0,0.6803315801178353,0.14413422675256016,0.030623904633665152,0.14413422675256019,0.21434842532226295,0.14413422675256013,0.03062390463366513
278,0.006323449865206738,0.003993610834407769,0.006323449865206738,0.02297833094359329,0.0011572902524900647,0.024925561689587993,720,4,0.0051616659224696035,1.2687615184652978,0.03614854892328146,0.030623912953564283,0.144134257210007,0.2143484154451738,0.14413425721000703,0.030623912953564286,0.144134257210007,0.6803315346673608,1.0,0.6803315346673608,0.14413425721000694,0.21434841544517388,1.0,1.0,1.0,0.2143484154451737,0.14413425721000703,0.6803315346673608,1.0,0.6803315346673608,0.14413425721000692,0.03062391295356427,0.14413425721000697,0.2143484154451738,0.14413425721000692,0.03062391295356426
279,0.006323449865206685,0.0039936108687386816,0.006323449865206685,0.022978330961365107,0.0011572902553186714,0.02474100795572993,960,4,0.00516166581969418,1.268761500197956,0.03614854897172921,0.030623917856735933,0.1441342818385345,0.2143484150215444,0.14413428183853452,0.03062391785673594,0.1441342818385345,0.6803314872516221,1.0,0.6803314872516221,0.14413428183853444,0.21434841502154448,1.0,1.0,1.0,0.21434841502154428,0.14413428183853452,0.6803314872516221,1.0,0.6803314872516221,0.1441342818385344,0.03062391785673591,0.14413428183853447,0.21434841502154436,0.1441342818385344,0.0306239178567359
280,0.006323449865206651,0.003993610882567896,0.006323449865206651,0.022978330979064942,0.001157290257977029,0.0245566677596161,720,4,0.005161665719922144,1.2687614810043424,0.036148549012612115,0.030623914110201874,0.14413429658842522,0.21434842279600388,0.14413429658842522,0.03062391411020187,0.14413429658842522,0.6803314400277687,1.0,0.6803314400277687,0.14413429658842514,0.21434842279600397,1.0,1.0,1.0,0.21434842279600377,0.14413429658842525,0.6803314400277687,1.0,0.6803314400277687,0.14413429658842514,0.030623914110201853,0.14413429658842516,0.21434842279600386,0.14413429658842514,0.030623914110201843
281,0.006323449865206629,0.003993610876331112,0.006323449865206629,0.022978330995967633,0.0011572902603996214,0.02437254837868181,960,4,0.005161665627218817,1.2687614612694234,0.03614854904825682,0.030623904800479676,0.14413429989636561,0.21434843651854477,0.14413429989636561,0.03062390480047966,0.14413429989636561,0.6803313949306421,1.0,0.6803313949306421,0.14413429989636553,0.21434843651854485,1.0,1.0,1.0,0.21434843651854465,0.14413429989636564,0.6803313949306421,1.0,0.6803313949306421,0.14413429989636553,0.030623904800479666,0.14413429989636556,0.21434843651854474,0.14413429989636556,0.030623904800479648
282,0.006323449865206618,0.003993610859943809,0.006323449865206618,0.02297833101145112,0.001157290262544028,0.024188657081644936,960,4,0.0051616655439094,1.268761441784344,0.036148549080529,0.030623897934288175,0.14413429268571332,0.21434845342752368,0.14413429268571332,0.030623897934288154,0.14413429268571332,0.6803313536199768,1.0,0.6803313536199768,0.14413429268571323,0.21434845342752376,1.0,1.0,1.0,0.21434845342752357,0.14413429268571332,0.6803313536199768,1.0,0.6803313536199768,0.14413429268571323,0.030623897934288175,0.14413429268571323,0.21434845342752365,0.14413429268571326,0.030623897934288147
283,0.006323449865206621,0.003993610843438231,0.006323449865206621,0.02297833102501242,0.0011572902643843387,0.02400500112821902,720,4,0.005161665471555127,1.2687614235203057,0.03614854911044504,0.03062389931635475,0.14413427782666213,0.2143484707209371,0.14413427782666213,0.03062389931635473,0.14413427782666213,0.6803313174377931,1.0,0.6803313174377931,0.14413427782666205,0.21434847072093716,1.0,1.0,1.0,0.21434847072093696,0.1441342778266621,0.6803313174377931,1.0,0.6803313174377931,0.14413427782666205,0.030623899316354748,0.14413427782666202,0.21434847072093707,0.14413427782666205,0.030623899316354723
284,0.006323449865206638,0.003993610830230384,0.006323449865206638,0.022978331036278735,0.0011572902659059568,0.023821587768826653,960,4,0.005161665411679026,1.2687614073941003,0.036148549138113086,0.03062390795686965,0.14413425928884588,0.21434848595164124,0.14413425928884588,0.030623907956869638,0.1441342592888459,0.6803312873787941,1.0,0.6803312873787941,0.14413425928884582,0.21434848595164127,1.0,1.0,1.0,0.21434848595164108,0.14413425928884585,0.6803312873787941,1.0,0.6803312873787941,0.14413425928884582,0.030623907956869638,0.14413425928884577,0.21434848595164124,0.1441342592888458,0.03062390795686963
285,0.006323449865206664,0.003993610817587236,0.006323449865206664,0.022978331045012623,0.0011572902671020849,0.02363842424431319,960,4,0.005161665365724322,1.2687613941484635,0.03614854916290401,0.030623917415989365,0.14413424123107796,0.21434849730620525,0.144134241231078,0.030623917415989372,0.144134241231078,0.6803312640764572,1.0,0.6803312640764572,0.14413424123107793,0.21434849730620528,1.0,1.0,1.0,0.2143484973062051,0.14413424123107796,0.6803312640764572,1.0,0.6803312640764572,0.14413424123107793,0.030623917415989348,0.14413424123107788,0.2143484973062053,0.14413424123107788,0.030623917415989358
286,0.00632344986520669,0.003993610802345224,0.00632344986520669,0.022978331051110835,0.001157290267971844,0.02345551778566095,720,4,0.005161665334457862,1.2687613843408014,0.03614854918375204,0.03062392130488238,0.1441342272071989,0.21434850375103098,0.14413422720719893,0.030623921304882392,0.14413422720719893,0.680331247806261,1.0,0.680331247806261,0.14413422720719887,0.214348503751031,1.0,1.0,1.0,0.21434850375103082,0.1441342272071989,0.680331247806261,1.0,0.680331247806261,0.14413422720719887,0.03062392130488236,0.14413422720719882,0.21434850375103107,0.14413422720719882,0.03062392130488236
287,0.006323449865206708,0.003993610786024273,0.006323449865206708,0.022978331054596724,0.0011572902685197198,0.023272875613703756,720,4,0.005161665317468167,1.2687613783497471,0.03614854919950243,0.03062391809827532,0.14413421958816808,0.2143485050503617,0.1441342195881681,0.03062391809827531,0.1441342195881681,0.6803312385058914,1.0,0.6803312385058914,0.14413421958816805,0.21434850505036174,1.0,1.0,1.0,0.21434850505036154,0.1441342195881681,0.6803312385058914,1.0,0.6803312385058914,0.14413421958816805,0.030623918098275305,0.14413421958816802,0.21434850505036182,0.144134219588168,0.03062391809827528
288,0.00632344986520671,0.003993610774880938,0.00632344986520671,0.02297833105560688,0.001157290268755914,0.0230905049388418,960,4,0.005161665313250437,1.268761376327616,0.03614854920923388,0.030623911595234452,0.14413421924999734,0.2143485016769886,0.14413421924999736,0.030623911595234428,0.14413421924999736,0.6803312358108892,1.0,0.6803312358108892,0.1441342192499973,0.21434850167698863,1.0,1.0,1.0,0.21434850167698846,0.14413421924999736,0.6803312358108892,1.0,0.6803312358108892,0.14413421924999728,0.030623911595234452,0.1441342192499973,0.2143485016769887,0.14413421924999725,0.03062391159523441
289,0.006323449865206701,0.003993610775236358,0.006323449865206701,0.022978331054372962,0.0011572902686970447,0.02290841296075707,720,4,0.005161665319833795,1.2687613781119824,0.03614854921248915,0.030623907254402595,0.14413422555173203,0.21434849464666275,0.14413422555173205,0.030623907254402567,0.14413422555173205,0.6803312391031658,1.0,0.6803312391031658,0.144134225551732,0.21434849464666278,1.0,1.0,1.0,0.2143484946466626,0.14413422555173208,0.6803312391031658,1.0,0.6803312391031658,0.14413422555173197,0.030623907254402595,0.14413422555173203,0.21434849464666286,0.14413422555173194,0.03062390725440256
290,0.006323449865206682,0.003993610788301241,0.006323449865206682,0.022978331051199972,0.0011572902683666128,0.022726606868129072,720,4,0.005161665335470864,1.2687613831766988,0.03614854920936534,0.030623907796423763,0.14413423659901625,0.21434848531103817,0.14413423659901628,0.030623907796423745,0.14413423659901628,0.6803312475689384,1.0,0.6803312475689383,0.14413423659901622,0.2143484853110382,1.0,1.0,1.0,0.21434848531103803,0.1441342365990163,0.6803312475689384,1.0,0.6803312475689384,0.1441342365990162,0.030623907796423752,0.14413423659901625,0.21434848531103826,0.14413423659901617,0.03062390779642374
291,0.006323449865206664,0.003993610808754455,0.006323449865206664,0.022978331046442618,0.001157290267794924,0.02254509383835103,720,4,0.0051616653589068055,1.2687613906939976,0.03614854920045449,0.03062391155561186,0.14413424973889452,0.214348475142081,0.14413424973889452,0.030623911555611862,0.14413424973889452,0.6803312602618294,1.0,0.6803312602618293,0.14413424973889447,0.21434847514208105,1.0,1.0,1.0,0.21434847514208089,0.14413424973889455,0.6803312602618294,1.0,0.6803312602618294,0.14413424973889444,0.03062391155561184,0.1441342497388945,0.21434847514208105,0.1441342497388944,0.03062391155561185
292,0.006323449865206648,0.003993610828007491,0.006323449865206648,0.02297833104048152,0.0011572902670183864,0.02236388103724656,720,4,0.005161665389118674,1.2687613997065004,0.03614854918667396,0.030623914456996523,0.14413426217274408,0.21434846553497475,0.14413426217274408,0.030623914456996533,0.14413426217274408,0.6803312761663218,1.0,0.6803312761663217,0.14413426217274403,0.21434846553497483,1.0,1.0,1.0,0.21434846553497464,0.1441342621727441,0.6803312761663218,1.0,0.6803312761663218,0.144134262172744,0.03062391445699651,0.14413426217274405,0.21434846553497477,0.14413426217274397,0.030623914456996512
293,0.006323449865206635,0.003993610839429242,0.006323449865206635,0.022978331033701085,0.0011572902660782964,0.022182975618786776,720,4,0.005161665424827071,1.2687614093331077,0.03614854916906042,0.03062391359218788,0.14413427153915667,0.21434845764878258,0.14413427153915667,0.030623913592187888,0.14413427153915667,0.6803312942567864,1.0,0.6803312942567863,0.14413427153915662,0.2143484576487827,1.0,1.0,1.0,0.21434845764878246,0.1441342715391567,0.6803312942567864,1.0,0.6803312942567865,0.1441342715391566,0.03062391359218787,0.14413427153915662,0.21434845764878258,0.14413427153915656,0.030623913592187857
294,0.0063234498652066234,0.003993610841658458,0.0063234498652066234,0.02297833102647054,0.0011572902650193984,0.022002384724807818,720,4,0.0051616654642115435,1.2687614189132843,0.03614854914860266,0.030623909429688487,0.14413427633239606,0.2143484522963293,0.14413427633239606,0.030623909429688484,0.14413427633239606,0.6803313135481284,1.0,0.6803313135481283,0.144134276332396,0.21434845229632943,1.0,1.0,1.0,0.2143484522963292,0.1441342763323961,0.6803313135481284,1.0,0.6803313135481285,0.14413427633239598,0.030623909429688484,0.14413427633239598,0.2143484522963293,0.14413427633239595,0.030623909429688453
295,0.006323449865206614,0.00399361083801515,0.006323449865206614,0.022978331019128988,0.0011572902638883682,0.021822115484728982,720,4,0.005161665505050708,1.2687614280393653,0.03614854912615918,0.0306239051446855,0.14413427608192994,0.2143484498879348,0.14413427608192994,0.030623905144685475,0.14413427608192994,0.6803313331355814,1.0,0.6803313331355813,0.14413427608192989,0.21434844988793494,1.0,1.0,1.0,0.21434844988793472,0.14413427608192997,0.6803313331355813,1.0,0.6803313331355815,0.14413427608192986,0.030623905144685493,0.14413427608192986,0.21434844988793478,0.14413427608192983,0.03062390514468545
296,0.006323449865206606,0.003993610833096977,0.006323449865206606,0.022978331011974884,0.0011572902627322906,0.021642175015271194,960,4,0.005161665545163935,1.268761436496907,0.03614854910246203,0.030623903941675135,0.14413427129544032,0.21434845042793962,0.14413427129544032,0.030623903941675107,0.14413427129544032,0.6803313522228865,1.0,0.6803313522228865,0.14413427129544026,0.21434845042793976,1.0,1.0,1.0,0.21434845042793954,0.14413427129544032,0.6803313522228864,1.0,0.6803313522228868,0.14413427129544024,0.030623903941675128,0.14413427129544024,0.2143484504279396,0.1441342712954402,0.030623903941675093
297,0.006323449865206601,0.003993610829461554,0.006323449865206601,0.022978331005259534,0.0011572902615970939,0.021462570420176068,720,4,0.0051616655828285885,1.2687614441770585,0.03614854907817649,0.030623906636944812,0.14413426322683281,0.2143484535581983,0.14413426322683281,0.0306239066369448,0.14413426322683281,0.6803313701395314,1.0,0.6803313701395314,0.14413426322683276,0.21434845355819843,1.0,1.0,1.0,0.2143484535581982,0.1441342632268328,0.6803313701395313,1.0,0.6803313701395316,0.14413426322683273,0.030623906636944802,0.14413426322683273,0.2143484535581983,0.1441342632268327,0.030623906636944784
298,0.006323449865206598,0.003993610826712722,0.006323449865206598,0.022978330999184178,0.0011572902605259568,0.021283308789925487,720,4,0.005161665616912758,1.2687614510179581,0.0361485490539748,0.030623911272502195,0.14413425355325774,0.21434845863876434,0.14413425355325774,0.03062391127250219,0.14413425355325774,0.6803313863486031,1.0,0.6803313863486031,0.14413425355325768,0.21434845863876445,1.0,1.0,1.0,0.21434845863876423,0.1441342535532577,0.680331386348603,1.0,0.6803313863486034,0.14413425355325765,0.030623911272502184,0.14413425355325765,0.21434845863876434,0.14413425355325762,0.030623911272502177
299,0.006323449865206601,0.003993610823136551,0.006323449865206601,0.022978330993899863,0.0011572902595576022,0.02110439720146168,720,4,0.0051616656467076295,1.268761456990066,0.03614854903059144,0.030623914794498417,0.14413424403577368,0.21434846485305417,0.1441342440357737,0.030623914794498417,0.14413424403577368,0.6803314004471435,1.0,0.6803314004471435,0.14413424403577363,0.21434846485305425,1.0,1.0,1.0,0.21434846485305403,0.14413424403577366,0.6803314004471434,1.0,0.6803314004471437,0.1441342440357736,0.030623914794498407,0.14413424403577363,0.2143484648530542,0.1441342440357736,0.030623914794498403
