case_id,display_name,step,target/error_rms_m,target/error_rms_mm,target/error_rms_fraction_of_target,bumpiness/contraction_target_relative_dihedral_rms_deg,bumpiness/residual_normal_laplacian_rms_m,area/deformed_to_target_ratio_rms_error,area/deformed_to_target_log_ratio_rms,area/deformed_to_target_ratio_mean,activation/rms,activation/max_abs,activation/I_plus_Ainv_min_eigenvalue,activation/I_plus_Ainv_min_determinant,activation/I_plus_Ainv_max_condition_number,quality/I_plus_Ainv_non_spd_active_tets,quality/I_plus_Ainv_nonpositive_det_active_tets,quality/inverted_tets,quality/detF_min,quality/detF_q001,quality/skin_folded_triangles,quality/skin_signed_ratio_q001,fixed/displacement_exact_zero,fixed/displacement_max_abs_m
H0P1,homogeneous E + c020 prestrain,33,0.0030094131928941805,3.0094131928941805,0.5667296388262235,5.36652377063288,0.0001843893475330061,0.07328842807185552,0.08161919908623129,0.9937410471992071,0.04986413923372575,1.6619838292333122,-0.06554960457925607,-0.021318687999914685,727.3924503068536,1,1,27,-1.020164761699925,0.43262994009236433,12,0.15351181926209953,True,0.0
H0P1,homogeneous E + c020 prestrain,34,0.002982048160644773,2.982048160644773,0.5615762837203864,5.417468725487253,0.00018384738967636987,0.0732924811007843,0.08158088828254074,0.9938309526029948,0.05062605428146998,1.6811831699687259,-0.08268211778695095,-0.025865518214520124,72.64531572269026,1,1,25,-1.0058319270477394,0.42662446844456847,8,0.1889475999965562,True,0.0
H0P1,homogeneous E + c020 prestrain,35,0.0029560240101224196,2.9560240101224196,0.5566754421007919,5.470792148278829,0.00018290208454023913,0.07330562916107612,0.08156089825393678,0.993903857359362,0.05136768137686173,1.6996360075530774,-0.09545400095549907,-0.028649363012176896,19.6753090178214,1,1,31,-1.0010348385732764,0.4208999616839458,14,0.16908582560551058,True,0.0
H0P1,homogeneous E + c020 prestrain,36,0.0029330172879889344,2.9330172879889345,0.5523428395335964,5.45198486599109,0.0001826231378939511,0.07300806049688519,0.08128525323569441,0.9937402578342939,0.0520903729222557,1.7173414955681272,-0.1045951871027958,-0.030036432649705527,60.272467433285584,1,1,31,-0.9862371086570094,0.41418077558927335,12,0.1989717308388631,True,0.0
H0P1,homogeneous E + c020 prestrain,37,0.002912791565548251,2.912791565548251,0.5485339520066616,5.485852139238717,0.00018415844643577755,0.07304016812576465,0.08131363339923292,0.9938473037155107,0.05279552848392856,1.7342571625120928,-0.11081881153427205,-0.03036764976177309,31.8006480193314,2,2,30,-0.9602921924500306,0.409721379964307,12,0.2733716087161881,True,0.0
H0P1,homogeneous E + c020 prestrain,38,0.0028855760769178397,2.8855760769178396,0.5434087588034116,5.512098578521778,0.00018339408645092351,0.07302090679207028,0.08125979080924277,0.9939185542797757,0.053484072414409986,1.7503604842254066,-0.1146520854334269,-0.039739856512399654,28.553821831703814,2,2,32,-0.9400476203346266,0.4047254888866781,13,0.28324138396239923,True,0.0
H0P1,homogeneous E + c020 prestrain,39,0.002873750193209078,2.873750193209078,0.5411817203831333,5.507463355020168,0.00018239031246592837,0.07280470676458008,0.08112056255341477,0.9936497432766594,0.054156398739864144,1.7656374020275383,-0.11653976443041227,-0.040166062502058335,44.07311146258849,2,2,31,-0.9185753512346045,0.4015462732369224,15,0.2691446044391173,True,0.0
H0P1,homogeneous E + c020 prestrain,40,0.002849028620697618,2.849028620697618,0.5365261789328208,5.579129031180237,0.0001814870521114308,0.07278884758512451,0.08108673838160692,0.9937041703910601,0.054813570076668115,1.7800048914329427,-0.11712347937091432,-0.029791973349679857,84.07685836670078,2,2,31,-0.9162114479729658,0.3976539680835182,11,0.26087437874143543,True,0.0
H1P1,expansion E=0 + c020 prestrain,0,0.004946567496002456,4.946567496002457,0.9315325715519261,3.4615524190233002,0.00024437364765509545,0.07436101476892658,0.0798599947380273,1.0009829877688465,0.0,0.0,1.0,1.0,1.0,0,0,0,0.4501994683727956,0.89559187250537,0,0.5415548977615401,True,0.0
H1P1,expansion E=0 + c020 prestrain,1,0.0046667233735210485,4.666723373521048,0.8788326103648064,3.498964813072434,0.00022866022311891505,0.0745725710876681,0.0808027189075765,1.0003679735978703,0.0039243154227060996,0.10407162611403602,0.8825822076051376,0.7298655099824972,1.135400609000011,0,0,0,0.3421187845728925,0.8926058477616478,0,0.5399567768390875,True,0.0
H1P1,expansion E=0 + c020 prestrain,2,0.004410811027635717,4.410811027635717,0.830639457062622,3.517925814362775,0.00021602012131150192,0.0759723387677511,0.08296826758334065,0.9998941365636143,0.007625834268178634,0.20501283009302632,0.7793506742900487,0.5476616919180963,1.265662677564458,0,0,0,0.15132349743633017,0.8724192954713276,0,0.5372110555808685,True,0.0
H1P1,expansion E=0 + c020 prestrain,3,0.004176527954911157,4.1765279549111565,0.7865195065347929,3.5830880271603354,0.0002053295418013649,0.07806478855847365,0.08577726858743359,0.9994322830292475,0.011103527416498532,0.3060970175609448,0.6860423586723873,0.4334831479528628,1.3908608147334116,0,0,1,-0.16566824740901517,0.8403193402197563,0,0.5323247622077214,True,0.0
H1P1,expansion E=0 + c020 prestrain,4,0.0039599407456014455,3.9599407456014455,0.7457320230492079,3.671032524836177,0.0001960254914845917,0.08020377170288434,0.08841035253703143,0.9989640741890149,0.014371336475547792,0.3975465081168546,0.6063987284564974,0.3598235801112861,1.539978181769187,0,0,1,-0.20592950432915538,0.8033849827791842,0,0.5244177820336055,True,0.0
H1P1,expansion E=0 + c020 prestrain,5,0.0037629809687819414,3.7629809687819415,0.7086407577341708,3.823099220093974,0.0001864929229386431,0.08202643972790709,0.09036151889267288,0.9986753320599215,0.017445954444585226,0.48172096091835,0.5366089972521153,0.3078840330539561,1.7205558100259288,0,0,1,-0.166319469424448,0.7701230516438922,0,0.5104144120244458,True,0.0
H1P1,expansion E=0 + c020 prestrain,6,0.0035780022673784486,3.578002267378449,0.6738057563842477,3.98746487144466,0.0001769396080307696,0.08413843627377086,0.0926179604827894,0.9983770827231572,0.020344802926686594,0.5729853981603875,0.4692435641865239,0.25848247178510475,2.0153967651129063,0,0,1,-0.14972020391598478,0.7392793163508222,0,0.4957027217111657,True,0.0
H1P1,expansion E=0 + c020 prestrain,7,0.0034190799353848982,3.4190799353848984,0.6438776640821372,4.108054728761704,0.00017397458513575113,0.08628357511176828,0.09505359237865774,0.9982306582761218,0.023087572800800638,0.6552011891919728,0.39141459834761905,0.22025193852445968,2.47639507939376,0,0,1,-0.1569859418344047,0.7066244920123919,0,0.48490130273298904,True,0.0
H1P1,expansion E=0 + c020 prestrain,8,0.003257342566879222,3.257342566879222,0.6134194469604882,4.253696792701193,0.00016690894831777463,0.08838692155647868,0.0968806277317695,0.9981360517086902,0.025684676566585025,0.7285272232655943,0.3128791534394841,0.17638810720653217,3.2793765083727258,0,0,1,-0.17171266072854405,0.6785130346509595,0,0.47662501045775646,True,0.0
H1P1,expansion E=0 + c020 prestrain,9,0.0031051048809367407,3.1051048809367403,0.5847502004197869,4.445421032015374,0.00015909857674892172,0.09059121859588215,0.09888604259292208,0.9982110475581719,0.028148937866274183,0.793560275955162,0.19332683682377608,0.1440210022679551,5.237369258018327,0,0,1,-0.13234645056107072,0.6540123967009076,1,0.41196353285552484,True,0.0
H1P1,expansion E=0 + c020 prestrain,10,0.002960613075084951,2.960613075084951,0.5575396501579993,4.613772355140722,0.00015321403617936984,0.09272336396512638,0.10068069722268912,0.9982735667894997,0.03049081702778488,0.8683143063579873,0.08875388054775234,0.07063689869467259,11.300471011140981,0,0,3,-0.13134575752215988,0.6318189792676014,1,0.39154626779348845,True,0.0
H1P1,expansion E=0 + c020 prestrain,11,0.0028300542540415957,2.830054254041596,0.5329529454574993,4.786367241430407,0.0001476303227609757,0.0947210662383971,0.10215207513190772,0.9983443344966771,0.0327146903807754,0.9479224426703395,0.029136177080435737,0.022621941463710833,34.08106637014351,0,0,2,-0.11020282407249085,0.6101264204856262,1,0.36140074376565995,True,0.0
H1P1,expansion E=0 + c020 prestrain,12,0.002708134919531868,2.708134919531868,0.5099932200945019,4.93827293954525,0.00014407833941972015,0.09684099230913905,0.10349492319955951,0.9985249747151199,0.03482533921074479,1.0210500642739768,0.007551104187711999,0.005685737922369378,130.00062131490714,0,0,2,-0.12135630399668358,0.592529514495798,2,0.3215589197852984,True,0.0
H1P1,expansion E=0 + c020 prestrain,13,0.002595406982369701,2.5954069823697012,0.48876440935346166,5.10652450139075,0.00014149200285851186,0.09907539096080248,0.10490151554313243,0.9987709583130123,0.03682402084898953,1.0878156860990726,0.0076940116475709185,0.008834593055049416,167.51103199855888,0,0,3,-0.22201177794958327,0.574201775649583,2,0.2827720955651471,True,0.0
H1P1,expansion E=0 + c020 prestrain,14,0.002492001401634939,2.4920014016349388,0.46929117531541037,5.272626146694964,0.00014035046829050264,0.10080324036221548,0.1061432796272222,0.9990503880968373,0.0387146462257191,1.148525010202905,0.006634635557100573,0.007477298050624613,193.64541501938206,0,0,3,-0.29281239463950043,0.5556997691678226,3,0.28570541410319666,True,0.0
H1P1,expansion E=0 + c020 prestrain,15,0.0023982318590127357,2.3982318590127356,0.4516325901970025,5.443969488438547,0.0001396539007675828,0.10247956206357277,0.10746810639510172,0.9993651163907638,0.04050054400173467,1.2035508394956282,-0.006838291740327491,-0.00869402033867421,209.23624183664364,1,1,5,-0.33061552948023143,0.5415569312426799,5,0.2239866048664953,True,0.0
H1P1,expansion E=0 + c020 prestrain,16,0.002311642789945636,2.311642789945636,0.435326224572446,5.569208282792922,0.00013978904754074337,0.10404398163671075,0.1082982454944849,0.999841831356803,0.04218481133534378,1.253528848386295,-0.026102777095649607,-0.019503421597748614,203.72749807567652,2,2,7,-1.0231220769424805,0.527232814552397,13,0.18882779924003637,True,0.0
H1P1,expansion E=0 + c020 prestrain,17,0.002229774764876372,2.2297747648763724,0.41990892116310613,5.772434049223511,0.00013974508006287447,0.10609852201491053,0.10954746413950209,1.0002835020579592,0.0437714294917486,1.2992653583664375,-0.06836067096664343,-0.04066197738740504,138.1489541109676,3,3,13,-0.9771272102778862,0.5160792611388478,21,0.12172209112355976,True,0.0
H1P1,expansion E=0 + c020 prestrain,18,0.002160355826242257,2.160355826242257,0.40683601707911204,5.897656500217355,0.00014035373173406,0.10799115387247234,0.11055933939150339,1.000687424512505,0.0452639430725232,1.3411612210453976,-0.11340394511171521,-0.06807242570517096,318.87760042114405,3,3,13,-0.8627199683556316,0.5056052597075888,23,0.09077201381727373,True,0.0
H1P1,expansion E=0 + c020 prestrain,19,0.00209676175837436,2.09676175837436,0.39486004674730035,5.952801526960598,0.0001416257539832278,0.10868155778174915,0.11057974064472534,1.0010453452705945,0.04666653776969701,1.379654214454724,-0.16200048106386966,-0.0986590843785542,472.2975273730017,7,7,12,-0.7381954804677159,0.4909424560679879,27,0.04711793578192735,True,0.0
H1P1,expansion E=0 + c020 prestrain,20,0.0020374599131639235,2.0374599131639233,0.3836923834310117,6.087389348708369,0.00014283447405963844,0.11051847391370208,0.11132811175318552,1.0017491456684902,0.047982640919825646,1.4149303972854856,-0.21720226356948755,-0.1352936131989585,145.39600999452523,5,5,16,-0.6309398458805938,0.4825101973567489,31,-0.024034297943276852,True,0.0
H1P1,expansion E=0 + c020 prestrain,21,0.001999294072515468,1.999294072515468,0.37650503104707506,6.221177466921351,0.0001446497372046168,0.11274383169193572,0.11280176279462636,1.002295930654176,0.049218805677257914,1.4484149599088496,-0.27557577850735354,-0.17648590246018486,12497.130202192058,11,11,14,-4.4448917989606045,0.4727516763777103,35,-0.05152493839255765,True,0.0
H1P1,expansion E=0 + c020 prestrain,22,0.0019436051250387397,1.9436051250387398,0.3660177449659814,6.391187800552181,0.000144901583100126,0.11209204217721125,0.11181750628249085,1.0020899347073198,0.05037661379822504,1.480390819978092,-0.32804194690648364,-0.21524432973456437,1431.5946452285639,16,16,19,-3.5100095729685874,0.46438427243027175,37,-0.06787907848362362,True,0.0
H1P1,expansion E=0 + c020 prestrain,23,0.0018980473832074132,1.8980473832074132,0.35743835725186834,6.4842462296572,0.00014554391148199533,0.11230363636046861,0.11136699127625128,1.0026602354028622,0.05146586228894221,1.510138529803086,-0.3735240448140873,-0.44425178504678486,897.1988343723456,21,21,28,-4.5810932080281015,0.4563946439297499,42,-0.07796098029112038,True,0.0
H1P1,expansion E=0 + c020 prestrain,24,0.0018644155774159784,1.8644155774159785,0.35110484971150857,6.622050902824664,0.00014762866162403945,0.11305435646210052,0.11162539019626255,1.0032939120763764,0.05249243362803104,1.5375040507642235,-0.4140372832149075,-0.6771163771894599,516.3113757057124,23,23,32,-4.936175365804742,0.4480639731333227,28,0.03535592091576158,True,0.0
H1P1,expansion E=0 + c020 prestrain,25,0.0018180987813059093,1.8180987813059093,0.34238251766583716,6.774315179838325,0.00014899836639790484,0.11469835911690278,0.11243869786165057,1.0036370540391395,0.05345710861096428,1.5627852159838405,-0.4490178343625224,-0.8956149633691167,3787.9427902788575,25,25,29,-4.148965582872607,0.44129541241553466,24,0.05429336102165235,True,0.0
H1P1,expansion E=0 + c020 prestrain,26,0.0017766108008916224,1.7766108008916224,0.33456954329218325,6.896345190972242,0.00015057343029047007,0.11666865888901864,0.11372397737360011,1.0037118549068687,0.05436835385786924,1.5863022648391643,-0.47948223135773677,-1.1010638760985156,583.9012713289438,25,25,33,-3.7061909195554477,0.4355693430388997,25,0.057322344709736836,True,0.0
H1P1,expansion E=0 + c020 prestrain,27,0.001742932860413631,1.742932860413631,0.32822734771446405,6.974833854452516,0.00015076385074549493,0.11811379401261177,0.11512251150112078,1.0040235606820125,0.05522721368441783,1.6082267388939688,-0.5045015204009388,-1.287103858872668,1040.1306977283741,25,25,37,-3.898776781528982,0.42965434903422184,27,0.023003261742970144,True,0.0
H1P1,expansion E=0 + c020 prestrain,28,0.001706678950599547,1.706678950599547,0.32140004820521495,7.086458173429616,0.0001515952148343446,0.11717331077710615,0.11484969481103892,1.0038899823896754,0.0560370826869524,1.6286928307063873,-0.5274250032818925,-1.4519539819864804,7636.6210462403715,27,27,41,-4.273693217929576,0.4236692875812287,25,0.08094055922883817,True,0.0
H1P1,expansion E=0 + c020 prestrain,29,0.0016731466838187127,1.6731466838187128,0.31508528575032896,7.161685641584078,0.00015186652328612823,0.1178634533918591,0.11486513469878583,1.0042011791072725,0.056800568867443425,1.6478168526730457,-0.665201970237155,-1.5980793515297507,1572.9985416864233,29,29,44,-3.9577627488819265,0.4194100030340207,24,0.08946053907620874,True,0.0
H1P1,expansion E=0 + c020 prestrain,30,0.0016507798631724183,1.6507798631724182,0.31087318878189146,7.212597264367134,0.00015222163456171073,0.11814166172342287,0.11475737706722516,1.0043435795007825,0.05751995627203685,1.6656631421150419,-0.8260869549525562,-1.7271368077910079,1007.6274119608536,32,32,44,-3.496331832084634,0.4139441310678245,23,0.09457980589640169,True,0.0
H1P1,expansion E=0 + c020 prestrain,31,0.001619951691416841,1.619951691416841,0.3050676587583094,7.24919389149671,0.00015339490848613184,0.11956935081723813,0.1153787729769451,1.0047948885939832,0.05819854916148755,1.6822364807568913,-0.9743731389062606,-1.8411777205101247,234379.56868895597,39,39,43,-3.654827211778486,0.4103733648649986,14,0.14374615703026297,True,0.0
H1P1,expansion E=0 + c020 prestrain,32,0.0015907927664827067,1.5907927664827066,0.2995764796023523,7.302744939794822,0.00015393074724645662,0.11914352511049527,0.11479766982673732,1.0047294179282245,0.05883915317017,1.6976315092869243,-1.1104043334469844,-1.9396250469634675,473.307522397343,43,43,47,-3.050973614242484,0.4032764239410115,8,0.1814154939486753,True,0.0
H1P1,expansion E=0 + c020 prestrain,33,0.0015655089350262198,1.5655089350262197,0.294815054118038,7.335100115874014,0.00015476577902567528,0.12001269749901375,0.11519882407709908,1.0052228843784476,0.05944432313247233,1.7119729980140486,-1.233586030625256,-2.1586437251885067,220.1395852316029,45,45,44,-3.174724054161674,0.4017134199730272,9,0.20539051575352335,True,0.0
H1P1,expansion E=0 + c020 prestrain,34,0.0015374113402872797,1.5374113402872798,0.28952374358750527,7.386285031077716,0.0001561259060077662,0.11951446301739435,0.11438103092794218,1.0052664548041532,0.060015187826535546,1.7253449124887585,-1.3451356561205112,-2.4209395294873213,774.4722145961613,49,49,45,-2.8017522301578843,0.39731544376647776,7,0.2255471705290774,True,0.0
H1P1,expansion E=0 + c020 prestrain,35,0.0015168538613722746,1.5168538613722748,0.2856523800179603,7.422563963707285,0.0001574167278343592,0.12013842608861126,0.11433397853039029,1.0056263355778963,0.06055543925134319,1.7378357218723102,-1.445876588615143,-2.6694594674883008,478.88796358824885,53,53,46,-2.4613174422226085,0.3947149465342409,9,0.21224758033044333,True,0.0
H1P1,expansion E=0 + c020 prestrain,36,0.0014934811563998137,1.4934811563998138,0.28125085593389265,7.530643897861297,0.0001580969285866088,0.12175653331477902,0.11497668792940569,1.0060321451920438,0.06106711203085852,1.7495277580148052,-1.5367138277124734,-2.9055296933030292,77619.38282353299,55,55,44,-2.3720092687020937,0.3927533951011402,11,0.19034230428628357,True,0.0
H1P1,expansion E=0 + c020 prestrain,37,0.0014692325737248038,1.4692325737248038,0.2766843874496364,7.592861180931816,0.00015948500537031908,0.12199191742449217,0.11511729484440669,1.006228159445806,0.06154948436270788,1.7604924890555647,-1.620000744517485,-3.1320159099789793,37413.52420691783,58,58,42,-2.385882573390405,0.3900169126176116,14,0.15061539578567698,True,0.0
H1P1,expansion E=0 + c020 prestrain,38,0.0014463381960559416,1.4463381960559416,0.2723729414780225,7.6398156053009245,0.00016074754948408994,0.12200855345101742,0.11533104164690866,1.0064410272802788,0.06200724455822371,1.770782772382897,-1.6952925642180408,-3.341859769232535,746.9287541864921,57,57,45,-2.407495770533608,0.38706437837006813,15,0.15215295521510272,True,0.0
H1P1,expansion E=0 + c020 prestrain,39,0.001427177174602382,1.427177174602382,0.2687645573606278,7.674383983073382,0.00016035507350410527,0.12225626175414912,0.11592164917689425,1.006440774047122,0.06244213486869322,1.780444396800394,-1.763520697162404,-3.5380115371335044,1643.1930672815442,57,57,49,-2.7033390509211492,0.3838756505493087,15,0.15297710403763165,True,0.0
H1P1,expansion E=0 + c020 prestrain,40,0.0014142079515504593,1.4142079515504593,0.266322206435395,7.691627560127109,0.00016107771321355487,0.1215800919608222,0.11460411627623639,1.0069117973163875,0.06285493197433878,1.7895318255563955,-1.8254976472096176,-3.72196974146233,33867.95738848927,54,54,50,-2.3974288820310123,0.3797365680947367,16,0.1500677355575777,True,0.0
H1P0,"expansion E=0, no prestrain",0,0.005310139062299789,5.310139062299788,1.0,3.013746997614455,0.00024283826596097218,0.13466345539047533,0.12134309545478644,1.0191268671117752,0.0,0.0,1.0,1.0,1.0,0,0,0,1.0,1.0,0,0.9999999999999996,True,0.0
H1P0,"expansion E=0, no prestrain",1,0.00503368313593068,5.03368313593068,0.9479381004667365,2.993963520626905,0.0002280429489296083,0.13493039423003111,0.12218781136461304,1.0186311219904094,0.004011179078103463,0.0975166324930387,0.8839153924373939,0.7531449492214578,1.1353186353825881,0,0,0,0.6427156354853952,0.9507871135605455,0,0.896871230797326,True,0.0
H1P0,"expansion E=0, no prestrain",2,0.004781268396005639,4.781268396005638,0.9004036127699641,3.1227740366472054,0.00021637312742751218,0.13571390700220634,0.12377717895470977,1.0182367522206541,0.007802058643920588,0.19950463137602972,0.7831926295819804,0.5835861111528607,1.2655277672263547,0,0,0,0.1419800385691924,0.9034047422550213,0,0.8125891335129399,True,0.0
H1P0,"expansion E=0, no prestrain",3,0.004544072728017661,4.544072728017661,0.8557351652575461,3.508404834861459,0.0002068550551101874,0.13675965589420264,0.12569726398022235,1.0179505816811112,0.011384852094939333,0.2963284954737063,0.6960519113634013,0.4745265052052478,1.3920673187644659,0,0,1,-0.23277949074150134,0.8563435503922402,0,0.7351878462872781,True,0.0
H1P0,"expansion E=0, no prestrain",4,0.004318916710965612,4.318916710965612,0.8133340125927164,4.122429326159946,0.0001991849854614619,0.13783293126204713,0.1275282914812439,1.0178241878802265,0.014783819341256447,0.3913114663460756,0.619580846272325,0.38802488097282933,1.5545817368023236,0,0,1,-0.29435755870864805,0.8099669688422714,0,0.6637151928885824,True,0.0
H1P0,"expansion E=0, no prestrain",5,0.004107640031558968,4.107640031558968,0.7735466027098684,4.777829073774656,0.0001927188307568588,0.13909371097265916,0.12957562334332232,1.0178168606159481,0.01800746644915875,0.5014691714416305,0.5354954401248924,0.30832273878956584,1.7710949724748488,0,0,1,-0.2615213296231867,0.7701703570479229,0,0.6165193007386015,True,0.0
H1P0,"expansion E=0, no prestrain",6,0.003908812600391057,3.908812600391057,0.7361036226230532,5.4208548393114375,0.00018594112851762847,0.14031067202216832,0.13133856648166953,1.0181536074299316,0.021069460542942172,0.6157310025175625,0.464636593935637,0.25068570870319584,2.151374750326132,0,0,1,-0.28551210739429633,0.7344994293800203,0,0.5784129237009127,True,0.0
H1P0,"expansion E=0, no prestrain",7,0.003726780646335788,3.7267806463357878,0.7018235497436751,5.986816794847095,0.00018029275985836883,0.1416703046458741,0.13301786509049474,1.0186109584961724,0.02398729197532388,0.7281873186495067,0.35522079835722437,0.21683105750644122,2.811674487389235,0,0,1,-0.34385258673944347,0.6984792117766714,0,0.5326636370973482,True,0.0
H1P0,"expansion E=0, no prestrain",8,0.003554726318741773,3.5547263187417726,0.6694224533551562,6.585619017399047,0.00017682629107491077,0.14270337901009666,0.1342763093423506,1.019395951172259,0.026769392116088277,0.8348346861795644,0.23675727686211642,0.18007221854889013,4.1513341872504395,0,0,1,-0.31043381212277665,0.6691092463717024,0,0.485177571608657,True,0.0
H1P0,"expansion E=0, no prestrain",9,0.00338628442893595,3.38628442893595,0.6377016475853593,7.189900196154793,0.00017351535067899223,0.14402667120730153,0.13554182806575174,1.0202089064506488,0.029418486365005374,0.9345103145819175,0.13353607363688816,0.09798144638228679,7.265235211752139,0,0,1,-0.30629025651736214,0.6416522983519544,0,0.4524992512766965,True,0.0
H1P0,"expansion E=0, no prestrain",10,0.0032353213908599735,3.2353213908599736,0.6092724414374895,7.755769350475845,0.00017087157226544948,0.14561995029038105,0.13731088551996387,1.020963246049916,0.03193788741431121,1.0262408365136002,0.07540741725836092,0.05354657359389376,12.710637102079035,0,0,2,-0.26207281661643406,0.6193855943848812,1,0.3976280280198614,True,0.0
H1P0,"expansion E=0, no prestrain",11,0.0030902833125662083,3.0902833125662084,0.5819590177037333,8.329857967920205,0.00016881388955228732,0.14696210336370127,0.13852091768572355,1.021803869246023,0.03433656109849835,1.1102951860088883,0.04714361482955907,0.03242638452814895,20.115375812681698,0,0,2,-0.24223594727887068,0.598306944068546,1,0.374474704412777,True,0.0
H1P0,"expansion E=0, no prestrain",12,0.0029550868515301632,2.9550868515301634,0.5564989573456355,8.923695678317952,0.00016674889850782759,0.14829463146191024,0.13964688967414407,1.0226171491841811,0.036617002102083955,1.1871656698905504,0.032167095031942455,0.021509317172935725,32.528676611857286,0,0,2,-0.14748815816581912,0.5769700176792242,2,0.35486857562705076,True,0.0
H1P0,"expansion E=0, no prestrain",13,0.0028309153648701487,2.830915364870149,0.533115108974961,9.404478459705532,0.00016564482131618542,0.14929788574753455,0.14011356874101413,1.02370708040053,0.038780027337751065,1.2574741919801349,0.02676791724414251,0.023949524058393627,49.88445125500788,0,0,2,-0.14107147970540615,0.5589998654196209,1,0.307339054620048,True,0.0
H1P0,"expansion E=0, no prestrain",14,0.002711933813887892,2.711933813887892,0.51070862402488,9.890388520550617,0.0001640810209037049,0.1505221102353667,0.1413256550266807,1.0244756386127523,0.04083179498027049,1.3223754870697837,-0.01194654341037789,-0.014494334179592528,116.40922582210139,1,1,1,-0.1170511462162469,0.5396509632512473,2,0.29783474983165553,True,0.0
H1P0,"expansion E=0, no prestrain",15,0.0026057472107694447,2.605747210769445,0.490711670673444,10.321671385752403,0.0001633191778860287,0.15181626917945815,0.1422665505373431,1.0254336009486265,0.04277278226432386,1.382447969008805,-0.017994714657447376,-0.0212472080905061,77.24429479471883,1,1,2,-0.008973896526835699,0.5237465819791108,2,0.2557079979352993,True,0.0
H1P0,"expansion E=0, no prestrain",16,0.002508964095046163,2.508964095046163,0.47248557252652174,10.683544262017902,0.00016405803848877602,0.1535653263144876,0.14379246849385782,1.026588599874829,0.04460623739383939,1.4379239889768032,-0.033688651816855354,-0.03897626426038793,42.34029080609822,1,1,6,-0.07839595771476066,0.5090953703709032,3,0.22096055152606997,True,0.0
H1P0,"expansion E=0, no prestrain",17,0.002413775974629034,2.413775974629034,0.4545598422772082,11.047280348321188,0.00016585311445439815,0.15442228933739477,0.14393195748070264,1.027589636895944,0.04633087482074912,1.4896498578592705,-0.11623005671218689,-0.13403583130818128,324.6311243986984,4,4,7,-0.830446499249384,0.49514185465921956,8,0.1989455949083633,True,0.0
H1P0,"expansion E=0, no prestrain",18,0.0023346158711967137,2.3346158711967138,0.4396524919228021,11.44503814242962,0.00016756376493688724,0.15595701790745067,0.14520967130004542,1.0283250869413998,0.04795927233005164,1.537946895331109,-0.2381044048249872,-0.27745343299873126,942.7230372629674,6,6,5,-1.7353061100855116,0.48411466353515714,8,0.2162604631039334,True,0.0
H1P0,"expansion E=0, no prestrain",19,0.002258253820200444,2.2582538202004443,0.4252720679639618,11.786229302818075,0.00016993691434620835,0.15728640649034278,0.1457612102297511,1.029476637698795,0.049495299776012566,1.5843160032660781,-0.3454486036402141,-0.40629153640532395,3591.9128469038897,6,6,10,-1.9056155640547179,0.47249181174001126,11,0.17029430418316727,True,0.0
H1P0,"expansion E=0, no prestrain",20,0.0021809433347790698,2.18094333477907,0.4107130357965647,12.051131402456862,0.0001716132506758641,0.15819901020028587,0.14604324417553416,1.0305772302323137,0.05093515376307186,1.6278503866812988,-0.4464358227088926,-0.5315418456116445,284.19847295758615,6,6,11,-1.5437610644231525,0.4619876335078438,8,0.19615000991803405,True,0.0
H1P0,"expansion E=0, no prestrain",21,0.0021120609279280667,2.112060927928067,0.3977411708335461,12.337053608630981,0.00017351572688145534,0.159295704981801,0.14742973466581918,1.0308776909860964,0.05229228859189946,1.6686527667001367,-0.5264707442233268,-0.626526367419015,535.034190224843,8,8,16,-1.7444409744281106,0.4516011102722026,12,0.18143592159606414,True,0.0
H1P0,"expansion E=0, no prestrain",22,0.002050683641954178,2.0506836419541776,0.3861826626186395,12.613438961865258,0.00017572669577185936,0.16006466881544193,0.1479283247217741,1.0313043519777725,0.053573530575837795,1.706831386786861,-0.6013231424268388,-0.7175671333897303,5332.596917589512,15,15,18,-1.7036228763558208,0.44305779872115036,10,0.19585027645700642,True,0.0
H1P0,"expansion E=0, no prestrain",23,0.0019966994583061636,1.9966994583061635,0.37601641593194085,12.902635249688666,0.00017726228862793205,0.16162706920087744,0.1490387249499733,1.032694000492174,0.054781929636437486,1.7424568557588207,-0.6822334591439978,-0.8267139591230621,141.9671379195665,12,12,21,-1.4369594652344928,0.434102445875039,13,0.15602926475234413,True,0.0
H1P0,"expansion E=0, no prestrain",24,0.0019427295297724824,1.9427295297724823,0.3658528537539087,13.14117843812592,0.00017993945848404158,0.1620410574154342,0.14847115275181427,1.0332183551892355,0.0559152824875847,1.7755711310787619,-0.7539526680548877,-0.9287717746662724,383.77922166100973,19,19,22,-1.6788358489890272,0.4251204262849226,13,0.1674959874362199,True,0.0
H1P0,"expansion E=0, no prestrain",25,0.0018999891261992962,1.899989126199296,0.35780402432180797,13.37174764538667,0.00018223770030162208,0.16328121040789154,0.14922331651310594,1.0340873572283602,0.0569832677807493,1.8063058156465865,-0.8177270120436321,-1.0217713722959183,658.2061100440953,21,21,24,-2.669756925319398,0.4183255427211146,13,0.16841254449310944,True,0.0
