step,objective,mae,rmse,linf,grad_norm,learning_rate,worst_point_index,worst_point_ties,bump_highpass_rms,bump_laplacian_rms,bump_peak_to_valley,control_0,control_1,control_2,control_3,control_4,control_5,control_6,control_7,control_8,control_9,control_10,control_11,control_12,control_13,control_14,control_15,control_16,control_17,control_18,control_19,control_20,control_21,control_22,control_23,control_24
94,0.003952826720421568,0.003952826720421568,0.00634413335515201,0.02303311516912824,0.0005091719175561584,0.05494328759099497,960,4,0.005061587884166496,1.2350491521114324,0.03567746869729809,0.020734687433727677,0.12018885719016915,0.1872683677231488,0.1201888571901713,0.020734687433734706,0.1201888571901685,0.6511781947275321,0.9843112265347053,0.6511781947275345,0.12018885719018353,0.18726836772314626,0.9843112265347053,1.0,0.9843112265347073,0.18726836772316172,0.12018885719017172,0.6511781947275355,0.9843112265347058,0.6511781947275378,0.12018885719018745,0.020734687433735043,0.12018885719018257,0.18726836772316852,0.12018885719018405,0.020734687433744604
95,0.0039527754387510775,0.0039527754387510775,0.00634415404839483,0.023032742652220228,0.0005692005661382672,0.05483835514209563,960,4,0.005061519877107132,1.235025207804174,0.03568400505285556,0.02091573696103762,0.11997237427176242,0.18763940158796413,0.1199723742717646,0.02091573696104476,0.11997237427176177,0.6508357520956428,0.98449039922912,0.6508357520956451,0.11997237427177702,0.18763940158796152,0.98449039922912,1.0,0.984490399229122,0.18763940158797723,0.119972374271765,0.6508357520956463,0.9844903992291205,0.6508357520956486,0.11997237427178101,0.02091573696104509,0.11997237427177604,0.18763940158798414,0.11997237427177752,0.020915736961054813
96,0.003952781865233169,0.003952781865233169,0.006345475775971922,0.023035486851409465,0.0005067119052450921,0.05473244803920852,960,4,0.005056792108693319,1.2337775542017988,0.03565514642500525,0.017061269708623077,0.11945390596323485,0.18852468122794394,0.11945390596323707,0.01706126970863033,0.11945390596323421,0.6495215298524981,0.9836849324839474,0.6495215298525004,0.11945390596324969,0.18852468122794128,0.9836849324839474,1.0,0.9836849324839494,0.18852468122795724,0.11945390596323746,0.6495215298525016,0.983684932483948,0.649521529852504,0.11945390596325374,0.017061269708630665,0.11945390596324867,0.18852468122796426,0.11945390596325017,0.01706126970864054
97,0.003953375259064494,0.003953375259064494,0.006345398539624948,0.02303599846567391,0.0005414864899919138,0.05462557046336472,960,4,0.005055657877625986,1.233749042881673,0.03564781234989403,0.014778848670791619,0.11994327862894542,0.1898769385306036,0.11994327862894767,0.014778848670798983,0.1199432786289448,0.6491962763600279,0.9835455175633743,0.6491962763600303,0.1199432786289605,0.1898769385306009,0.9835455175633743,1.0,0.9835455175633763,0.1898769385306171,0.11994327862894806,0.6491962763600314,0.9835455175633748,0.6491962763600339,0.1199432786289646,0.01477884867079932,0.11994327862895945,0.18987693853062423,0.11994327862896095,0.014778848670809348
98,0.003952820806686656,0.003952820806686656,0.0063436904293560316,0.023034487227580815,0.0005432742141931404,0.05451772663390791,720,4,0.005057402851057794,1.2348480955058316,0.03565997144080804,0.015731546666754186,0.12136238767779818,0.19165269965593673,0.12136238767780047,0.015731546666761666,0.12136238767779757,0.6497669584687019,0.9840096016211043,0.6497669584687045,0.12136238767781349,0.19165269965593398,0.9840096016211043,1.0,0.9840096016211064,0.19165269965595044,0.12136238767780085,0.6497669584687056,0.9840096016211048,0.649766958468708,0.12136238767781767,0.015731546666762,0.12136238767781242,0.1916526996559577,0.12136238767781393,0.015731546666772185
99,0.0039525533856429795,0.0039525533856429795,0.0063419117921945075,0.02303115481244948,0.0005085299378942172,0.054408920808327814,720,4,0.0050626790301498605,1.2363946690767234,0.03569530856823998,0.01945626255429736,0.12243537708286548,0.19101898295189726,0.1224353770828678,0.01945626255430495,0.12243537708286487,0.6511456416386849,0.9850168443319166,0.6511456416386875,0.122435377082881,0.19101898295189448,0.9850168443319166,1.0,0.9850168443319187,0.1910189829519112,0.12243537708286815,0.6511456416386886,0.9850168443319172,0.651145641638691,0.12243537708288525,0.019456262554305277,0.12243537708287991,0.19101898295191855,0.12243537708288145,0.019456262554315627
100,0.003953135040844458,0.003953135040844458,0.006341370901873444,0.023031267739816768,0.0005692005661382672,0.05429915728209214,960,4,0.005062374907159578,1.2365986330936276,0.035691975149863296,0.02120316853904726,0.12309994551543081,0.19100388505624058,0.12309994551543316,0.021203168539054965,0.12309994551543021,0.6513722279889221,0.9849460656408129,0.6513722279889247,0.12309994551544658,0.19100388505623775,0.9849460656408129,1.0,0.984946065640815,0.1910038850562547,0.12309994551543352,0.6513722279889258,0.9849460656408134,0.6513722279889282,0.12309994551545088,0.021203168539055284,0.12309994551544545,0.19100388505626217,0.123099945515447,0.021203168539065793
101,0.003952367303465824,0.003952367303465824,0.006342132602256593,0.023034500610449662,0.0005096912073749876,0.05418844038847695,720,4,0.005057361287597593,1.2355350359333988,0.03565363601193282,0.01871784530784929,0.12337169445344574,0.19154910113602736,0.12337169445344812,0.018717845307857115,0.12337169445344516,0.6505555976080014,0.9838990712655725,0.650555597608004,0.12337169445346174,0.19154910113602447,0.9838990712655725,1.0,0.9838990712655747,0.19154910113604168,0.12337169445344848,0.6505555976080051,0.9838990712655731,0.6505555976080076,0.12337169445346612,0.018717845307857427,0.12337169445346059,0.19154910113604925,0.12337169445346216,0.018717845307868096
102,0.003952854901887801,0.003952854901887801,0.006343577669482921,0.02303627415710984,0.0005006302747838295,0.05407677449839563,720,4,0.005053151928651633,1.2341392009964827,0.03564446112768363,0.01712916418540308,0.12328502446269306,0.18978563276248883,0.12328502446269546,0.017129164185411015,0.12328502446269247,0.6488110346236087,0.9834985441195879,0.6488110346236113,0.12328502446270928,0.1897856327624859,0.9834985441195879,1.0,0.9834985441195903,0.18978563276250335,0.1232850244626958,0.6488110346236124,0.9834985441195885,0.648811034623615,0.12328502446271372,0.017129164185411327,0.12328502446270811,0.18978563276251104,0.12328502446270968,0.017129164185422152
103,0.003953031534893829,0.003953031534893829,0.006344139746278798,0.023035872443521184,0.0005006302747838295,0.05396416402022631,960,4,0.005052930928785762,1.2337908985973984,0.03565605948458227,0.016756488486345,0.12304576173046287,0.18875609007388716,0.1230457617304653,0.016756488486353045,0.1230457617304623,0.6481103947986704,0.9837361944009844,0.648110394798673,0.12304576173047933,0.1887560900738842,0.9837361944009844,1.0,0.9837361944009868,0.1887560900739019,0.12304576173046565,0.6481103947986743,0.9837361944009849,0.6481103947986768,0.12304576173048383,0.016756488486353357,0.12304576173047814,0.1887560900739097,0.12304576173047972,0.01675648848636434
104,0.003952818048119582,0.003952818048119582,0.0063438567307212475,0.023033501289489028,0.0004982213943301166,0.05385061339963784,960,4,0.005056298651303875,1.234388294576215,0.03568646792379127,0.017484364384235312,0.12266827630503456,0.18839079438054077,0.12266827630503702,0.017484364384243466,0.12266827630503399,0.6483545977224694,0.9845516797642113,0.6483545977224722,0.12266827630505125,0.18839079438053774,0.9845516797642113,1.0,0.9845516797642139,0.1883907943805557,0.12266827630503735,0.6483545977224734,0.9845516797642119,0.648354597722476,0.1226682763050558,0.01748436438424378,0.12266827630505003,0.1883907943805636,0.12266827630505163,0.017484364384254922
105,0.003952535335161357,0.003952535335161357,0.006343528411656455,0.02303368098594671,0.0005079445206156637,0.05373612711941431,960,4,0.005057535850758536,1.23472724612037,0.035677268693688924,0.01920838454905485,0.12216556379083149,0.18862623005299275,0.12216556379083397,0.019208384549063113,0.12216556379083093,0.649436910301442,0.9843422809153981,0.6494369103014448,0.12216556379084842,0.18862623005298967,0.9843422809153981,1.0,0.9843422809154007,0.18862623005300788,0.1221655637908343,0.649436910301446,0.9843422809153987,0.6494369103014487,0.12216556379085304,0.01920838454906343,0.12216556379084717,0.1886262300530159,0.12216556379084878,0.019208384549074725
106,0.00395248151752282,0.00395248151752282,0.006342911498033449,0.023031823448993457,0.0005085299378942172,0.053620709699278034,960,4,0.005062776408098455,1.2358848744969437,0.03568911527007277,0.019125911894961597,0.12140343078889992,0.1894059555418193,0.12140343078890244,0.019125911894969972,0.12140343078889938,0.6512950876719233,0.9847576257488627,0.6512950876719261,0.12140343078891709,0.1894059555418162,0.9847576257488627,1.0,0.9847576257488653,0.18940595554183465,0.12140343078890277,0.6512950876719275,0.9847576257488633,0.6512950876719301,0.12140343078892178,0.019125911894970288,0.12140343078891583,0.18940595554184278,0.12140343078891745,0.019125911894981744
107,0.0039526350912969695,0.0039526350912969695,0.006343395310720439,0.023033332479196263,0.0005018730933103524,0.05350436569571112,960,4,0.005062316407175181,1.235710077596508,0.03566384811321514,0.017409860254213903,0.12040489241393094,0.19067785051271738,0.12040489241393347,0.017409860254222392,0.1204048924139304,0.6519332586746313,0.9841322348586442,0.651933258674634,0.12040489241394835,0.19067785051271421,0.9841322348586442,1.0,0.9841322348586468,0.19067785051273295,0.1204048924139338,0.6519332586746354,0.9841322348586448,0.6519332586746381,0.1204048924139531,0.017409860254222708,0.12040489241394706,0.1906778505127412,0.1204048924139487,0.017409860254234324
108,0.003952842267778865,0.003952842267778865,0.006343753651167364,0.0230335188990373,0.0005177077061163389,0.05338709970177562,960,4,0.0050616276531094346,1.2355225082614714,0.03566199289068697,0.016936420836075997,0.11933896933991352,0.1923958668757778,0.11933896933991607,0.016936420836084598,0.11933896933991299,0.65148515072379,0.9841256236661168,0.6514851507237928,0.11933896933993116,0.1923958668757746,0.9841256236661168,1.0,0.9841256236661193,0.19239586687579358,0.1193389693399164,0.6514851507237942,0.9841256236661173,0.651485150723797,0.11933896933993597,0.016936420836084914,0.11933896933992985,0.19239586687580193,0.1193389693399315,0.01693642083609669
109,0.003952410741607522,0.003952410741607522,0.006344055169060875,0.023032518096309018,0.0005143659710160826,0.05326891634693218,720,4,0.00506070580888482,1.2351339092624796,0.03568537365613513,0.017741087716933432,0.11930035496092316,0.19164682156669818,0.11930035496092573,0.017741087716942147,0.11930035496092263,0.6500577363182697,0.9846750286130146,0.6500577363182725,0.11930035496094102,0.19164682156669494,0.9846750286130146,1.0,0.9846750286130171,0.19164682156671417,0.11930035496092606,0.650057736318274,0.9846750286130151,0.6500577363182768,0.1193003549609459,0.017741087716942463,0.11930035496093969,0.19164682156672264,0.11930035496094137,0.017741087716954398
110,0.003952508337566781,0.003952508337566781,0.006344422794914181,0.02303397522660651,0.0005079445206156637,0.053149820296857275,960,4,0.005058119883921982,1.234400630172291,0.035673397553753525,0.019701672249379916,0.1201923800526622,0.1886691790788111,0.12019238005266478,0.019701672249388746,0.12019238005266165,0.649646329500447,0.9842089467750798,0.6496463295004499,0.12019238005268028,0.1886691790788078,0.9842089467750798,1.0,0.9842089467750823,0.1886691790788273,0.12019238005266511,0.6496463295004514,0.9842089467750803,0.6496463295004542,0.12019238005268523,0.01970167224938906,0.12019238005267892,0.18866917907883587,0.12019238005268061,0.01970167224940116
111,0.003952577937493689,0.003952577937493689,0.006344475649535305,0.02303324413605741,0.0005079445206156637,0.05302981625325906,960,4,0.005059990858532276,1.2346054023484627,0.0356830036492006,0.019812764607614476,0.12068479021644903,0.1865563632039744,0.12068479021645163,0.01981276460762342,0.1206847902164485,0.6501677233227126,0.9844005777812219,0.6501677233227154,0.12068479021646734,0.1865563632039711,0.9844005777812219,1.0,0.9844005777812246,0.18655636320399083,0.12068479021645197,0.650167723322717,0.9844005777812225,0.6501677233227198,0.12068479021647237,0.019812764607623736,0.12068479021646596,0.18655636320399951,0.12068479021646766,0.019812764607635997
112,0.0039528429555967595,0.0039528429555967595,0.006344201664641164,0.023030533904294027,0.000501221756114823,0.05290890895369169,960,4,0.0050658622962046805,1.2356548714026399,0.03571213087355586,0.018252503597815144,0.12081584046208074,0.1852253382619099,0.12081584046208338,0.018252503597824203,0.12081584046208023,0.6515327246696186,0.9851870874958432,0.6515327246696215,0.1208158404620993,0.18522533826190657,0.9851870874958432,1.0,0.9851870874958459,0.18522533826192655,0.12081584046208371,0.6515327246696231,0.9851870874958437,0.6515327246696259,0.12081584046210439,0.01825250359782452,0.12081584046209788,0.18522533826193535,0.1208158404620996,0.018252503597836943
113,0.0039528951546580465,0.0039528951546580465,0.006344533289959807,0.023031322006276327,0.000501221756114823,0.052787103171368324,960,4,0.005065350789968898,1.2354294615570691,0.035701809438872634,0.017932038946789238,0.12076723061323262,0.18460047808927296,0.12076723061323529,0.01793203894679841,0.12076723061323211,0.6517102581657372,0.9848813612439336,0.6517102581657402,0.12076723061325141,0.1846004780892696,0.9848813612439336,1.0,0.9848813612439363,0.18460047808928984,0.1207672306132356,0.6517102581657418,0.9848813612439341,0.6517102581657446,0.12076723061325657,0.017932038946798727,0.12076723061324997,0.18460047808929875,0.1207672306132517,0.017932038946811314
114,0.003952639022485061,0.003952639022485061,0.006345394396608035,0.023035272688060354,0.0005018730933103524,0.05266440371497268,960,4,0.005059050523919402,1.2340496299584323,0.03565582485226269,0.018732233467932843,0.12055614658973318,0.18461402793179668,0.12055614658973587,0.01873223346794213,0.12055614658973268,0.6508143869275462,0.9835882140030139,0.6508143869275492,0.12055614658975221,0.18461402793179327,0.9835882140030139,1.0,0.9835882140030168,0.18461402793181378,0.1205561465897362,0.6508143869275508,0.9835882140030144,0.6508143869275537,0.12055614658975744,0.018732233467942446,0.12055614658975074,0.1846140279318228,0.12055614658975249,0.018732233467955196
115,0.003953115293046088,0.003953115293046088,0.0063460747460179975,0.023037641008641172,0.0005079445206156637,0.052540815428469195,960,4,0.00505306556920043,1.2327719856245398,0.03563564371268122,0.020545440625852417,0.12019812372609294,0.18520527305695703,0.12019812372609565,0.02054544062586182,0.12019812372609244,0.6489657164776754,0.9829888689617869,0.6489657164776784,0.1201981237261122,0.18520527305695356,0.9829888689617869,1.0,0.9829888689617898,0.18520527305697435,0.12019812372609597,0.64896571647768,0.9829888689617875,0.648965716477683,0.12019812372611749,0.020545440625862135,0.12019812372611069,0.18520527305698348,0.12019812372611247,0.020545440625875048
116,0.003953112422747436,0.003953112422747436,0.006346319240114439,0.02303770828642628,0.000508668950879863,0.05241634319091182,960,4,0.005051868585426709,1.2324898528362422,0.03563808358288938,0.02050603168889176,0.11955906117143279,0.18631891718383975,0.11955906117143551,0.020506031688901274,0.1195590611714323,0.6482008009825206,0.9830673576303598,0.6482008009825236,0.11955906117145229,0.18631891718383622,0.9830673576303598,1.0,0.9830673576303628,0.1863189171838573,0.11955906117143583,0.6482008009825253,0.9830673576303604,0.6482008009825283,0.11955906117145765,0.020506031688901593,0.11955906117145075,0.18631891718386653,0.11955906117145254,0.02050603168891467
117,0.003952637707524575,0.003952637707524575,0.006345524091249867,0.023035694417405165,0.00049645500614568,0.05229099191625135,960,4,0.005054532766685456,1.2333162285943295,0.035660147613562836,0.01895014051147222,0.11984427118007956,0.18790504625401525,0.11984427118008231,0.018950140511481847,0.11984427118007908,0.6484188749707765,0.9837585264056801,0.6484188749707795,0.1198442711800993,0.18790504625401167,0.9837585264056801,1.0,0.9837585264056831,0.187905046254033,0.11984427118008263,0.6484188749707813,0.9837585264056806,0.6484188749707843,0.11984427118010473,0.01895014051148217,0.11984427118009773,0.18790504625404236,0.11984427118009953,0.01895014051149541
118,0.003952625592162143,0.003952625592162143,0.006344280781867082,0.023031800835835226,0.0004982213943301166,0.05216476655314147,960,4,0.00506094051268646,1.2349833398117662,0.035700675884223876,0.017050289066512937,0.11992855338046488,0.18991829971775498,0.11992855338046765,0.01705028906652268,0.1199285533804644,0.6495215557360141,0.9850035097171987,0.6495215557360171,0.11992855338048486,0.18991829971775134,0.9850035097171987,1.0,0.9850035097172017,0.18991829971777296,0.11992855338046797,0.6495215557360189,0.9850035097171993,0.6495215557360219,0.11992855338049035,0.017050289066523002,0.11992855338048326,0.18991829971778243,0.11992855338048508,0.017050289066536408
119,0.00395289275265504,0.00395289275265504,0.006343160558962447,0.023030687601871994,0.0005171788950735202,0.0520376720847434,960,4,0.0050649090183181224,1.2362840946580083,0.03569935163699649,0.01643697683377537,0.11983701427333425,0.19231730357282395,0.11983701427333705,0.016436976833785227,0.11983701427333379,0.6514059727051654,0.9851490710410977,0.6514059727051685,0.11983701427335448,0.19231730357282026,0.9851490710410977,1.0,0.9851490710411007,0.19231730357284216,0.11983701427333737,0.6514059727051703,0.9851490710410983,0.6514059727051733,0.11983701427336003,0.016436976833785553,0.11983701427335285,0.19231730357285173,0.11983701427335469,0.016436976833799122
120,0.003952774654242365,0.003952774654242365,0.006342855531264919,0.023032973406475955,0.0005125814586151858,0.05190971352852911,960,4,0.005062623568344781,1.2360801769841572,0.03566517522244235,0.017143409409441573,0.12070077031845915,0.19212688071193332,0.12070077031846198,0.017143409409451544,0.12070077031845869,0.6520397602212569,0.9842463984411405,0.65203976022126,0.12070077031847962,0.19212688071192957,0.9842463984411405,1.0,0.9842463984411435,0.19212688071195175,0.1207007703184623,0.6520397602212619,0.984246398441141,0.6520397602212649,0.12070077031848524,0.01714340940945187,0.12070077031847795,0.19212688071196143,0.12070077031847981,0.017143409409465606
121,0.003952474638790677,0.003952474638790677,0.006343223627210103,0.02303383597075487,0.0005005039092692693,0.05178089593608332,960,4,0.0050607516508461335,1.2354648470262042,0.03566088938983053,0.01888388152043574,0.1212400561593688,0.18960136982516818,0.12124005615937164,0.018883881520445827,0.12124005615936834,0.6515580829144884,0.9840024293223784,0.6515580829144915,0.1212400561593895,0.1896013698251644,0.9840024293223784,1.0,0.9840024293223815,0.18960136982518683,0.12124005615937196,0.6515580829144934,0.9840024293223789,0.6515580829144964,0.12124005615939518,0.018883881520446157,0.1212400561593878,0.18960136982519663,0.12124005615938968,0.01888388152046006
122,0.0039525080801375385,0.0039525080801375385,0.006343810676842279,0.023033401694717563,0.0005079445206156637,0.051651224392904,960,4,0.005059164992582448,1.2348283056367557,0.03567869628112335,0.019531610381444763,0.1214421015420086,0.1879104481834582,0.12144210154201146,0.019531610381454966,0.12144210154200814,0.6500691762172995,0.9843574209951006,0.6500691762173026,0.12144210154202954,0.18791044818345437,0.9843574209951006,1.0,0.9843574209951037,0.18791044818347707,0.12144210154201178,0.6500691762173045,0.9843574209951012,0.6500691762173075,0.12144210154203529,0.019531610381455296,0.12144210154202781,0.18791044818348698,0.12144210154202971,0.019531610381469364
123,0.003952663055423421,0.003952663055423421,0.006344000661760669,0.02303091362274083,0.0004982213943301166,0.05152070401820164,960,4,0.005062006743256702,1.2351378307458039,0.03571567325970938,0.01842041779859252,0.12130378973307233,0.18697323840896019,0.1213037897330752,0.01842041779860284,0.12130378973307188,0.6496410075176485,0.98530488467455,0.6496410075176516,0.12130378973309351,0.18697323840895633,0.98530488467455,1.0,0.9853048846745532,0.18697323840897928,0.12130378973307553,0.6496410075176535,0.9853048846745506,0.6496410075176565,0.12130378973309933,0.01842041779860317,0.12130378973309175,0.1869732384089893,0.12130378973309366,0.018420417798617406
124,0.003952555934095703,0.003952555934095703,0.0063440918435331,0.023031090010908535,0.0004982213943301166,0.051389339964697155,960,4,0.0050626919453345895,1.235207367929101,0.03571080015056295,0.01852752562439582,0.12100998480083901,0.1867161114395903,0.1210099848008419,0.01852752562440626,0.12100998480083855,0.6501528148821992,0.9851731643658017,0.6501528148822023,0.12100998480086042,0.1867161114395864,0.9851731643658017,1.0,0.9851731643658049,0.18671611143960964,0.12100998480084221,0.6501528148822042,0.9851731643658023,0.6501528148822073,0.1210099848008663,0.01852752562440659,0.12100998480085863,0.18671611143961978,0.12100998480086056,0.01852752562442099
125,0.003952719954347484,0.003952719954347484,0.006344107595917625,0.02303367204546698,0.0005091719175561584,0.05125713741841842,960,4,0.00506144864844265,1.2350617401082835,0.035668141349263126,0.019734512272171104,0.12057571303059866,0.18707310161126167,0.12057571303060158,0.01973451227218166,0.1205757130305982,0.6515133929390475,0.9840670738112163,0.6515133929390506,0.12057571303062031,0.18707310161125773,0.9840670738112163,1.0,0.9840670738112195,0.18707310161128124,0.1205757130306019,0.6515133929390525,0.9840670738112168,0.6515133929390557,0.12057571303062627,0.01973451227218199,0.1205757130306185,0.18707310161129148,0.12057571303062045,0.01973451227219656
126,0.003952583037882703,0.003952583037882703,0.006344435642482025,0.02303477966749784,0.0004977086298556971,0.05112410159849563,720,4,0.005060530550926324,1.2348250431860914,0.035651525338697955,0.019119867842180564,0.11986058975977085,0.18798508513495826,0.11986058975977378,0.019119867842191236,0.11986058975977039,0.6516782913640556,0.9836487349392964,0.6516782913640589,0.11986058975979273,0.1879850851349543,0.9836487349392964,1.0,0.9836487349392996,0.18798508513497808,0.1198605897597741,0.6516782913640607,0.9836487349392969,0.651678291364064,0.11986058975979876,0.01911986784219157,0.11986058975979089,0.18798508513498843,0.11986058975979286,0.019119867842206303
127,0.003952563985277543,0.003952563985277543,0.006344838971394859,0.023034556122741773,0.0005078331966013953,0.050990237756955145,960,4,0.005059663717280751,1.234552163957009,0.035658319492265916,0.018062018457657786,0.11903865576942929,0.18939823961119417,0.11903865576943225,0.018062018457668576,0.11903865576942885,0.6507639646323327,0.9838512906734667,0.6507639646323359,0.11903865576945143,0.18939823961119015,0.9838512906734667,1.0,0.9838512906734699,0.18939823961121421,0.11903865576943257,0.6507639646323378,0.9838512906734672,0.6507639646323411,0.11903865576945752,0.01806201845766891,0.11903865576944955,0.18939823961122468,0.11903865576945154,0.01806201845768381
128,0.0039524616942557085,0.0039524616942557085,0.006344469735024295,0.02303312932865599,0.0005043311971057334,0.05085555117851221,960,4,0.005058126166054701,1.2344877532447673,0.0356854062646306,0.018383310745761175,0.11932802929348585,0.19126409862269284,0.11932802929348883,0.018383310745772083,0.11932802929348542,0.6488792861974636,0.9846143822511078,0.6488792861974669,0.11932802929350823,0.19126409862268878,0.9846143822511078,1.0,0.9846143822511111,0.19126409862271312,0.11932802929348915,0.6488792861974688,0.9846143822511083,0.6488792861974721,0.1193280292935144,0.01838331074577242,0.11932802929350633,0.1912640986227237,0.11932802929350833,0.018383310745787487
129,0.003953083879210262,0.003953083879210262,0.006343494664199403,0.023034279858280046,0.000518606795577073,0.05072004718036233,960,4,0.005054436173881366,1.2344381060581484,0.03567048029463809,0.01994900662338936,0.12062183073139289,0.19353832643701538,0.1206218307313959,0.019949006623400385,0.12062183073139246,0.6480888196888197,0.9843087805434686,0.648088819688823,0.12062183073141551,0.19353832643701127,0.9843087805434686,1.0,0.9843087805434719,0.1935383264370359,0.1206218307313962,0.648088819688825,0.9843087805434692,0.6480888196888284,0.12062183073142174,0.01994900662340072,0.12062183073141358,0.19353832643704658,0.1206218307314156,0.019949006623415956
130,0.00395297421706324,0.00395297421706324,0.0063429912509377784,0.023033209409915642,0.0005163853997299019,0.05058373111197134,960,4,0.005055883394550075,1.2348782418886213,0.03568322175662925,0.019648604588186087,0.12139297376072106,0.1932000726702534,0.1213929737607241,0.019648604588197234,0.12139297376072063,0.6482997029161417,0.9846634340832681,0.648299702916145,0.12139297376074391,0.19320007267024925,0.9846634340832681,1.0,0.9846634340832714,0.19320007267027414,0.12139297376072439,0.6482997029161471,0.9846634340832686,0.6482997029161505,0.12139297376075021,0.01964860458819757,0.12139297376074196,0.19320007267028494,0.12139297376074398,0.01964860458821297
131,0.003952549285647691,0.003952549285647691,0.006343655105987757,0.023034700320569024,0.0005006302747838295,0.05044660835486419,960,4,0.005056312091811587,1.2345869995957464,0.03566125725482672,0.017665490102188985,0.1216924723553609,0.19050764470063994,0.12169247235536397,0.01766549010220025,0.12169247235536047,0.6493961194766985,0.9839830990415834,0.6493961194767018,0.121692472355384,0.19050764470063572,0.9839830990415834,1.0,0.9839830990415868,0.1905076447006609,0.12169247235536425,0.649396119476704,0.983983099041584,0.6493961194767073,0.12169247235539037,0.01766549010220059,0.12169247235538201,0.1905076447006718,0.12169247235538405,0.017665490102216158
132,0.003952753795369621,0.003952753795369621,0.006343527495203672,0.02303391990802117,0.0005018730933103524,0.05030868432241256,960,4,0.005060551336376548,1.2352954950666384,0.035662560663690654,0.016998404118742313,0.12179127275458851,0.18867563029333978,0.1217912727545916,0.016998404118753696,0.12179127275458808,0.6513098787276872,0.9840056851212318,0.6513098787276905,0.12179127275461184,0.1886756302933355,0.9840056851212318,1.0,0.9840056851212352,0.18867563029336096,0.12179127275459187,0.6513098787276926,0.9840056851212323,0.6513098787276961,0.12179127275461828,0.01699840411875404,0.12179127275460983,0.18867563029337198,0.12179127275461188,0.016998404118769773
133,0.003952817746228925,0.003952817746228925,0.006343301170715467,0.023031984851561375,0.000501221756114823,0.050169964459621075,960,4,0.005064062329869554,1.2359001413648163,0.0356856805166734,0.01751835342197165,0.12170745866795805,0.18761972411971176,0.12170745866796119,0.01751835342198315,0.12170745866795764,0.6519630887132142,0.9846103296073675,0.6519630887132175,0.12170745866798163,0.18761972411970743,0.9846103296073675,1.0,0.984610329607371,0.18761972411973316,0.12170745866796144,0.6519630887132196,0.984610329607368,0.6519630887132232,0.12170745866798814,0.017518353421983497,0.12170745866797959,0.18761972411974429,0.12170745866798166,0.017518353421999398
134,0.003952611908271534,0.003952611908271534,0.006343692262442496,0.02303359007315002,0.0005091719175561584,0.050030454242912394,960,4,0.005061210515289776,1.2352310885913655,0.03566859961378736,0.019108943853142914,0.12145886666254144,0.18726340582815634,0.1214588666625446,0.01910894385315453,0.12145886666254102,0.6514612995289438,0.9841033801294162,0.6514612995289472,0.12145886666256525,0.18726340582815199,0.9841033801294162,1.0,0.9841033801294199,0.187263405828178,0.12145886666254484,0.6514612995289493,0.9841033801294168,0.6514612995289529,0.12145886666257183,0.01910894385315488,0.12145886666256318,0.18726340582818923,0.12145886666256528,0.019108943853170947
135,0.003952410260774444,0.003952410260774444,0.006344365336308328,0.023033801731546844,0.00049645500614568,0.049890159179910985,960,4,0.005058844575893611,1.2345216044082863,0.03567530621324337,0.018822147765794873,0.12090728298444442,0.18753867799134116,0.12090728298444761,0.018822147765806607,0.12090728298444402,0.6499359246796422,0.9842321857141729,0.6499359246796456,0.12090728298446848,0.18753867799133675,0.9842321857141729,1.0,0.9842321857141766,0.18753867799136303,0.12090728298444785,0.6499359246796477,0.9842321857141735,0.6499359246796514,0.12090728298447513,0.01882214776580696,0.12090728298446639,0.1875386779913744,0.1209072829844685,0.018822147765823194
136,0.003952572709285469,0.003952572709285469,0.00634439659439647,0.023031858940965606,0.0004982213943301166,0.04974908480922573,960,4,0.005060805434696071,1.234826304410428,0.03570254310520239,0.018055118608194063,0.12023244840847618,0.18838374057628868,0.1202324484084794,0.018055118608205915,0.12023244840847577,0.6494913595131134,0.9849867789092008,0.6494913595131168,0.12023244840850049,0.1883837405762842,0.9849867789092008,1.0,0.9849867789092045,0.18838374057631077,0.12023244840847962,0.6494913595131189,0.9849867789092014,0.6494913595131228,0.1202324484085072,0.01805511860820627,0.12023244840849837,0.18838374057632223,0.12023244840850049,0.01805511860822267
137,0.0039523490746003215,0.0039523490746003215,0.00634436266044785,0.023032569591200147,0.0005043311971057334,0.04960723670023121,960,4,0.005060686510296876,1.23488911808102,0.03568822340957871,0.01848936802435424,0.11945231306896542,0.18974221849556358,0.11945231306896867,0.01848936802436621,0.11945231306896503,0.6500032774165323,0.9846639174282927,0.6500032774165356,0.11945231306898998,0.18974221849555906,0.9846639174282927,1.0,0.9846639174282964,0.1897422184955859,0.11945231306896889,0.6500032774165377,0.9846639174282933,0.6500032774165417,0.11945231306899677,0.018489368024366567,0.11945231306898783,0.18974221849559747,0.11945231306898997,0.018489368024383133
138,0.003952578877993794,0.003952578877993794,0.0063436560606605795,0.023035671242418492,0.0005091719175561584,0.0494646204528479,960,4,0.005058246315493037,1.234952778346232,0.03563558492692,0.020167776164933694,0.11979392706681698,0.1915639041941897,0.11979392706682025,0.02016777616494578,0.11979392706681659,0.6513814422746154,0.9833695804318616,0.6513814422746188,0.11979392706684179,0.19156390419418515,0.9833695804318616,1.0,0.9833695804318653,0.19156390419421224,0.11979392706682047,0.6513814422746209,0.9833695804318622,0.6513814422746249,0.11979392706684865,0.020167776164946142,0.11979392706683961,0.19156390419422395,0.11979392706684176,0.020167776164962875
