accepted,alpha,controls_sha256,displacement_sha256,forward_iterations,gradient_inf,min_det_f,objective,trial
False,0.001953125,c344c8d4023e3d6a24cadbf7eb925ded9bf58103b22b7892ac720e675c221c21,0343fc9d7db454fec76cac56cf6e15ebb809860afe6efea8c388d034fae7c693,21,0.0011738591749755757,-0.1348371334143764,0.010122444166861897,254
False,0.0009765625,2dd2aa760719638537cd8493ac60b7026fcdf8554239b293ba7cc224a96b3523,9cc0d7ffe9db89baa77706b08fd7dbe301c250e6e4a998e804426746aae85f28,33,0.0011735967710350963,-0.13484052066664542,0.010122445998689162,255
False,0.00048828125,15a4aaf3b58fc43f553594f471ca6d515f488cfe63adb0e4fbe746cd9a915a95,4900832ca87c92007a8b7372541e34d50a76abbb8d1a79c96e7eb838c2246d9d,32,0.001173465066685487,-0.13484221446905276,0.010122446813516263,256
False,0.000244140625,090de94255b5a7ebcefc3ede95734e751d2948e419cff77f03e79de95785b16c,480c2e8f2eda915f6f5f2a66311d7a6450638f2a4f01d9d9f029d28d1ea7b911,32,0.0011733992517154077,-0.134843061369747,0.010122447220072326,257
False,0.0001220703125,5ea71ba95f5795d15cf806240be9680823c0dbc52eb8a3f94a75f757e8e6783f,25004e53f348fa8943eb2e68aa923894a46b5895a7d4fa1a13441d5b90c6392f,32,0.0011733663360166708,-0.13484348481953295,0.010122447424821846,258
False,6.103515625e-05,f2f36f4b841b5e1d1634b7a97507c46e67e8a851762f6d774a52881b653fed7d,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799691448669863,-0.13486258751710722,0.010043806396672387,259
False,3.0517578125e-05,f9e373998c6eda642a754b6903a0285caf951c34a7f4a380b9eb6c96d7478fc7,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799695680272488,-0.13486258751710722,0.010043806396672387,260
False,1.52587890625e-05,ff7038c59029897720a612301519cf5faf4a2950876ee1906262f360f9e304a4,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799697796086743,-0.13486258751710722,0.010043806396672387,261
False,7.62939453125e-06,b5ae1ce6bbcccdf388eae43c5577ab04f3daae00612c1676ea12de43d4894411,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799698853983024,-0.13486258751710722,0.010043806396672387,262
False,3.814697265625e-06,cec2af9364969bc3ada32f8d9c059c3d3edc429ea0db5aeb9b93540f9513b771,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699382939286,-0.13486258751710722,0.010043806396672387,263
False,1.9073486328125e-06,859b0329e1616a67cb9ed54ea516905b0f61e42d95dfdc479700c83038c910b3,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.00979969964742604,-0.13486258751710722,0.010043806396672387,264
False,9.5367431640625e-07,ea6828bfa6f5afdea0d6330359847d29eb667a19aa624076a15bdbadef04ae23,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699779657386,-0.13486258751710722,0.010043806396672387,265
False,4.76837158203125e-07,1d0d8d32f9d6e1c441615dd9af4d9c365b93ecae03e271fdfe9489cc1d037712,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699845780307,-0.13486258751710722,0.010043806396672387,266
False,2.384185791015625e-07,ef136803661c3355fc50eb282d3aeb837071bf9a0ec3e78a443323922cd4e6c3,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699878837591,-0.13486258751710722,0.010043806396672387,267
False,1.1920928955078125e-07,e0669da25be820f0b8d840c1beb3817d72556718145c0e38bfd8b98c0a01ce6c,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699895366377,-0.13486258751710722,0.010043806396672387,268
False,5.960464477539063e-08,1054211546b53d19034fc9e19e6bfbdec268644534cf5816365cfcef1596c593,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699903635465,-0.13486258751710722,0.010043806396672387,269
False,2.9802322387695312e-08,a1334b80c7df1ce6fc8f7cef450515dc0d5dbada36bf66b355336660418b6a27,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699907764376,-0.13486258751710722,0.010043806396672387,270
False,1.4901161193847656e-08,ad7fd7ba2fa0f2430c3ffdb2652d2da79ad18ac33dd76aba2e812aee76f294b3,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699909823371,-0.13486258751710722,0.010043806396672387,271
False,7.450580596923828e-09,0ec8708fc1acbff4228635cf8e7565b256076f37523cd302f2e272582330c1d8,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699910868586,-0.13486258751710722,0.010043806396672387,272
True,3.725290298461914e-09,45e3fb9aefae6fb3163135b1fa156ec357c0d02ead93a6f55cef102761018d9d,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699911377323,-0.13486258751710722,0.010043806396672387,273
False,1.0,2a9fbcb5943bbe0f607968a7fec15c61566d957cbe7fcbcf56099af8b89d3987,b2f3dfba026367ca08c877e1e050a871fb4b9798e02386014459a66dd63ecece,26,0.002736366928340681,-0.11678667824877421,0.010115647159276342,274
False,0.5,29ca62f87594c6476d3586313ff98ae857cfa1c4b4ff2adb1260f075c01fd305,b78d06e52ba05ba70ca2806be93cc3703eb560e9db804f892940e975dab642e5,11,0.0045973791886111115,-0.12587563720391742,0.010048369311547704,275
False,0.25,d96e62cded5720a875aa265c1fccd4838496eaa33457c7367bd30a5cf93e28f6,db7460807d0b1e0eddf4bc70845c7a648199b741673d8d4b72aa247d5f1cdfd0,22,0.004371952264072153,-0.13038891831161276,0.010122089425835899,276
False,0.125,5627ac056ee44799049cbb9741ad898082e3b01b3b09260a51c496a399b6c40e,03cb0bd6cf35b18a43f6f7a149c0ce882376efbe4b9a10bdd07d7aa741552fef,15,0.0014778823460920192,-0.13262147504836805,0.010121657204117082,277
False,0.0625,674a989db67cdb30551813ea04381229e7da2eb912dec718c21eff2f85136cd2,1da2309124fbdf9ff1c1ffefd22d247441fe0dbbe86de650644e3bdba89b0072,13,0.0012840250585855707,-0.1337338437537632,0.010121974512910728,278
False,0.03125,812dde1bce2d88cfbc1991b523cbb70384eceff5faffbd84993953113d6a97da,8d4f4c85c05e2e10735ebd3d0d82cabbaeb2c21fb83e1392a6ef22d10c658ab8,22,0.0012214948737791212,-0.13428915871950228,0.010122194932158102,279
False,0.015625,ad502742ea77f877d1bccc13409e74126f04a569cd066b618dc7404e28616bae,094558650bd3c35c0ddee51497b318aa264ea5eafe8f39d92ed931b688fc91ea,23,0.0011958733113987463,-0.13456660365465611,0.010122317555740367,280
False,0.0078125,6f80ee08377448876705a5568bdb4da82037084ee99b26a3e2e507ab0827b272,73582be4bbe2a2117e937822ce6c2e53d699d4a719f615ec2afeedb4d30e4c9c,18,0.0011842420924411622,-0.13470527350777395,0.010122381620902905,281
False,0.00390625,f9f2c0ccf337e4c8d9009463385cdc1863e26004fbe86953a53d0a0a3d2eada0,e59e757eacaa5167c1065fe3b582dacfa41b712b4004d6244efd947a40647bcf,24,0.0011787022730813236,-0.13477459521037313,0.010122414442479412,282
False,0.001953125,28e146b5feb2de38713ad77a0393847d2d176d4393a281feef525d093db57138,879fe24be6f78d2185843fc961b48050cf66c8eb39c9bd3df20b361b3a4d4004,20,0.0011759965526881451,-0.13480925282216122,0.010122430980964152,283
False,0.0009765625,3d0df43587a63ca26952b62c088871ca4daeb53ce05ea87b11928f6bb475f7fe,d6e2d2609894ecdea03fe50d9de6f3a7f8be7e81b4edcdaf3becb7ba560f7fb6,18,0.001174659724869363,-0.13482658081070048,0.010122439290712854,284
False,0.00048828125,520cfe87fe932be4c5e1f6578d8e89cbbc6b745b43f6bfb50e661d8466be05a2,2d9fba1a451b0e4049cf3e8ee11088356d8100989f01e0a8e91e64bc38be9e0a,21,0.0011739951900255185,-0.13483524460203422,0.010122443460601736,285
False,0.000244140625,fa33e2bf56c95c193db28385c16de41ca03d74d70fa66b99a0661b8b192654de,345e040cc074d7a01d89e5d3ed433a2a8363963e22ce2f6d944400621fad3efc,22,0.0011736712917826653,-0.13483957878557723,0.010122444074432614,286
False,0.0001220703125,d0040f286e0b33d4be1294c8a08b05aafb401113c9d38b235dc1d2bf90af4753,8e9a8855b27de1c0dba63f0446bc4eff83f1750568926dcfce03202c6f872857,32,0.001173493356610176,-0.13484174307699687,0.010122446153001924,287
False,6.103515625e-05,d34c1a2ee191426ac599a003c40fd7c27030fa3945533ae7df875b11f8372bd2,5ce54f00e9371c019e0f75d441220892663ca22d3785bed7a2ce5f17cab83548,32,0.0011734160509116603,-0.1348428253044597,0.010122447106465362,288
False,3.0517578125e-05,0948ad76c16276ca37647b3d186fdc54244114e0b79ea853675542f2a3fbac8f,c6c18bcc7801448a93426546240bedd8dccd91c842b82bf016f2f3af2fd676fb,32,0.0011733747554939417,-0.13484336678027828,0.010122447366148955,289
False,1.52587890625e-05,38eda5ece1c20688698209b94f29a851628a75790cb32bcdce794a6cf8f451f5,4e2280ec3715bd3f2d939af4d24a3cb844b8328c070bc7789fba6cc25ccdbdce,32,0.0011733541094666462,-0.1348436375163196,0.010122447498041443,290
False,7.62939453125e-06,2c594f22f8d3132054f0e64038a8101c64b4d414cf69b71741d40a25e456546a,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799694506819154,-0.13486258751710722,0.010043806396672387,291
False,3.814697265625e-06,02c610f12f50473c05303e53c9fe85c05226f3fd1aa7f794cac322434e442b61,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799697209101637,-0.13486258751710722,0.010043806396672387,292
False,1.9073486328125e-06,3fa541124793c0ba7fd378a16c6ca2609fd9cbffec939f40af062c0bba7c2795,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799698560236261,-0.13486258751710722,0.010043806396672387,293
False,9.5367431640625e-07,c8d11095625cc923f86eecc32501a78c4e555b129b40c2c818c3be784473d398,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699235811959,-0.13486258751710722,0.010043806396672387,294
False,4.76837158203125e-07,1cb64ab1dc80171a09c747654fdc6a3c09655ba61f909507e3dcca62a5d5cfad,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.00979969957359592,-0.13486258751710722,0.010043806396672387,295
False,2.384185791015625e-07,3001c7b59a770158afeed5926789f958e7a9e080a43c5bcabf2d8b22950beed3,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.00979969974248954,-0.13486258751710722,0.010043806396672387,296
False,1.1920928955078125e-07,65cbae9fb5250fe3b907abb08830c99744cf0e2d072b761d3f400da210140988,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699826929466,-0.13486258751710722,0.010043806396672387,297
False,5.960464477539063e-08,be80af3ba9a87ca0f0b6054e84532a290b2136d14102ba4b3e9197098e271dca,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699869154155,-0.13486258751710722,0.010043806396672387,298
False,2.9802322387695312e-08,5d283b953d9fcd2baff9212253c431fc7e27b56273a4216098002f11a6d9e3c2,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699890270309,-0.13486258751710722,0.010043806396672387,299
False,1.4901161193847656e-08,a407ddcbd628535bd6afb0fc675b6cfd0b2c4613ce2de41854ecd06319f1df9c,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699900823652,-0.13486258751710722,0.010043806396672387,300
False,7.450580596923828e-09,5c09f3ae903df851c7b494cec534f309201be41b991347635bb2b57564c81791,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699906095513,-0.13486258751710722,0.010043806396672387,301
False,3.725290298461914e-09,ce79da46b8060798a9c1b2e33422d356e4686634a45bba797c3dbe073ce2a1f9,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699908747368,-0.13486258751710722,0.010043806396672387,302
False,1.862645149230957e-09,4b9cd635e1cff1ae4bc03b5eec2c401f617486d9bdfcd7229aab717645c8f994,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699910057457,-0.13486258751710722,0.010043806396672387,303
True,9.313225746154785e-10,2a9aea600d1f796751841a16257c0c39f2db7464672436a71346ffdaa2fdf551,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699910724725,-0.13486258751710722,0.010043806396672387,304
False,1.0,a9641106d06b75de7236edb4ed512bdb861ce643a71d7e74fe052691ef359674,e775bf743fadbfdd8107386e5f68afa4bc1d78627b91f5674ea56e7aaf51f29b,33,0.002740585164188966,-0.11672618345446818,0.01011567314770984,305
False,0.5,40cba99edd5d1a775c2ed3fe65faca62cbfd03dd6e6d829de54fcaa2d1b036c8,c560d11ac983ab8fcc43cdfc8f1059281a759e37244ec61eed9f2e3cff8cb1e4,11,0.0045817926325525185,-0.1258447219371377,0.010048405706152754,306
False,0.25,1d16fb21099ab1e194c72f76b51f8277962b3527cd618ab5f8aa203a3e034db7,971c4d3115ec3ae930e2bffe9130645ec42803106681bdae5dac0e939f5d226a,27,0.0042161175017634365,-0.13037341550233794,0.010122035903659305,307
False,0.125,c910fec04ce60e44968abb0addfc6c50f808cbaf1dfa36eeefd726a48ec535bc,a441254b77102c57f14a2e196dd956b439420d543a29203ffd698125c99f4d9d,18,0.0014731142391164423,-0.13261366242858288,0.01012164800566907,308
False,0.0625,96e0675e0eaef6463514dce323c5f05bb48fcc8b32b20e1d58b242300565c3be,5b125ac01b4aa7d6cec720b8cfb8c338aeb1044060e3558f59e937a054d5a67d,19,0.0012824033412131837,-0.1337299272165713,0.010121970997361007,309
False,0.03125,50b750bf559e10924dbd30c250102db1a0794bf9bdb8871e298302960cc52ead,9fac324de6b4e797c8513a5df50545aed20e01145672a81ca4bac4b5661bfc7a,18,0.001220790375682965,-0.1342871982920136,0.010122193222211008,310
False,0.015625,ad771bf4fb7007c156f3f0fcab8e28583cc5994ac0f0bb74eb24fafc1f47e721,639a435e15f4a887c1c7f44da98391e96595718d67fdb7b977b71f3b4c6f9ce5,21,0.0011955427727956339,-0.13456562264475566,0.010122316850965672,311
False,0.0078125,fc533edd6f0ca5429a7083308c016c35599b8e17417f2138de12e63ab16bb1e1,1b2767fe1ce651a1cd7994ff89c0b6d9aaab5242714fd82770cea472d09823c7,17,0.0011840829929858038,-0.13470478249246418,0.010122381454064841,312
False,0.00390625,20df87b80fe6eebcba8e6669fc1ee86145ffed02520ece813398f9fd8dd294cf,f1bb89cba0788c81ca209690224712d71fd8d7d38ef7e7fdbed0d743a5892a73,23,0.0011786193622562548,-0.1347743501871928,0.010122414038464258,313
False,0.001953125,aaddaf79013a6f42e35d591dcb5f821ae959a7ed1fed7c3b1155197c2eb50761,0b24d3a9e79d28d2ff716860adb17036a214950dbf234ede862fa56f9813e215,19,0.0011759592903651524,-0.13480912890035257,0.010122431352610423,314
False,0.0009765625,a7d1fe4fb6ac5d4aef5799332a639c600c886004b5f8fd2e69ba264623dc32c0,0f42bd651ab337001908c4632c417e6d0970959cd951af4343787f23982c1413,18,0.0011746401486003853,-0.13482651944623336,0.010122439249878256,315
False,0.00048828125,7c7e1bcc88482e64112bc161e1769109358ab14dd38423cfec79aa53cd4f273e,6bce603a83de3c1f6cbb1fadbedf3785933b5fb0d7215e0ce6d1a5f8159da330,21,0.0011739855090307073,-0.13483521390951847,0.010122443435657543,316
False,0.000244140625,29745e3f353ef82d41457e79d09f878995244b1d0c2cdde0da3b6c2635620c51,664352372cab2cd118c616c94756206b600c0e711f110c1554105c80acaae86b,21,0.0011736581680582801,-0.13483956137535924,0.010122445376850515,317
False,0.0001220703125,2b39f8e983d7b3a3067abba1e28592e3029644916cb8cea71c8c2fa54913a1d2,0fe74b4c5401b73f74fc35e5a5b94d5c1ac2d9ab17e24c3fb8a12e62d4299b05,32,0.0011734909168600303,-0.13484173539092129,0.010122446147429884,318
False,6.103515625e-05,4d4779c29ced2d5fca233e1ccafd14eb17c5c2b11d68c72a682b101fcf04a7e4,2c5f0e2d7b8cbe55f6652dece417876660fccbf44bf3cb0513075682c88fce40,32,0.00117341091248033,-0.13484282182846863,0.010122447173102176,319
False,3.0517578125e-05,b9cc664646aab60ddd655b50d077f1ea92533eb16326945c484605eca14d286e,5fc7bb54f72f3ec49a9727fae1ecf17c8fb57b49dfd99adedd9c1202d5542bd0,32,0.001173374146896741,-0.13484336484661227,0.010122447364849449,320
False,1.52587890625e-05,d349f6a2028a86182c9c373769328db59c3a38f6c8dc7888b806322c01cf6524,ab38bd8ed6ee21b4e5e3735dcfdeb0f96b0af81ba3c2f7f81aac9c362f3c0703,32,0.00117335380585618,-0.1348436365412185,0.01012244749739246,321
False,7.62939453125e-06,f69937e1373e1994d90ddc559ba5a82135a0accfbd732d53f143d667916f6169,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799694493233129,-0.13486258751710722,0.010043806396672387,322
False,3.814697265625e-06,10b5f2b2bbc72199d6a1d3c88b5555f0b321906c2e9d57836a3fb3734caac013,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799697201972615,-0.13486258751710722,0.010043806396672387,323
False,1.9073486328125e-06,636de1de71d95761110c9be659ea9248f0d65e3c80855654416e159c4b211ef0,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.00979969855634869,-0.13486258751710722,0.010043806396672387,324
False,9.5367431640625e-07,750dd741add54885b47d734a5afbbd8ca79850178e3071920dda43b2907de28e,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699233532008,-0.13486258751710722,0.010043806396672387,325
False,4.76837158203125e-07,cb5fd016776beed1326536543a581e3b0ecc71d0d6861f95cf83654ec67f7e49,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699572122398,-0.13486258751710722,0.010043806396672387,326
False,2.384185791015625e-07,7cc7a0d8a61ec1864029dc0b9bbf8f6708ec48fbae9ed964ac896cd2777ec452,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.00979969974142361,-0.13486258751710722,0.010043806396672387,327
False,1.1920928955078125e-07,61c139979fe906076881d9cff238cd9ba932d051b37fbe7ab2c64365c4718f29,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699826079481,-0.13486258751710722,0.010043806396672387,328
False,5.960464477539063e-08,efaf1391ac2c09eafe97ac29b32dbc2e65f6fa3471212d4eb0de6740aabfb1a8,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699868387378,-0.13486258751710722,0.010043806396672387,329
False,2.9802322387695312e-08,e174a0b9d180d6ed41992529e9c9b55b0dd3cbb5ff6e2d876058e288fd93f26f,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699889558311,-0.13486258751710722,0.010043806396672387,330
False,1.4901161193847656e-08,a69832610959b63c6684430d96066473558106220b7d2bb37388c5d88ab89dc1,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699900140556,-0.13486258751710722,0.010043806396672387,331
False,7.450580596923828e-09,1b627d2e48a9da61e40f89151c29568b47b681b3190b7d953759cb8f76c04e1f,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699905439751,-0.13486258751710722,0.010043806396672387,332
False,3.725290298461914e-09,48486d2135ecc787b0629a83ee19497849fbf27f2f0ce46c71f2c7bb8b845604,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699908081673,-0.13486258751710722,0.010043806396672387,333
False,1.862645149230957e-09,cd6bf01f3e4cedbc32c40988b10fda9c8c2728a8ac48e2d96ce9cfa0b38daa7c,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699909400621,-0.13486258751710722,0.010043806396672387,334
True,9.313225746154785e-10,7c4521eba5a700b967f12ce9fa55bac81a4e67ec3301f08a69579393f4e55341,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699910054435,-0.13486258751710722,0.010043806396672387,335
False,1.0,1a1ecdc31928b1e94a85a19a2edab32f4e084817be0ab40c5918fa51905289f2,f3cb049483cf8bcfab9db24796b8ae81a2c9d56f30d713f6fb30af2b596166cf,24,0.002744697496583289,-0.11666845563451234,0.010115702109387975,336
False,0.5,a89d2c7e69ded52a41ccc4206bbaa35597563aa8c870cccecd2c2ffd34e2a24d,9957eb4912743d53200b22b958fcd88283bbc3c7c9ea6a0674280552b32a2035,11,0.0045671378359686664,-0.1258151523567322,0.01004844217868965,337
False,0.25,f467a94c8f9b3bc5cea0cfce52cfc37f1fd77929514e799a13d2dffe12a2aef6,d078c02b5a46de69fa6b11c081c9b7758aac977f8019401efb41ec752fbf7c93,19,0.004072213355441874,-0.13035857407545864,0.010121983783267159,338
False,0.125,e6a04c731c85b2640cb0deb6bb4384cecaf47108c702f2efd0061e9653bc9b1b,e4ec231e1d84507522b95f9ad85ef0364a44fdbfc1b97d34f9e9abdb27e717bd,11,0.0014684163853704451,-0.1326061795021014,0.010121639065550471,339
False,0.0625,8ab351b6afaaf74884d4fb7caa875a831a54a2d20aaf39b9d504c3011ea3a0f6,b059ea2c16d2b351729c969b8be77d56feba13eccbda7af837b2f1efa5a7314c,14,0.00128080521463805,-0.13372617457887886,0.010121967589124646,340
False,0.03125,764ba85f637d68d68b1ed178688e4fc086e583df37a393584051bfc0566ceeea,69c042eaf02f3b9106e195370bd1eab848a132cde5a74816739247b895b9cb4d,29,0.0012200977538588105,-0.1342853190000852,0.010122191947313411,341
False,0.015625,c059fb167f20fe9185166a369fffeaea3e516e64ae5ddd314eed9015ecbf5860,cd1502e7acf4bbcc3a649af0b177be6c05d5df65b1184fa640e3aa7080e2f749,19,0.0011952155117928372,-0.1345646825386349,0.010122316214292982,342
False,0.0078125,84edf4f343cb7f88b5c8f34dbb7d55b23d725ea71d5fef0d10b233a1b28b8891,f852c0007ff88a5a7686c1ea9a171d440fdfcac9346fd21802c0ec42fb6d5682,16,0.0011839301100986374,-0.13470431005087205,0.010122381814907553,343
False,0.00390625,1dd1540d51703207b738d403a7ce188956bfc14a7dda4ee7120f44c9e8af9266,8d7b626e909040a7a8f53ba15356ce2b33a78913801dfd814ce39e50af1adfdc,24,0.0011785451223552646,-0.13477411466478426,0.01012241411357931,344
False,0.001953125,011e32406520e2a6f85990da631a63ec927d99743c2a1ebdae44e382040494e7,7d8a4f4741def1d098c4a932c38030b55013dd456ae5c2215afff3c957d07376,19,0.0011759134747656391,-0.13480901320174654,0.010122430402859997,345
False,0.0009765625,82c3f8555247907cd401e9cd8a26da33da46357b1c9fe3f479d1fda0bbdc25e5,749dd8ab64957bb3e13a37ab38f59ff2aa1f87e095f9c2f361a1d92f1ad09436,17,0.0011746185009301993,-0.13482646068513912,0.01012243914435297,346
False,0.00048828125,50ccce1a8f67bdf4e3929a2afd1a0aedfa897695888c4eb4ac4b3136863aa20d,0cfe8b110b67338b56d369891d28f314e88419e946c0cd227368c69fbb738bc3,22,0.0011739758743536566,-0.13483518449418017,0.010122443416065278,347
False,0.000244140625,75a0d739e493a996b92b65c6d71a150f5cac1d75e7441b271e5bc83780c6b06e,45f0e537478eaf55aded844852e4eea4e156a98d49b3846de79599d13318366a,22,0.0011736543527805538,-0.13483954637401985,0.010122445521429388,348
False,0.0001220703125,59562cfbaade426c98c2e134df04c6eb920777f3b0f4974565390d61cde90681,ac6c7f9aa058a84231109873d52d3d85f59e66d4b05c6bd69d0c2a37b36a2843,32,0.0011734885128027678,-0.1348417280235817,0.010122446142225012,349
False,6.103515625e-05,c47b8c8ba8d929412e3e9b4a8808602608c04d13b83ca9c55adf42ae8bb716a0,84854cd722be10e6b98bec715ec291a59a576313e5d68006de2405ff462f6564,32,0.001173413630485616,-0.13484281776416174,0.01012244709967076,350
False,3.0517578125e-05,d20c675c84de947dba64164167545189900f8fa21e47d3dcc4138e097b8b32b0,22cf60d43c888fd77f6c6341f92c2c1e3dcf3204f8fda454f57bddb447ce1583,32,0.0011733735468178869,-0.1348433629926299,0.010122447363600342,351
False,1.52587890625e-05,3b2563687aa14001f03b1984441d61fde420a937faa577a277f84edca8de19bc,fe8f786fc9afc490c5565e9c8200cf459fe8a71d3f2022498b15851d126b4706,32,0.0011733535064978435,-0.13484363560590182,0.010122447496765868,352
False,7.62939453125e-06,41ada608c72abbc11b989cf0b839c3c79d68514c59ab017528ea68cf12659a84,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799694480342607,-0.13486258751710722,0.010043806396672387,353
False,3.814697265625e-06,195ee741378409742eef1a84e110c7527446f6f35480ddc422699166f9e3150d,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799697195189977,-0.13486258751710722,0.010043806396672387,354
False,1.9073486328125e-06,f42ad6319a9dcd308f07d76522e0da28ed0341d631677ce2257408d6ae12d02c,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.0097996985526296,-0.13486258751710722,0.010043806396672387,355
False,9.5367431640625e-07,12f0b75435665790d116158ed3bd4e1a3159b8a2752248b0f0ee27936ee0041b,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699231343245,-0.13486258751710722,0.010043806396672387,356
False,4.76837158203125e-07,cb860e706d058978cb5f62eebe4f1cda9028fbbb41a7d57d44891e0df9425ceb,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699570709355,-0.13486258751710722,0.010043806396672387,357
False,2.384185791015625e-07,fdd7a295646a0e8bfe94cb0fc41dbbc521fd61869d139a3f7171522db9d41f68,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699740371969,-0.13486258751710722,0.010043806396672387,358
False,1.1920928955078125e-07,721d7868da9fcd99f5e40955f33485f67d56bd0c9b9eae0fa24e5590cd8aeeb7,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699825226169,-0.13486258751710722,0.010043806396672387,359
False,5.960464477539063e-08,e0de10aa70d6289be7629e579ec71d4af335432607356cca866e08d16e9249d4,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699867632971,-0.13486258751710722,0.010043806396672387,360
False,2.9802322387695312e-08,3a198dd286910243d46cbdacb35d3c521f71aba289ea8676db387f51439aa113,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699888855838,-0.13486258751710722,0.010043806396672387,361
False,1.4901161193847656e-08,2c9393729155aa20248526ace088149976d666c5199b2c2fec20bf505a0f72de,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699899458182,-0.13486258751710722,0.010043806396672387,362
False,7.450580596923828e-09,cfbac8b3b9412dad5f079a49b0c245c0318f1031dfde11d00d372ce0544a1aa5,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699904763363,-0.13486258751710722,0.010043806396672387,363
False,3.725290298461914e-09,4e03e1f44c537a6b4d944c011fb40636bc37326789d91ac628cea52e7523e755,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699907406837,-0.13486258751710722,0.010043806396672387,364
