evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
26,9.2923840321949e-06,2.9045979703787137e-06,2.034876827115835e-05,6,5.036901079693456e-14,-3.8103201085877365,-0.1668002191132508,-0.2264711744574692
27,9.283424498684355e-06,2.173526113524662e-06,1.60581158631944e-05,4,4.5034133107457295e-11,-3.813410511311834,-0.16663617771614558,-0.22645671322480995
28,9.27330080038655e-06,2.1389269846757015e-06,1.582020435171576e-05,3,3.7215194566943174e-14,-3.812240128185787,-0.16670922187041215,-0.22646480390254337
29,9.233585965168492e-06,1.7974248034150023e-06,1.3460741283414851e-05,3,2.6689660162387272e-11,-3.80754714192874,-0.16700195428639494,-0.2264971676151756
30,1.2988221840448463e-05,2.9899624887629637e-06,1.4756076630796708e-05,8,3.013828005127051e-13,-3.787357178534943,-0.1681991398393061,-0.22662663849287631
31,9.232525168329359e-06,1.7785623768860417e-06,1.33291253020123e-05,3,2.9655070182996096e-11,-3.8074186515102437,-0.16700995649668882,-0.22649805201084938
32,9.214745970603248e-06,1.2021148951618447e-06,9.183360438372245e-06,4,9.136954136464372e-13,-3.8052133317013745,-0.1671470038772307,-0.22651321657703666
33,1.292975783343607e-05,3.056350577118143e-06,1.5064745718904277e-05,7,3.076898164011323e-14,-3.795635917506511,-0.1676782955720275,-0.22656992507500806
34,9.214559823756928e-06,1.1916767580088398e-06,9.104841804736078e-06,4,9.603370884845671e-13,-3.8051895130152626,-0.16714847983727574,-0.22651338021501577
35,9.206906545520761e-06,6.259204357757539e-07,4.011672206467484e-06,4,8.227877877004075e-12,-3.804183187713593,-0.16721068525928132,-0.22652029054151113
36,1.344134204694385e-05,5.276393152691327e-06,2.9267488844147944e-05,8,1.048780569833882e-12,-3.7120006944089328,-0.17260155988040757,-0.22715065293030182
37,9.189359426969893e-06,5.509039931108132e-06,3.491523407183372e-05,3,9.6124340077793e-11,-3.801591256121289,-0.1673706852204859,-0.2265371222181438
38,9.26417819432587e-06,1.0084976069765418e-05,4.360886967883485e-05,9,3.750514320785259e-13,-3.6980102507810297,-0.17338910082503312,-0.2273003389608731
39,8.923128163922177e-06,8.268346957367743e-06,5.2017384257091464e-05,9,4.309583833882732e-12,-3.7416186240103206,-0.17094106246536364,-0.22691904433796853
40,8.894750363523276e-06,1.2416006676371193e-05,7.802389576632237e-05,4,1.7580917656017642e-11,-3.7326173740567565,-0.17152353702764647,-0.22692092951259765
41,5.045123518092141e-05,0.0001072733548305596,0.0008211229747257197,8,6.4298866145284095e-12,-4.258326694773959,-0.1494924310663258,-0.2264637918028198
42,8.884647474732131e-06,1.830748638563477e-05,0.00011623540077461631,3,5.81987394548428e-12,-3.730737583985747,-0.1716518158072051,-0.2269157050395875
43,1.3324432278351403e-05,4.336343449887034e-06,2.4853711301550677e-05,24,1.1621682755021728e-13,-3.7275286029481163,-0.1718029072009016,-0.22690854479504702
44,8.884638091317941e-06,1.8317504012625083e-05,0.00011630041152987098,3,5.848171930103519e-12,-3.730736064045551,-0.17165191930542428,-0.226915700769749
45,8.884628712409108e-06,1.832753264974819e-05,0.0001163654936780959,3,5.876573687649777e-12,-3.730734545371886,-0.17165202271678004,-0.22691569650338225
46,1.331734214074704e-05,4.282550444784998e-06,2.4595518905550155e-05,25,2.119201723329237e-12,-3.7287725770317737,-0.17171689771594584,-0.22691212065731164
47,8.884626364505552e-06,1.833004568528864e-05,0.00011638180234064554,3,5.883701794772287e-12,-3.7307341652731565,-0.17165204859882338,-0.22691569543556817
48,8.884624017584647e-06,1.833255866267702e-05,0.00011639811062208601,3,5.890833573516072e-12,-3.7307337853671396,-0.1716520744677058,-0.2269156943682901
49,8.880342712877896e-06,2.553175840411729e-05,0.0001630931627060973,3,3.9071526163105246e-11,-3.7301006674644714,-0.1716951146947007,-0.2269139075148226
50,8.880341808609292e-06,2.5534150890960933e-05,0.00016310867172549052,3,3.908496555086679e-11,-3.73010054709721,-0.17169512285988034,-0.22691390717337467
51,8.880340904577513e-06,2.553654333194897e-05,0.00016312418044205827,3,3.9098405202066694e-11,-3.7301004267673226,-0.17169513102251563,-0.22691390683203197
52,8.87780788830615e-06,3.569916413295696e-05,0.00022896154565548794,3,9.532764985407068e-11,-3.729786560861859,-0.17171638717336501,-0.22691301374517683
53,8.87780754556378e-06,3.57012488772137e-05,0.00022897504485261166,3,9.533828416219453e-11,-3.7297865215580863,-0.17171638982997214,-0.22691301363296712
54,8.8778072028834e-06,3.570333353547932e-05,0.00022898854349083175,3,9.534891776143083e-11,-3.7297864822622935,-0.17171639248603854,-0.22691301352077997
55,8.874895398142653e-06,0.00010089431628153776,0.0006508549524129456,4,4.108461151750462e-11,-3.7296342280154677,-0.17172635010214707,-0.226912567089172
56,0.0010292111186605923,0.0009607696325951356,0.005153824512191834,93,1.4409569503357118e-14,-3.995556974598364,-0.609434520764029,-0.42573000204544253
57,1.347119683265334e-05,5.6559655517709616e-06,3.1062349439031796e-05,16,4.8266038017875605e-11,-3.708896602126808,-0.17316224666264682,-0.22684035921430432
58,1.3319767660850691e-05,4.300442681096214e-06,2.4681579975187494e-05,13,6.261112078133986e-11,-3.7283541117099013,-0.17174587798610425,-0.22691087396387982
59,8.873990631891169e-06,0.000383857863869074,0.002481043914610541,2,1.564488103445693e-11,-3.729636229167884,-0.1717260180262098,-0.22691256606939392
60,8.873955821382195e-06,0.00042752244806365443,0.002763446447178552,2,1.6861107472810686e-11,-3.729635041129595,-0.171726093180252,-0.22691256238427196
61,1.3318090190030122e-05,4.288175489297553e-06,2.4622608642477613e-05,15,2.5371369557227434e-13,-3.728640352553177,-0.17172606463803564,-0.22691171817450592
62,8.873946156727534e-06,0.0004414873176062975,0.0028537646580733267,2,1.7206902451347627e-11,-3.729634711306158,-0.17172611404410215,-0.22691256136118093
63,8.87393620631466e-06,0.0004568624911455036,0.002953203972363599,2,1.7566607941829852e-11,-3.7296343717392846,-0.17172613552410326,-0.22691256030785423
64,1.3317394403337212e-05,4.282135215381387e-06,2.4593486326101145e-05,20,8.401309858603263e-11,-3.7287834125567354,-0.17171616364546982,-0.22691213924128706
65,8.873933634848883e-06,0.00046101344336626436,0.002980050344987389,2,1.7660174655231164e-11,-3.729634283987104,-0.17172614107501602,-0.2269125600356474
66,8.873931043737552e-06,0.0004652738956370844,0.003007604905956343,2,1.7754708393982817e-11,-3.7296341955650805,-0.1717261466682872,-0.22691255976136196
67,8.871393012128728e-06,4.944630746829307e-05,0.00032098723157531877,3,3.8480573919609574e-11,-3.72956775510637,-0.17173021395113314,-0.2269123495013512
68,8.871141147046411e-06,0.00012051391288917989,0.0007747071417726439,4,5.5658483024535755e-11,-3.7259832037496254,-0.1719620804153841,-0.22691279293898606
69,1.3351344175859489e-05,4.54978837240514e-06,2.587420007531743e-05,25,5.847991226473518e-11,-3.7230559213071635,-0.17211241614058034,-0.226892152561166
70,8.86968770610095e-06,0.0005149289557407486,0.0033206045270242303,2,3.451915712699946e-11,-3.7259864130233358,-0.1719615816805615,-0.22691278805621096
71,1.3404485566926208e-05,5.007840387966412e-06,2.8039228650585455e-05,20,1.9067729098258638e-13,-3.715590106970805,-0.17264021762603482,-0.2268639159543991
72,8.86891195777808e-06,0.00012835751024485267,0.0008289981211826626,3,5.173649212002895e-11,-3.7259829043963024,-0.17196168142456972,-0.22691276301013888
73,8.870200290744966e-06,0.0005285545909266735,0.003404653551327349,3,3.497189867248252e-11,-3.7259738557630344,-0.17196256717980085,-0.22691273735115328
74,8.868911941810275e-06,0.00012835639969962847,0.0008289909584473792,3,5.173738073111428e-11,-3.725982898967711,-0.17196168180549237,-0.22691276298542307
75,8.86891193985881e-06,0.00012835626394716823,0.0008289900828786658,3,5.173748892058055e-11,-3.7259828983044514,-0.17196168185203253,-0.22691276298240332
76,8.870206693894876e-06,0.0005231168190347701,0.0033696161616699485,3,3.482952586361237e-11,-3.7259766752973453,-0.17196236898317926,-0.2269127501667784
77,8.868911935886005e-06,0.00012835598766820018,0.0008289883009491408,3,5.173770916069606e-11,-3.7259828969536715,-0.17196168194681646,-0.22691276297625326
78,8.868911935401463e-06,0.0001283559540258275,0.0008289880839639204,3,5.1737736618770485e-11,-3.7259828967886084,-0.17196168195839934,-0.2269127629755018
79,8.87020991015185e-06,0.0005204100939390791,0.0033521757669237777,3,3.475860737789141e-11,-3.7259780843037436,-0.17196226994206454,-0.22691275657114016
80,8.868911934409028e-06,0.00012835588492219967,0.0008289876382636846,3,5.173779172200306e-11,-3.7259828964517046,-0.17196168198203918,-0.22691276297396795
81,8.868911934288999e-06,0.00012835587662279546,0.0008289875847342751,3,5.173779774002111e-11,-3.725982896410645,-0.17196168198492087,-0.22691276297378102
82,8.868909867192508e-06,0.00012821233813008903,0.0008280617972112035,3,5.185288745863683e-11,-3.725982193270899,-0.17196173132431844,-0.2269127597724605
83,8.868909614612184e-06,0.0001281948290347115,0.0008279488678279754,3,5.18669637198201e-11,-3.725982107304493,-0.17196173735662904,-0.22691275938106423
84,1.3406668687420582e-05,5.026289881095684e-06,2.812624612606199e-05,33,7.041300168795324e-11,-3.715341968344456,-0.17265838967809147,-0.22686275458746122
85,8.870395273894121e-06,0.0003042700368550857,0.0019591028873329392,2,3.631446592331475e-11,-3.725972236311908,-0.17196271847841882,-0.2269127324398753
86,8.868909614612184e-06,0.00012819473092094919,0.0008279482319233698,1,5.1941434335264675e-11,-3.725982107304493,-0.1719617380003552,-0.22691275935737154
87,8.868909614612184e-06,0.0001281948083293939,0.0008279487336306157,1,5.185836611393619e-11,-3.725982107304493,-0.1719617374924789,-0.22691275937606423
88,8.868909614612184e-06,0.0001281948246652355,0.0008279488395080902,1,5.186406615168584e-11,-3.725982107304493,-0.1719617373852983,-0.2269127593800089
89,8.868909614612184e-06,0.00012819482811282046,0.0008279488618529187,1,5.1866303977583e-11,-3.725982107304493,-0.1719617373626794,-0.22691275938084152
90,8.868909614612184e-06,0.0001281948288401355,0.0008279488665668686,1,5.1866822290197556e-11,-3.725982107304493,-0.17196173735790588,-0.22691275938101715
91,8.868909614612184e-06,0.00012819482899408346,0.0008279488675646423,1,5.186693363225972e-11,-3.725982107304493,-0.1719617373568984,-0.22691275938105424
92,8.868909614612184e-06,0.00012819482902629828,0.0008279488677734376,1,5.1866957377753965e-11,-3.725982107304493,-0.17196173735668585,-0.2269127593810621
93,8.868909614612184e-06,0.00012819482903296496,0.0008279488678166543,1,5.1866962283547686e-11,-3.725982107304493,-0.17196173735664097,-0.22691275938106387
94,8.868909614612184e-06,0.00012819482902857123,0.0008279488677881684,1,5.186695914542165e-11,-3.725982107304493,-0.1719617373566706,-0.2269127593810627
95,8.868909614612184e-06,0.00012819482902680149,0.0008279488677767086,1,5.1866958116398664e-11,-3.725982107304493,-0.17196173735668066,-0.2269127593810624
96,8.868909614612184e-06,0.00012819482902820572,0.0008279488677858077,1,5.1866958902934756e-11,-3.725982107304493,-0.17196173735667272,-0.22691275938106265
97,8.868909614612184e-06,0.00012819482902716418,0.0008279488677790593,1,5.1866958391100157e-11,-3.725982107304493,-0.17196173735667797,-0.2269127593810624
98,8.868909614612184e-06,0.00012819482902783,0.0008279488677833725,1,5.1866958783195115e-11,-3.725982107304493,-0.17196173735667378,-0.2269127593810625
99,8.868909614612184e-06,0.00012819482902783,0.0008279488677833725,1,5.1866958783195115e-11,-3.725982107304493,-0.17196173735667378,-0.2269127593810625
100,0.0002508940171839743,0.0001569627435818962,0.0007333343859802796,53,5.525677710598289e-12,-6.564212151064539,-0.13875742034560043,-0.3277722369369658
101,4.3216687568559956e-05,5.655028467121258e-05,0.00029690593586609315,10,2.2267910607524045e-11,-3.6202717994396894,-0.16425611617450236,-0.23414277855958146
102,1.2757906887553408e-05,9.681131415174794e-06,3.778371093384145e-05,6,4.2338166288287446e-14,-3.6848071801691624,-0.17022535539370642,-0.22906587931710615
103,1.0120852343376759e-05,5.81464986629838e-06,1.9962700942219225e-05,5,2.3515730246454364e-12,-3.7119661387377976,-0.1715159789907848,-0.22759389336257152
104,9.33050029126824e-06,5.325487335406548e-06,2.4565933035378542e-05,5,2.8265219760202638e-12,-3.721332678003361,-0.17185150020721504,-0.22712749090718376
105,9.053374338788455e-06,5.901771583887082e-06,3.131035420269377e-05,4,3.3760811497015822e-12,-3.7244292456564487,-0.1719419637880244,-0.22697972948173709
106,8.94763005431496e-06,7.2266036030538425e-06,4.1466101145042e-05,5,2.0633105085595094e-12,-3.7254509852931808,-0.17196376614357123,-0.22693324156509107
107,8.904586075621304e-06,9.716953701870833e-06,5.860510005311435e-05,5,1.1661976965759853e-12,-3.725793248875544,-0.171966920540878,-0.2269188130044628
108,8.88584068787849e-06,1.4621927928278816e-05,9.102891447834703e-05,4,1.3477072685097773e-12,-3.7259114047332735,-0.17196579588440855,-0.22691444165375127
109,8.877150332868763e-06,2.5214459731569253e-05,0.0001598896701907089,4,1.3616546948784635e-11,-3.72595404564744,-0.17196425807871338,-0.22691317609896786
110,8.869340495254272e-06,0.00020195786676225968,0.0013034082970402128,2,2.04072546044051e-11,-3.725979693999783,-0.1719617968004016,-0.22691284167845963
111,8.86881410662022e-06,0.00011450362034259619,0.0007396902977767893,2,6.627025627922957e-12,-3.7259820997855457,-0.17196168913439105,-0.22691277203915064
112,8.869492731025046e-06,0.0002535039104925367,0.0016356455300542343,2,3.382767162479765e-11,-3.7259788171297177,-0.17196181160923535,-0.22691287436805568
113,8.86878405357296e-06,0.00011058879436331608,0.0007144534322597273,2,2.3611730897313907e-12,-3.72598198345005,-0.17196166147907016,-0.22691278485752753
114,8.869251299851162e-06,0.00017681269965595428,0.0011413332864840626,2,2.1625304381869242e-11,-3.725979893641305,-0.1719617605696233,-0.2269128439344753
115,8.868705546003732e-06,0.00010288516843948602,0.0006647907667354545,2,2.635243764958713e-13,-3.7259820637040004,-0.1719616208369594,-0.22691279328588845
116,8.870217771596762e-06,0.0010018561205903068,0.0064551690938145665,2,7.904692281173864e-11,-3.7259754863092516,-0.17196195221599378,-0.22691297426369164
117,8.869498120548316e-06,0.00025158442322800875,0.001623274482068491,2,4.059250167168529e-11,-3.72597860460507,-0.17196179501031883,-0.22691288848787092
118,8.868795018911696e-06,0.00011040702558844872,0.0007132817529483807,2,4.664538109945793e-12,-3.72598167012215,-0.17196164044143022,-0.22691280417260273
119,8.868705546003732e-06,0.00010288594984688919,0.0006647959093729553,1,2.1516347200179862e-11,-3.7259820637040004,-0.1719616182343266,-0.22691279507271137
120,8.868705546003732e-06,0.00010288533334339583,0.0006647918520093209,1,4.588751933444028e-12,-3.7259820637040004,-0.171961620287711,-0.22691279366297185
121,8.868705546003732e-06,0.00010288520323979819,0.0006647909957650494,1,1.0405192699365228e-12,-3.7259820637040004,-0.17196162072104798,-0.22691279336546674
122,8.868705546003732e-06,0.00010288517578339395,0.0006647908150675809,1,3.6214130183651777e-13,-3.7259820637040004,-0.17196162081249794,-0.22691279330268235
123,8.868705546003732e-06,0.00010288516998910871,0.0006647907769339414,1,2.751199927779278e-13,-3.7259820637040004,-0.1719616208317971,-0.22691279328943256
124,8.868705546003732e-06,0.00010288516876648598,0.0006647907688875322,1,2.654456425246962e-13,-3.7259820637040004,-0.17196162083586994,-0.22691279328663636
125,8.868705546003732e-06,0.00010288516850833308,0.0006647907671885764,1,2.6390558162445817e-13,-3.7259820637040004,-0.1719616208367295,-0.22691279328604627
126,8.868705546003732e-06,0.0001028851684537554,0.0006647907668293955,1,2.636037536499402e-13,-3.7259820637040004,-0.17196162083691077,-0.2269127932859217
127,8.868705546003732e-06,0.00010288516844251046,0.0006647907667553635,1,2.635409681306636e-13,-3.7259820637040004,-0.17196162083694913,-0.2269127932858955
128,8.868705546003732e-06,0.00010288516843973213,0.0006647907667371191,1,2.6352778978176315e-13,-3.7259820637040004,-0.1719616208369572,-0.22691279328588998
129,8.868705546003732e-06,0.00010288516843944851,0.0006647907667352259,1,2.635249873486262e-13,-3.7259820637040004,-0.1719616208369589,-0.22691279328588876
130,8.868705546003732e-06,0.00010288516843940942,0.0006647907667349624,1,2.6352443790908444e-13,-3.7259820637040004,-0.17196162083695923,-0.22691279328588845
131,8.868705546003732e-06,0.00010288516843945242,0.0006647907667352328,1,2.635242990908556e-13,-3.7259820637040004,-0.1719616208369594,-0.22691279328588845
132,8.868705546003732e-06,0.00010288516843948602,0.0006647907667354546,1,2.6352438054415036e-13,-3.7259820637040004,-0.1719616208369594,-0.22691279328588845
133,8.868705546003732e-06,0.00010288516843942152,0.0006647907667350357,1,2.635243795685565e-13,-3.7259820637040004,-0.1719616208369594,-0.22691279328588845
