step,objective_total,objective_data,objective_regularizer,gradient_rms,equilibrium_residual_rms,forward_iterations,forward_converged,numerically_equilibrated,min_det_f,min_det_g,min_det_ainv,min_singular_ainv,orientation_preserving,verified_admissible,top_uy_mean,top_uy_range,top_error_rms,top_highpass_rms,top_slope_rms,top_curvature_rms,activation_l2_rms,activation_max_abs,activation_neighbor_jump_rms,activation_physical_h1_squared
23,0.0028690229983538624,0.0027627061926863345,0.00010631680566752791,0.00040189506926233533,1.4778644604288155e-10,27,1,1,-37.644373001160176,-0.11213475634305009,-0.07491195596040784,0.03748248703404047,0,0,0.017096643365282195,0.12805252701826736,0.09103910466419914,0.005450772506670191,0.5932484928319157,20.414952469157694,0.598332366448195,1.0376941462667926,0.14640058494150807,2.126336113350558
24,0.0028393994972123176,0.002734323426326807,0.00010507607088551032,9.925643685223531e-05,8.574300131618384e-14,10,1,1,-60.34403944980908,-0.009398181360251313,-0.07866124119177177,0.00242891357326256,0,0,0.017466557596664566,0.12296521494995423,0.09057025051848107,0.005835490112775538,0.6276377784665836,21.941906690811617,0.5986700646649882,1.0583590385111346,0.14798223424234333,2.1015214177102064
25,0.0028495155267755983,0.0027448239155641665,0.00010469161121143158,0.00010010290499977648,4.590568837084251e-11,13,1,1,-77.64738235726482,0.09483292154617382,-0.08005274165734208,0.024184685641414457,0,0,0.015546636994844156,0.11123615475595197,0.09074399014090409,0.005777117282306306,0.6043243483353651,22.15769856799621,0.599122244582876,1.0752768199085916,0.15035937912143285,2.0938322242286316
26,0.002847037552901249,0.0027386878952273762,0.0001083496576738724,0.00030796053858821724,9.455998760058934e-14,7,1,1,-75.76468624912211,0.06917599919376273,-0.0800442990376251,0.013381888767936657,0,0,0.0152778761642281,0.10899846345806177,0.09064250485110244,0.00563283222713222,0.5889837731669274,21.70791543797343,0.6014793727727081,1.0888255550790895,0.15512163269528667,2.166993153477448
27,0.0028815662272837503,0.002771759306566327,0.00010980692071742344,0.0002316034530154511,6.647500334970806e-12,14,1,1,-55.60417612923011,-0.0042962297741417875,-0.07897685043839486,0.0001776272786370005,0,0,0.014517232803110083,0.09770385421326294,0.09118814571916123,0.004637657766405615,0.5206113103145413,18.62903980695696,0.6036241606085112,1.0992391312734855,0.15806208160855206,2.196138414348469
28,0.0028799231142460787,0.002771077969563381,0.00010884514468269786,0.00014420003906278402,1.8219423240424112e-11,12,1,1,-47.749677580436575,-0.045819728180867936,-0.07611948559872514,0.02053679142498341,0,0,0.013922238158563631,0.08718113393319295,0.09117693737283646,0.003975503952093611,0.4682038609232247,16.040131053189665,0.6059163671624035,1.106696838609515,0.15961004583894653,2.176902893653957
29,0.0028737275032084176,0.002763949274115655,0.00010977822909276272,0.00014081951301531546,5.501612845893252e-13,19,1,1,-43.83227985729106,-0.09783720692891146,-0.10883892202825679,0.03898287155583319,0,0,0.014568507036937609,0.09362843816835922,0.09105958391266109,0.004334838744436252,0.4810719211709965,17.193220603795208,0.6092314481122272,1.1127609384173425,0.16186645301046226,2.1955645818552543
30,0.00285656355043874,0.0027456177194847167,0.00011094583095402334,0.00013319111716361286,5.224792803588484e-11,6,1,1,-37.40729032053994,-0.15064062294799718,-0.15533509530713766,0.035074430155001175,0,0,0.015086460587462547,0.09714427822792296,0.09075711078727743,0.004539123241455057,0.4866434255100963,17.723108601665007,0.6132422464770804,1.1181687016483246,0.1634281250647671,2.2189166190804666
31,0.0028373899614121388,0.0027259640388927102,0.00011142592251942845,0.00013117014600817103,2.6196221580824457e-10,6,1,1,-29.650449074616898,-0.17978263813045425,-0.1889171726710437,0.03485719525354564,0,0,0.015375285799362764,0.09832945610206915,0.09043169862762798,0.004746701943567994,0.49521010131893095,18.366062817563243,0.616947226117691,1.1234888787790756,0.16409348421550662,2.228518450388569
32,0.0028258674767872175,0.0027148340693302964,0.00011103340745692117,0.00011433889083022346,5.85463581465131e-11,8,1,1,-26.31034412635419,-0.18625871631971871,-0.20897880807364544,0.04589331559861215,0,0,0.015081649715405897,0.09806973606697214,0.09024689583576206,0.0049151785399159376,0.5058899189137092,19.064366966549397,0.62036418300586,1.1289102697260442,0.1640260075720921,2.2206681491384233
33,0.002822511913999301,0.0027140380835197955,0.00010847383047950562,0.00013739437956246313,5.973061260468328e-14,8,1,1,-36.508541860669375,-0.13688287819821604,-0.21777554404748373,0.04190813017254343,0,0,0.014668415579142734,0.09911340397788355,0.09023366472974145,0.00487146290380795,0.5069308172425548,19.209443082898826,0.6243996524842307,1.1338155357117006,0.1623226582200177,2.169476609590112
34,0.0028669780934535444,0.002763835308568967,0.0001031427848845775,0.00041039694216655695,4.300658851902577e-10,17,1,1,-54.65063619478649,0.04570352179729219,-0.21770969529212467,0.03751830189068534,0,0,0.014382344647145072,0.10793994351921138,0.09105770656955348,0.004209023896983188,0.4740232785781815,17.319258608836062,0.6277116562285927,1.137253404239206,0.15883710645280646,2.0628556976915498
35,0.002819747089966752,0.0027258128969977202,9.393419296903192e-05,0.0004187091963905382,9.58042065925438e-12,18,1,1,-39.81549846653097,-0.13772101787846278,-0.20925932249344603,0.0005921406186043718,0,0,0.014293993364585339,0.10277389875564763,0.09042919158652897,0.005534394594866457,0.5448863331631271,20.95414194427767,0.6298967347808857,1.1240881348048377,0.1522720684331435,1.8786838593806383
36,0.002799225520518827,0.002717798591087862,8.142692943096542e-05,0.00026381451075980947,1.9542689472854627e-12,36,1,1,-88.0385162685944,0.0029728464519734868,-0.19394868802362802,0.0034756110715176685,0,0,0.01708426863423429,0.13628197466474137,0.09029615591631564,0.006600087917888696,0.666942897306406,24.295195513031572,0.6304436134164981,1.1103163568021903,0.14293913779644632,1.6285385886193084
37,0.002786939913086088,0.0027112348319080154,7.57050811780727e-05,0.00028464356384264803,9.436810236019683e-13,15,1,1,-75.52451719833805,-0.002375110612546503,-0.17723163449414187,0.00025495789631061204,0,0,0.016452913464542824,0.1300753632594846,0.09018705281648827,0.006260457367419793,0.637527157581069,23.163096796283185,0.6311451085118176,1.096729912944336,0.13680795456227807,1.5141016235614537
38,0.002762905154636209,0.0026900432509975544,7.286190363865498e-05,0.0005240284677556497,1.8193241643779065e-11,17,1,1,-51.13339216783469,-0.14185900543744018,-0.1593449965321001,0.016424273955091506,0,0,0.019476705652991713,0.12250733641158368,0.08983390091158606,0.005702006167575177,0.6255968583247901,21.642480492668845,0.6312808375407221,1.0918110522603697,0.132984453974916,1.4572380727730996
