step,optimizer_phase,optimizer_iteration,optimizer_evaluation,learning_rate,evaluation_success,objective,gradient_rms,gradient_inf,activation_update_rms,forward_converged,forward_iterations,forward_failure,line_search_failures,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv,inverted_cell_fraction,inverted_rest_measure_fraction,negative_det_f_mean,ainv_negative_cell_fraction,ainv_negative_rest_measure_fraction,g_negative_cell_fraction,g_negative_rest_measure_fraction,double_inverted_cell_fraction,double_inverted_rest_measure_fraction,top_target_mae,top_target_rms,top_target_max,top_error_rms,top_highpass_rms,top_slope_rms,top_curvature_rms,activation_neighbor_jump_rms,activation_rms,detF/min,detG/min,detAinv/min,target/rms,target/mae,target/max,activation/rms,activation/neighbor_jump_rms
552,adam,552,553,0.00011688227942405698,1,0.00013048761092656846,6.1383721201155624e-06,9.576309290145263e-05,1.4976258955025895e-05,1,2,,0,3.308268208492132e-09,-233.28177323310123,-0.19147050527277967,-0.6449522604931172,0.0345,0.034499999999999996,0.8733648352835282,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008732576437501286,0.011423117390912538,0.03856012983013066,0.0075378546279471605,0.006830272668242708,0.764266932697818,55.03490441503889,0.25850552245122904,0.5874574198915035,-233.28177323310123,-0.19147050527277967,-0.6449522604931172,0.011423117390912538,0.008732576437501286,0.03856012983013066,0.5874574198915035,0.25850552245122904
553,adam,553,554,0.00011571345662981642,1,0.00013042233628775013,6.03251583317155e-06,9.600837972182272e-05,1.488392119690758e-05,1,2,,0,3.135836387625294e-09,-233.2937327095204,-0.19177843566250927,-0.6449525967179007,0.0345,0.034499999999999996,0.873372153301485,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008728919458779303,0.011420259904562162,0.03856542868513113,0.007534585180783486,0.006829170127758813,0.7641772736545841,55.02947024655951,0.2585057928740201,0.5874589304142465,-233.2937327095204,-0.19177843566250927,-0.6449525967179007,0.011420259904562162,0.008728919458779303,0.03856542868513113,0.5874589304142465,0.2585057928740201
554,adam,554,555,0.00011455632206351825,1,0.00013035748910242902,5.99337905493669e-06,9.631384083624714e-05,1.478863037282616e-05,1,2,,0,2.990928225853086e-09,-233.30279383194144,-0.1921005260970698,-0.6449529352055215,0.0345,0.034499999999999996,0.8733780264375426,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008725251552776064,0.011417420422425944,0.03857104879063236,0.007531317326517248,0.0068280721514746125,0.7640879519055825,55.02406236719136,0.25850606410279076,0.5874604419782757,-233.30279383194144,-0.1921005260970698,-0.6449529352055215,0.011417420422425944,0.008725251552776064,0.03857104879063236,0.5874604419782757,0.25850606410279076
555,adam,555,556,0.00011341075884288306,1,0.00013029308652004812,6.022587703152867e-06,9.675196525828984e-05,1.4690322997486101e-05,1,2,,0,2.870207053188545e-09,-233.31030338510826,-0.19243644846822505,-0.644953277863671,0.0345,0.034499999999999996,0.8733790025757786,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008721598445339561,0.011414599709146532,0.03857642093838128,0.007528053088785807,0.006826970873684051,0.7639985496485658,55.01858077641299,0.25850633204238244,0.5874619506304327,-233.31030338510826,-0.19243644846822505,-0.644953277863671,0.011414599709146532,0.008721598445339561,0.03857642093838128,0.5874619506304327,0.25850633204238244
556,adam,556,557,0.00011227665125445423,1,0.0001302290241136287,6.1022113527079166e-06,9.739015591082075e-05,1.4589761263398489e-05,1,2,,0,2.7772706276592654e-09,-233.3173964700177,-0.19278549235311962,-0.6449536262181285,0.0345,0.034499999999999996,0.8733723219689262,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008717974438475802,0.011411793203244997,0.038581082980048045,0.007524792727382224,0.0068258596109604,0.7639087014201302,55.012944474906504,0.2585065932464226,0.58746345305863,-233.3173964700177,-0.19278549235311962,-0.6449536262181285,0.011411793203244997,0.008717974438475802,0.038581082980048045,0.58746345305863,0.2585065932464226
557,adam,557,558,0.00011115388474190968,1,0.00013016513057320694,6.2054267359762555e-06,9.828890176235243e-05,1.4488043545539454e-05,1,2,,0,2.7169173906847917e-09,-233.32493301723974,-0.1931464140488484,-0.6449539813360528,0.0345,0.034499999999999996,0.8733560318498261,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008714384451446526,0.011408993407536308,0.038584702400835204,0.0075215346495101885,0.006824732926170014,0.7638180897221917,55.00709309546504,0.25850684502912896,0.5874649466793177,-233.32493301723974,-0.1931464140488484,-0.6449539813360528,0.011408993407536308,0.008714384451446526,0.038584702400835204,0.5874649466793177,0.25850684502912896
558,adam,558,559,0.0001100423458944906,1,0.000130101224576606,6.307315865218652e-06,9.9501203157637e-05,1.43861672480538e-05,1,2,,0,2.690619315938647e-09,-233.33346844348713,-0.19351738322810613,-0.6449543437966374,0.0345,0.034499999999999996,0.8733290188327504,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008710826692288513,0.011406192378554992,0.0385870855956042,0.007518275429683979,0.006823586555240186,0.7637264356171928,55.0009863948378,0.25850708550876855,0.5874664296690865,-233.33346844348713,-0.19351738322810613,-0.6449543437966374,0.011406192378554992,0.008710826692288513,0.0385870855956042,0.5874664296690865,0.25850708550876855
559,adam,559,560,0.00010894192243554568,1,0.0001300371567133526,6.391677863517198e-06,0.00010107332168526575,1.4284760114437753e-05,1,2,,0,2.697526785901117e-09,-233.3432554583984,-0.1938960135947767,-0.6449547137047771,0.0345,0.034499999999999996,0.873290971387375,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008707294931944193,0.011403383564247613,0.03858817529930907,0.0075150098443614415,0.006822417230521902,0.7636334860338608,54.99460220238223,0.2585073135893729,0.5874679009471925,-233.3432554583984,-0.1938960135947767,-0.6449547137047771,0.011403383564247613,0.008707294931944193,0.03858817529930907,0.5874679009471925,0.2585073135893729
560,adam,560,561,0.00010785250321119023,1,0.00012997282771743342,6.453265411403375e-06,0.00010304693540255281,1.4184023450679105e-05,1,2,,0,2.737635249763191e-09,-233.3542719934292,-0.19427945855800904,-0.6449550907406332,0.0345,0.034499999999999996,0.8732422871280765,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008703779827355988,0.011400562605303012,0.0385880383038159,0.007511730851410707,0.0068212224267441834,0.763538998743087,54.987933309786655,0.25850752889119244,0.5874693601185343,-233.3542719934292,-0.19427945855800904,-0.6449550907406332,0.011400562605303012,0.008703779827355988,0.0385880383038159,0.5874693601185343,0.25850752889119244
561,adam,561,562,0.00010677397817907833,1,0.0001299081827593631,6.496692737686386e-06,0.00010546284649704847,1.4083862560982865e-05,1,2,,0,2.8125225015115143e-09,-233.3662689485201,-0.19466455035535024,-0.6449554742362968,0.0345,0.034499999999999996,0.8731839402136871,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008700269205422275,0.011397727087422434,0.03858684599550279,0.007508429469183069,0.006820000044723074,0.7634427250961606,54.98098363809718,0.25850773164274654,0.5874708073881727,-233.3662689485201,-0.19466455035535024,-0.6449554742362968,0.011397727087422434,0.008700269205422275,0.03858684599550279,0.5874708073881727,0.25850773164274654
562,adam,562,563,0.00010570623839728754,1,0.00012984318776255793,6.533480447499449e-06,0.00010836654485865633,1.3984134946673633e-05,1,2,,0,2.92373000761118e-09,-233.3788308876624,-0.1950479609801349,-0.6449558632700281,0.0345,0.034499999999999996,0.8731173233992041,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.0086967475475128,0.011394875504478227,0.038584850413549976,0.007505094523176547,0.006818748036253477,0.7633443897614327,54.97376387612997,0.2585079225482873,0.587472243459091,-233.3788308876624,-0.1950479609801349,-0.6449558632700281,0.011394875504478227,0.0086967475475128,0.038584850413549976,0.587472243459091,0.2585079225482873
563,adam,563,564,0.00010464917601331466,1,0.00012977779651518243,6.5784280656658645e-06,0.00011181624472230388,1.3884933006839901e-05,1,2,,0,3.0721259912685554e-09,-233.39144286772049,-0.19542636518129022,-0.6449562567687007,0.0345,0.034499999999999996,0.8730440777062,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008693195048092385,0.01139200581614943,0.03858235851544682,0.007501712221841119,0.006817463961059067,0.7632436657989567,54.966286662850194,0.25850810264425456,0.5874736694247914,-233.39144286772049,-0.19542636518129022,-0.6449562567687007,0.01139200581614943,0.008693195048092385,0.03858235851544682,0.5874736694247914,0.25850810264425456
564,adam,564,565,0.00010360268425318152,1,0.00012971191675364063,6.646328883919519e-06,0.00011589462431617464,1.3786832138930589e-05,1,2,,0,3.260205192408007e-09,-233.40355713238225,-0.19579658902660435,-0.6449566536099175,0.0345,0.034499999999999996,0.8729659205869346,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008689586563979204,0.011389113958234004,0.03857970721676465,0.00749826549018619,0.006816144451041605,0.7631401422578794,54.95856127462225,0.2585082731571607,0.5874750866678692,-233.40355713238225,-0.19579658902660435,-0.6449566536099175,0.011389113958234004,0.008689586563979204,0.03857970721676465,0.5874750866678692,0.2585082731571607
565,adam,565,566,0.0001025666574106497,1,0.00012964538013809172,6.749969913240789e-06,0.0001207267277665307,1.3691067974449723e-05,1,2,,0,3.4962809127940655e-09,-233.4146543023555,-0.19615573133273795,-0.6449570527166223,0.0345,0.034499999999999996,0.8728844809031067,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008685890559998733,0.01138619252156276,0.03857724163830228,0.007494732919867349,0.006814784532679631,0.7630332795974957,54.9505876381826,0.25850843537361856,0.5874764967752898,-233.4146543023555,-0.19615573133273795,-0.6449570527166223,0.01138619252156276,0.008685890559998733,0.03857724163830228,0.5874764967752898,0.25850843537361856
566,adam,566,567,0.0001015409908365432,1,0.00012957791606962917,6.9002036291115466e-06,0.000126509093123331,1.3599647877167406e-05,1,2,,0,3.798804165063752e-09,-233.42429478766937,-0.1965012489771572,-0.6449574531387193,0.0345,0.034499999999999996,0.8728011457522382,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008682067830556391,0.011383229597510066,0.038575298980106476,0.007491087062615713,0.006813376713206026,0.7629223446484974,54.942349243647364,0.25850859053124164,0.5874779014812567,-233.42429478766937,-0.1965012489771572,-0.6449574531387193,0.011383229597510066,0.008682067830556391,0.038575298980106476,0.5874779014812567,0.25850859053124164
567,adam,567,568,0.00010052558092817777,1,0.00012950912314293225,7.108627413344298e-06,0.00013356111549900902,1.3515445952905346e-05,1,2,,0,4.2010743437859095e-09,-233.43215725232713,-0.19683100004894885,-0.6449578541180678,0.0345,0.034499999999999996,0.8727169193831764,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008678069329518895,0.011380207517568923,0.03857420080336758,0.007487291537663259,0.006811909643569697,0.762806309405378,54.933804019737636,0.25850873973725924,0.5874793026502247,-233.43215725232713,-0.19683100004894885,-0.6449578541180678,0.011380207517568923,0.008678069329518895,0.03857420080336758,0.5874793026502247,0.25850873973725924
568,adam,568,569,9.9520325118896e-05,1,0.00012943842388099964,7.39348497850034e-06,0.00014242456997659665,1.3442381529505332e-05,1,2,,0,4.759927747314847e-09,-233.43806180151918,-0.19714324018265802,-0.6449582551350427,0.0345,0.034499999999999996,0.8726322863279738,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008673831741490499,0.011377100855710106,0.0385742578330993,0.007483295878999137,0.0068103659667484145,0.7626836814593214,54.924871090315165,0.25850888392040927,0.587480702317743,-233.43806180151918,-0.19714324018265802,-0.6449582551350427,0.011377100855710106,0.008673831741490499,0.0385742578330993,0.587480702317743,0.25850888392040927
569,adam,569,570,9.852512186770703e-05,1,0.00012936497400078544,7.790901130070176e-06,0.00015407945311449674,1.33858631176916e-05,1,2,,0,5.577060986807784e-09,-233.44197557506575,-0.19743656594932946,-0.6449586559363671,0.0345,0.034499999999999996,0.8725470547006787,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008669268001682667,0.011373872427664442,0.03857579532120026,0.007479025752258481,0.006808718467908624,0.7625521940743972,54.91540858350748,0.2585090238220647,0.5874821028202829,-233.44197557506575,-0.19743656594932946,-0.6449586559363671,0.011373872427664442,0.008669268001682667,0.03857579532120026,0.5874821028202829,0.2585090238220647
570,adam,570,571,9.753987064902997e-05,1,0.00012928746212973076,8.379659053172393e-06,0.00017048475899416907,1.3353876945881826e-05,1,2,,0,6.855481421486363e-09,-233.4439960437243,-0.19770979193258095,-0.6449590565444265,0.0345,0.034499999999999996,0.8724601169120266,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008664246252689016,0.011370464464116265,0.03857921865894436,0.007474362660721371,0.006806922311833368,0.7624081760271165,54.90517028090681,0.25850916003744595,0.5874835070808856,-233.4439960437243,-0.19770979193258095,-0.6449590565444265,0.011370464464116265,0.008664246252689016,0.03857921865894436,0.5874835070808856,0.25850916003744595
571,adam,571,572,9.656447194253965e-05,1,0.00012920362529146213,9.353314305286874e-06,0.00019623955261813234,1.3359713977205024e-05,1,2,,0,9.068472636921598e-09,-233.44429682301745,-0.1979617273223553,-0.6449594572451093,0.0345,0.034499999999999996,0.872368950896935,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008658538862899377,0.011366777260572239,0.03858517764475382,0.007469096063360688,0.006804896923209496,0.7622450783191668,54.89370557714024,0.25850929313673426,0.5874849192217605,-233.44429682301745,-0.1979617273223553,-0.6449594572451093,0.011366777260572239,0.008658538862899377,0.03858517764475382,0.5874849192217605,0.25850929313673426
572,adam,572,573,9.559882722311426e-05,1,0.00012909990915089043,1.1790377092044724e-05,0.00025679224529775226,1.3429736457713862e-05,1,3,,0,2.1547164545205743e-10,-233.44266574169202,-0.19819369850670246,-0.6449598585307935,0.0345,0.034499999999999996,0.8722626133378846,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008650844566838452,0.011362214095452102,0.038597622743688074,0.0074620292195785535,0.006802201116939214,0.7620269310732001,54.878593213383816,0.258509423970575,0.5874863460430657,-233.44266574169202,-0.19819369850670246,-0.6449598585307935,0.011362214095452102,0.008650844566838452,0.038597622743688074,0.5874863460430657,0.258509423970575
573,adam,573,574,9.464283895088311e-05,1,0.00012895800756531795,2.51538044196732e-05,0.0005712075594641174,1.3667953974290178e-05,1,3,,0,2.466449386334173e-09,-233.43819500416467,-0.19840399220201213,-0.6449602610287392,0.0345,0.034499999999999996,0.8721210111722132,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008639130470282322,0.011355967927275858,0.03862322157638756,0.007451228921831501,0.006798100217884685,0.7616943161340638,54.855770633683164,0.25850955523931624,0.5874878056860552,-233.43819500416467,-0.19840399220201213,-0.6449602610287392,0.011355967927275858,0.008639130470282322,0.03862322157638756,0.5874878056860552,0.25850955523931624
574,adam,574,575,9.369641056137428e-05,1,0.00013439709042894105,1.8337380115125103e-05,0.0002864240645655887,1.48344207412048e-05,1,46,,0,8.385659491725888e-11,-233.5284553181778,-0.14832104773336374,-0.6449606583474106,0.0345,0.034499999999999996,0.8729165557704534,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.00880256664453458,0.011592975909098623,0.03836898896633556,0.007575580802457039,0.006746625286253978,0.7573003634037688,54.78494457066722,0.2585097090070762,0.587489398826705,-233.5284553181778,-0.14832104773336374,-0.6449606583474106,0.011592975909098623,0.00880256664453458,0.03836898896633556,0.587489398826705,0.2585097090070762
575,adam,575,576,9.275944645576054e-05,1,0.00013426955268849047,1.7159964295005234e-05,0.00024364762726183275,1.5502441345928318e-05,1,2,,0,5.842055662802945e-09,-233.54377782191077,-0.14844978194826305,-0.6449611199886682,0.0345,0.034499999999999996,0.8727236018509651,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008795444587175297,0.011587473956324151,0.038345425358343496,0.007570947569711962,0.006746001409475092,0.7572781869541425,54.78075612906845,0.2585097207522442,0.5874911548677899,-233.54377782191077,-0.14844978194826305,-0.6449611199886682,0.011587473956324151,0.008795444587175297,0.038345425358343496,0.5874911548677899,0.2585097207522442
576,adam,576,577,9.183185199120294e-05,1,0.0001340971191160472,1.5618059305851183e-05,0.0001832083200220788,1.681199679232434e-05,1,3,,0,8.498050605958305e-13,-233.57750347915297,-0.1485966539401429,-0.6449616324704436,0.0345,0.034499999999999996,0.872461579193304,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.00878593007672858,0.011580031049874054,0.038311709443750064,0.007564394978305085,0.006745321177831148,0.7572684929665904,54.77586114176656,0.2585096104178242,0.5874930580304989,-233.57750347915297,-0.1485966539401429,-0.6449616324704436,0.011580031049874054,0.00878593007672858,0.038311709443750064,0.5874930580304989,0.2585096104178242
577,adam,577,578,9.091353347129091e-05,1,0.00013389940736364614,1.4045187625250853e-05,0.0001591697585286429,1.8222718710638745e-05,1,3,,0,1.1797500424500739e-12,-233.62254390710814,-0.14875079500932317,-0.6449621814784267,0.0345,0.034499999999999996,0.8721578810621967,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008775352637737011,0.011571491146937207,0.03827127932631047,0.0075564746542112655,0.006744619172864609,0.7572694870537142,54.7705722530214,0.2585093990188927,0.5874950925864312,-233.62254390710814,-0.14875079500932317,-0.6449621814784267,0.011571491146937207,0.008775352637737011,0.03827127932631047,0.5874950925864312,0.2585093990188927
578,adam,578,579,9.000439813657799e-05,1,0.00013368987446876098,1.2814416415545171e-05,0.00014431526147625948,1.9483013611735606e-05,1,3,,0,1.610922469309008e-12,-233.6717192344688,-0.14891071789189822,-0.644962752820709,0.0345,0.034499999999999996,0.8718345997123589,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008764704483481925,0.011562433760621549,0.038227290810115576,0.007547592812317568,0.006743918572706565,0.7572791418538066,54.765219107162,0.2585091072190228,0.5874972434880469,-233.6717192344688,-0.14891071789189822,-0.644962752820709,0.011562433760621549,0.008764704483481925,0.038227290810115576,0.5874972434880469,0.2585091072190228
579,adam,579,580,8.910435415521222e-05,1,0.00013347816237905418,1.222363697172716e-05,0.0001382959220248936,2.0496121520390198e-05,1,3,,0,1.89735544378543e-12,-233.71825272390782,-0.14907341972962454,-0.6449633331638145,0.0345,0.034499999999999996,0.8715115768972987,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.00875464430559831,0.011553274963362302,0.03818262339741526,0.007538103615421526,0.006743249979830551,0.7572962819944836,54.76017992847994,0.2585087542359223,0.5874994963510632,-233.71825272390782,-0.14907341972962454,-0.6449633331638145,0.011553274963362302,0.00875464430559831,0.03818262339741526,0.5874994963510632,0.2585087542359223
580,adam,580,581,8.821331061366008e-05,1,0.0001332695345392028,1.2351940279172561e-05,0.00013849162027469372,2.1241991235880725e-05,1,3,,0,2.0216624770918815e-12,-233.7561857509095,-0.14923649231130684,-0.6449639106162443,0.0345,0.034499999999999996,0.8712057647405496,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008745399281795027,0.011544242484424988,0.03813978006347754,0.007528291248574,0.006742644531282615,0.7573202097345445,54.75584340932114,0.2585083571489875,0.5875018374001327,-233.7561857509095,-0.14923649231130684,-0.6449639106162443,0.011544242484424988,0.008745399281795027,0.03813978006347754,0.5875018374001327,0.2585083571489875
581,adam,581,582,8.733117750752349e-05,1,0.0001330656531284187,1.3018025220347598e-05,0.0001904541321439596,2.173853740172519e-05,1,3,,0,2.044336441938477e-12,-233.7806838922705,-0.14939809683606636,-0.6449644751506151,0.0345,0.034499999999999996,0.8709309904218461,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008736909525125559,0.01153540866759469,0.038100816767517684,0.007518375023730515,0.0067421312127568375,0.7573505761628299,54.75257625854248,0.25850793054609006,0.5875042533679747,-233.7806838922705,-0.14939809683606636,-0.6449644751506151,0.01153540866759469,0.008736909525125559,0.038100816767517684,0.5875042533679747,0.25850793054609006
582,adam,582,583,8.645786573244826e-05,1,0.00013286577924976115,1.392023351660826e-05,0.00024774121768509407,2.202160180176562e-05,1,3,,0,2.0059056955285753e-12,-233.788235535457,-0.14955694391963842,-0.6449650188694487,0.0345,0.034499999999999996,0.8706977096619977,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008728985850698947,0.011526741918242168,0.03806729490370673,0.007508516614579974,0.006741734136750277,0.7573872266952518,54.75068744515039,0.2585074864828075,0.587506731417709,-233.788235535457,-0.14955694391963842,-0.6449650188694487,0.011526741918242168,0.008728985850698947,0.03806729490370673,0.587506731417709,0.2585074864828075
583,adam,583,584,8.559328707512377e-05,1,0.00013266806431975025,1.4786507972605365e-05,0.0002927351367720708,2.2133415357762046e-05,1,3,,0,1.909107687049511e-12,-233.77674334566925,-0.14971226263038384,-0.6449655361207893,0.0345,0.034499999999999996,0.8705128657463084,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008721407390221576,0.011518162367311473,0.03804026439311156,0.007498827463735377,0.0067414698779477075,0.7574299996793392,54.75039152261151,0.2585070346715368,0.5875092591262853,-233.77674334566925,-0.14971226263038384,-0.6449655361207893,0.011518162367311473,0.008721407390221576,0.03804026439311156,0.5875092591262853,0.2585070346715368
584,adam,584,585,8.473735420437252e-05,1,0.00013247180387859173,1.5391728960407552e-05,0.0003228824378672931,2.211532076259509e-05,1,2,,0,9.350145421620236e-09,-233.7454601462957,-0.14986088745704187,-0.644966023471988,0.0345,0.034499999999999996,0.8703813705293777,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008714048177690347,0.011509639606807492,0.038020804530530056,0.007489391761762162,0.006741345718053495,0.7574779768570477,54.75174028668711,0.25850658274089355,0.587511824511678,-233.7454601462957,-0.14986088745704187,-0.644966023471988,0.011509639606807492,0.008714048177690347,0.038020804530530056,0.587511824511678,0.25850658274089355
585,adam,585,586,8.38899806623288e-05,1,0.00013227373087585287,1.568114261412966e-05,0.000339582310827069,2.2003672636499094e-05,1,2,,0,8.453643778664586e-09,-233.69517756764256,-0.1500085655313987,-0.6449664796960662,0.0345,0.034499999999999996,0.8703003593823926,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008706662843189926,0.011501031730929746,0.03800789505158023,0.007480220731844885,0.006741359915270295,0.7575318215234361,54.754794917706704,0.2585061362212715,0.5875144159660778,-233.69517756764256,-0.1500085655313987,-0.6449664796960662,0.011501031730929746,0.008706662843189926,0.03800789505158023,0.5875144159660778,0.2585061362212715
586,adam,586,587,8.305108085570551e-05,1,0.00013207502805593412,1.555924275023909e-05,0.00034105141868673273,2.1826006469474645e-05,1,2,,0,7.683662584698917e-09,-233.62753710792492,-0.15015308255658155,-0.6449669052083054,0.0345,0.034499999999999996,0.8702686095707658,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008699269652389822,0.011492390006257798,0.0380017781279318,0.007471335584402265,0.0067414969933412535,0.7575896548450984,54.7593195913542,0.2585056990033756,0.5875170224431387,-233.62753710792492,-0.15015308255658155,-0.6449669052083054,0.011492390006257798,0.008699269652389822,0.0380017781279318,0.5875170224431387,0.2585056990033756
587,adam,587,588,8.222057004714846e-05,1,0.00013187704417089494,1.5024717546360217e-05,0.00032780136942919043,2.1602347225858662e-05,1,2,,0,7.123504393296805e-09,-233.54510902328406,-0.15029491519009347,-0.6449673019026073,0.0345,0.034499999999999996,0.8702810532198773,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008691904472421574,0.011483773080782071,0.03800181371368563,0.007462741188304423,0.006741735734287765,0.7576501286738591,54.76504142571431,0.25850527306258203,0.5875196333371367,-233.54510902328406,-0.15029491519009347,-0.6449673019026073,0.011483773080782071,0.008691904472421574,0.03800181371368563,0.5875196333371367,0.25850527306258203
588,adam,588,589,8.139836434667697e-05,1,0.00013168193839995182,1.4135996820464816e-05,0.0003015463223602643,2.1345801760936237e-05,1,2,,0,6.7925702258863785e-09,-233.45108503918053,-0.15043489022987275,-0.6449676727943126,0.0345,0.034499999999999996,0.8703307645594082,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008684649518353328,0.011475275090382445,0.038007092183669336,0.007454439864080821,0.006742050797031655,0.7577119245867372,54.77164423106803,0.2585048585402711,0.5875222385215385,-233.45108503918053,-0.15043489022987275,-0.6449676727943126,0.011475275090382445,0.008684649518353328,0.038007092183669336,0.5875222385215385,0.2585048585402711
589,adam,589,590,8.058438070321021e-05,1,0.00013149221651394773,1.2998495814494838e-05,0.00026490492359740065,2.106450270985669e-05,1,2,,0,6.695786513528725e-09,-233.3490185455741,-0.15057398968854913,-0.644968021655382,0.0345,0.034499999999999996,0.8704097209552781,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008677605509228572,0.011467005560038232,0.038016537971893194,0.0074464383131426955,0.006742415957925295,0.757773898404264,54.77880971650359,0.25850445402085176,0.5875248284726006,-233.3490185455741,-0.15057398968854913,-0.644968021655382,0.011467005560038232,0.008677605509228572,0.038016537971893194,0.5875248284726006,0.25850445402085176
590,adam,590,591,7.97785368961781e-05,1,0.00013131017153975748,1.1748696404591363e-05,0.00022095741041171831,2.076369868101572e-05,1,2,,0,6.699065147569108e-09,-233.2425812338143,-0.15071332640808643,-0.6449683526679062,0.0345,0.034499999999999996,0.8705094560919336,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008670861689806129,0.011459065037766279,0.03802900702018145,0.007438746341632709,0.00674280602962466,0.7578351117870866,54.786243669066415,0.25850405695910683,0.5875273944503424,-233.2425812338143,-0.15071332640808643,-0.6449683526679062,0.011459065037766279,0.008670861689806129,0.03802900702018145,0.5875273944503424,0.25850405695910683
591,adam,591,592,7.898075152721632e-05,1,0.0001311374455774095,1.0539489964238793e-05,0.00017284877442558022,2.0447479233426796e-05,1,2,,0,6.629696273014781e-09,-233.13534725248923,-0.15085418344030374,-0.6449686701126217,0.0345,0.034499999999999996,0.870621605416615,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008664473522586669,0.011451525906070749,0.038043376245346365,0.007431373391174613,0.006743197907317353,0.7578948042505391,54.793691121640926,0.25850366417522264,0.5875299287001997,-233.13534725248923,-0.15085418344030374,-0.6449686701126217,0.011451525906070749,0.008664473522586669,0.038043376245346365,0.5875299287001997,0.25850366417522264
592,adam,592,593,7.819094401194416e-05,1,0.00013097478517799568,9.525409164861444e-06,0.000123502419579805,2.0119931480874775e-05,1,2,,0,6.405875471970875e-09,-233.0306119158951,-0.15099814977325263,-0.6449689781035471,0.0345,0.034499999999999996,0.8707383213938007,0.0355,0.03550000000000001,0.005,0.004999999999999998,0.0325,0.03249999999999999,0.008658450446074674,0.011444421574636076,0.03805862441926062,0.0074243246451803635,0.006743570911079678,0.7579523370136968,54.80094413105415,0.258503272354899,0.5875324246616221,-233.0306119158951,-0.15099814977325263,-0.6449689781035471,0.011444421574636076,0.008658450446074674,0.03805862441926062,0.5875324246616221,0.258503272354899
