step,objective,mae,rmse,linf,grad_norm,learning_rate,worst_point_index,worst_point_ties,bump_highpass_rms,bump_laplacian_rms,bump_peak_to_valley,control_0,control_1,control_2,control_3,control_4,control_5,control_6,control_7,control_8
85,0.010696120937245146,0.004028646082825407,0.005082733550530873,0.010696120937245146,0.05000289494028615,0.05584314950606768,80,1,0.004952859979824413,4.245303791378105,0.021352199574593445,0.0,0.32919959384486447,0.5555994144424505,0.9178886116742998,1.0,0.9117843789333592,0.5836064351669209,0.325794287140679,0.0
86,0.011197258044569017,0.0040391872752134975,0.0050978775335441245,0.011197258044569017,0.04982228568874848,0.055747170687380485,63,1,0.004968126772880666,4.254597586245825,0.021612979945438225,0.0,0.3292457968301266,0.5553950407939118,0.9302000443859609,1.0,0.9080081830409309,0.5831742962328288,0.32583579604431806,0.0
87,0.01087126528831961,0.004031150776367595,0.005085003051974038,0.01087126528831961,0.04982228568874848,0.055650181336223924,63,1,0.00495152318029667,4.2427732214659315,0.02142291426200016,0.0,0.329287558351807,0.5546731504520365,0.9236642674763823,1.0,0.9045949534214931,0.5827836943070492,0.32587331512988515,0.0
88,0.010831843190803866,0.004015092677867801,0.0050576332121994826,0.010831843190803866,0.020936746598695235,0.05555218528157152,88,1,0.004910765718614983,4.214083020933883,0.021463374074049954,0.0,0.32932530207408156,0.5534813294609384,0.9018507162149747,1.0,0.9015100671743954,0.5824306672258277,0.32590722498119495,0.0
89,0.011101564909574872,0.00400521173732719,0.00504912839830696,0.011101564909574872,0.02093674659869525,0.0554531863921397,72,1,0.004882710100337011,4.193256260048521,0.02156409887827048,0.0,0.32935941206538116,0.5524042495836929,0.8821375749463178,1.0,0.90296290454036,0.5821123274679545,0.32593787020279896,0.0
90,0.011285254046410943,0.00399895692410227,0.005050757428415969,0.011285254046410943,0.02093674659869525,0.05535318857623511,72,1,0.004865711441808297,4.179732935867521,0.021630561166594574,0.0,0.32939023558977176,0.5514316730901794,0.8689432367497487,1.0,0.9042760771286991,0.5818246594578499,0.3259655627849273,0.0
91,0.011387240972351383,0.003997092245598633,0.005055134306327629,0.011387240972351383,0.02093674659869525,0.05525219578160031,72,1,0.00485731531372333,4.172540687962787,0.021666179811719383,0.0,0.32941808700931297,0.5505536061982204,0.8616175286022558,1.0,0.905462945371409,0.5815647293356107,0.3259905851578773,0.0
92,0.011415684841857381,0.003998580908708453,0.0050586643423806196,0.011415684841857381,0.02093674659869525,0.055150211995257895,72,1,0.004855970138138398,4.170918680642805,0.02167403645640222,0.0,0.3294432508694626,0.549761002972279,0.8595743824276841,1.0,0.9065356024721346,0.5813298815119657,0.3260131929640076,0.0
93,0.011377940054842307,0.004000173374888466,0.005060522250273475,0.011377940054842307,0.02093674659869525,0.05504724124335312,72,1,0.004860811212630361,4.174274422895217,0.02165690866978602,0.0,0.329465984698762,0.5490456763238304,0.8622855352740549,1.0,0.9075049933949917,0.5811177125395403,0.3260336175730407,0.0
94,0.011280635402990132,0.00400476597918161,0.005061847979734433,0.011280635402990132,0.02093674659869525,0.05494328759099497,72,1,0.004871479581015342,4.182147491593285,0.021617299866482573,0.0,0.32948652154884933,0.5484002172664723,0.869274844272535,1.0,0.9083810228171384,0.5809260474075678,0.32605206836407163,0.0
95,0.011129745484969714,0.004012075267289658,0.00506513206053972,0.011129745484969714,0.02093674659869525,0.05483835514209563,72,1,0.0048879740632685915,4.19417957588657,0.02155746630167788,0.0,0.3295050722985192,0.547817921671808,0.8801131569177882,1.0,0.9091726530531197,0.5807529180386997,0.3260687347955889,0.0
96,0.010930655139173032,0.004021228733422159,0.005073741100339458,0.010930655139173032,0.02093674659869525,0.05473244803920852,72,1,0.004910532488882502,4.210090112645073,0.02147944142554751,0.0,0.329521827743422,0.5472927238396552,0.8944136828961232,1.0,0.9098879928687358,0.5805965437863814,0.3260837882829101,0.0
97,0.010706199089743164,0.004032040168681161,0.005091537050158751,0.010706199089743164,0.020936746598695235,0.05462557046336472,88,1,0.004939537641006071,4.229656743847145,0.02138505785312074,0.0,0.3295369604910578,0.5468191362577665,0.9118278188383387,1.0,0.9105343780197851,0.5804553137493628,0.3260973839006894,0.0
98,0.011060615349398797,0.004048170478106845,0.005120645552346871,0.011060615349398797,0.04982228568874848,0.05451772663390791,63,1,0.0049742380272376,4.25244030624652,0.021619019910207912,0.0,0.3295506266789483,0.5463914454609391,0.9275546370854704,1.0,0.9154768882962481,0.5803284947146125,0.3261096619265694,0.0
99,0.010956373221038603,0.004051618715824419,0.005125511453819106,0.010956373221038603,0.04982228568874848,0.054408920808327814,63,1,0.0049776253698203664,4.254393590748761,0.021589775595662754,0.0,0.32956296705892596,0.5454432640937643,0.9254724628640509,1.0,0.9199400784036394,0.580213974475038,0.32612074924058093,0.0
100,0.01090021167320715,0.004044985553298467,0.00511247263846179,0.01090021167320715,0.049822285688748476,0.05429915728209214,97,1,0.0049552620379725056,4.239120741167943,0.021366718330066398,0.0,0.3295741094000841,0.5440233434107468,0.908613491281241,1.0,0.9239701412250069,0.5801105677751828,0.3261307605936212,0.0
101,0.010944884173255162,0.00402749925270007,0.005086106244157736,0.010944884173255162,0.02093674659869525,0.05418844038847695,72,1,0.004911952792583329,4.2080954294067485,0.021477671853911553,0.0,0.329584169722851,0.5427413093919624,0.8933916725263595,1.0,0.9123483597049425,0.579470836264005,0.32613979928040493,0.0
102,0.011076857003113217,0.0040175700789282075,0.005072721744208105,0.011076857003113217,0.02093674659869525,0.05407677449839563,72,1,0.004881113228736911,4.184956584498958,0.021555175707761047,0.0,0.3295932524612894,0.5415846127408573,0.8839129729064921,1.0,0.9018562067558934,0.5788932689098523,0.32614795965753735,0.0
103,0.011136866039424778,0.004011008688459453,0.005066391802853443,0.011136866039424778,0.02093674659869525,0.05396416402022631,72,1,0.004860548312662694,4.16880086927845,0.021602563667169908,0.0,0.32960145203956215,0.5405411490543389,0.87960331214621,1.0,0.8923845731437272,0.5783718613219629,0.3261553265603121,0.0
104,0.011132114422169659,0.004007479507722972,0.005064158272840218,0.011132114422169659,0.02093674659869525,0.05385061339963784,72,1,0.004848787419915587,4.158893168946146,0.021622841092031678,0.0,0.3296088538236594,0.5395999750710393,0.8799453004751945,1.0,0.8838348165374079,0.5779011851147561,0.3261619766857166,0.0
105,0.011185372877730092,0.004006821595542101,0.005065265712963114,0.011185372877730092,0.020936746598695235,0.05373612711941431,88,1,0.0048449193125602655,4.154634547328756,0.021618717183438677,0.0,0.3296155349834956,0.5387511981616679,0.8844726550069256,1.0,0.8761177653384378,0.5774763330874634,0.32616797936698255,0.0
106,0.011222544417798849,0.004008983955520553,0.005068593194727807,0.011222544417798849,0.020936746598695235,0.053620709699278034,88,1,0.004847442726490377,4.1554983913064225,0.02160366372475265,0.0,0.3296215652737198,0.5379851079560379,0.8885592743286446,1.0,0.8734474707650406,0.5770936117171729,0.32617339727511035,0.0
107,0.011196518714184606,0.0040134126206977485,0.005072738027409995,0.011196518714184606,0.020936746598695235,0.05350436569571112,88,1,0.004855466696530689,4.160909930883431,0.021578788081619747,0.0,0.32962700774083054,0.5372936950050649,0.892247850947836,1.0,0.8753166275204209,0.5767489416411181,0.32617828705416235,0.0
108,0.011113658805157182,0.00401987804944591,0.005078173649212281,0.011113658805157182,0.020936746598695235,0.05338709970177562,88,1,0.0048685820787891815,4.170421765191818,0.0215450872859934,0.0,0.32963191936345504,0.5366697207241415,0.895576968441462,1.0,0.8812681793419156,0.5764386360724613,0.32618269989652793,0.0
109,0.010979697334248497,0.004028173537594699,0.005086670534963591,0.010979697334248497,0.020936746598695235,0.05326891634693218,88,1,0.004886722356392052,4.183685244052617,0.021503459018239694,0.0,0.32963635163205407,0.5361066437472103,0.8985814940100739,1.0,0.8908903511366417,0.5761593632949841,0.32618668206375895,0.0
110,0.010834897838688982,0.004038112948083662,0.005100845277994297,0.010834897838688982,0.02093674659869525,0.053149820296857275,72,1,0.004910052658441087,4.200427243338101,0.021454711501891533,0.0,0.3296403510737203,0.5355985532562035,0.9012929338512005,1.0,0.9038121695327338,0.5759081127100891,0.3261902753580743,0.0
111,0.010741410619866533,0.00404949208657427,0.005121990378325267,0.010741410619866533,0.02093674659869525,0.05302981625325906,72,1,0.00493924033378395,4.2204251155669406,0.02138803879541714,0.0,0.3296439597272205,0.5351408872339821,0.9080072299828897,1.0,0.9154717052541278,0.5756814119903269,0.32619351754915443,0.0
112,0.010998422930411846,0.004066614560402974,0.005150732359846328,0.010998422930411846,0.049822285688748476,0.05290890895369169,97,1,0.004973995429982214,4.2433638716384,0.02149968338194498,0.0,0.3296472155729375,0.5347287464493612,0.9183193076781537,1.0,0.9259916391153239,0.5754768751544127,0.32619644276043613,0.0
113,0.011057517131079296,0.004070148256032275,0.005156935050973834,0.011057517131079296,0.04982228568874848,0.052787103171368324,63,1,0.004981119265957859,4.246753778679553,0.021722232611810992,0.0,0.3296501529219686,0.5343569225231856,0.927622626772416,1.0,0.9203225379351075,0.5747275517836343,0.3261990813259216,0.0
114,0.010722654383261601,0.0040602636918084115,0.005142613872183954,0.010722654383261601,0.04982228568874848,0.05266440371497268,63,1,0.004960766874905609,4.232439964871144,0.02153037905785933,0.0,0.3296528022745366,0.5334354381255885,0.9209109633893925,1.0,0.9152083187568009,0.5740515709205329,0.3262014616330608,0.0
115,0.010842426008631702,0.004048575193830494,0.0051185980925679995,0.010842426008631702,0.02093674659869525,0.052540815428469195,72,1,0.004918861512518317,4.203484799038571,0.02143705728792391,0.0,0.32965519167314306,0.5320168595377553,0.9007518724336833,1.0,0.910594950521204,0.5734417909140723,0.3262036088294944,0.0
116,0.0110392476651546,0.0040404612552547335,0.00510897911023929,0.0110392476651546,0.02093674659869525,0.05241634319091182,72,1,0.004889507298891032,4.182123505298783,0.02152268003479726,0.0,0.3296573469412625,0.5307380712325112,0.8866146539199431,1.0,0.9064339419826013,0.5728917615443885,0.32620554562815135,0.0
117,0.011160665332465028,0.004035419411054243,0.005106135374004745,0.011160665332465028,0.02093674659869525,0.05229099191625135,72,1,0.004870166308608243,4.167387907448659,0.021578483143034295,0.0,0.3296592909050953,0.5295854458500292,0.877893626353492,1.0,0.9026811915183368,0.572395657512997,0.32620729254144704,0.0
118,0.011214274119399292,0.0040331402563064025,0.0051057740674925285,0.011214274119399292,0.02093674659869525,0.05216476655314147,72,1,0.0048590934499566345,4.158497248915733,0.021607466951077035,0.0,0.3296610441778452,0.5285466771608538,0.8740432407658747,1.0,0.8992968731354671,0.5719482182832306,0.3262088680931213,0.0
119,0.011206914899702505,0.004033345109232086,0.005106092728958995,0.011206914899702505,0.02093674659869525,0.0520376720847434,72,1,0.0048551613497460604,4.154822561943157,0.021612334077202568,0.0,0.3296626253729239,0.5276106527854432,0.8745721241388809,1.0,0.8962450245473271,0.5715446936698504,0.3262102890098315,0.0
120,0.011144749067064839,0.0040357829663945095,0.005107091334475063,0.011144749067064839,0.02093674659869525,0.05190971352852911,72,1,0.004857710216359728,4.155856450409613,0.021595518901444424,0.0,0.32966405129676296,0.5267673390882867,0.879037709824316,1.0,0.8934931746512157,0.5711807946330973,0.32621157039442006,0.0
121,0.011033325918318432,0.0040402277581267345,0.005110033105653737,0.011033325918318432,0.02093674659869525,0.05178089593608332,72,1,0.004866422921332217,4.161187872923085,0.021559214142901427,0.0,0.3296653371231662,0.5260076770918148,0.8870413974757906,1.0,0.8910120066699279,0.5708526487835305,0.3262127258825933,0.0
122,0.011009150629166155,0.004046475874766032,0.005117026700458426,0.011009150629166155,0.020936746598695235,0.051651224392904,88,1,0.00488122328130183,4.170481392376247,0.021505394816835263,0.0,0.32966649655095587,0.5253234883637601,0.8982241905961613,1.0,0.888775053570812,0.5705567601503587,0.32621376778458816,0.0
123,0.010978491421822528,0.0040545513947126315,0.005128866269019939,0.010978491421822528,0.020936746598695235,0.05152070401820164,88,1,0.004901384731184728,4.183609885832086,0.021445739462714972,0.0,0.3296675419464969,0.5247065910858989,0.9083074275161659,1.0,0.8909765545120684,0.5702907445214078,0.3262147072132559,0.0
124,0.01089234451770868,0.004064264868732431,0.00514519611931657,0.01089234451770868,0.020936746598695235,0.051389339964697155,88,1,0.004926394681942148,4.200150735191365,0.02142606785896392,0.0,0.32966848447255215,0.5241503980121405,0.9173987455647917,1.0,0.8971637787778769,0.5700516785654633,0.3262155541998418,0.0
125,0.010950747874068113,0.004077125188103127,0.005167032964763091,0.010950747874068113,0.04982228568874848,0.05125713741841842,63,1,0.0049560916142051695,4.219783319178626,0.02168559094096467,0.0,0.3296693342047491,0.5236489634247027,0.9255952993163159,1.0,0.9069292262853169,0.5698369236148778,0.3262163177986535,0.0
126,0.010697987465634017,0.004078485570539616,0.005171008728761137,0.010697987465634017,0.05000289494028615,0.05112410159849563,80,1,0.004957858405096787,4.221174784115039,0.02155242675371961,0.0,0.3296700997313332,0.5225968951777911,0.9188462064859729,1.0,0.9157327603563102,0.5696433223982901,0.3262170061816599,0.0
127,0.010873717251469274,0.004084202478788118,0.00517734140960507,0.010873717251469274,0.049822285688748476,0.050990237756955145,97,1,0.004959717825524259,4.222325661576195,0.021429110621894273,0.0,0.3296707898146915,0.5216485088552963,0.9126558902815106,1.0,0.9235534380322992,0.5694688005373658,0.32621762672399857,0.0
128,0.010754386016206277,0.004075138481949856,0.005163546954086293,0.010754386016206277,0.02093674659869525,0.05085555117851221,72,1,0.004937165811581732,4.206308732429215,0.02138549060662668,0.0,0.3296714118562496,0.5207936328463203,0.9070759354203884,1.0,0.9157685704653032,0.5687299830086345,0.3262181855738638,0.0
129,0.010770025856309609,0.004071972906518069,0.0051567731427433535,0.010770025856309609,0.02093674659869525,0.05072004718036233,72,1,0.004923970867011425,4.196288053016478,0.02140922492571623,0.0,0.32967197253487673,0.5200238950214446,0.9059530939278179,1.0,0.9087519642348421,0.5680640480871592,0.32621868929450604,0.0
130,0.010819065096321804,0.004071318881753291,0.005155619062796467,0.010819065096321804,0.020936746598695235,0.05058373111197134,88,1,0.004919076220717395,4.191660756338471,0.02140992010515574,0.0,0.3296724778770361,0.5193309347239707,0.9088342107353342,1.0,0.9024281685713957,0.5674638379607052,0.32621914330017504,0.0
131,0.010841339564243373,0.004073102337217132,0.005159190084395303,0.010841339564243373,0.020936746598695235,0.05044660835486419,88,1,0.004921122308380158,4.192072094606463,0.021399731897516754,0.0,0.32967293332017233,0.5187063994340696,0.9114311260024973,1.0,0.9008280411597447,0.5669236759143185,0.32621955247594603,0.0
132,0.010804576397907033,0.004077072861429892,0.00516633426078921,0.010804576397907033,0.020936746598695235,0.05030868432241256,88,1,0.004929273332235658,4.196974212436298,0.02139634313340104,0.0,0.3296733437699848,0.5181435621162548,0.9137717805496147,1.0,0.9034685712445489,0.5664376591466455,0.32621992122915966,0.0
133,0.010714826433754772,0.004083005193078811,0.005177477076367491,0.010714826433754772,0.020936746598695235,0.050169964459621075,88,1,0.004943103770705061,4.205932517931332,0.02148176933495244,0.0,0.32967371365215364,0.5176363539704674,0.9158813811948892,1.0,0.9099151289274562,0.5660004624037914,0.3262202535359016,0.0
134,0.01069912136365428,0.0040919843725926094,0.005194116401558723,0.01069912136365428,0.05000289494028615,0.050030454242912394,80,1,0.004962478462353233,4.21860058948382,0.021575638983904404,0.0,0.3296740469590672,0.5171793003564701,0.9177826668945417,1.0,0.9197766243891251,0.5656072817583664,0.3262205529829829,0.0
135,0.011120427929403855,0.004102540727849852,0.005211169594497181,0.011120427929403855,0.049822285688748476,0.049890159179910985,97,1,0.004980126023190587,4.22985726738018,0.021656945697530808,0.0,0.3296743472920267,0.516767462720388,0.9193888407985282,1.0,0.9285512139483764,0.5652529981638319,0.3262208228058533,0.0
136,0.010797629937653118,0.004097913022742001,0.0052050709549993366,0.010797629937653118,0.049822285688748476,0.04974908480922573,97,1,0.004971767443217578,4.223353149044837,0.021669439592907423,0.0,0.3296746178993631,0.5163963869444571,0.9208360427281355,1.0,0.9220815655791452,0.5643461524025505,0.32622106541009904,0.0
137,0.010815052180252551,0.004086609508450458,0.005186346151874281,0.010815052180252551,0.020936746598695235,0.04960723670023121,88,1,0.004942772197031918,4.202062235186511,0.02162342472455774,0.0,0.3296748617108597,0.5160620555042549,0.9221399410985507,1.0,0.9027156625576328,0.562940896072672,0.3262212834780898,0.0
138,0.011004111282203657,0.0040809630262520396,0.0051806273538699404,0.011004111282203657,0.020936746598695235,0.0494646204528479,88,1,0.004924199475593326,4.187453752719369,0.02162159331326951,0.0,0.32967508136883644,0.5157608450653675,0.9233149580934644,1.0,0.8891356280694578,0.5616756413358917,0.32622147994288014,0.0
139,0.011120830882182398,0.0040782724241812595,0.0051810412695201145,0.011120830882182398,0.020936746598695235,0.04932124169732103,88,1,0.0049138152636160875,4.178633000300728,0.021641388640269703,0.0,0.3296752792562173,0.5154894879953251,0.9243738089711072,1.0,0.8807517029240409,0.5605365764169156,0.326221656935786,0.0
140,0.01117259858079464,0.004078068166920365,0.005183744215929515,0.01117259858079464,0.020936746598695235,0.04917710609399837,88,1,0.004910116095157505,4.174884719097887,0.02166493505351226,0.0,0.329675457521872,0.515245037613255,0.925327960065193,1.0,0.8770332395640714,0.5595112461164728,0.32622181637878245,0.0
141,0.011166061381854872,0.004080095039429497,0.005187140840664581,0.011166061381854872,0.020936746598695235,0.04903221933310675,88,1,0.004912158550498679,4.175637717422247,0.021691837239889857,0.0,0.32967561810349505,0.5150248368164293,0.9261877508690127,1.0,0.8775027871189984,0.5585884192043009,0.326221960004967,0.0
142,0.011107199831455125,0.004084123456774844,0.005191250463173171,0.011107199831455125,0.020936746598695235,0.0488865871345274,88,1,0.00491941683083574,4.18043525577811,0.021721740133458664,0.0,0.3296757627482604,0.514826489757506,0.926962504248313,1.0,0.8817307660338736,0.5577579687065728,0.32622208937703306,0.0
143,0.011048789018037505,0.004089946892516104,0.005197213520416009,0.011048789018037505,0.04982228568874848,0.04874021524757015,63,1,0.004931666783912298,4.188910619214084,0.02175432481380779,0.0,0.32967589303146577,0.5146478362775522,0.9276606259305468,1.0,0.8893306737726232,0.5570107638412681,0.3262222059039461,0.0
144,0.01090611369829328,0.004086513618280944,0.005187309105471955,0.01090611369829328,0.020936746598695235,0.04859310945074647,88,1,0.004917889041153718,4.180562690163466,0.021403440977553527,0.0,0.3296760098571057,0.5138741775152705,0.9145618340684242,1.0,0.896175666511057,0.5563377804264249,0.3262223108559925,0.0
145,0.010872748722251298,0.00408751553726839,0.005187332274897845,0.010872748722251298,0.023562980471664365,0.04844527555154134,54,1,0.004912639654876587,4.177518547262496,0.02141805878041502,0.0,0.32967611507313527,0.5131774015043111,0.9027650255871252,1.0,0.9061236853832916,0.5557324676943005,0.32622240537837693,0.0
146,0.010926100292931232,0.004051370958720264,0.0051374238271107995,0.010926100292931232,0.02093674659869525,0.04829671938618396,72,1,0.0049128513032574315,4.1917396580614605,0.02143266106195025,0.0,0.3296803971187214,0.535154304226342,0.894741098862159,1.0,0.9150826852165521,0.5551873343665794,0.32622249050346863,0.0
147,0.010973185832022971,0.004036414489857342,0.005108802156495939,0.010973185832022971,0.02093674659869525,0.04814744681941738,72,1,0.004923540994241987,4.209465683888995,0.021425385682074936,0.0,0.3296842532650343,0.5549461013999473,0.8913573471361766,1.0,0.9231508900044338,0.5546964208924043,0.3262225671618791,0.0
148,0.01120742961019075,0.00403604469450516,0.005096457474542819,0.01120742961019075,0.049822285688748476,0.04799746374426693,97,1,0.004941827043256466,4.2300719985610575,0.021602944096815638,0.0,0.3296877257079926,0.572769282175828,0.8921361238881955,1.0,0.930416555184102,0.5542543554465379,0.3262226361924437,0.0
149,0.010952556249661384,0.004024401014976931,0.005072399372127219,0.010952556249661384,0.02093674659869525,0.04784677608180761,72,1,0.004936722157589197,4.23335284716642,0.02141083370061897,0.0,0.32969085248016455,0.5888182213537044,0.892837375843813,1.0,0.9235367451024682,0.5532626553350318,0.32622269783317,0.0
150,0.010890686572656183,0.004022747262882436,0.005061516028980805,0.010890686572656183,0.02093674659869525,0.04769538978093031,72,1,0.004939007279075961,4.240793634735499,0.021419777113518147,0.0,0.3296936678597562,0.6032696146764214,0.8972811516974162,1.0,0.9173423636724695,0.552369717792745,0.3262227533351487,0.0
151,0.01078211151896731,0.004031547332164623,0.005062813084902634,0.01078211151896731,0.02093674659869525,0.04754331081810698,72,1,0.004947390426940137,4.251923870380168,0.021446080693857304,0.0,0.32969620273959177,0.6162819524299389,0.9050797782676961,1.0,0.9117654104739921,0.5515657447229301,0.3262228033073965,0.0
152,0.010758976978507018,0.004044495174615475,0.005076365553143888,0.010758976978507018,0.020936746598695235,0.04739054519715467,88,1,0.004961075485704233,4.266369772225594,0.021459780679644175,0.0,0.32969848496001625,0.6279980646500938,0.915884622382478,1.0,0.9067446041063961,0.5508419061658905,0.32622284829875375,0.0
153,0.011013514743644273,0.0040605299505568114,0.005099515767761387,0.011013514743644273,0.04982228568874848,0.04723709894899852,63,1,0.004980120493735963,4.283678288624394,0.021452405429587915,0.0,0.32970053960920725,0.6385459067030443,0.9256123449369626,1.0,0.9059318301061381,0.5501910406557364,0.32622288880380895,0.0
154,0.010783588743966649,0.0040608663729884715,0.005099987948261363,0.010783588743966649,0.04982228568874848,0.04708297813143367,63,1,0.004978386129410224,4.284053271782311,0.021480556888149177,0.0,0.32970238877534414,0.647476593885145,0.9209004826582525,1.0,0.9052001354461252,0.549605103113388,0.3262229252682276,0.0
155,0.010798633534319368,0.004051229195169008,0.0050842552158943234,0.010798633534319368,0.02093674659869525,0.04692818882888608,72,1,0.0049609710546863655,4.270184787363036,0.021538838226054343,0.0,0.3297040528801089,0.6549510523029418,0.9038915431961911,1.0,0.9045414621947573,0.5490776407834018,0.3262229580935815,0.0
156,0.010961337659488125,0.004050563552016636,0.005081113269096481,0.010961337659488125,0.02093674659869525,0.046772737152172394,72,1,0.004952089440684651,4.261951442640135,0.021581741083520206,0.0,0.32970555084256203,0.6616800249413535,0.892204289329182,1.0,0.9039488242820162,0.548602839687608,0.3262229876416896,0.0
157,0.011057575414099605,0.0040521340708200605,0.005084816161228848,0.011057575414099605,0.02093674659869525,0.04661662923825863,72,1,0.0049494106621380774,4.2585635615347215,0.021610842811198138,0.0,0.3297068991887503,0.6677376644807477,0.885291309249436,1.0,0.9034156531485898,0.5481754616540474,0.32622301423853706,0.0
158,0.01109419943872355,0.0040560306143726825,0.005092184510483873,0.01109419943872355,0.02093674659869525,0.046459871250017916,72,1,0.004951381198154229,4.259394738302126,0.02162756196984942,0.0,0.32970811280726575,0.6731907762790476,0.8826603784721603,1.0,0.9029360310574983,0.5477907875259356,0.32622303817780923,0.0
159,0.011077371412585732,0.004063817962495888,0.005101934500228042,0.011077371412585732,0.02093674659869525,0.046302469375987226,72,1,0.0049570395699249075,4.263948643092081,0.021633174289241795,0.0,0.3297092051108241,0.6780995433799638,0.8838689041914507,1.0,0.9025046268732682,0.5474445659470587,0.3262230597240791,0.0
160,0.011012631638105789,0.004073095615239572,0.005114133386141137,0.011012631638105789,0.02093674659869525,0.046144429830123034,72,1,0.004965864357095879,4.271831587477376,0.021628827028615308,0.0,0.3297101881819689,0.6825181802939195,0.8885189270310282,1.0,0.9021166381503821,0.5471329671786687,0.3262230791156814,0.0
161,0.010904961641073373,0.004083705584053824,0.005129772924470891,0.010904961641073373,0.02093674659869525,0.045985758851556,72,1,0.004977652437277679,4.282730142599124,0.021615551898195945,0.0,0.32971107290445417,0.6864955225160739,0.8962526244808073,1.0,0.9017677389141004,0.546852541455911,0.32622309656730386,0.0
162,0.010832644082156964,0.004097449872284837,0.005150438797245462,0.010832644082156964,0.020936746598695235,0.04582646270434467,88,1,0.004992423116731629,4.296393084789814,0.02159427668539065,0.0,0.3297118690817058,0.6900755580684313,0.9067482658548744,1.0,0.9014540325767565,0.5466001814396743,0.3262231122723243,0.0
163,0.010785154661301515,0.004114375467794438,0.005175429863392651,0.010785154661301515,0.020936746598695235,0.045666547677228164,88,1,0.005012060442732267,4.312781239809372,0.021555500305783067,0.0,0.32971258554362365,0.693297151174844,0.9161933194279713,1.0,0.9048644838731253,0.5463738844960244,0.32622312640492107,0.0
164,0.01099876156176268,0.004131685400755118,0.005204610037141041,0.01099876156176268,0.04982228568874848,0.045506020083377965,63,1,0.0050361908364606215,4.331592158619361,0.02150106069574858,0.0,0.32971323024288063,0.6961960612722575,0.9246925952525914,1.0,0.9116102592980679,0.5461710500226432,0.3262231391219645,0.0
165,0.010754556270201221,0.004133037195466291,0.005208441459320809,0.010754556270201221,0.04982228568874848,0.04534488626014858,63,1,0.005042538050025723,4.334433075423313,0.021557160924205142,0.0,0.32971380982298815,0.6982399606952411,0.9197686032854394,1.0,0.9176800918755557,0.5459885400495125,0.32622315056472967,0.0
166,0.010840451682332879,0.0041223948675822445,0.0051946662700549495,0.010840451682332879,0.049822285688748476,0.04518315256882745,97,1,0.00503477064509789,4.323782334453503,0.021635442477780542,0.0,0.32971433078616347,0.6995146615722962,0.9033533456032045,1.0,0.9231414716396588,0.5458243252611419,0.3262231608604479,0.0
167,0.01101169591068684,0.0041081444882070765,0.005172144150063419,0.01101169591068684,0.02093674659869525,0.04502082539438379,72,1,0.005007439350161501,4.299819565180785,0.021583798783968874,0.0,0.32971479950626237,0.7006615332729843,0.8885842378305392,1.0,0.9151034465871476,0.5450822321083122,0.32622316960499875,0.0
168,0.01114943833945714,0.004099913959898809,0.005160532990830342,0.01114943833945714,0.02093674659869525,0.04485791114521649,72,1,0.0049875575174393606,4.282004491820203,0.021649809495075695,0.0,0.3297152212038081,0.7016941039207986,0.878690756044989,1.0,0.9078720710706454,0.5444145866200611,0.3262231774722859,0.0
169,0.011226321281346669,0.004094661481902117,0.005155055311624738,0.011226321281346669,0.02093674659869525,0.04469441625290116,72,1,0.004973431876087832,4.269583295565105,0.02170028195820144,0.0,0.32971560057955657,0.7026237993776618,0.8731687297964696,1.0,0.901366705654124,0.5438139464040181,0.3262231845500077,0.0
170,0.011248654058161507,0.004092079032203187,0.005153085217040046,0.011248654058161507,0.02093674659869525,0.044530347171936185,72,1,0.004963942870867485,4.261938612070927,0.02173681236070344,0.0,0.32971594186605085,0.7034609074154539,0.8715649687615815,1.0,0.895514742879116,0.5432736103578983,0.32622319091712754,0.0
171,0.011222107913986243,0.004091889710773245,0.00515358810022946,0.011222107913986243,0.02093674659869525,0.04436571037948797,72,1,0.004958406772777198,4.258563595169779,0.021760836059131816,0.0,0.32971624887407935,0.7042146906426849,0.8734721149113179,1.0,0.890250810294956,0.5427875451152818,0.3262231966447403,0.0
172,0.011151780469604675,0.004093844599222973,0.005156667718149667,0.011151780469604675,0.02093674659869525,0.04420051237513517,72,1,0.004956463117223882,4.25904029410259,0.021773643755643283,0.0,0.3297165250345428,0.7048934882710102,0.8785240128328591,1.0,0.8855160522508352,0.5423503187605074,0.3262232017968537,0.0
173,0.01111384206189404,0.004097719936322926,0.00516321058310182,0.01111384206189404,0.020936746598695235,0.04403475968061213,88,1,0.004957984534182122,4.2630218347646265,0.02177639605274919,0.0,0.3297167734361816,0.7055048078197967,0.8863915462378136,1.0,0.8812574826991372,0.5419570410973648,0.326223206431092,0.0
174,0.011117441680271272,0.004103225346709065,0.005171818660491623,0.011117441680271272,0.020936746598695235,0.043868458839551414,88,1,0.0049649372368970575,4.27047745416643,0.021759886055340953,0.0,0.3297169968595678,0.7060546555771263,0.8934681994249204,1.0,0.8809984180036925,0.5416041024185037,0.3262232105993339,0.0
175,0.01107119723562729,0.004110187075741453,0.005181865381694618,0.01107119723562729,0.020936746598695235,0.04370161641722547,88,1,0.004976693996369576,4.281004253888761,0.021726141809673853,0.0,0.3297171978077437,0.706549191561376,0.8998332253398499,1.0,0.8843196762233442,0.541287459570577,0.32622321434827645,0.0
