x,ux,uy,target_uy,smooth_uy,highpass_uy
0.84,0.0037334733687048294,0.002002443652380047,0.1,0.0020063669636683195,-3.923311288272363e-06
0.845,0.003604296898955544,0.0019956089815563573,0.1,0.001998927804189899,-3.3188226335415655e-06
0.85,0.00347638945391941,0.001989242025504134,0.1,0.0019918504219014034,-2.608396397269473e-06
0.855,0.0033497749962683866,0.00198325616201399,0.1,0.0019850440224571456,-1.787860443155584e-06
0.86,0.0032244752975069423,0.0019775501939026698,0.1,0.001978404839572967,-8.546456702973951e-07
0.865,0.003100508857737184,0.0019720078725384074,0.1,0.001971815915122226,1.919574161815714e-07
0.87,0.0029778897956774437,0.001966497676575698,0.1,0.0019651470532497154,1.350623325982632e-06
0.875,0.002856626753559495,0.0019608728947459026,0.1,0.001958254924046222,2.617970699680689e-06
0.88,0.0027367218751037908,0.001954972057285871,0.1,0.001950983247710216,3.98880957565512e-06
0.885,0.002618169930029889,0.001948619749968753,0.1,0.0019431629119240651,5.456838044687936e-06
0.89,0.0025009576750115383,0.001941627824145596,0.1,0.0019346117770819577,7.01604706363824e-06
0.895,0.0023850635576208876,0.001933796980264371,0.1,0.0019251337514281305,8.663228836240438e-06
0.9,0.0022704578847070446,0.0019249186427081088,0.1,0.0019145164451547145,1.0402197553394284e-05
0.905,0.0021571035865114874,0.0019147769478191409,0.1,0.0019025263216069996,1.2250626212141277e-05
0.91,0.0020449577070650233,0.001903150515778802,0.1,0.0018888996173428135,1.4250898435988523e-05
0.915,0.001933973730948332,0.0018898134397256725,0.1,0.0018733262135696264,1.6487226156046073e-05
0.92,0.001824104801588159,0.0018745345598831875,0.1,0.0018554403437723314,1.909421611085609e-05
0.925,0.0017153077736000682,0.001857073528187353,0.1,0.001834779302192243,2.2294225995109955e-05
0.93,0.0016075478342645426,0.0018371713008456382,0.1,0.0018107515114635139,2.6419789382124302e-05
0.935,0.0015008030684183773,0.0018145313800127644,0.1,0.0017825984870893092,3.193289292345515e-05
0.9400000000000001,0.0013950677366189035,0.0017887861693687735,0.1,0.0017493664936519438,3.941967571682967e-05
0.9450000000000001,0.001290352049132608,0.0017594398272534673,0.1,0.0017099075594791075,4.9532267774359895e-05
0.9500000000000001,0.0011866746160543583,0.001725774096709185,0.1,0.001662936001992404,6.283809471678103e-05
0.9550000000000001,0.0010840411601700244,0.0016866969269416032,0.1,0.0016071664088915583,7.953051805004488e-05
0.96,0.0009823988910084968,0.0016405011200662733,0.1,0.0015415462044072424,9.895491565903086e-05
0.965,0.0008815439911786616,0.0015842995595828123,0.1,0.0014655673821755096,0.00011873217740730269
0.97,0.0007809544433710748,0.0015138407968661464,0.1,0.0013796018580923826,0.00013423893877376387
0.975,0.0006795506117219526,0.0014232079810537787,0.1,0.0012851670933416862,0.0001380408877120925
0.98,0.0005753398956432626,0.0013035324718835585,0.1,0.0011850138010492273,0.00011851867083433119
0.985,0.00046480343661217574,0.0011407486846246701,0.1,0.0010829534145726228,5.779527005204737e-05
0.99,0.00034171584872556496,0.0009102865200307122,0.1,0.0009834119318948068,-7.312541186409454e-05
0.995,0.00019457804733568853,0.0005647119113658379,0.1,0.0008907885433392868,-0.00032607663197344885
