case,display_name,cohort,material_model,step,target/error_rms_fraction_of_target,target/error_rms_mm,target/face_rest_area_weighted_error_fraction,target/face_target_area_weighted_error_fraction,bumpiness/contraction_target_relative_dihedral_rms_deg,bumpiness/residual_normal_laplacian_rms_m,bumpiness/displacement_laplacian_rms_m,seam/boundary_band_to_interior_residual_ratio,seam/boundary_band_to_interior_normal_laplacian_ratio,activation/rms,activation/max_abs,activation/I_plus_Ainv_min_eigenvalue,activation/I_plus_Ainv_min_determinant,activation/I_plus_Ainv_max_condition_number,cut_boundary/policy,cut_boundary/displacement_rms_m,cut_boundary/displacement_max_abs_m,cut_boundary/displacement_exact_zero,warning/I_plus_Ainv_non_spd_active_tets,warning/inverted_tets,warning/detF_min,warning/isface_folded_triangles
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,17,0.4039683364273114,2.145128043194929,0.4384531231995196,0.4309268784486885,7.359969303897304,0.0001319161978392516,0.00017466968211398166,0.6545718717478567,1.1315817819793559,0.04796386822861521,1.5383749784397536,-0.1171879989339079,-0.12910295181725576,133.0649661257711,historical IsFixed; old-boundary control only,0.0005885470746384464,0.0012945255170050852,False,5,6,-0.1434762655176438,3
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,18,0.3897236319844546,2.0694866817019997,0.4230760005971994,0.4158162937285531,7.475445918247518,0.0001327925356983592,0.00017789139702380186,0.6559040535575569,1.0771211734067754,0.04948470226578249,1.5843087052685172,-0.2121155339302236,-0.24214841334882475,119.98728281568735,historical IsFixed; old-boundary control only,0.0006116414581745148,0.0013462209268411247,False,7,6,-2.547458400261859,4
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,19,0.3762568732966576,1.9979763203513639,0.4087138833950221,0.4017695505822917,7.5310169461728576,0.00013427636880272774,0.0001796954037730244,0.641880603367163,1.0546284481999746,0.050905812458635145,1.6272798465401437,-0.29196766245602596,-0.34045274093208444,178.72290597270688,historical IsFixed; old-boundary control only,0.0006334106347200407,0.0013933756718257535,False,7,8,-2.340414527183021,5
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,20,0.364340984757179,1.9347012951558684,0.3960877166943354,0.389142116413447,7.70397898325103,0.00013471628994293032,0.0001828313957108435,0.6413149514973262,0.9929623905559274,0.052235617973673015,1.6672815492357613,-0.36599128355745036,-0.43584523787207624,517.8147440054179,historical IsFixed; old-boundary control only,0.0006552238764614878,0.0014393834210548466,False,12,10,-2.0062251117407595,5
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,21,0.3540425441619521,1.8800151434703798,0.3842757302452364,0.3773522535227589,7.856954933533876,0.00013584606155766905,0.00018616726498099233,0.6663402631422374,0.9331427264526995,0.05348134314490767,1.7046673926137983,-0.4327246719854358,-0.525355039449568,1371.7131484197857,historical IsFixed; old-boundary control only,0.0006749875149831882,0.001479441478610322,False,16,12,-1.7053780687839006,5
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,22,0.34245939416845644,1.8185070062254411,0.372170763423149,0.3654462806975902,8.008803075815377,0.00013754990263003893,0.0001886382384277659,0.6491427952078594,0.916327984987935,0.05464958394563099,1.7397901616272067,-0.48451043689636125,-0.5945656771364195,964.5975779413623,historical IsFixed; old-boundary control only,0.0006941795509199089,0.0015164668649977383,False,15,14,-1.9421274595812785,5
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,23,0.33264500741321246,1.766391247743902,0.36104357406841664,0.3543959747973296,8.112881297945336,0.00013947827679084888,0.00019114613355057392,0.6671801909676218,0.8985837189553861,0.05574512806073458,1.772711532740166,-0.5358000103462732,-0.6668578600943488,376.7378903078931,historical IsFixed; old-boundary control only,0.0007127500242327549,0.0015508336716481322,False,18,15,-2.4329318136334757,8
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,24,0.3237064604207742,1.7189263201991538,0.3502494331908392,0.34371341261693994,8.36988157196274,0.0001427013884533927,0.00019571207922047644,0.6874463467200068,0.8872755629059575,0.056771758928372856,1.8035653878490274,-0.5832978932216107,-0.7365115991982637,875.9403730779924,historical IsFixed; old-boundary control only,0.0007304904913970747,0.0015816683522383197,False,17,14,-2.6137374342215938,7
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,25,0.31847006123383703,1.6911203123308038,0.34348864165441356,0.3377740184112188,8.452998278744595,0.00014592187042140488,0.00020016007748239383,0.709822111342294,0.9544109563308617,0.05773834879379501,1.8323751316501342,-0.624080459825922,-0.7971439479919195,803.8000984896273,historical IsFixed; old-boundary control only,0.0007472302896299047,0.0016095049516653022,False,21,15,-2.4083318352259653,7
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,26,0.3104558282027631,1.6485636204581247,0.3347446863520795,0.32909291034670696,8.571099180546797,0.00014753501632124667,0.00020051148570246827,0.6917865907540509,1.008587001461673,0.058648201567577794,1.8590812100497844,-0.6636193720130258,-0.8591408860955966,339.0566985419544,historical IsFixed; old-boundary control only,0.0007632359334085461,0.0016353204368167239,False,23,16,-2.709818838697264,7
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,27,0.30280114434858985,1.6079161847145238,0.3268554558297381,0.3212340101954803,8.673650399693477,0.00014673516035761426,0.0002014205047420197,0.7027452902187131,0.9589612381645537,0.05950533589672136,1.8833997495188746,-0.6982008297272883,-0.9149121272312779,1049.7364847978668,historical IsFixed; old-boundary control only,0.0007781483531409128,0.0016580896916048085,False,25,18,-2.9918778688656973,5
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,28,0.2943837382853123,1.5632185879746745,0.3184748921852479,0.31273876772066395,8.73818348597007,0.00014582552110169156,0.00020240125982225475,0.6931872651082477,0.9360867580470881,0.060313282386215146,1.9055464940861389,-0.7263651846802979,-0.9586696988505365,875.6835099628705,historical IsFixed; old-boundary control only,0.0007919960902919247,0.001680117090193315,False,33,18,-2.2069429023842746,3
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,29,0.28754166136201853,1.5268862080370325,0.3104833632581321,0.3048801157726508,8.762849683924243,0.00014828553285313285,0.0002052254453435659,0.6911127694590278,0.9738356604537337,0.06107720655279907,1.9256100363860926,-0.7510344339273861,-0.9972182432467049,327.3370733679033,historical IsFixed; old-boundary control only,0.0008051442116581043,0.0017005475378587354,False,37,18,-2.089888206907116,4
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,30,0.28104960031466575,1.4924124610746496,0.30345493784666006,0.29780810638189664,8.818310385895638,0.00014990711237787755,0.00020846264630088108,0.703762081499877,0.9704325654385134,0.061797010855797765,1.9440899321510263,-0.7743146549157955,-1.035329676563205,1527.2503804301753,historical IsFixed; old-boundary control only,0.0008177714351779778,0.0017174210216384577,False,42,21,-1.984157928902702,5
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,31,0.2747111219106431,1.4587542593059053,0.29656423926211367,0.29095935763485126,8.902072379657671,0.00015076802775443473,0.00021026483103874505,0.7120071045333094,0.9606705131428036,0.0624768679426012,1.9611363983890318,-0.7949556677807299,-1.0700886747107639,527.3227212718283,historical IsFixed; old-boundary control only,0.0008296967261772911,0.0017312484161241877,False,47,23,-2.786645228133513,7
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,32,0.27351979223711853,1.4524281330704456,0.29404658972822506,0.28926663568762634,8.957196187772306,0.00015186371882226562,0.00021191044612787265,0.7145373740722971,0.9784311635529749,0.06311953169249566,1.9768749426388996,-0.8118323556083508,-1.0982055433125018,438.85921093493107,historical IsFixed; old-boundary control only,0.0008411216002709179,0.0017432428933310939,False,50,27,-14.019332333885382,9
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,33,0.27248334911590133,1.4469244759666182,0.2900875081541318,0.2854413038682825,9.008164224302497,0.0001543954556888997,0.00021233958705077656,0.7589043718226974,1.0633710981970064,0.06372207327594218,1.9914383668679558,-0.8014047754358121,-1.0839796921038225,335.55945651270923,historical IsFixed; old-boundary control only,0.0008516223930505695,0.0017538122089528992,False,51,31,-9.887431945128245,12
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,34,0.26744953159687335,1.4201942049263387,0.2853454271763901,0.2808559081401163,9.078485409646566,0.00015308542628276065,0.00021357245952711946,0.7596350692665375,0.9620032538684881,0.06428747631958488,2.0048985749524673,-0.8742901135369348,-1.210747819443248,1126.6502032000233,historical IsFixed; old-boundary control only,0.0008615655578637168,0.001760680947748558,False,57,43,-6.796352189396532,5
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,35,0.26058963911220584,1.383767221880329,0.2795833166350989,0.2747849874481807,9.199090807721452,0.00015311730759096545,0.00021430174854216805,0.7477251940973373,0.9452374855951108,0.06482808247253412,2.0174121858916783,-0.9372336305551268,-1.32242434451339,1342.6814362049709,historical IsFixed; old-boundary control only,0.0008708019121300097,0.0017665418138920342,False,64,50,-5.398618026918667,6
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,36,0.2569058953219255,1.3642060300840573,0.2755099271970939,0.2709584850912809,9.28440152052075,0.00015394034538101682,0.00021560280440917923,0.7485589645611431,0.9575342732587222,0.06534545948139679,2.0290093515853695,-0.9962830717856206,-1.5417327985771396,1251.265273116603,historical IsFixed; old-boundary control only,0.0008793134792005211,0.0017706694881875287,False,74,49,-4.300182108809842,5
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,37,0.25079998350706884,1.3317827892450291,0.2689932377839946,0.264046809303832,9.357661091746142,0.0001542863490002686,0.00021604352362738035,0.7650354892142442,0.9149691639581096,0.06583822082016556,2.039741049806912,-1.0535178734936739,-1.9274943545994683,230.6275884495803,historical IsFixed; old-boundary control only,0.0008873781314482923,0.0017732439268029574,False,83,58,-3.4756468840701076,8
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,38,0.24804005847659943,1.3171272035317145,0.26560516521685457,0.2607440507840642,9.36197040992751,0.0001559482945246419,0.00021746817514366686,0.7617741819816706,0.9137455347519956,0.06630745604654852,2.049655441106963,-1.1093923144613895,-2.304272906366417,1064.396980377044,historical IsFixed; old-boundary control only,0.0008951269774587061,0.001774479978968617,False,90,65,-3.1146427010249402,7
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,39,0.24392382285487382,1.2952694199671595,0.2617780676192199,0.2567584085724917,9.410388431355958,0.0001553146503323678,0.0002176738322208682,0.7401371620648955,0.910920296002302,0.06675513205754363,2.058799603795748,-1.23113106610818,-2.665451911157158,1085.7116682279286,historical IsFixed; old-boundary control only,0.0009023163006117256,0.001774060112162233,False,94,67,-2.9591827449213715,7
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,40,0.23916057889923317,1.2699759321750488,0.2571508162994178,0.25217889709254576,9.444896079093233,0.00015522924819356393,0.0002181681487086174,0.7314839768213895,0.8935328501963209,0.06718246559530429,2.067225505619344,-1.3395718950449294,-3.007563188182092,3985.954535325931,historical IsFixed; old-boundary control only,0.0009090176562765869,0.0018010437583856254,False,98,69,-2.8397985664367797,5
